# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sir_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = sir.data.R
# init = 2 (Default)
# random
#   seed = 5069125
# output
#   file = 2.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta,gamma,xi,delta,y.1.1,y.2.1,y.3.1,y.4.1,y.5.1,y.6.1,y.7.1,y.8.1,y.9.1,y.10.1,y.11.1,y.12.1,y.13.1,y.14.1,y.15.1,y.16.1,y.17.1,y.18.1,y.19.1,y.20.1,y.1.2,y.2.2,y.3.2,y.4.2,y.5.2,y.6.2,y.7.2,y.8.2,y.9.2,y.10.2,y.11.2,y.12.2,y.13.2,y.14.2,y.15.2,y.16.2,y.17.2,y.18.2,y.19.2,y.20.2,y.1.3,y.2.3,y.3.3,y.4.3,y.5.3,y.6.3,y.7.3,y.8.3,y.9.3,y.10.3,y.11.3,y.12.3,y.13.3,y.14.3,y.15.3,y.16.3,y.17.3,y.18.3,y.19.3,y.20.3,y.1.4,y.2.4,y.3.4,y.4.4,y.5.4,y.6.4,y.7.4,y.8.4,y.9.4,y.10.4,y.11.4,y.12.4,y.13.4,y.14.4,y.15.4,y.16.4,y.17.4,y.18.4,y.19.4,y.20.4
27076.1,0.999641,0.000758439,6,63,0,-23660.3,0.42471,0.117956,2.86175,0.0855792,9762.99,9569.68,9381.62,9191.32,8998.27,8803.57,8608.74,8415.34,8224.9,8038.87,7858.52,7684.96,7519.1,7361.65,7213.11,7073.79,6943.83,6823.19,6711.73,6609.18,157.382,199.863,215.582,224.091,229.659,233.151,234.702,234.332,232.08,228.037,222.343,215.18,206.762,197.325,187.107,176.346,165.264,154.064,142.925,131.998,79.6274,230.454,402.796,584.587,772.072,963.277,1156.56,1350.33,1543.01,1733.09,1919.14,2099.86,2274.14,2441.03,2599.78,2749.86,2890.91,3022.74,3145.35,3258.83,7058.88,6661.04,6816.12,7068.57,7309.04,7507.47,7652.98,7740.35,7767.11,7732.89,7639.28,7489.62,7288.8,7042.87,6758.79,6443.96,6105.91,5751.99,5389.09,5023.45
27088.1,1,0.00144033,1,1,0,-27075.9,0.425882,0.118177,2.86112,0.0855035,9762.25,9568.15,9379.18,9187.87,8993.72,8797.87,8601.83,8407.22,8215.58,8028.37,7846.88,7672.26,7505.41,7347.06,7197.71,7057.68,6927.1,6805.94,6694.03,6591.12,157.771,200.384,216.212,224.827,230.491,234.061,235.67,235.335,233.095,229.04,223.312,216.096,207.611,198.093,187.787,176.934,165.759,154.468,143.242,132.235,79.9784,231.467,404.608,587.303,775.789,968.072,1162.5,1357.45,1551.33,1742.59,1929.8,2111.65,2286.98,2454.85,2614.5,2765.39,2907.14,3039.6,3162.72,3276.65,7065.68,6673.89,6833.93,7090.79,7335.27,7537.29,7685.86,7775.63,7804.07,7770.76,7677.28,7526.99,7324.84,7077,6790.52,6472.91,6131.85,5774.78,5408.7,5039.95
27477.3,0.870146,0.00277689,2,3,0,-27082.2,0.472227,0.123421,2.78769,0.0861347,9735.83,9517.02,9301.35,9081.44,8857.36,8630.91,8404.29,8179.75,7959.46,7745.41,7539.33,7342.68,7156.56,6981.78,6818.83,6667.91,6528.98,6401.79,6285.93,6180.87,172.493,218.637,236.712,247.256,254.421,258.93,260.839,260.143,256.904,251.272,243.482,233.831,222.66,210.329,197.196,183.601,169.85,156.207,142.893,130.081,91.6769,264.345,461.936,671.307,888.218,1110.16,1334.87,1560.11,1783.64,2003.32,2217.19,2423.49,2620.78,2807.89,2983.97,3148.49,3301.17,3442,3571.18,3689.05,7147.16,6872.26,7125.06,7457.92,7765.52,8017.2,8200.07,8307.1,8334.84,8283.02,8154.41,7954.49,7690.98,7373.29,7011.85,6617.5,6200.88,5771.96,5339.75,4911.99
27537.6,0.938015,0.00358751,1,1,0,-27475.8,0.480467,0.12427,2.78252,0.0861278,9730.97,9507.22,9285.89,9059.62,8828.63,8594.87,8360.73,8128.64,7900.96,7679.84,7467.15,7264.45,7072.93,6893.43,6726.45,6572.18,6430.53,6301.23,6183.78,6077.59,175.228,222.304,241.155,252.43,260.232,265.239,267.477,266.926,263.643,257.791,249.623,239.466,227.694,214.702,200.882,186.601,172.19,157.934,144.064,130.761,93.8005,270.471,472.952,687.952,911.142,1139.89,1371.8,1604.43,1835.4,2062.37,2283.22,2496.08,2699.37,2891.87,3072.67,3241.22,3397.27,3540.84,3672.16,3791.64,7171.31,6928.23,7209.63,7568.82,7900.61,8173.63,8374.05,8494.01,8529.49,8479.95,8348.26,8140.28,7864.44,7530.99,7151.35,6737.31,6300.42,5851.48,5400.13,4954.62
28236.5,1,0.00576238,2,3,0,-27543.5,0.568568,0.141146,2.67099,0.0873715,9680.94,9411.98,9145.67,8875.98,8604.61,8334.73,8069.66,7812.47,7565.87,7332.03,7112.6,6908.68,6720.83,6549.16,6393.42,6253.03,6127.2,6014.99,5915.38,5827.29,197.222,243.697,260.075,268.318,272.303,272.669,269.588,263.278,254.082,242.448,228.892,213.955,198.167,182.009,165.901,150.185,135.128,120.92,107.686,95.4937,121.837,344.322,594.256,855.704,1123.09,1392.6,1660.75,1924.25,2180.05,2425.52,2658.5,2877.37,3081.01,3268.83,3440.68,3596.79,3737.67,3864.09,3976.94,4077.22,7281.43,7131.05,7417.87,7730.94,7981.77,8145.45,8212.61,8180.77,8052.54,7835.01,7538.86,7177.34,6765.16,6317.37,5848.39,5371.36,4897.59,4436.34,3994.78,3578.12
28824.8,1,0.0112241,1,1,0,-28255.5,0.670989,0.156578,2.61202,0.0862513,9619.01,9286.09,8949.33,8605.13,8258.07,7914.12,7579.16,7258.42,6956.13,6675.39,6418.13,6185.2,5976.52,5791.31,5628.25,5485.67,5361.76,5254.6,5162.33,5083.16,225.251,277.263,297.689,308.88,314.044,313.547,307.612,296.736,281.693,263.44,243.005,221.378,199.442,177.918,157.354,138.13,120.475,104.498,90.2144,77.5722,155.74,436.642,752.976,1085.99,1427.89,1772.34,2113.23,2444.84,2762.17,3061.17,3338.86,3593.42,3824.03,4030.77,4214.4,4376.2,4517.77,4640.9,4747.46,4839.26,7562.99,7687.06,8178.19,8649.48,9014.32,9241.79,9317.9,9240,9015.65,8661.12,8199.1,7655.92,7058.84,6433.68,5803.16,5185.93,4596.25,4044.11,3535.73,3074.2
28824.8,1.80691e-48,0.0217693,1,1,0,-28824.7,0.670989,0.156578,2.61202,0.0862513,9619.01,9286.09,8949.33,8605.13,8258.07,7914.12,7579.16,7258.42,6956.13,6675.39,6418.13,6185.2,5976.52,5791.31,5628.25,5485.67,5361.76,5254.6,5162.33,5083.16,225.251,277.263,297.689,308.88,314.044,313.547,307.612,296.736,281.693,263.44,243.005,221.378,199.442,177.918,157.354,138.13,120.475,104.498,90.2144,77.5722,155.74,436.642,752.976,1085.99,1427.89,1772.34,2113.23,2444.84,2762.17,3061.17,3338.86,3593.42,3824.03,4030.77,4214.4,4376.2,4517.77,4640.9,4747.46,4839.26,7562.99,7687.06,8178.19,8649.48,9014.32,9241.79,9317.9,9240,9015.65,8661.12,8199.1,7655.92,7058.84,6433.68,5803.16,5185.93,4596.25,4044.11,3535.73,3074.2
28964,0.999811,0.0019789,3,7,0,-28823.5,0.695888,0.161651,2.58951,0.0866964,9604.91,9259.51,8911.26,8557.26,8202.6,7853.53,7516.02,7195.18,6894.99,6618.17,6366.25,6139.63,5937.88,5759.85,5603.97,5468.38,5351.09,5250.11,5163.53,5089.54,230.056,280.706,299.426,308.714,311.767,309.056,300.952,288.107,271.418,251.925,230.686,208.683,186.751,165.548,145.549,127.061,110.248,95.1663,81.7875,70.0289,165.032,459.785,789.312,1134.03,1485.64,1837.41,2183.03,2516.71,2833.59,3129.9,3403.07,3651.68,3875.37,4074.6,4250.48,4404.56,4538.67,4654.72,4754.68,4840.43,7579.45,7703.86,8168.76,8598.29,8911,9079.52,9093.64,8954.87,8674.82,8273.22,7775.24,7208.45,6600.22,5975.49,5355.43,4756.74,4191.61,3668.05,3190.55,2760.71
29198.7,1,0.00387374,2,3,0,-28963.5,0.751346,0.167489,2.59409,0.0871779,9571.63,9190.11,8800.16,8400.7,7999.13,7604.07,7223.63,6864.59,6532.02,6229.15,5957.42,5716.82,5506.16,5323.48,5166.33,5032.07,4917.99,4821.51,4740.23,4671.98,245.464,300.704,323.396,335.701,340.27,337.369,327.443,311.431,290.653,266.609,240.787,214.505,188.828,164.53,142.115,121.857,103.846,88.0449,74.332,62.5347,182.903,509.182,876.441,1263.6,1660.6,2058.56,2448.93,2823.98,3177.33,3504.24,3801.79,4068.68,4305.01,4511.99,4691.55,4846.08,4978.17,5090.44,5185.43,5265.49,7710.03,8007.13,8622.64,9180.78,9592.76,9822.5,9854.51,9690.13,9345.9,8850.32,8239.41,7551.78,6824.51,6090.05,5374.49,4697.06,4070.51,3501.99,2994.19,2546.5
30329.6,1,0.00752699,3,7,0,-29318.1,1.35579,0.220863,2.7282,0.101975,9214.39,8427.99,7578.4,6716.37,5902.29,5182.77,4581.42,4100.34,3727.64,3445.27,3234.53,3078.77,2964.38,2880.7,2819.66,2775.2,2742.86,2719.35,2702.27,2689.87,391.009,488.333,539.102,552.35,527.24,471.545,398.826,322.542,252.159,192.385,144.325,107.051,78.8117,57.7396,42.1672,30.7306,22.365,16.2616,11.8165,8.58269,394.597,1083.68,1882.5,2731.28,3570.47,4345.68,5019.76,5577.12,6020.21,6362.34,6621.15,6814.18,6956.81,7061.56,7138.18,7194.07,7234.78,7264.39,7285.91,7301.55,8666.7,10404.9,12189.7,13474.6,13988.3,13650.4,12578.3,11020.1,9252.82,7504.56,5921.98,4574.85,3477.35,2611.06,1942.81,1435.87,1055.95,773.727,565.423,412.396
30329.6,0,0.0144965,0,1,1,-30327.1,1.35579,0.220863,2.7282,0.101975,9214.39,8427.99,7578.4,6716.37,5902.29,5182.77,4581.42,4100.34,3727.64,3445.27,3234.53,3078.77,2964.38,2880.7,2819.66,2775.2,2742.86,2719.35,2702.27,2689.87,391.009,488.333,539.102,552.35,527.24,471.545,398.826,322.542,252.159,192.385,144.325,107.051,78.8117,57.7396,42.1672,30.7306,22.365,16.2616,11.8165,8.58269,394.597,1083.68,1882.5,2731.28,3570.47,4345.68,5019.76,5577.12,6020.21,6362.34,6621.15,6814.18,6956.81,7061.56,7138.18,7194.07,7234.78,7264.39,7285.91,7301.55,8666.7,10404.9,12189.7,13474.6,13988.3,13650.4,12578.3,11020.1,9252.82,7504.56,5921.98,4574.85,3477.35,2611.06,1942.81,1435.87,1055.95,773.727,565.423,412.396
30357.9,1,0.00143813,3,7,0,-30328.9,1.33533,0.221256,2.7118,0.103049,9231.25,8473.98,7664.81,6848.02,6076.08,5389.7,4810.25,4340.84,3972.16,3688.94,3474.66,3314.23,3194.93,3106.64,3041.5,2993.53,2958.27,2932.38,2913.37,2899.43,381.429,470.008,513.388,523.079,499.266,448.75,382.95,313.311,248.149,191.9,145.902,109.633,81.7211,60.5862,44.7529,32.9752,24.2558,17.821,13.0826,9.59849,387.321,1056.02,1821.8,2628.9,3424.65,4161.55,4806.8,5345.85,5779.69,6119.16,6379.44,6576.14,6723.35,6832.78,6913.75,6973.49,7017.47,7049.8,7073.55,7090.97,8520.75,10049.9,11606.5,12696.8,13100.5,12761.5,11784.2,10378.9,8780.83,7187.32,5729.41,4473.53,3437.54,2609.52,1962.85,1466.31,1089.8,806.896,595.76,438.962
30373.7,1,0.0027855,2,3,0,-30358.7,1.31903,0.222011,2.69421,0.104195,9245.49,8513.99,7741.36,6966.42,6234.83,5581.85,5026.37,4571.74,4210.47,3929.52,3714.37,3551.35,3428.74,3337,3268.59,3217.7,3179.92,3151.89,3131.13,3115.75,372.843,453.144,489.409,495.264,471.849,425.302,365.35,301.712,241.599,189.043,145.455,110.59,83.3815,62.5024,46.6625,34.7388,25.8109,19.1506,14.1948,10.514,381.668,1032.87,1769.23,2538.31,3293.32,3992.84,4608.28,5126.55,5547.93,5881.43,6140.18,6338.06,6487.88,6600.5,6684.75,6747.56,6794.27,6828.96,6854.68,6873.74,8381.47,9714.27,11057.1,11962.1,12253.5,11897.5,10990.6,9713.37,8265.72,6816.71,5481.17,4319.88,3351.94,2569.86,1952.33,1472.98,1105.57,826.575,616.196,458.37
30377.7,0.990593,0.00534093,4,15,0,-30372.2,1.32566,0.223348,2.67601,0.105294,9244.83,8519.26,7758.77,7000.52,6287.41,5651.99,5111.31,4668.03,4314.81,4039.21,3827.38,3666.28,3544.67,3453.34,3385,3333.99,3295.98,3267.7,3246.68,3231.06,371.38,447.4,479.446,482.191,457.463,411.442,353.334,292.136,234.465,184.01,142.063,108.397,82.0242,61.706,46.2305,34.536,25.7469,19.1665,14.2529,10.5909,383.786,1033.34,1761.78,2517.29,3255.12,3936.57,4535.36,5039.83,5450.72,5776.78,6030.56,6225.32,6373.3,6484.95,6568.77,6631.48,6678.27,6713.13,6739.07,6758.35,8308.2,9540.89,10766,11558.1,11765.1,11369,10469.2,9236.7,7856.52,6482.86,5219.7,4121.68,3205.58,2464.06,1877.21,1420.45,1069.34,801.93,599.665,447.453
30381.4,0.187783,0.0098647,2,3,0,-30376.3,1.32362,0.225342,2.68529,0.107258,9250.48,8538.5,7799.09,7066.71,6380.5,5769.59,5248.96,4820.68,4477.86,4208.97,4001.16,3842.25,3721.64,3630.58,3562.08,3510.71,3472.24,3443.49,3422.01,3405.98,366.032,435.958,462.776,462.155,436.566,392.019,336.918,279.303,225.055,177.469,137.726,105.65,80.3722,60.7803,45.7699,34.3622,25.7417,19.2536,14.3844,10.7377,383.491,1025.54,1738.14,2471.13,3182.93,3838.39,4414.13,4900.02,5297.09,5613.56,5861.11,6052.1,6197.99,6308.64,6392.15,6454.93,6502.01,6537.26,6563.6,6583.28,8202.79,9307.13,10386.3,11044.2,11156.6,10722,9840.19,8669.12,7374.85,6094.07,4918.4,3895.78,3040.75,2346.53,1795.06,1364.09,1031.39,776.87,583.491,437.31
30384.4,0.998231,0.00182008,4,15,0,-30379.7,1.31996,0.224384,2.70483,0.107125,9251.4,8536.73,7790.97,7049.59,6353.25,5732.61,5203.7,4769.01,4421.61,4149.67,3939.97,3779.99,3658.85,3567.62,3499.16,3447.93,3409.66,3381.12,3359.85,3344.01,366.736,439.114,468.378,469.556,444.745,399.942,343.84,284.871,229.245,180.453,139.752,106.964,81.1831,61.2492,46.0144,34.465,25.7588,19.222,14.328,10.6714,381.862,1024.16,1740.65,2480.86,3202.01,3867.45,4452.46,4946.12,5349.15,5669.88,5920.28,6113.05,6259.96,6371.13,6454.83,6517.61,6564.58,6599.66,6625.82,6645.31,8234.41,9394.68,10538.5,11257,11413.3,10998.2,10110.8,8914.55,7583.63,6262.62,5048.74,3993.06,3111.22,2396.27,1829.35,1387.19,1046.56,786.56,589.455,440.794
30394.2,0.952543,0.00343435,3,7,0,-30381.9,1.34046,0.223393,2.75599,0.110393,9242.84,8517.25,7756.55,6998.99,6288.25,5657.1,5122.27,4685.79,4339.66,4070.94,3865.45,3709.98,3593.23,3506.02,3441.11,3392.93,3357.22,3330.8,3311.27,3296.84,371.848,447.48,479.468,481.684,455.961,408.782,349.68,287.848,229.941,179.579,137.947,104.718,78.8278,58.988,43.9577,32.6605,24.2159,17.9278,13.2582,9.79722,385.308,1035.27,1763.98,2519.33,3255.79,3934.11,4528.05,5026.36,5430.4,5749.48,5996.61,6185.3,6327.94,6434.99,6514.93,6574.41,6618.56,6651.27,6675.47,6693.36,8214.19,9440.44,10648,11409.1,11574.2,11132.6,10193.3,8935.77,7548.35,6184.29,4943.57,3875.81,2993.24,2285.09,1729.24,1299.97,972.424,724.72,538.627,399.5
30409.3,0.845911,0.00564079,3,7,0,-30392.1,1.31253,0.214047,2.79258,0.112877,9262.66,8554.9,7805,7049.44,6332.82,5690.42,5141.93,4691.78,4333.45,4054.6,3841.11,3679.53,3558.23,3467.68,3400.36,3350.45,3313.51,3286.23,3266.09,3251.23,371.2,452.807,491.524,500.263,479.447,434.613,375.23,311.132,249.873,195.86,150.795,114.605,86.3003,64.5627,48.0777,35.6849,26.4249,19.5353,14.4247,10.6419,366.14,992.292,1703.48,2450.29,3187.73,3874.97,4482.84,4997.09,5416.67,5749.54,6008.1,6205.86,6355.47,6467.76,6551.56,6613.87,6660.06,6694.24,6719.49,6738.12,8134.22,9407.73,10717,11606,11898.8,11557.8,10674.6,9425.36,8007.34,6588.2,5281.97,4148.79,3207.12,2448.98,1852.71,1391.8,1040.06,774.161,574.558,425.495
