# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sir_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = sir.data.R
# init = 2 (Default)
# random
#   seed = 5069125
# output
#   file = 0.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta,gamma,xi,delta,y.1.1,y.2.1,y.3.1,y.4.1,y.5.1,y.6.1,y.7.1,y.8.1,y.9.1,y.10.1,y.11.1,y.12.1,y.13.1,y.14.1,y.15.1,y.16.1,y.17.1,y.18.1,y.19.1,y.20.1,y.1.2,y.2.2,y.3.2,y.4.2,y.5.2,y.6.2,y.7.2,y.8.2,y.9.2,y.10.2,y.11.2,y.12.2,y.13.2,y.14.2,y.15.2,y.16.2,y.17.2,y.18.2,y.19.2,y.20.2,y.1.3,y.2.3,y.3.3,y.4.3,y.5.3,y.6.3,y.7.3,y.8.3,y.9.3,y.10.3,y.11.3,y.12.3,y.13.3,y.14.3,y.15.3,y.16.3,y.17.3,y.18.3,y.19.3,y.20.3,y.1.4,y.2.4,y.3.4,y.4.4,y.5.4,y.6.4,y.7.4,y.8.4,y.9.4,y.10.4,y.11.4,y.12.4,y.13.4,y.14.4,y.15.4,y.16.4,y.17.4,y.18.4,y.19.4,y.20.4
29688.3,0.666668,0.00516999,2,3,0,-29265.8,6.15852,0.103271,6.43689,2.28745,9430.73,8950.77,8318.2,7557.69,6734.83,5935.18,5229.63,4653.18,4207.45,3875.06,3632.65,3458.2,3333.6,3244.99,3182.14,3137.62,3106.11,3083.83,3068.07,3056.93,363.413,524.554,711.226,890.916,1019.03,1061.11,1012.25,895.95,746.908,594.834,457.955,344.006,253.882,185.019,133.63,95.9012,68.515,48.7933,34.67,24.5954,205.855,524.68,970.575,1551.4,2246.14,3003.71,3758.12,4450.87,5045.64,5530.11,5909.39,6197.8,6412.52,6569.99,6684.23,6766.48,6825.37,6867.38,6897.26,6918.48,998.013,1445.19,1967.94,2478.14,2851,2985.87,2863.17,2545.15,2128.93,1699.78,1311.09,986.191,728.529,531.29,383.911,275.615,196.957,140.288,99.694,70.7305
29748.6,1,0.00342226,3,7,0,-29688.5,5.99512,0.100704,6.46302,2.28958,9453.17,8998.39,8397.68,7669.45,6870.29,6079.3,5367.34,4774.41,4308.06,3955.16,3694.56,3504.93,3368.13,3269.94,3199.67,3149.46,3113.62,3088.06,3069.83,3056.83,351.923,506.263,687.241,866.562,1003.02,1061.21,1030.85,929.526,788.857,638.733,499.249,380.229,284.177,209.523,152.982,110.922,80.0254,57.5297,41.2527,29.5275,194.909,495.346,915.08,1463.99,2126.7,2859.5,3601.81,4296.07,4903.09,5406.11,5806.19,6114.84,6347.69,6520.53,6647.35,6739.62,6806.35,6854.41,6888.92,6913.64,969.824,1399.32,1907.14,2416.61,2812.56,2992.27,2921.5,2645.7,2253.03,1829.06,1432.43,1092.5,817.364,603.089,440.577,319.569,230.619,165.822,118.922,85.1296
29748.6,0.000187065,0.0065808,1,3,1,-29745.1,5.99512,0.100704,6.46302,2.28958,9453.17,8998.39,8397.68,7669.45,6870.29,6079.3,5367.34,4774.41,4308.06,3955.16,3694.56,3504.93,3368.13,3269.94,3199.67,3149.46,3113.62,3088.06,3069.83,3056.83,351.923,506.263,687.241,866.562,1003.02,1061.21,1030.85,929.526,788.857,638.733,499.249,380.229,284.177,209.523,152.982,110.922,80.0254,57.5297,41.2527,29.5275,194.909,495.346,915.08,1463.99,2126.7,2859.5,3601.81,4296.07,4903.09,5406.11,5806.19,6114.84,6347.69,6520.53,6647.35,6739.62,6806.35,6854.41,6888.92,6913.64,969.824,1399.32,1907.14,2416.61,2812.56,2992.27,2921.5,2645.7,2253.03,1829.06,1432.43,1092.5,817.364,603.089,440.577,319.569,230.619,165.822,118.922,85.1296
29749.4,0.993918,0.000553729,2,3,0,-29747.5,5.99343,0.100632,6.46418,2.29076,9453.74,8999.57,8399.6,7672.11,6873.46,6082.62,5370.45,4777.07,4310.18,3956.75,3695.68,3505.66,3368.55,3270.11,3199.65,3149.29,3113.34,3087.69,3069.4,3056.35,351.639,505.837,686.711,866.066,1002.76,1061.37,1031.48,930.52,790.048,639.959,500.392,381.229,285.012,210.198,153.515,111.336,80.3433,57.7713,41.4351,29.6644,194.624,494.595,913.686,1461.83,2123.78,2856.01,3598.07,4292.41,4899.77,5403.29,5803.93,6113.12,6346.44,6519.69,6646.84,6739.37,6806.32,6854.54,6889.17,6913.98,968.734,1397.69,1905.03,2414.4,2810.85,2991.64,2922.21,2647.56,2255.61,1831.9,1435.19,1094.98,819.467,604.813,441.953,320.647,231.452,166.459,119.405,85.4937
29774.7,1,0.0010697,3,7,0,-29749.4,5.96392,0.0993814,6.50468,2.27749,9449.63,8983.05,8359.89,7599.44,6764.17,5941.47,5207.89,4604.16,4135.16,3784.39,3528.07,3343.28,3211.06,3116.86,3049.88,3002.32,2968.58,2944.64,2927.67,2915.63,356.727,520.472,715.002,909.203,1056.61,1117.4,1081,968.449,815.606,655.108,508.014,383.988,284.941,208.672,151.388,109.098,78.2496,55.9348,39.8882,28.3968,193.645,496.483,925.109,1491.35,2179.22,2941.13,3711.1,4427.39,5049.24,5560.5,5963.91,6272.73,6504,6674.47,6798.73,6888.58,6953.17,6999.42,7032.45,7055.98,993.621,1454.19,2006.08,2564.2,2997.29,3188.29,3100.85,2790.37,2358.23,1899.18,1475.62,1116.94,829.675,608.04,441.352,318.178,228.269,163.203,116.398,82.873
29841.3,0.99757,0.00210583,4,15,0,-29774.7,5.76198,0.0962088,6.58869,2.25446,9464.78,9007.14,8388.05,7622.46,6771.05,5924.06,5163.73,4535.77,4047.39,3682.19,3415.52,3223.39,3085.98,2988.07,2918.45,2868.98,2833.85,2808.9,2791.19,2778.62,351.437,518.56,721.495,930.028,1095.5,1172.89,1146.59,1035.89,878.197,709.072,552.166,418.802,311.685,228.842,166.402,120.169,86.3588,61.8459,44.1819,31.5077,183.78,474.3,890.455,1447.51,2133.44,2903.05,3689.67,4428.34,5074.41,5608.73,6032.32,6357.81,6602.34,6783.09,6915.15,7010.85,7079.79,7129.25,7164.63,7189.88,1000.76,1481.13,2069.3,2681.29,3177.04,3421.91,3363.6,3052.9,2597.6,2103.12,1641.06,1246.52,928.68,682.358,496.441,358.648,257.81,184.666,131.941,94.1012
29919.5,0.490677,0.00410112,3,7,0,-29840.9,5.47986,0.0916009,6.7825,2.22086,9482.03,9026.6,8394.8,7596.13,6693.82,5789.44,4978.24,4312.95,3800.83,3422.12,3148.42,2953.01,2814.3,2716.08,2646.59,2597.42,2562.63,2538,2520.57,2508.22,347.138,525.575,750.274,990.385,1189.85,1292.22,1274.31,1156.12,981.204,791.658,615.426,465.778,345.842,253.325,183.779,132.42,94.9537,67.8557,48.3737,34.426,170.837,447.822,854.922,1413.48,2116.33,2918.34,3747.44,4530.93,5217.96,5786.23,6236.15,6581.21,6839.86,7030.6,7169.64,7270.16,7342.42,7394.14,7431.06,7457.35,1030.95,1565.6,2244.44,2978.91,3601.44,3936.57,3905.02,3560.35,3033.37,2454.47,1912.09,1449.33,1077.29,789.707,573.217,413.183,296.36,211.826,151.029,107.493
30018.3,0.988502,0.0016892,5,31,0,-29915.4,4.93259,0.0856977,6.76613,2.02965,9497.26,9047.72,8410.32,7587.5,6641.57,5682.68,4818.98,4111.89,3570.54,3172.86,2887.26,2684.37,2540.85,2439.43,2367.73,2317,2281.06,2255.59,2237.52,2224.69,345.629,534.306,779.935,1053.04,1292.04,1428.48,1428.45,1309.46,1119.94,908.987,710.105,539.739,402.329,295.789,215.346,155.699,112.022,80.3176,57.4443,41.013,157.113,417.975,809.741,1359.45,2066.39,2888.84,3752.57,4578.65,5309.53,5918.15,6402.63,6775.89,7056.82,7264.78,7416.92,7527.3,7606.91,7664.09,7705.04,7734.3,1116.04,1730.74,2537.87,3447.06,4259.18,4743.42,4775.4,4402.35,3781.74,3079.46,2411.39,1835.96,1370.2,1008.22,734.467,531.26,382.346,274.194,196.137,140.05
30020,1,0.00319917,2,3,0,-30017.2,4.93605,0.085393,6.80123,2.02284,9491.86,9030.55,8372.07,7519.95,6543.22,5561.21,4687,3980.5,3446.15,3057.74,2781.22,2586.19,2449.08,2352.7,2284.9,2237.13,2203.45,2179.66,2162.86,2150.98,350.249,546.73,804.074,1090.09,1337.38,1472.61,1462.47,1329.6,1127.53,907.78,703.921,531.454,393.744,287.865,208.496,150.017,107.439,76.6935,54.6191,38.8345,157.894,422.715,823.854,1389.97,2119.4,2966.18,3850.53,4689.91,5426.32,6034.48,6514.86,6882.35,7157.18,7359.43,7506.61,7612.85,7689.11,7743.64,7782.52,7810.19,1139.72,1784.9,2637.51,3598.11,4446.87,4933.75,4933.77,4511.24,3842.5,3103.65,2412.27,1824.25,1353.13,990.084,717.519,516.481,370,264.171,188.163,133.798
30026.1,0.145949,0.00622581,2,4,1,-30018.1,4.87155,0.0847618,6.7716,2.01118,9499.64,9050.78,8411.93,7584.35,6630.38,5661.9,4789.37,4075.66,3530.01,3129.79,2842.76,2639.08,2495.11,2393.43,2321.56,2270.71,2234.7,2209.16,2191.04,2178.17,345.38,535.91,785.31,1064.33,1310.32,1452.63,1455.5,1336.08,1143.79,928.992,726.147,552.215,411.831,302.92,220.643,159.605,114.887,82.4113,58.9697,42.1221,154.976,413.314,802.763,1351.32,2059.3,2885.47,3755.13,4588.26,5326.2,5941.22,6431.09,6808.71,7093.06,7303.65,7457.8,7569.68,7650.42,7708.43,7749.99,7779.71,1125.79,1752.38,2579.65,3517.34,4361.21,4870.86,4914.01,4536.75,3901.13,3179.03,2490.86,1897.48,1416.82,1043.03,760.196,550.135,396.121,284.208,203.398,145.303
30040.8,0.973076,0.000941185,4,15,0,-30024,4.78942,0.0853558,6.83423,1.97823,9498.33,9044.58,8397.24,7558.24,6592.86,5616.75,4742.18,4031,3490.31,3095.66,2813.79,2614.49,2474.08,2375.21,2305.54,2256.38,2221.66,2197.11,2179.74,2167.44,345.82,538.556,791.202,1073.3,1319.99,1459.12,1455.82,1329.84,1132.7,915.498,712.307,539.364,400.632,293.572,213.07,153.601,110.203,78.7995,56.2103,40.0288,155.855,416.864,811.559,1368.46,2087.15,2924.13,3802,4639.16,5376.98,5988.85,6473.9,6846.14,7125.29,7331.22,7481.39,7590.02,7668.14,7724.09,7764.05,7792.53,1155.65,1805.63,2665.27,3638.25,4507.59,5021,5045.05,4635.53,3966.29,3216.49,2508.66,1902.84,1415.13,1037.86,753.72,543.587,390.12,279.011,199.058,141.77
30048.8,0.999805,0.00169653,3,7,0,-30039.5,4.74486,0.0850668,6.78984,1.94664,9495.89,9039.32,8387.52,7542.72,6571.46,5590.91,4714.13,4002.7,3462.87,3069.49,2788.9,2590.71,2451.19,2353,2283.85,2235.08,2200.64,2176.3,2159.08,2146.89,348.018,542.633,797.899,1082.83,1331.51,1470.88,1466.12,1337.78,1138.27,919.147,714.582,540.73,401.426,294.017,213.308,153.719,110.253,78.8124,56.2044,40.0145,156.095,418.049,814.585,1374.45,2097.04,2938.21,3819.75,4659.52,5398.86,6011.36,6496.51,6868.56,7147.39,7352.98,7502.84,7611.2,7689.11,7744.89,7784.71,7813.09,1173.46,1835.79,2712.46,3704.7,4589.94,5110.16,5130.27,4709.16,4025.35,3261.5,2541.84,1926.78,1432.16,1049.87,762.145,549.472,394.221,281.864,201.04,143.145
30063.4,1,0.00327954,3,7,0,-30048,4.65328,0.0850619,6.76565,1.9019,9495.67,9039.17,8387.72,7543.55,6572.91,5592.7,4715.83,4004,3463.66,3069.79,2788.8,2590.29,2450.53,2352.17,2282.88,2234.02,2199.51,2175.12,2157.86,2145.64,348.272,542.727,797.689,1082.27,1330.76,1470.27,1465.91,1338.01,1138.82,919.834,715.284,541.368,401.967,294.456,213.654,153.986,110.455,78.9651,56.3185,40.0992,156.054,418.103,814.587,1374.18,2096.33,2937.03,3818.27,4657.99,5397.53,6010.37,6495.91,6868.34,7147.5,7353.37,7503.46,7612,7690.04,7745.92,7785.82,7814.26,1196.77,1871.34,2764.05,3774.68,4677.18,5208.94,5231.71,4804.46,4108.53,3330.09,2596.07,1968.36,1463.36,1072.92,778.993,561.69,403.032,288.193,205.574,146.387
30063.4,0.0966249,0.00627945,2,4,1,-30062.8,4.65328,0.0850619,6.76565,1.9019,9495.67,9039.17,8387.72,7543.55,6572.91,5592.7,4715.83,4004,3463.66,3069.79,2788.8,2590.29,2450.53,2352.17,2282.88,2234.02,2199.51,2175.12,2157.86,2145.64,348.272,542.727,797.689,1082.27,1330.76,1470.27,1465.91,1338.01,1138.82,919.834,715.284,541.368,401.967,294.456,213.654,153.986,110.455,78.9651,56.3185,40.0992,156.054,418.103,814.587,1374.18,2096.33,2937.03,3818.27,4657.99,5397.53,6010.37,6495.91,6868.34,7147.5,7353.37,7503.46,7612,7690.04,7745.92,7785.82,7814.26,1196.77,1871.34,2764.05,3774.68,4677.18,5208.94,5231.71,4804.46,4108.53,3330.09,2596.07,1968.36,1463.36,1072.92,778.993,561.69,403.032,288.193,205.574,146.387
30073.1,0.995851,0.000880972,5,31,0,-30060.4,4.61086,0.0868864,6.78477,1.87843,9494.24,9038.6,8392.34,7559.18,6604.42,5641.24,4778.62,4076.47,3541.75,3150.77,2871.12,2673.19,2533.66,2435.4,2366.16,2317.34,2282.88,2258.53,2241.32,2229.15,346.731,536.814,783.886,1057.15,1293.34,1423.6,1415.83,1290.24,1096.94,885.215,687.771,520.078,385.792,282.324,204.638,147.329,105.565,75.3858,53.706,38.1965,159.029,424.587,823.774,1383.67,2102.24,2935.15,3805.55,4633.29,5361.3,5964.01,6441.11,6806.73,7080.55,7282.28,7429.2,7535.33,7611.56,7666.08,7704.97,7732.66,1209.82,1879.54,2758.33,3744.33,4616.28,5121.96,5131.56,4705.05,4019.22,3254.89,2535.34,1920.65,1426.57,1044.91,757.873,545.88,391.262,279.469,199.13,141.64
30083.2,0.996957,0.00166959,3,7,0,-30072.7,4.53522,0.0866544,6.82291,1.85883,9497.93,9044.96,8401.35,7569.81,6614.68,5649.02,4782.66,4076.67,3538.7,3145.24,2863.81,2664.61,2524.21,2425.33,2355.66,2306.52,2271.84,2247.33,2230,2217.75,344.596,534.176,781.296,1055.72,1294.38,1427.78,1422.67,1298.48,1105.3,892.794,694.161,525.21,389.778,285.35,206.899,149,106.79,76.279,54.3545,38.6661,157.471,420.859,817.352,1374.47,2090.94,2923.2,3794.67,4624.84,5356,5961.97,6442.03,6810.18,7086.02,7289.32,7437.45,7544.48,7621.37,7676.39,7715.64,7743.59,1221.35,1899.84,2792.68,3798.55,4693.56,5219.26,5239.46,4811.9,4115.81,3336.43,2600.84,1971.46,1465.01,1073.5,778.868,561.168,402.327,287.443,204.858,145.746
30093.8,0.961916,0.00314136,3,7,0,-30081.6,4.46796,0.0879032,6.92298,1.84651,9501.14,9050.59,8411.27,7586.02,6638.36,5679.83,4819.01,4116.64,3580.78,3188.5,2907.75,2709,2568.93,2470.33,2400.9,2351.98,2317.49,2293.14,2275.95,2263.8,340.81,527.361,769.978,1038.75,1271.82,1401.3,1394.92,1271.95,1081.62,872.695,677.702,512.083,379.512,277.44,200.873,144.451,103.379,73.7345,52.465,37.2679,158.054,422.047,818.75,1375.23,2089.82,2918.87,3786.07,4611.4,5337.59,5938.8,6414.55,6778.92,7051.56,7252.23,7398.22,7503.57,7579.13,7633.13,7671.59,7698.93,1233.7,1915.66,2811.07,3817.53,4710.68,5232.54,5247.87,4815.27,4114.71,3331.92,2594.22,1963.89,1457.39,1066.41,772.614,555.855,397.938,283.894,202.035,143.529
30095.4,0.180856,0.00530121,2,3,0,-30091.9,4.46761,0.0885075,6.96051,1.8405,9497.21,9039.54,8388.91,7549.5,6588.76,5622.54,4760.97,4063.08,3534.11,3149.03,2874.7,2681.28,2545.44,2450.13,2383.23,2336.23,2303.19,2279.94,2263.57,2252.04,342.965,532.606,779.312,1051.48,1284.58,1409.37,1395.13,1264.38,1068.67,857.33,662.274,498.015,367.451,267.516,192.94,138.237,98.5841,70.0761,49.6973,35.1877,159.828,427.858,831.783,1399.02,2126.66,2968.09,3843.9,4672.54,5397.21,5993.64,6463.02,6820.71,7087.11,7282.36,7423.83,7525.53,7598.22,7649.98,7686.73,7712.77,1251.78,1950.91,2869.38,3897.94,4800.35,5310.43,5296.86,4830.77,4102.96,3303.41,2558.44,1927.43,1423.96,1037.64,748.851,536.776,382.926,272.255,193.111,136.746
