# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sblrc_blr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = sblrc-blr.data.R
# init = 2 (Default)
# random
#   seed = 1540963
# output
#   file = 1.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-910.994,1,0.0179176,2,3,0,1503.8,-0.0370337,-0.328134,-0.430821,-0.398723,-0.120981,55.952
-726.666,1,0.0339435,3,7,0,852.008,-0.137704,-0.233247,-0.318175,-0.226879,-0.209233,81.3141
-698.579,1,0.0648221,2,3,0,720.136,-0.113456,-0.0112958,-0.146839,-0.126869,-0.122367,102.007
-698.579,1.14916e-150,0.124086,1,1,0,700.084,-0.113456,-0.0112958,-0.146839,-0.126869,-0.122367,102.007
-699.606,0.994472,0.0104922,3,7,0,700.676,-0.11378,-0.000979168,-0.152292,-0.135154,-0.133413,101.817
-697.644,1,0.0200141,2,3,0,700.397,-0.0879463,-0.0165422,-0.156089,-0.128285,-0.118745,102.07
-687.947,0.840349,0.0386624,3,7,0,701.232,0.0437286,0.0112545,-0.189137,-0.0625486,-0.0102712,97.7933
-683.812,0.900858,0.0455684,2,3,0,691.082,0.102105,-0.0132326,-0.101383,-0.0822692,0.0526692,97.1661
-675.545,0.323362,0.0645014,2,3,0,685.541,0.0598714,0.0937184,-0.0327112,0.0550391,-0.0352746,88.1675
-665.929,1,0.0160278,3,7,0,676.972,0.0505567,0.122186,-0.0179626,0.0591193,0.129177,83.9324
-655.433,0.939521,0.0306771,2,3,0,668.335,0.215882,0.156173,0.0443907,0.07287,0.168446,80.6054
-646.124,0.887848,0.0486371,2,3,0,656.088,0.224696,0.239751,0.0955255,0.17998,0.178318,82.3543
-646.124,6.70307e-06,0.0658206,2,3,0,651.256,0.224696,0.239751,0.0955255,0.17998,0.178318,82.3543
-642.491,0.999203,0.00671569,3,7,0,646.995,0.223127,0.240472,0.116972,0.208882,0.185719,78.5644
-627.286,0.970794,0.0126907,3,7,0,645.461,0.331394,0.337489,0.220632,0.236597,0.335314,77.0669
-623.032,0.972473,0.0218851,3,7,0,629.055,0.329341,0.277337,0.247892,0.277993,0.320993,71.9957
-595.455,0.607185,0.0375846,2,7,1,624.315,0.44725,0.439199,0.394302,0.430166,0.441145,66.0631
-587.668,0.765087,0.02293,2,3,0,599.3,0.469275,0.507275,0.419987,0.444339,0.467013,60.9899
-541.896,0.828686,0.0219017,3,7,0,593.223,0.69912,0.665703,0.658907,0.685668,0.713858,52.9845
-521.967,0.631467,0.0249579,2,3,0,546.114,0.739129,0.766594,0.707244,0.696286,0.744787,43.7555
-516.614,0.752101,0.0165367,3,7,0,527.48,0.759575,0.733751,0.695893,0.767619,0.747159,41.7184
-518.143,0.933531,0.0153086,3,7,0,520.463,0.740421,0.754972,0.736197,0.705635,0.742468,42.6527
-519.767,0.596982,0.0231314,2,3,0,523.196,0.736502,0.803979,0.745083,0.719037,0.741619,42.752
-511.331,0.939305,0.0141255,3,7,0,522.844,0.823861,0.737656,0.786253,0.819267,0.806018,41.5199
-495.152,0.664903,0.0215397,2,7,1,513.28,0.832484,0.883392,0.840617,0.806745,0.853891,38.113
-490.26,1,0.0158549,2,3,0,497.399,0.872575,0.855971,0.852688,0.818199,0.862966,37.7908
-490.306,0.778653,0.0281038,2,3,0,492.902,0.813621,0.853088,0.851092,0.866952,0.853224,36.9292
-485.606,0.365051,0.0278361,2,3,0,490.034,0.856882,0.853505,0.87041,0.864431,0.845942,36.663
-488.087,0.820843,0.00952967,4,15,0,493.738,0.821461,0.839103,0.821412,0.877205,0.858459,35.2793
-417.357,0.711692,0.0105954,4,17,1,487.968,1.10414,1.07348,1.10234,1.10947,1.08498,15.7014
-407.693,1,0.00892181,2,3,0,416.599,1.08456,1.07862,1.09258,1.09961,1.07928,15.6359
-407.693,0.0134847,0.0155314,1,3,0,409.835,1.08456,1.07862,1.09258,1.09961,1.07928,15.6359
-395.361,1,0.00229307,4,15,0,409.078,1.06675,1.07136,1.07071,1.05876,1.06969,14.8928
-390.9,1,0.00399724,3,7,0,396.009,1.05423,1.05357,1.05705,1.06697,1.04775,14.8138
-366.313,0.925487,0.0069107,4,23,0,391.308,0.970355,0.969046,0.961731,0.963375,0.968475,12.4
-366.313,0.0660165,0.0098824,2,7,1,368.123,0.970355,0.969046,0.961731,0.963375,0.968475,12.4
-350.055,0.918068,0.00175299,6,116,1,367.806,1.02732,1.02738,1.02758,1.0236,1.02535,10.5338
-354.752,0.735511,0.00247245,2,7,0,356.542,1.02507,1.02824,1.02815,1.01088,1.02801,10.4931
-357.346,0.977512,0.00224333,4,15,0,361.957,1.01765,1.01787,1.01905,0.998052,1.01267,10.9315
-298.104,0.902859,0.00361826,6,63,0,355.782,1.00616,1.00137,1.001,1.00399,1.00329,6.44494
-298.104,3.14337e-06,0.00486173,2,7,0,303.092,1.00616,1.00137,1.001,1.00399,1.00329,6.44494
-296.759,0.95882,0.000785557,5,47,0,303.266,0.999265,0.997615,0.998158,1.00482,1.00321,6.19975
-295.139,1,0.001209,3,7,0,298.405,0.99956,1.00299,1.00409,1.0008,0.997719,6.17738
-296.815,0.845051,0.00203451,3,7,0,299.684,1.00367,0.993853,0.998156,1.00236,1.00051,6.20642
-280.717,0.909492,0.00238204,5,31,0,299.855,0.990988,0.993898,0.989892,0.990869,0.991845,5.32752
-272.896,0.283024,0.00322343,4,29,1,294.068,1.00668,1.00784,1.00603,1.01175,1.00784,4.76439
-272.444,0.998148,0.00104946,3,15,0,274.598,1.00574,1.00832,1.00539,1.01091,1.00677,4.76029
-274.068,0.994748,0.00173561,3,7,0,275.514,1.01334,1.00934,1.01303,1.00813,1.00999,4.7633
-272.102,0.646405,0.00283036,4,15,0,277.558,0.995554,0.999346,0.993876,0.99165,0.994942,4.76184
-261.074,0.821353,0.0021122,5,60,1,273.944,1.00848,1.00772,1.00601,1.00892,1.00556,4.26508
-261.706,0.480988,0.00232911,5,31,0,266.912,0.996542,0.996539,1.00025,0.99684,0.9945,4.30703
-259.385,0.989283,0.00121289,3,7,0,262.736,0.998425,0.995826,0.994275,0.996632,0.998467,4.28406
-250.777,0.770027,0.00193414,5,61,1,262.012,1.00102,1.00382,1.00387,1.0047,1.00213,3.83774
-251.634,0.914835,0.00190385,4,15,0,253.029,1.0014,0.998828,0.994381,0.996012,0.999154,3.84113
-252.382,0.12849,0.00256287,3,11,0,261.266,0.997073,0.999643,0.994255,0.999325,0.999321,3.89716
-256.226,0.975292,0.000633931,5,39,0,260.325,1.00448,1.00054,1.00785,1.00612,1.00311,3.93756
-255.943,0.999277,0.000973392,5,31,0,259.78,0.991079,0.989089,0.988253,0.986027,0.990778,3.91882
-255.054,1,0.00156496,4,15,0,257.03,0.989582,0.990373,0.988385,0.992929,0.990295,3.93225
-255.054,0.376996,0.0025062,2,3,0,260.557,0.989582,0.990373,0.988385,0.992929,0.990295,3.93225
-257.048,0.945151,0.00107702,3,7,0,257.999,0.99236,0.989495,0.988188,0.985372,0.989881,3.91778
-255.627,1,0.00153244,3,7,0,257.029,0.992107,0.989212,0.987839,0.986479,0.989075,3.9183
-255.59,0.55307,0.0024343,2,3,0,257.484,0.988721,0.988609,0.988285,0.990486,0.987289,3.92651
-251.544,0.866284,0.00152564,5,31,0,258.619,0.995878,0.99818,0.995788,1.00045,0.997537,3.86958
-250.954,0.93352,0.00183065,4,15,0,255.045,0.998927,1.00231,0.996565,0.999944,0.995674,3.79905
-249.915,0.425606,0.0025157,2,3,0,254.499,1.00201,0.998356,1.00008,0.997323,1.00256,3.7801
-232.923,0.942822,0.00122384,6,71,0,252.985,0.999738,0.998596,0.99441,0.999062,1.00059,3.09355
-224.077,0.385879,0.0017111,5,60,1,238.11,0.998217,1.00153,0.997612,0.999101,0.998908,2.85588
-227.031,0.90207,0.000775096,3,7,0,227.814,1.00128,0.995025,0.997488,0.996789,0.995764,2.85883
-224.696,1,0.000997103,3,15,0,228.444,0.998146,1.00026,0.997592,1.00108,0.997699,2.86898
-222.625,0.912867,0.00155563,3,11,0,226.46,0.999734,1.00046,1.00062,1.00141,0.999362,2.84924
-223.872,0.911822,0.00203182,3,15,0,224.7,1.00049,1.00197,1.0016,1.00075,0.999766,2.87986
-223.872,0.00209451,0.00264099,2,7,1,227.304,1.00049,1.00197,1.0016,1.00075,0.999766,2.87986
-225.183,0.960799,0.000571114,3,15,0,226.93,1.00314,0.998788,1.0021,1.00189,1.00009,2.87678
-225.396,0.99442,0.000819695,3,7,0,227.752,1.00444,0.999306,1.00112,1.00133,1.00032,2.8783
-226.362,0.920636,0.00125168,2,3,0,228.303,1.00056,0.999575,1.00255,0.999688,1.00285,2.87588
-224.349,0.950639,0.00164948,2,7,0,228.53,1.00124,0.998516,0.997734,0.999833,0.996912,2.87847
-224.387,0.013199,0.00229716,7,143,0,225.479,0.998169,1.00094,0.998754,1.00087,0.999022,2.8734
-225.632,0.970296,0.000525621,5,39,0,228.365,0.998023,0.993356,0.995421,0.997799,0.996243,2.86343
-225.662,0.957775,0.000761476,3,7,0,228.627,0.996176,0.996316,0.992914,0.992776,0.99373,2.86207
-225.235,0.947565,0.00107337,3,7,0,228.066,0.996395,0.994226,0.996455,0.998418,0.99597,2.85451
-225.179,0.945974,0.00147918,4,19,0,227.701,0.994873,0.992703,0.995881,0.996112,0.994298,2.83118
-219.264,0.605467,0.00202623,4,28,1,225.857,1.00335,1.00075,1.00262,1.00252,1.00258,2.72488
-217.864,0.796507,0.0014587,4,23,0,223.122,0.998202,0.997366,0.999522,0.997055,0.996931,2.67044
-219.706,0.565764,0.00150584,3,11,0,222.237,0.998768,1.00063,0.997732,0.998697,0.995821,2.67318
-216.674,0.99063,0.00101056,2,7,0,220.413,0.998835,1.00013,0.99803,0.998687,0.99941,2.6694
-217.359,0.630743,0.00149735,4,31,0,220.663,0.99548,0.996637,0.994744,0.995936,0.993608,2.62982
-216.055,0.958673,0.00113665,2,3,0,218.659,0.997637,0.995137,0.995474,0.995741,0.9976,2.62332
-215.797,1,0.00158142,3,11,0,217.066,0.99941,0.998091,0.995786,0.997983,0.998715,2.63783
-215.797,1.40271e-06,0.00236654,2,5,0,223.078,0.99941,0.998091,0.995786,0.997983,0.998715,2.63783
-215.559,0.997196,0.000568586,4,31,0,216.918,0.998438,0.998558,0.996421,0.997846,0.998717,2.64086
-206.41,0.41035,0.108422,4,27,0,218.342,0.998139,0.999301,0.997283,0.998385,0.998156,2.3634
-206.41,0,0.533875,0,1,1,207.241,0.998139,0.999301,0.997283,0.998385,0.998156,2.3634
-206.113,1,0.0656662,2,7,0,207.147,0.998421,0.998875,0.997586,0.998366,0.998071,2.37074
-207.017,0.747599,0.077595,4,19,0,209.623,1.00149,0.99798,0.998663,1.00048,1.00068,2.32872
-205.847,0.765801,0.0552201,3,7,0,212.348,0.999034,1.00001,0.997692,0.998293,0.997391,2.32921
-205.034,0.997655,0.0438098,2,3,0,206.105,0.998874,0.999407,0.997725,0.998505,0.997493,2.32835
-206.364,0.746449,0.0735878,4,15,0,207.689,0.99945,0.996314,0.997166,0.997564,0.995769,2.30925
-204.921,1,0.0595713,2,7,0,207.205,0.99768,0.99657,0.99549,0.996132,0.997304,2.31533
-206.094,0.568421,0.108603,3,7,0,208.054,0.997249,0.995996,0.997554,0.996687,0.995667,2.31827
-204.154,0.836797,0.0516906,4,23,0,210.748,1.00356,1.00195,0.999108,0.999671,0.999668,2.159
-200.996,1,0.0578245,2,3,0,205.638,1.00277,1.00063,0.999328,1.00089,0.999294,2.16303
-198.938,0.990018,0.109123,2,7,0,202.944,0.998234,0.99815,0.999037,0.998386,0.999039,2.1284
-198.938,1.28067e-40,0.199894,1,1,0,203.828,0.998234,0.99815,0.999037,0.998386,0.999039,2.1284
-195.218,0.99949,0.0163963,7,191,0,204.789,0.996147,0.994423,0.994886,0.995268,0.993929,1.97187
-192.361,0.929276,0.0312521,4,23,0,199.285,1.00152,0.999497,0.998617,1.00035,0.99866,1.94846
-197.632,0.659941,0.0477032,2,3,0,199.235,0.999729,1.00249,0.997773,0.998875,0.999503,1.94696
-197.841,0.86324,0.03168,3,15,0,206.496,1.00159,0.997294,1.00107,1.00048,0.998346,1.9337
-190.583,1,0.0394477,3,7,0,198.067,1.00062,0.999522,0.99945,0.999042,0.999415,1.9358
-191.447,0.760338,0.0742007,2,7,0,192.946,1.00027,0.998558,0.998657,0.999826,0.997855,1.93247
-190.754,0.666985,0.0672937,2,3,0,194.783,1.00012,0.999183,0.998132,1.00018,0.998526,1.92893
-190.255,0.914631,0.0463093,3,7,0,192.846,1.00004,0.998661,1.00002,0.998571,0.998906,1.89902
-189.229,0.714011,0.066727,2,3,0,192.958,1.00077,0.999978,0.998003,0.999598,0.999129,1.8885
-189.678,0.782153,0.0530958,3,15,0,193.981,0.997872,0.998465,0.99697,0.998776,0.997199,1.8817
-190.258,0.901559,0.0517225,3,7,0,191.718,1.00062,0.997755,0.9984,0.997554,0.998212,1.88024
-174.862,0.763673,0.0711319,5,35,0,192.457,1.00024,0.999993,0.998577,0.999133,1.00003,1.48393
-176.062,0.893851,0.0656284,3,7,0,176.922,1.00112,0.999133,0.999423,1.00078,0.999002,1.49246
-177.551,1,0.0876871,3,11,0,178.742,1.00272,1.00078,1.00194,1.00255,1.00176,1.47533
-177.551,5.1777e-31,0.157099,1,3,1,179.301,1.00272,1.00078,1.00194,1.00255,1.00176,1.47533
-176.641,0.993806,0.017205,3,15,0,179.892,1.0016,1.00066,1.00197,1.00067,1.00106,1.47405
-175.673,0.985348,0.030423,3,7,0,178.186,1.00154,0.999946,1.00093,1.00152,1.00038,1.47354
-175.582,0.887049,0.052069,2,3,0,178.078,1.00233,1.00177,1.00078,1.00116,1.00144,1.47575
-174.625,0.550521,0.067632,3,15,0,178.51,1.00126,0.999928,1.00011,1.00082,0.999726,1.48647
-168.314,0.835439,0.0353314,6,79,0,180.547,0.998207,0.997832,0.997564,0.997953,0.99629,1.17463
-166.456,0.771593,0.0399343,2,7,0,173.377,1.00092,0.999165,0.998363,0.999081,0.999977,1.1715
-168.088,0.81641,0.038033,2,3,0,169.963,0.999546,1.00011,0.999458,1.00023,0.998525,1.17459
-171.248,0.75797,0.0407815,4,19,0,173.057,1.00104,0.998492,0.997692,0.997558,0.998314,1.19714
-166.07,0.900937,0.0375014,4,31,0,176.619,0.998774,0.997138,0.997412,0.997852,0.997408,1.22478
-168.216,0.948813,0.0499891,5,43,0,169.563,1.0002,0.999737,0.999946,0.999245,0.999386,1.28198
-168.216,1.51398e-07,0.0750153,1,1,0,174.208,1.0002,0.999737,0.999946,0.999245,0.999386,1.28198
-168.192,0.987542,0.00996237,4,31,0,171.557,1.00001,0.998525,0.997135,0.999079,0.998064,1.27746
-169.281,0.915923,0.0165852,3,15,0,174.347,0.999552,0.998571,0.996851,0.998305,0.99916,1.27534
-169.985,0.996034,0.0228888,4,31,0,172.848,0.999141,0.998017,0.99946,0.998984,0.998994,1.29075
-169.557,0.970463,0.0383826,3,15,0,172.686,0.997579,0.997201,0.997024,0.998056,0.997514,1.30287
-165.81,0.918248,0.059959,5,43,0,169.689,0.998993,0.998091,0.997413,0.998479,0.998216,1.24662
-165.81,0.000382604,0.0818532,1,3,0,167.257,0.998993,0.998091,0.997413,0.998479,0.998216,1.24662
-168.271,0.941723,0.0118544,3,15,0,171.417,0.999867,0.998823,0.997352,0.997684,0.99778,1.24714
-167.676,1,0.0172466,4,31,0,170.033,0.99886,0.997917,0.998203,0.998638,0.997371,1.25601
-166.334,0.945663,0.0287139,2,7,0,169.386,0.998776,0.998663,0.998044,0.998639,0.998291,1.25258
-167.46,0.72971,0.0416881,2,3,0,168.305,0.999084,0.998351,0.997981,0.999131,0.997527,1.25147
-167.598,0.91791,0.0360699,3,7,0,169.746,1.00014,0.999114,0.999675,0.999811,0.998567,1.24217
-166.547,0.9869,0.0487215,3,7,0,168.851,1.00034,0.999446,0.998345,1.00037,0.999011,1.21261
-166.547,0,0.684387,0,1,1,174.637,1.00034,0.999446,0.998345,1.00037,0.999011,1.21261
-166.547,2.1175e-08,0.114849,1,1,0,169.611,1.00034,0.999446,0.998345,1.00037,0.999011,1.21261
-164.035,0.999616,0.0112822,6,63,0,168.133,0.998543,0.997686,0.996896,0.998605,0.997444,1.06863
-164.124,0.999656,0.0152048,4,15,0,165.039,0.998651,0.997686,0.997066,0.996944,0.997762,1.04962
-162.988,0.972094,0.0237138,4,23,0,166.931,1.00049,0.999557,0.999195,0.999606,0.999964,0.986863
-164.563,0.528051,0.0370191,2,3,0,169.346,1.00019,0.999168,0.998844,0.999518,0.998088,0.996299
-163.514,0.996746,0.0152138,4,23,0,166.225,1,0.999117,0.998727,0.999447,0.998188,1.00069
-162.476,0.807899,0.0273046,2,7,0,168.891,0.999792,0.998694,0.999037,0.999061,0.998882,0.997531
-163.413,0.915331,0.0276068,3,15,0,165.242,0.999529,0.998559,0.997276,0.998742,0.997698,0.995066
-163.517,0.951655,0.0395983,3,7,0,165.483,0.999438,0.998556,0.996995,0.998185,0.997649,1.02928
-164.371,0.673479,0.0641142,4,15,0,166.289,1.00056,1.00017,0.999357,0.999218,0.999781,1.09856
-164.678,0.812954,0.0433078,2,7,0,168.669,0.999187,0.999775,0.998493,0.998992,0.999077,1.09175
-164.264,0.738107,0.045588,3,11,0,168.639,1.00068,0.998233,0.998563,0.999157,0.998776,1.05119
-163.759,0.991397,0.0380791,3,15,0,165.713,0.999556,0.999826,0.99855,0.999484,0.999402,1.02259
-164.7,0.505673,0.0700186,4,15,0,167.13,0.999637,0.998987,0.998555,0.998537,0.999547,0.957871
-163.772,0.99596,0.0286908,4,23,0,169.559,0.999699,0.998639,0.997885,0.998978,0.998083,0.904119
-164.237,0.654181,0.0533049,4,15,0,166.896,0.998044,0.997603,0.996442,0.997509,0.997863,1.01387
-163.437,0.995901,0.0348585,4,15,0,165.281,0.998844,0.998796,0.997766,0.998581,0.998802,1.05316
-163.347,0.960323,0.0641593,2,7,0,164.947,1.00056,0.99907,0.999084,0.9994,0.998595,1.04409
-163.347,5.2653e-12,0.105217,1,1,0,167.504,1.00056,0.99907,0.999084,0.9994,0.998595,1.04409
-164.023,0.995598,0.0100106,6,79,0,166.177,0.999845,0.998202,0.997403,0.998414,0.997622,0.984502
-165.142,0.972427,0.0183546,5,47,0,168.043,1.00038,0.998736,0.997303,0.998863,0.998105,1.09173
-164.964,1,0.0311542,3,7,0,165.947,0.998872,0.998846,0.998923,0.99886,0.998951,1.11332
-171.185,0.649779,0.0567566,3,15,0,173.78,0.998492,0.99608,0.994566,0.997189,0.996763,1.066
-162.358,1,0.0376348,3,15,0,172.27,0.999757,0.999008,0.998916,0.999338,0.998633,1.02901
-163.711,0.781128,0.0677833,2,7,0,165.585,0.99794,0.997498,0.996712,0.996976,0.997253,1.04545
-164.08,0.619887,0.0653698,3,7,0,165.445,0.998411,0.996806,0.996332,0.997608,0.996947,1.0329
-165.935,0.882169,0.0402623,2,3,0,166.651,0.998482,0.996927,0.995772,0.997764,0.996619,1.03559
-166.01,1,0.0515867,2,3,0,167.344,0.997377,0.997004,0.996963,0.996515,0.997103,1.02172
-166.01,2.89766e-05,0.0908941,1,1,0,169.988,0.997377,0.997004,0.996963,0.996515,0.997103,1.02172
-166.509,0.994916,0.0104946,4,31,0,169.028,0.997041,0.996961,0.996407,0.996701,0.997277,1.02283
-167.121,0.98379,0.0183081,3,7,0,169.064,0.997054,0.997547,0.996283,0.996511,0.997112,1.03405
-164.871,0.96476,0.0307236,4,23,0,172.424,1.00044,0.999828,0.997861,0.999067,0.999434,1.01719
-171.194,0.585748,0.0486139,3,15,0,175.814,0.997662,0.996664,0.995264,0.995208,0.996866,1.01191
-169.232,1,0.0281875,2,7,0,172.292,0.997831,0.996618,0.99543,0.995613,0.997084,1.01029
-166.04,0.984168,0.0485708,4,15,0,170.818,1.00015,0.99828,0.998059,0.999891,0.998245,1.10975
-164.765,0.49053,0.079651,2,3,0,167.955,0.999836,0.999956,0.999157,0.99882,0.999,1.09726
-164.752,0.903651,0.0364778,3,7,0,168.354,1.00143,0.999305,0.998693,0.99967,0.999605,1.07494
-164.272,0.954121,0.048454,4,15,0,167.482,0.999296,0.998479,0.997668,0.997946,0.998084,1.17576
-164.813,0.68102,0.0728105,4,15,0,166.124,0.998778,0.997602,0.996775,0.998564,0.997976,1.13995
-166.934,0.972434,0.0547742,4,15,0,168.486,1.00147,1.00014,1.00017,1.00138,1.00076,1.17712
-163.211,0.634454,0.0855476,3,7,0,169.923,1.00011,0.999102,0.998865,0.99991,0.99875,1.07418
-165.693,0.807857,0.0575153,4,15,0,166.222,0.998384,0.997614,0.996973,0.998574,0.998068,0.926605
-164.514,0.852613,0.0595418,3,7,0,165.818,0.998941,0.997953,0.997409,0.997286,0.9976,0.9282
-166.923,0.590589,0.0687116,3,7,0,168.465,0.999955,0.999903,0.997774,0.999838,0.998566,0.921297
-164.213,1,0.0419463,2,3,0,167.251,0.999703,0.999613,0.997929,0.999476,0.998833,0.932358
-164.213,0.622626,0.0690248,2,3,0,165.443,0.999703,0.999613,0.997929,0.999476,0.998833,0.932358
-164.075,0.891862,0.0457907,3,15,0,167.14,1.00004,0.998805,0.999717,0.99914,0.99927,1.02593
-167.038,0.699517,0.0578614,3,11,0,169.601,1.00032,0.998731,0.996752,0.998889,0.998419,1.15242
-164.577,0.897542,0.0463142,4,23,0,171.858,0.99894,0.997386,0.99617,0.99725,0.997419,0.998003
-164.702,0.931629,0.059109,2,3,0,165.644,0.997845,0.997882,0.997565,0.99796,0.997335,0.993458
-164.702,0.0540279,0.0813978,3,11,0,166.797,0.997845,0.997882,0.997565,0.99796,0.997335,0.993458
-164.785,0.998871,0.0146853,5,55,0,166.222,0.999158,0.997248,0.996268,0.997407,0.997632,1.04487
-164.228,0.993547,0.0237097,5,39,0,165.933,0.999644,0.999556,0.999454,0.999236,0.998853,0.971839
-163.837,0.989811,0.0375853,3,7,0,164.899,1.00002,0.999729,0.999427,0.999132,0.998971,0.972699
-163.068,0.627843,0.0587344,3,15,0,166.255,1.0001,0.99873,0.998219,0.999517,0.999025,0.945676
-163.711,0.966832,0.0403701,2,3,0,164.374,0.999908,0.999099,0.999166,0.998718,0.998869,0.941907
-163.711,0.135242,0.0595595,1,1,0,167.506,0.999908,0.999099,0.999166,0.998718,0.998869,0.941907
-162.976,0.996378,0.0137306,5,63,0,165.335,1.00078,0.999857,0.998922,0.99939,0.999466,0.984956
-163.185,0.916768,0.0216614,5,31,0,168.592,1.00068,0.999241,0.998976,0.999116,0.999646,0.982204
-164.626,0.980654,0.0285258,5,31,0,165.863,0.999512,0.997778,0.997568,0.997546,0.997963,0.930753
-162.14,0.997227,0.0430564,3,15,0,165.182,0.99974,0.998985,0.998604,0.998681,0.998646,0.980668
-162.433,0.754264,0.0670483,2,7,0,163.683,0.999775,0.99883,0.997758,0.998989,0.998508,0.95139
-163.564,0.296004,0.0614276,2,7,0,165.816,0.999159,0.998626,0.998275,0.998389,0.998748,0.921711
-165.26,0.872541,0.0210312,3,7,0,168.271,0.999059,0.998778,0.998638,0.998822,0.997795,0.932293
-166.273,0.986071,0.0249951,5,31,0,169.366,0.998316,0.997013,0.995641,0.997065,0.997732,1.04937
-164.164,0.88175,0.0377402,4,19,0,169.773,1.00117,1.0003,0.999396,1.00033,1.00045,0.970593
-164.144,0.989418,0.0454949,4,15,0,164.905,0.997829,0.99707,0.996651,0.996916,0.997419,1.00876
-164.804,0.174338,0.0686346,2,3,0,168.055,0.997973,0.997002,0.99649,0.997736,0.99776,1.00615
-165.431,0.990175,0.0187399,5,31,0,167.348,1.00071,0.999172,0.998616,0.999841,1.00032,1.0859
-164.126,0.997395,0.0283221,5,31,0,166.617,0.998327,0.997994,0.997812,0.998046,0.997553,1.12626
-164.661,0.948781,0.0432562,4,27,0,165.78,1.00159,0.999646,0.999398,0.99954,0.999793,1.04957
-163.135,0.615751,0.0595055,3,15,0,167.179,0.998759,0.998309,0.997953,0.998413,0.998495,0.955201
-164.002,0.980458,0.0412456,5,31,0,164.879,0.999722,0.998347,0.997525,0.998691,0.999081,1.10618
-165.64,0.791388,0.0603331,3,7,0,167.075,1.00116,0.999487,0.999122,1.00036,1.00063,1.06328
-163.247,0.730531,0.0599188,4,15,0,167.919,0.999401,0.999207,0.998451,0.998964,0.998132,0.971336
-164.51,0.84581,0.0526339,5,31,0,166.061,0.998422,0.997699,0.998154,0.997671,0.997702,1.10045
