# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sblrc_blr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = sblrc-blr.data.R
# init = 2 (Default)
# random
#   seed = 1540963
# output
#   file = mpi.2.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-477.622,0.99736,0.00317618,3,7,0,499.98,1.18425,1.18234,1.20125,1.19863,1.17874,16.2679
-465.026,0.950532,0.0060584,2,3,0,478.612,1.16717,1.16902,1.18238,1.18394,1.17291,16.3196
-439.996,1,0.0100358,2,3,0,465.19,1.14417,1.14336,1.15218,1.13736,1.13402,16.6799
-439.996,6.63072e-05,0.0194466,1,3,1,444.668,1.14417,1.14336,1.15218,1.13736,1.13402,16.6799
-431.096,0.98776,0.00169644,4,15,0,444.383,1.11338,1.13323,1.12533,1.13459,1.12197,16.8555
-430.071,0.983775,0.00321041,4,15,0,434.371,1.10587,1.13578,1.11853,1.12733,1.11727,16.7189
-404.858,0.796835,0.00597273,5,31,0,441.22,0.909782,0.906569,0.88815,0.917142,0.897571,11.5003
-370.687,1,0.00626641,4,15,0,404.038,0.950857,0.946828,0.943515,0.954723,0.940786,11.6686
-370.687,1.91791e-06,0.0121292,1,3,0,373.131,0.950857,0.946828,0.943515,0.954723,0.940786,11.6686
-369.662,0.999993,0.0011802,4,15,0,372.245,0.950527,0.942797,0.944951,0.954213,0.94602,11.6587
-357.677,0.999284,0.00229924,4,15,0,370.993,0.978424,0.983809,0.981625,0.982999,0.978232,11.6595
-334.117,0.933193,0.00442643,4,31,0,361.519,1.00892,1.00378,1.00568,1.00776,1.00363,9.31847
-334.117,0.104901,0.00696185,2,3,0,335.888,1.00892,1.00378,1.00568,1.00776,1.00363,9.31847
-338.062,0.956438,0.000999402,3,15,0,339.229,0.999347,1.00187,1.01091,1.01332,1.00592,9.3049
-338.461,0.996696,0.00169051,3,15,0,342.676,1.0162,1.0156,1.01448,1.00723,1.00424,9.32529
-335.979,0.989972,0.00317802,2,7,0,341.392,0.998193,1.00408,1.00103,1.01125,1.00696,9.20479
-336.146,0.620689,0.00580222,2,3,0,339.443,1.01398,1.00561,1.00636,0.99855,1.00396,9.20773
-330.935,0.988421,0.00375023,3,11,0,338.267,1.00325,1.00886,1.00704,1.00927,0.999779,8.87834
-330.468,1,0.0067422,2,3,0,331.947,1.00905,1.00959,1.00581,1.01041,1.00879,8.95922
-330.468,1.67707e-61,0.0123907,1,1,0,336.836,1.00905,1.00959,1.00581,1.01041,1.00879,8.95922
-324.685,0.945892,0.00149104,5,47,0,335.64,1.0031,1.00649,0.994612,1.00218,0.999674,8.36462
-320.275,0.996828,0.00237411,4,23,0,325.928,0.993914,0.993678,0.997666,0.994462,0.995553,8.10648
-320.846,0.621072,0.00429832,2,7,0,322.681,0.999873,0.995313,0.99539,0.998279,0.994841,8.16968
-319.976,0.764127,0.00284693,4,15,0,325.243,0.990961,0.98838,0.987318,0.994022,0.990079,8.00521
-320.366,0.835198,0.00276434,3,7,0,322.897,0.994086,0.991683,0.98843,0.992073,0.985589,7.98227
-320.058,0.876676,0.00323181,2,3,0,323.484,0.996462,0.9927,0.985369,0.990022,0.993874,7.95761
-318.591,0.886133,0.0041955,2,7,0,322.609,0.994154,0.999964,1.00492,0.998865,0.998216,7.80061
-317.72,0.195953,0.00555691,3,7,0,321.962,0.989864,0.99611,0.997901,0.988668,0.99505,7.65892
-318.572,0.970299,0.00126153,3,15,0,323.322,0.991669,0.996151,0.991459,0.992032,0.984681,7.72282
-314.944,0.997879,0.00207638,3,15,0,320.246,0.99499,0.98837,0.99159,0.990506,0.996111,7.58299
-315.247,0.679655,0.00363459,4,15,0,321.354,1.00848,1.00826,1.00223,1.00689,1.0037,7.63834
-317.134,0.913687,0.00285386,4,15,0,319.168,0.995372,0.990197,0.998587,0.995559,0.995819,7.77658
-312.039,0.985827,0.00401171,3,11,0,319.072,1.00308,1.00055,1.00009,1.00192,1.00365,7.47338
-312.039,3.06454e-10,0.0066982,1,1,0,316.246,1.00308,1.00055,1.00009,1.00192,1.00365,7.47338
-310.919,0.973003,0.00100216,4,27,0,315.205,1.00326,1.00261,1.00258,1.00158,0.997212,7.3279
-312.59,0.961281,0.00162534,3,7,0,313.672,1.00245,0.999819,1.00301,1.00017,1.00792,7.35774
-311.797,0.993448,0.00254485,2,7,0,314.57,1.00577,1.00391,0.999414,1.00584,1.00355,7.40493
-311.554,0.559769,0.00427527,3,15,0,315.803,0.993839,0.997595,0.999518,0.994665,0.994298,7.35248
-290.905,0.754653,0.00254788,5,58,1,317.426,0.984615,0.986612,0.986711,0.982459,0.982678,5.67409
-289.848,0.905017,0.0024198,2,3,0,292.689,0.989245,0.983576,0.982811,0.988351,0.989687,5.65136
-287.756,0.334345,0.00326932,2,3,0,296.149,0.987812,0.990077,0.985031,0.985835,0.986075,5.62687
-289.411,0.947194,0.00116626,5,39,0,293.356,1.01305,1.01503,1.00677,1.01657,1.01222,5.46559
-293.65,0.87516,0.00173751,3,7,0,294.968,1.01474,1.01428,1.00587,1.0195,1.01454,5.46933
-283.244,0.918131,0.00218213,5,47,0,302.665,0.989885,0.982522,0.980046,0.976775,0.983425,4.72896
-276.673,0.959074,0.00301336,4,15,0,281.694,0.98087,0.982502,0.980457,0.981948,0.984559,4.70689
-276.673,0.114132,0.00454652,1,3,0,277.897,0.98087,0.982502,0.980457,0.981948,0.984559,4.70689
-270.812,0.972637,0.00101624,4,15,0,278.624,0.988412,0.992285,0.988464,0.99126,0.992916,4.67207
-229.625,0.816943,0.00158233,6,89,1,272.578,1.00203,0.998214,0.998866,1.00153,1.00117,3.05217
-230.615,0.494497,0.00173224,3,15,0,234.984,1.00139,0.996989,0.999073,1.00069,1.00018,3.08952
-228.572,0.981839,0.000927725,2,3,0,231.254,1.00046,0.998668,0.998958,0.998636,0.998512,3.09192
-228.283,0.897307,0.00146206,2,7,0,229.414,0.999405,0.999541,0.998155,0.999237,0.999223,3.08345
-229.712,0.438251,0.00190454,4,15,0,231.556,0.99735,0.994617,0.996504,0.997798,0.996396,3.0749
-230.388,0.941652,0.000911251,3,7,0,231.812,0.995739,0.997854,0.994871,0.995201,0.997097,3.07778
-228.694,0.93777,0.0013054,2,3,0,230.887,0.996762,0.996619,0.995168,0.997285,0.996033,3.0791
-229.005,0.787386,0.00184648,3,11,0,230.828,1.00429,1.00209,1.00351,1.00133,1.00203,3.03849
-228.721,0.656497,0.00188593,4,15,0,230.776,0.99422,0.995564,0.995137,0.995016,0.994651,3.03075
-227.701,0.944364,0.00145763,4,15,0,230.598,1.00065,1.00113,1.00177,1.0027,0.999966,2.99912
-226.769,0.245201,0.00207606,3,15,0,231.83,0.999296,0.997791,0.99431,0.996395,0.997851,2.95932
-225.56,0.958463,0.000676898,5,63,0,234.158,0.998014,0.998553,0.9998,0.999751,0.99735,2.92256
-224.9,0.940693,0.000992796,3,15,0,227.7,1.00185,0.998509,0.997701,0.999353,0.999517,2.93135
-224.905,0.795201,0.00139722,3,11,0,226.888,0.999741,1.00043,1.00055,1.00014,0.998091,2.91951
-194.931,0.79227,0.00144957,6,76,1,225.73,0.999761,0.997373,0.998486,0.998451,0.999698,2.01407
-194.931,0.148187,0.00149393,3,15,0,200.443,0.999761,0.997373,0.998486,0.998451,0.999698,2.01407
-197.297,0.967778,0.000411413,4,31,0,198.162,1.00148,1.00227,1.00025,1.00109,0.998786,2.01561
-196.067,0.900348,0.00060977,3,7,0,201.385,1.00084,1.00188,0.998543,1.00017,1.00069,2.01335
-198.947,0.567614,0.000784966,2,3,0,201.73,1.00026,0.999542,0.997494,1.00228,0.999901,2.01431
-194.341,0.991222,0.000515038,3,7,0,200.162,0.999983,0.999209,0.999466,0.998466,0.999988,2.01319
-192.261,0.870193,0.000794002,5,35,0,197.106,1.00046,1.00052,0.999847,1.00024,1.00082,1.95994
-194.114,0.963917,0.000956916,4,31,0,195.571,0.997018,0.996566,0.996169,0.996272,0.997503,1.99502
-194.223,0.467747,0.0013866,3,15,0,196.595,0.997893,0.997247,0.998187,0.99664,0.998197,1.98403
-193.749,1,0.000750159,3,7,0,194.795,0.99725,0.996688,0.997252,0.995993,0.997118,1.97886
-193.749,0.279615,0.00116377,3,15,0,199.641,0.99725,0.996688,0.997252,0.995993,0.997118,1.97886
-192.813,0.983691,0.000438252,3,7,0,195.051,0.99812,0.997254,0.997473,0.997066,0.996543,1.97879
-192.23,0.985318,0.00065729,4,23,0,193.789,0.998372,0.998332,0.9978,0.998082,0.997096,1.9706
-192.526,0.923365,0.000984996,2,3,0,193.227,0.998334,0.998059,0.996022,0.997569,0.998039,1.97041
-193.137,0.148224,0.00130445,2,7,0,198.449,0.999811,0.998622,0.999426,1.00041,0.999913,1.97145
-192.096,0.99367,0.000387979,3,7,0,194.171,1.00109,0.999961,0.998968,1.00068,0.999498,1.97026
-191.667,0.96964,0.000588605,3,7,0,192.917,1.00024,0.999762,0.998806,0.999204,0.999534,1.96973
-192.583,0.941112,0.000849648,4,19,0,193.282,0.99867,0.99685,0.997585,0.997519,0.99762,1.98375
-192.489,0.496929,0.00115784,2,3,0,194.412,0.998957,0.998037,0.996372,0.99802,0.99787,1.98471
-194.812,0.821372,0.000679825,4,31,0,196.589,1.00095,0.997287,0.998608,0.999179,0.998286,1.99645
-195.888,0.955808,0.000738074,3,7,0,197.032,0.997668,0.999638,0.997327,0.998686,0.999056,2.00226
-197.377,0.84639,0.00102979,5,31,0,200.304,0.998697,0.996582,0.994695,0.996549,0.995749,2.06101
-198.801,0.770264,0.00116809,4,23,0,201.274,1.00229,1.00019,0.998437,1.00075,1.00152,2.0827
-198.985,0.874647,0.00114892,3,7,0,201.477,1.00307,1.00184,0.998878,1.00084,1.00033,2.07856
-198.194,0.589101,0.00137057,2,3,0,200.826,1.0034,1.0003,0.999765,1.00151,1.00102,2.07874
-197.609,0.87117,0.000964966,2,3,0,200.433,1.0024,1.00081,1.00183,1.00018,1.00115,2.07746
-197.221,0.989618,0.00114262,4,15,0,198.285,0.997046,0.99548,0.996941,0.996505,0.995393,2.05413
-197.221,0.000595431,0.001677,2,7,0,202.591,0.997046,0.99548,0.996941,0.996505,0.995393,2.05413
-197.221,8.8911e-64,0.320409,1,1,0,199.423,0.997046,0.99548,0.996941,0.996505,0.995393,2.05413
-197.221,0,0.485676,0,1,1,199.734,0.997046,0.99548,0.996941,0.996505,0.995393,2.05413
-176.753,0.999442,0.0478873,3,7,0,199.555,0.997742,0.996576,0.997517,0.998075,0.99823,1.47767
-174.382,0.88212,0.0498006,3,7,0,180.717,0.998773,0.997594,0.996707,0.997449,0.996467,1.46544
-171.208,0.988924,0.0480922,4,23,0,181.049,1.00034,1.0001,0.999349,0.999298,1.00044,1.35549
-167.245,0.84779,0.0717025,3,15,0,173.832,1.00109,0.999092,0.999006,1.00056,0.998753,0.991049
-168.341,0.887917,0.0757922,2,7,0,171.358,0.999114,0.99849,0.998584,0.99739,0.999268,1.0679
-163.621,0.920004,0.0943218,3,11,0,168.196,1.00087,0.999438,0.999156,0.999779,0.999086,1.11818
-163.621,0.00803699,0.133485,2,7,0,166.138,1.00087,0.999438,0.999156,0.999779,0.999086,1.11818
-163.62,0.999599,0.0108024,6,63,0,164.625,1.00135,0.999971,0.999646,1.00054,0.999703,1.00748
-163.185,0.999772,0.0201591,4,15,0,164.169,1.00073,1.00009,0.999532,0.999758,1.00006,1.05192
-163.562,0.986509,0.0380893,3,7,0,164.201,1.0007,0.99976,0.999312,0.999968,1.00025,1.07694
-163.645,0.93456,0.069361,3,11,0,166.374,0.998551,0.997756,0.996813,0.998493,0.997889,0.999176
-165,0.795199,0.107365,3,7,0,165.691,1.00086,1.00069,0.999171,0.999782,0.999184,1.05166
-165,0.027889,0.107505,2,3,0,168.497,1.00086,1.00069,0.999171,0.999782,0.999184,1.05166
-162.9,0.999986,0.0100134,5,31,0,166.124,1.00032,0.999677,0.99933,0.999749,0.999279,1.10021
-163.125,0.989293,0.0192253,5,31,0,164.68,1.00001,0.999525,0.998743,0.999906,0.999029,0.946444
-162.877,0.908285,0.0354819,3,7,0,166.394,1.00083,0.999803,0.998973,0.999542,0.999762,0.995443
-165.642,0.710165,0.0508438,3,15,0,169.977,0.99771,0.997388,0.996564,0.997256,0.997568,1.17287
-164.906,0.962575,0.0399843,3,15,0,169.199,0.998696,0.998177,0.996563,0.997722,0.996789,1.00873
-163.159,0.974873,0.067066,3,15,0,165.902,1.00035,0.99839,0.998567,0.999203,0.998793,0.969546
-163.159,4.31282e-11,0.115746,3,7,0,170.663,1.00035,0.99839,0.998567,0.999203,0.998793,0.969546
-162.263,0.998905,0.0113658,4,15,0,164.097,0.99983,0.99899,0.998354,0.999488,0.998865,0.964344
-164.622,0.933698,0.0211803,4,15,0,167.77,1.00033,0.999915,0.998829,0.998689,0.999201,0.98509
-163.183,0.99633,0.032379,3,7,0,165.782,0.999826,0.998798,0.999307,0.999358,0.999187,0.985835
-163.203,0.960873,0.0587917,2,7,0,165.271,1.00066,0.99895,0.998604,0.998954,0.99886,1.07433
-162.624,0.635295,0.0955948,2,5,0,164.14,0.999177,0.998943,0.998131,0.998851,0.998337,1.08586
-163.913,0.823537,0.0617851,2,3,0,164.837,0.998822,0.99876,0.998472,0.998684,0.998588,1.11359
-164.748,0.867677,0.0679601,4,15,0,167.293,0.999685,0.999457,0.999467,0.998826,0.998565,1.02436
-164.514,0.763768,0.0843131,2,7,0,167.381,0.999614,0.997845,0.996999,0.998748,0.998574,1.0051
-163.309,0.325911,0.0784154,2,7,0,170.731,1,0.998794,0.998196,0.998275,0.998316,1.08673
-163.064,0.994644,0.022231,3,15,0,164.94,0.999466,0.998321,0.998305,0.998382,0.998673,1.1181
-162.622,0.927871,0.0389773,3,7,0,165.393,0.999883,0.999434,0.998131,0.999122,0.998934,1.07952
-164.021,0.918492,0.0566502,3,7,0,164.8,1.00096,0.999674,1.00013,1.00053,0.999751,1.00962
-163.163,0.650674,0.079829,2,3,0,165.804,1.00074,0.999787,0.998536,0.999549,0.999664,1.01313
-165.853,0.628596,0.0553216,3,7,0,170.207,1.00004,0.998854,0.999784,0.99947,0.999071,1.18699
-163.582,0.994882,0.0363989,3,7,0,167.909,1.00067,0.999928,0.999118,0.999313,0.999949,1.04377
-162.548,0.977968,0.0622049,3,15,0,164.561,0.998653,0.998097,0.997543,0.998509,0.997843,0.993138
-162.548,0.0308192,0.100941,2,7,0,166.414,0.998653,0.998097,0.997543,0.998509,0.997843,0.993138
-162.481,0.999186,0.0145401,4,31,0,163.784,0.999871,0.998629,0.997998,0.998409,0.998784,1.06083
-163.399,0.976535,0.024981,3,7,0,164.508,0.999484,0.998548,0.9979,0.999249,0.99813,1.112
-168.71,0.975004,0.0402154,4,23,0,169.544,1.00248,1.00182,1.00108,1.00259,1.00112,1.1029
-166.517,0.998633,0.0640352,3,7,0,171.281,1.00172,1.00094,1.0014,1.00092,1.00082,1.00214
-168.386,0.289412,0.107362,2,3,0,169.363,1.00214,1.0017,1.00127,1.00156,1.00189,0.988074
-167.039,1,0.0312829,3,7,0,169.857,1.0024,1.00066,1.00139,1.00101,1.00077,1.02798
-163.473,0.971401,0.0524935,3,7,0,168.407,1.00074,0.999735,0.998421,0.999252,0.998981,1.03833
-165.757,0.650735,0.0815845,2,7,0,169.67,0.999517,0.998279,0.997231,0.998883,0.998647,1.21292
-164.749,0.882406,0.058265,4,15,0,167.768,1.00009,0.99936,0.999435,0.999654,1.00024,1.01995
-163.541,0.994986,0.0726992,2,3,0,165.306,1.00066,0.999644,0.999335,0.999895,0.998808,1.0233
-167.168,0.0271537,0.118118,3,7,0,167.864,0.999552,1.00045,0.999162,1.00008,1.00009,1.04342
-166.853,0.997201,0.0194772,4,15,0,169.381,1.00185,0.998976,0.999375,0.999646,0.99955,1.08705
-165.915,0.998312,0.0318754,3,11,0,168.782,1.00192,0.999389,0.99949,0.999961,0.999757,1.08251
-169.907,0.669778,0.0519575,2,3,0,172.024,0.999062,1.00028,0.999563,1.00059,0.999646,1.09142
-164.701,0.996654,0.0393809,3,7,0,172.412,0.999825,0.998817,0.999406,0.999894,0.998898,1.11102
-166.041,0.895244,0.0634461,3,7,0,168.154,0.999807,1.00015,0.998787,1.00055,0.998925,1.08473
-163.811,0.83154,0.0806041,3,7,0,167.941,1.0009,0.999774,0.999388,0.999663,0.999824,0.919866
-165.051,0.350561,0.0883539,2,3,0,166.781,0.999976,0.999262,0.999779,0.999544,0.998743,0.959227
-163.194,0.995838,0.0327186,3,7,0,165.91,1.00031,0.999007,0.998769,0.99972,0.99969,0.974909
-163.402,0.952774,0.0520361,2,3,0,164.2,1.0001,0.999422,0.999218,0.999062,0.998594,0.995364
-166.379,0.917001,0.0747635,2,7,0,168.218,0.998478,0.997261,0.996376,0.99803,0.997684,1.21677
-163.853,1,0.0988017,2,3,0,166.992,0.999232,0.998757,0.997635,0.998062,0.997791,1.12953
-163.853,0.00282614,0.156196,2,3,0,166.655,0.999232,0.998757,0.997635,0.998062,0.997791,1.12953
-162.757,0.996673,0.0277333,5,31,0,165.592,0.999921,0.998905,0.998443,0.998847,0.998778,1.1242
-163.296,0.808174,0.0436086,3,7,0,167.485,1.0005,0.999641,0.998708,0.999809,0.998982,1.11372
-162.395,0.997057,0.0453775,3,7,0,163.626,1.00021,0.999449,0.998946,0.999385,0.999563,1.05649
-166.84,0.327325,0.0708317,2,3,0,167.881,0.999423,0.999382,0.998174,1.0003,0.999591,1.06068
-169.989,0.962521,0.0262768,4,15,0,175.614,1.00183,0.999118,1.00024,1.00004,1.00116,1.01418
-165.037,1,0.0380319,2,3,0,170.647,1.00155,0.999894,1.00031,0.999752,1.00011,1.02002
-165.599,0.741427,0.0593374,3,7,0,168.939,1.00118,1.0009,1.00014,1.00144,1.0005,1.09542
-163.332,0.965376,0.0534828,3,7,0,167.261,1.00113,0.999761,0.999353,0.999485,0.999616,1.05016
-164.479,1,0.0770864,2,3,0,165.06,1.00094,1.00075,1.0001,1.00082,1.00053,1.05813
-164.479,0.0957714,0.118932,2,3,0,166.016,1.00094,1.00075,1.0001,1.00082,1.00053,1.05813
-163.948,0.988086,0.0281108,3,7,0,165.315,1.00151,0.999782,0.999883,1.00031,0.99974,1.04984
-163.836,0.991787,0.0423434,4,23,0,166.117,0.999149,0.997588,0.997076,0.997922,0.99735,1.12256
-165.762,0.860405,0.0639895,3,7,0,166.063,0.998105,0.998202,0.99648,0.997368,0.998011,1.12033
-164.556,0.822365,0.07367,4,15,0,168.73,1.00169,1.00015,0.999902,1.00008,0.999682,1.03333
-166.829,0.276911,0.0784015,2,3,0,170.371,1.00019,0.999346,0.999844,1.00042,1.00049,1.11961
-165.372,0.96139,0.0277457,3,7,0,170.529,1.00031,0.999901,1.00034,1.00006,0.999553,1.13026
-167.636,0.942247,0.0391915,3,7,0,169.208,1.00114,1.00017,0.99868,0.999887,1.00062,1.19759
-169.114,0.830344,0.0530963,2,7,0,172.28,1.00158,1.00035,0.999871,0.999241,0.99898,1.1551
-169.955,0.952552,0.0574141,2,7,0,171.956,1.00061,0.999137,0.998819,1.00112,1.00056,1.12234
-167.763,0.963773,0.0789937,2,3,0,172.389,1.00136,0.999502,1.00018,0.999492,0.99907,1.18889
-164.324,0.312267,0.110765,3,7,0,170.986,1.00041,0.999961,0.998156,0.999099,0.998743,1.06424
-166.281,0.973716,0.0431949,3,7,0,168.355,1.00038,0.999013,0.999836,0.999681,1.00014,1.1788
-164.568,0.911354,0.0617238,3,7,0,169.091,1.00019,0.999298,0.99767,0.999006,0.998134,1.10552
-166.449,0.664465,0.0778803,2,7,0,170.192,0.998775,0.997618,0.998423,0.998093,0.998919,0.971345
-164.745,0.898884,0.0608536,4,15,0,170.218,1.00044,0.999061,0.999891,0.999974,0.999072,0.984956
-162.171,0.990382,0.0747978,2,7,0,165.553,1.00009,0.999491,0.998783,0.999099,0.99889,1.01634
-162.171,0.00057243,0.109326,4,15,0,165.324,1.00009,0.999491,0.998783,0.999099,0.99889,1.01634
-162.224,0.958688,0.0241426,4,15,0,165.347,0.999167,0.997814,0.997656,0.998385,0.998096,1.04861
-162.777,0.966688,0.0332786,4,15,0,164.03,1.00008,0.998551,0.997796,0.998903,0.998203,1.01908
-164.36,0.870719,0.0464346,3,7,0,166.104,1.0004,0.998082,0.997897,0.998433,0.998319,1.00452
-163.046,0.965149,0.0539303,2,3,0,165.702,0.999457,0.997738,0.998056,0.998806,0.998205,1.02383
-164.072,0.760792,0.0746491,2,7,0,165.993,0.998171,0.998482,0.997016,0.99778,0.997512,1.00057
-163.809,0.955512,0.0703878,2,3,0,165.155,0.999683,0.99753,0.997818,0.99836,0.997811,1.00631
-163.902,0.807771,0.0953151,2,3,0,164.996,0.998832,0.997728,0.998152,0.99805,0.997401,1.01776
-163.902,0.571064,0.0979647,1,3,0,166.602,0.998832,0.997728,0.998152,0.99805,0.997401,1.01776
-163.514,1,0.0651042,3,11,0,164.964,1.00047,0.999739,0.999737,1.00011,0.99917,1.06051
-163.336,1,0.0953035,3,7,0,164.115,1.00045,0.999888,0.998695,0.999606,0.999744,1.09089
-163.336,0.00518561,0.139065,2,5,0,164.519,1.00045,0.999888,0.998695,0.999606,0.999744,1.09089
-162.988,0.730464,0.142982,3,7,0,167.016,0.999349,0.998254,0.997988,0.9985,0.997757,1.09809
-162.988,0,1.16836,0,1,1,166.058,0.999349,0.998254,0.997988,0.9985,0.997757,1.09809
-163.041,0.55027,0.170762,2,3,0,165.134,0.998852,0.998484,0.997788,0.998599,0.998432,1.10641
-164.076,0.983083,0.0671741,4,15,0,165.248,0.99941,0.999126,0.998579,0.998591,0.998373,1.15157
-162.923,0.991021,0.0913759,4,15,0,165.497,0.998665,0.997766,0.997573,0.99837,0.997479,1.01085
-164.85,0.512198,0.14376,2,3,0,166.943,0.999145,0.998648,0.997448,0.997731,0.998869,1.02799
-167.86,0.921624,0.0560922,3,7,0,170.32,0.998741,0.998427,0.998132,0.997666,0.999336,1.0272
-163.651,0.932957,0.0777197,3,7,0,172.752,0.999708,0.999095,0.998337,1.00001,0.998952,1.02106
-163.592,1,0.114843,2,7,0,164.024,1.00053,0.999225,0.998837,0.998613,0.99911,0.998501
-163.592,0.305769,0.213432,2,7,0,166.364,1.00053,0.999225,0.998837,0.998613,0.99911,0.998501
-163.691,0.96155,0.0446069,3,15,0,168.037,1.00012,0.999689,0.998713,0.999105,0.998565,0.949681
-162.297,0.98294,0.0745913,4,23,0,165.026,1.00028,0.999225,0.998254,0.999131,0.999011,1.05866
-162.659,0.839812,0.13386,2,7,0,163.835,0.999701,0.999238,0.998647,0.999312,0.998489,1.07424
-161.902,0.899071,0.153201,4,15,0,164.963,0.99932,0.998241,0.998101,0.998572,0.99831,0.978389
-161.902,0.324469,0.211138,2,3,0,166.24,0.99932,0.998241,0.998101,0.998572,0.99831,0.978389
-162.453,0.986378,0.048946,5,31,0,163.026,0.998898,0.998338,0.997453,0.998519,0.997739,0.979746
-162.439,0.98905,0.0888581,3,15,0,164.4,0.999964,0.998506,0.998247,0.998612,0.998923,1.06355
-163.676,0.421151,0.161488,2,3,0,166.782,0.999588,0.997669,0.998482,0.9985,0.998339,1.06139
-162.739,1,0.0520746,3,15,0,164.369,0.998657,0.998415,0.997287,0.997991,0.997981,1.06323
-163.149,0.931224,0.0975031,4,15,0,165.031,1.00062,0.999564,0.998858,0.999654,0.999205,1.12392
-163.548,0.805311,0.147315,3,7,0,164.947,1.00012,0.99952,0.998298,0.998873,0.998785,1.12442
-166.152,0.439962,0.152421,2,3,0,168.742,0.999603,0.998672,0.999469,0.998172,0.999102,1.10311
-164.03,0.98189,0.0540265,3,15,0,169.068,1.0004,0.999305,0.999295,0.998976,0.999871,1.07202
-162.364,0.893208,0.0941964,4,15,0,171.278,0.999753,0.998589,0.998686,0.998849,0.998771,0.952807
-161.746,1,0.126035,3,7,0,162.616,0.99962,0.998874,0.997971,0.998901,0.998561,0.986507
-161.746,0.0104176,0.227712,2,7,0,164.043,0.99962,0.998874,0.997971,0.998901,0.998561,0.986507
-162.883,0.987581,0.0246895,4,15,0,164.489,0.999433,0.998648,0.997412,0.998597,0.998684,0.960428
-163.101,0.986126,0.0432533,3,15,0,165.009,0.999467,0.998734,0.998467,0.998279,0.998917,0.976516
-162.947,0.998041,0.0747651,3,15,0,163.867,0.99953,0.997936,0.99774,0.998851,0.997958,0.995724
