# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sblrc_blr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = sblrc-blr.data.R
# init = 2 (Default)
# random
#   seed = 1540963
# output
#   file = mpi.3.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-163.978,0.999707,0.0228494,3,7,0,169.044,1.00063,0.999981,0.999147,0.999837,0.998752,0.99935
-163.975,0.851875,0.0412702,3,15,0,168.576,1.00032,1.00026,0.998712,1.00022,0.999468,0.986688
-162.284,0.904313,0.0494063,3,7,0,165.89,0.999145,0.997856,0.997533,0.998486,0.998155,1.04819
-162.78,0.997867,0.0679173,3,7,0,162.887,0.998694,0.998112,0.997224,0.997653,0.997612,1.07171
-169.579,0.131674,0.119254,2,3,0,170.504,0.997073,0.996722,0.99475,0.995803,0.995203,1.15378
-169.823,0.998247,0.0208912,4,15,0,171.753,0.996772,0.994902,0.995661,0.99623,0.996127,1.16111
-167.345,1,0.0367286,3,7,0,170.428,0.997346,0.996932,0.995104,0.996008,0.99582,1.06434
-166.75,0.972786,0.0642874,3,7,0,170.679,0.997894,0.996944,0.995402,0.996382,0.996236,0.964875
-163.96,0.0257013,0.103949,3,7,0,170.199,1.00057,0.999303,0.998298,0.999606,0.99916,1.14852
-163.524,0.997881,0.0146486,4,15,0,164.854,1.00026,0.99979,0.998855,0.999266,0.998855,1.11761
-161.976,0.999403,0.0253438,5,31,0,164.658,0.999608,0.99833,0.997569,0.99855,0.998245,1.014
-163.31,0.956991,0.0436483,3,15,0,164.846,0.99924,0.998198,0.998214,0.998528,0.99871,1.12431
-171.244,0.170123,0.0670245,2,3,0,174.173,1.0004,0.998161,0.997245,0.997914,0.999807,1.18195
-168.454,1,0.0143847,3,7,0,171.977,1.00033,0.998258,0.997206,0.99813,0.99924,1.20532
-167.403,0.996296,0.0246063,4,23,0,171.695,0.99792,0.997913,0.997977,0.998155,0.996722,1.08522
-165.361,0.994971,0.0413821,3,7,0,168.606,0.998654,0.997248,0.996789,0.996975,0.998192,1.05289
-163.612,0.942695,0.0688493,2,7,0,169.316,1.00024,0.9984,0.998544,0.999439,0.998403,1.05024
-163.612,0.0157773,0.100191,1,1,0,168.104,1.00024,0.9984,0.998544,0.999439,0.998403,1.05024
-162.151,0.99576,0.015599,4,15,0,165.266,0.999854,0.998968,0.998562,0.999221,0.998532,1.06212
-164.117,0.872045,0.0258902,4,15,0,170.026,1.00064,1,0.999035,1.0002,1.00034,1.05372
-167.668,0.971039,0.0318145,3,7,0,169.39,1.0015,0.999752,1.00084,1.00044,0.999795,0.93861
-165.399,0.911583,0.0492242,3,7,0,171.314,0.999653,0.999557,0.997573,0.999177,0.999505,1.06622
-165.295,0.886446,0.0658713,3,7,0,168.639,0.998016,0.998144,0.998137,0.998198,0.998116,1.01764
-166.868,0.658618,0.0828135,2,7,0,169.894,1.00067,0.998912,0.997862,0.998406,0.998167,1.17569
-165.145,0.864473,0.061304,2,7,0,169.967,1.00009,0.999564,0.997705,0.999543,0.99863,1.15978
-163.79,0.924608,0.0730782,2,7,0,166.379,0.999051,0.998038,0.998031,0.998425,0.99872,1.13037
-163.302,0.382064,0.0996916,3,7,0,165.286,1.00057,0.999978,0.998746,0.999412,0.999179,0.962688
-163.742,0.885102,0.0395797,3,7,0,166.374,1.00058,0.999419,0.999824,0.999978,0.999925,0.963089
-164.34,0.949645,0.0493785,4,15,0,167.18,0.99977,0.998953,0.997447,0.998608,0.998144,1.15622
-163.079,0.861688,0.070983,2,7,0,166.711,0.999111,0.998193,0.998002,0.999133,0.998577,1.00843
-164.678,0.771956,0.0835145,3,7,0,166.254,0.997488,0.997179,0.996423,0.997207,0.997158,1.10869
-165.339,0.782214,0.0803944,3,7,0,167.955,1.00112,1.00048,0.999843,1.00062,1.00025,0.898907
-168.169,0.227339,0.0791835,1,1,0,168.546,1.00093,1.00023,1.00027,1.00127,0.999978,0.897084
-165.583,1,0.0231736,3,7,0,169.61,1.00113,1.00068,0.999627,1.00071,1.00057,0.92851
-163.933,0.999248,0.0369129,5,31,0,166.264,1.00117,1.00017,0.999984,1.00041,0.999577,0.978431
-167.118,0.553939,0.058382,3,7,0,171.791,1.00056,0.999673,0.999193,0.999477,1.00018,0.864115
-164.267,0.983107,0.03526,4,15,0,170.719,0.999397,0.998681,0.997831,0.999062,0.997768,0.926116
-164.041,0.993219,0.0535994,4,15,0,166.032,0.998409,0.997477,0.996358,0.997923,0.997344,1.11611
-165.763,0.564299,0.0828518,3,11,0,170.373,0.999386,0.998517,0.99868,0.998868,0.998019,1.21704
-165.701,0.861532,0.0514578,3,7,0,169.261,0.998975,0.999233,0.997964,0.999736,0.998103,1.00955
-166.201,0.961983,0.0600152,2,7,0,168.658,0.9987,0.99937,0.998787,0.999447,0.998307,1.02286
-166.201,0.120626,0.0862087,2,3,0,171.645,0.9987,0.99937,0.998787,0.999447,0.998307,1.02286
-162.599,1,0.0214241,3,7,0,167.445,1.00042,0.998887,0.998629,0.999429,0.99947,0.997864
-162.273,0.987358,0.0333398,3,15,0,163.902,1.00017,0.99907,0.998752,0.999443,0.999503,1.0138
-163.613,0.867359,0.0503108,2,3,0,164.206,0.999592,0.999785,0.998775,0.999846,0.999037,1.00968
-166.847,0.885541,0.0591184,3,7,0,167.757,1.0003,0.999141,0.999292,0.999508,1.00022,1.22233
-163.509,0.976091,0.0719634,3,7,0,167.074,1.00103,1.00037,0.99943,0.999916,1.00011,0.994307
-163.485,0.286615,0.105032,3,7,0,165.563,0.998762,0.998485,0.997616,0.997572,0.997839,1.00212
-164.544,0.995952,0.0380023,3,7,0,165.386,0.998475,0.997413,0.996528,0.99834,0.997353,0.968493
-165.928,0.771982,0.0576755,2,3,0,168.991,0.998852,0.997657,0.998113,0.997165,0.997997,0.952616
-164.698,0.848575,0.0557269,3,7,0,169.139,0.998708,0.997574,0.998049,0.997248,0.998007,1.05501
-163.09,0.988399,0.062713,3,11,0,165.429,0.999669,0.999159,0.998949,0.998706,0.999229,1.01915
-163.09,0.000205174,0.0929456,1,1,0,169.159,0.999669,0.999159,0.998949,0.998706,0.999229,1.01915
-164.833,0.981904,0.0196148,4,23,0,167.406,1.00039,0.998929,1.00005,0.999777,0.999232,1.06014
-163.695,0.989941,0.0287488,3,7,0,166.561,1.00079,0.999553,0.998652,0.999061,0.998966,1.08258
-163.71,0.995091,0.0426434,3,7,0,165.23,1.0005,0.999519,0.999434,1.00012,1.00003,1.10316
-162.395,0.952191,0.0636485,3,7,0,165.072,1.00025,0.999599,0.998532,0.999263,0.998818,1.00023
-162.35,0.42364,0.0871129,2,3,0,164.225,0.999645,0.998582,0.998495,0.999306,0.998983,1.02078
-163.169,0.988751,0.0430166,3,15,0,164.038,1.00009,0.99908,0.997979,0.99854,0.998632,0.953229
-163.169,0.568426,0.0630651,2,3,0,167.355,1.00009,0.99908,0.997979,0.99854,0.998632,0.953229
-164.464,0.994541,0.0413529,3,7,0,164.894,0.99993,0.999199,0.99918,0.999928,0.999276,0.908266
-168.046,0.487751,0.0610867,4,15,0,172.574,1.00169,0.999646,1.0006,1.00031,1.00008,0.903148
-168.286,0.974057,0.0345218,3,7,0,171.612,1.00152,1.00136,0.999659,1.00053,1.00037,0.902384
-164.629,0.978248,0.048931,2,3,0,170.272,1.00116,1.00015,0.999955,1.00109,1.00021,0.985933
-163.693,0.873622,0.0696836,3,7,0,166.412,0.999871,0.998287,0.99886,0.999372,0.999282,1.04078
-163.194,0.637144,0.0813954,3,11,0,165.979,1.00073,1.00001,0.999198,0.999448,0.999183,1.03641
-165.115,0.99004,0.0612059,3,7,0,166.097,1.00126,0.999979,1.00016,1.00069,0.999863,0.928626
-164.825,0.187976,0.0885798,3,7,0,169.454,0.998226,0.998344,0.996972,0.998735,0.997533,1.06072
-165.276,0.992962,0.029191,3,7,0,167.04,0.99981,0.997747,0.997959,0.99744,0.998117,1.00637
-166.955,0.817058,0.0424671,3,7,0,172.674,0.998768,0.997461,0.998814,0.998099,0.997687,0.973349
-165.123,0.971626,0.0446689,3,11,0,169.192,0.99966,0.999137,0.99685,0.998676,0.998672,1.02491
-165.634,0.651315,0.142982,2,7,0,169.899,0.999501,0.998735,0.997969,1.00012,0.998975,1.02875
-165.634,0,0.949339,0,1,1,167.652,0.999501,0.998735,0.997969,1.00012,0.998975,1.02875
-161.688,0.983744,0.132958,2,3,0,165.25,0.999772,0.99899,0.998275,0.998971,0.998648,1.03521
-163.717,0.689298,0.162028,2,7,0,164.437,0.998502,0.99754,0.997472,0.998217,0.997176,0.995878
-168.078,0.569935,0.101928,2,7,0,171.705,0.999143,0.9986,0.997705,0.99709,0.998959,1.05617
-163.799,0.998601,0.0460402,3,7,0,169.816,0.998405,0.998373,0.997384,0.99812,0.998413,1.06174
-164.352,0.983723,0.0773749,3,15,0,168.17,0.999529,0.998598,0.998948,0.998077,0.998327,1.00577
-163.745,1,0.130904,2,3,0,165.823,0.999503,0.997718,0.997961,0.998769,0.99879,0.988658
-163.745,1.04452e-05,0.24015,3,7,0,165.058,0.999503,0.997718,0.997961,0.998769,0.99879,0.988658
-165.461,0.983612,0.0190492,4,15,0,172.909,0.999492,0.99922,0.997306,0.998387,0.999076,0.97345
-163.7,0.998818,0.0338473,4,31,0,170.652,0.999799,0.998459,0.997231,0.997925,0.998165,1.02098
-165.419,0.95908,0.0636853,3,7,0,166.255,0.998491,0.99861,0.9984,0.999278,0.998183,1.06918
-165.095,0.985549,0.106046,3,7,0,167.449,1.00049,0.998255,0.997936,0.998109,0.998336,1.0666
-163.412,0.883487,0.191809,2,3,0,165.011,1.00018,0.998104,0.997922,0.998522,0.998298,1.0647
-163.412,0.0913051,0.251409,2,5,1,167.151,1.00018,0.998104,0.997922,0.998522,0.998298,1.0647
-162.737,0.996295,0.0282574,4,31,0,166.404,1.00012,0.998413,0.998238,0.998573,0.998939,1.05023
-163.45,0.954493,0.053067,4,23,0,167.731,0.998375,0.99837,0.99702,0.998049,0.997432,0.984799
-165.551,0.82191,0.087073,3,7,0,166.843,0.998416,0.997496,0.997425,0.998881,0.99753,0.990856
-162.726,0.99056,0.0949904,2,7,0,166.782,0.999018,0.998333,0.998273,0.998546,0.997905,0.987265
-164.524,0.78918,0.171961,3,7,0,165.071,0.999006,0.998363,0.998335,0.999148,0.99808,0.927712
-165.993,0.183693,0.169233,2,3,0,168.93,1.00011,0.998887,0.997948,0.99796,0.999001,0.935233
-165.411,0.993823,0.0278224,4,31,0,171.734,0.999007,0.997263,0.9976,0.9988,0.997431,1.00921
-165.966,0.993327,0.0507118,4,23,0,167.612,0.999362,0.999227,0.997896,0.998046,0.99915,0.959517
-165.599,0.84137,0.0914055,2,3,0,169.976,0.999777,0.998593,0.997491,0.998067,0.999206,0.967024
-162.205,0.982943,0.1053,3,11,0,169.274,0.999931,0.999329,0.998113,0.999187,0.998787,1.04822
-163.734,0.394149,0.18138,2,7,0,166.015,0.999731,0.998727,0.998907,0.998989,0.998677,1.15353
