# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sblrc_blr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = sblrc-blr.data.R
# init = 2 (Default)
# random
#   seed = 1540963
# output
#   file = 3.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-164.492,0.941959,0.0333255,4,27,0,166.694,1.00122,0.999908,1.00004,0.999672,1.0002,0.97687
-162.707,1,0.050931,4,15,0,164.751,0.9997,0.999051,0.997706,0.998557,0.998671,1.06756
-162.707,0.0250952,0.0904908,1,3,0,163.852,0.9997,0.999051,0.997706,0.998557,0.998671,1.06756
-163.944,0.986329,0.0115242,4,31,0,165.37,0.999218,0.997537,0.998461,0.998499,0.998228,1.04393
-162.836,0.999087,0.0197934,4,31,0,165.364,0.998646,0.997839,0.996732,0.99818,0.997692,1.00058
-164.809,0.912242,0.0348585,3,15,0,165.394,0.998045,0.996377,0.996887,0.997273,0.997104,1.0308
-164.543,0.854785,0.0484149,2,3,0,165.776,0.997634,0.997091,0.996974,0.997721,0.997067,1.03048
-164.543,0.00117378,0.0575798,3,7,0,169.655,0.997634,0.997091,0.996974,0.997721,0.997067,1.03048
-166.478,0.985241,0.00749508,4,15,0,169.323,0.998506,0.99669,0.995545,0.997625,0.997218,1.03236
-163.47,1,0.0126059,4,15,0,167.738,0.999279,0.997725,0.998329,0.998761,0.998394,0.989609
-163.563,0.991219,0.0218375,3,7,0,164.524,0.999453,0.999213,0.997478,0.998274,0.998297,1.00485
-164.308,0.783019,0.0366885,3,15,0,167.098,0.999332,0.999311,0.997426,0.999085,0.998866,1.09576
-165.376,0.822441,0.0362576,2,3,0,167.711,0.999758,0.997538,0.998683,0.99823,0.998203,1.11588
-168.243,0.867225,0.0395332,5,31,0,170.004,0.998746,0.998299,0.995455,0.997542,0.996838,1.0659
-165.192,1,0.0480893,3,7,0,168.553,0.997443,0.997585,0.996096,0.997433,0.996681,1.07885
-165.192,0.00074087,0.0808204,1,3,0,166.507,0.997443,0.997585,0.996096,0.997433,0.996681,1.07885
-164.92,0.908425,0.0117796,4,15,0,173.049,0.999996,0.998058,0.996926,0.997962,0.998086,1.07283
-167.588,0.991461,0.0158954,5,63,0,170.165,1.00165,1.00026,0.998437,1.00005,0.999699,0.951541
-165.138,1,0.0260783,4,31,0,167.594,0.998401,0.997098,0.997711,0.997053,0.997116,1.07749
-162.783,0.977655,0.0433643,4,23,0,166.22,0.999168,0.998185,0.998394,0.998753,0.998642,0.979836
-162.783,1.98473e-16,0.0679057,1,3,1,171.572,0.999168,0.998185,0.998394,0.998753,0.998642,0.979836
-165.514,0.34147,0.0843996,4,15,0,166.627,0.998443,0.997846,0.996333,0.998216,0.998306,1.02348
-165.514,0,0.366668,0,1,1,168.954,0.998443,0.997846,0.996333,0.998216,0.998306,1.02348
-166.394,0.982088,0.0434566,3,7,0,169.57,0.998242,0.996905,0.996037,0.997564,0.99767,0.930212
-164.911,0.836522,0.0479309,3,7,0,169.366,0.999438,0.997967,0.997511,0.998071,0.997222,0.941092
-163.313,0.949385,0.0432478,3,7,0,165.943,0.999047,0.998661,0.997747,0.998728,0.998889,0.968159
-164.823,0.561205,0.0593281,3,7,0,166.636,0.999725,0.999383,0.998866,0.999381,0.998478,0.893625
-165.185,0.875088,0.0265836,5,31,0,170.251,1.00087,0.998882,0.999057,0.999666,0.998805,1.1605
-168.41,0.984106,0.0317109,4,31,0,171.365,0.999481,0.999048,0.997564,0.99811,0.99825,1.31185
-170.2,0.65976,0.0547935,4,15,0,175.283,0.998927,0.997177,0.996988,0.998458,0.996726,0.881523
-164.182,0.989871,0.0347258,3,15,0,171.792,0.998917,0.998218,0.997496,0.998627,0.99822,0.887403
-164.182,0.00264008,0.0630218,1,1,0,167.129,0.998917,0.998218,0.997496,0.998627,0.99822,0.887403
-166.941,0.993281,0.00509272,5,31,0,168.568,0.99851,0.998531,0.997595,0.999105,0.998152,0.887936
-164.563,0.998986,0.00950549,4,15,0,167.93,0.999742,0.998634,0.997966,0.998175,0.997929,0.907528
-164.631,0.994507,0.0180939,5,31,0,169.702,0.999647,0.998691,0.997824,0.998155,0.99775,0.919811
-166.948,0.964896,0.0338913,4,19,0,168.553,0.999781,0.999102,0.998452,0.999608,0.999655,1.25239
-165.307,0.977095,0.0576472,3,7,0,168.32,0.999718,0.998614,0.998123,0.998121,0.997862,1.18895
-165.307,0.26639,0.101275,1,3,0,166.734,0.999718,0.998614,0.998123,0.998121,0.997862,1.18895
-165.756,0.989754,0.0201621,4,15,0,167.007,0.99912,0.998206,0.997369,0.99898,0.998728,1.1998
-165.962,0.984108,0.0368855,4,15,0,167.545,0.999487,0.998094,0.998082,0.999471,0.998484,1.20419
-163.98,0.725311,0.0657851,3,15,0,167.254,0.998601,0.997858,0.996618,0.997085,0.997621,1.06724
-163.98,0.335978,0.0537687,2,3,0,170.049,0.998601,0.997858,0.996618,0.997085,0.997621,1.06724
-164.124,0.999248,0.0139549,4,31,0,166.042,0.997732,0.997137,0.996879,0.99721,0.996934,1.09157
-164.733,0.956181,0.0259093,5,31,0,169.368,0.998059,0.997863,0.997353,0.997898,0.997524,0.914324
-163.252,0.967481,0.0420221,4,15,0,165.439,0.998957,0.997861,0.997559,0.99791,0.998097,0.916599
-163.252,0.0308656,0.0698566,2,3,0,164.912,0.998957,0.997861,0.997559,0.99791,0.998097,0.916599
-163.95,0.998679,0.00792638,6,63,0,164.881,0.998962,0.99831,0.99789,0.998609,0.998107,0.886636
-165.064,0.964771,0.0144805,3,7,0,166.768,0.999243,0.999155,0.998258,0.998422,0.998519,0.884422
-164.398,0.986762,0.0238104,5,31,0,167.419,0.998339,0.998052,0.997663,0.997508,0.997483,0.943284
-162.281,0.98536,0.0412809,4,15,0,165.579,0.999619,0.999014,0.99828,0.999121,0.998848,0.942391
-162.281,0.0755339,0.0706421,1,1,0,163.662,0.999619,0.999014,0.99828,0.999121,0.998848,0.942391
-162.661,0.996806,0.00991712,4,15,0,162.94,0.99962,0.999108,0.99818,0.99884,0.999,0.943944
-164.59,0.956499,0.0175579,3,7,0,165.432,0.999143,0.998496,0.998661,0.999299,0.998218,0.942022
-164.77,0.923119,0.0276269,4,23,0,169.807,0.998843,0.998621,0.997743,0.998741,0.998193,1.19539
-163.588,0.989067,0.0394679,4,19,0,165.746,1.00001,0.998453,0.99849,0.998872,0.999121,0.916746
-164.545,0.237244,0.0667658,3,15,0,167.863,0.998121,0.99866,0.997612,0.998266,0.997695,1.0212
-165.167,0.998709,0.0155127,4,15,0,166.493,0.99944,0.997109,0.996997,0.997554,0.997429,0.97381
-162.882,0.974087,0.0268819,3,15,0,166.813,0.99898,0.999095,0.99798,0.998732,0.998192,1.01146
-163.082,0.864753,0.0433308,3,11,0,165.071,1.00053,0.998535,0.998691,0.999059,0.999225,1.0251
-163.304,0.824239,0.0523532,3,11,0,165.653,0.9997,0.998432,0.998545,0.999598,0.998968,1.04422
-163.795,0.854764,0.0568794,2,3,0,165.183,0.999505,0.999431,0.99882,0.998509,0.998557,1.04724
-165.761,0.793418,0.0666696,3,11,0,166.593,0.999695,1.00037,0.999137,0.999255,0.999174,1.13158
-164.445,0.983814,0.066825,4,15,0,169.501,0.998159,0.997892,0.997047,0.998283,0.996974,1.06707
-164.445,2.10451e-16,0.107648,1,1,0,167.27,0.998159,0.997892,0.997047,0.998283,0.996974,1.06707
-162.742,0.99765,0.0150927,4,31,0,165.881,0.999584,0.998254,0.997863,0.997989,0.998586,1.01009
-161.829,0.992197,0.0252455,3,7,0,163.282,0.999239,0.998474,0.997584,0.998502,0.998375,1.01078
-170.236,0.438728,0.0413617,3,7,0,171.22,1.00047,0.998674,0.996412,0.998655,0.997836,0.983698
-165.136,0.997614,0.0176085,2,3,0,170.773,0.999845,0.998612,0.996772,0.998817,0.998035,0.989124
-165.471,0.986354,0.029094,3,15,0,167.718,0.9993,0.998465,0.999199,0.998088,0.9982,1.073
-165.846,0.934034,0.0464686,3,11,0,169.241,1.00001,0.999419,0.997419,0.999737,0.999129,1.14003
-162.983,0.581133,0.0651327,3,15,0,168.838,1.00083,0.999684,0.999592,0.999551,0.999782,0.988441
-166.173,0.834452,0.0395542,4,31,0,168.14,0.9991,0.99732,0.998187,0.998141,0.998289,1.206
-168.361,0.964177,0.0437528,4,31,0,169.904,1.00021,0.999728,0.998039,0.999929,0.999399,1.29574
-171.384,0.648341,0.0653518,2,3,0,173.047,1.00167,0.998779,0.999609,0.999195,1.00006,1.3171
-167.301,1,0.0467958,2,3,0,171.945,1.00018,0.999249,0.999126,1.00001,0.998932,1.27983
-165.184,0.397474,0.0754546,3,7,0,169.663,0.999087,0.997423,0.998128,0.998621,0.99833,1.15763
-165.777,0.945003,0.0305767,3,15,0,169.373,0.998181,0.997538,0.996852,0.998493,0.998004,1.15072
-166.173,0.924724,0.0433695,2,3,0,167.354,0.999224,0.998596,0.9977,0.997414,0.997309,1.13311
-168.064,0.419719,0.0585076,3,11,0,173.715,0.998358,0.996436,0.996821,0.998324,0.996997,1.17804
-167.718,0.979671,0.0253717,3,7,0,170.596,0.998613,0.996273,0.996229,0.997818,0.997493,1.17383
-165.205,0.912542,0.0386599,4,19,0,170.838,0.998426,0.998551,0.997648,0.997699,0.998622,1.05628
-163.633,0.984656,0.0505151,4,15,0,166.991,0.999457,0.998942,0.997672,0.998028,0.998679,0.986861
-163.934,0.199264,0.0771035,3,7,0,167.188,0.998501,0.99876,0.997316,0.998722,0.997828,1.01571
-163.878,0.995896,0.0210137,4,15,0,165.22,0.998417,0.998625,0.997951,0.998674,0.99794,1.01241
-163.717,0.953024,0.0328681,3,15,0,165.849,0.999549,0.999077,0.997869,0.99828,0.997822,1.00493
-163.675,0.969761,0.0466146,2,3,0,165.329,0.999189,0.997871,0.997814,0.998707,0.998896,1.01785
-165.22,0.536435,0.0682561,4,15,0,167.667,0.999231,0.999642,0.999337,0.999573,0.999099,1.09991
-163.929,0.965825,0.0394038,2,3,0,166.205,1.0007,0.999167,0.999069,0.999102,0.998721,1.10373
-164.444,0.995971,0.0570191,2,7,0,164.794,0.999885,0.999425,0.998902,0.999721,0.999871,1.12904
-165.492,0.109476,0.0875771,3,7,0,167.59,1.00053,1.00064,0.99977,0.999608,1.00016,1.11047
-164.833,0.984838,0.0207527,3,7,0,167.887,1.00153,1.00012,0.9995,1.00036,1.00051,1.12807
-163.685,0.965063,0.0311618,4,15,0,166.727,1.00048,1.00005,0.999131,1.00024,1.00015,1.04967
-163.78,0.995912,0.0447079,4,31,0,165.393,0.999243,0.998253,0.997176,0.998323,0.997654,1.14431
-162.288,0.840083,0.0681062,3,11,0,166.214,0.999795,0.999293,0.99824,0.999317,0.998761,0.961898
-162.288,0.0733709,0.0749414,2,7,0,164.582,0.999795,0.999293,0.99824,0.999317,0.998761,0.961898
-163.984,0.989294,0.0171319,6,63,0,164.566,1.00104,1.00072,0.999456,1.00058,0.999765,1.03048
-163.269,0.976681,0.0257023,3,7,0,165.107,1.00098,1.00008,0.999645,1.00042,1.0003,1.01978
