# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = arK_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = arK.data.R
# init = 2 (Default)
# random
#   seed = 4809463
# output
#   file = mpi.0.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
256.053,9.05867e-20,0.0284329,1,2,1,-247.687,-0.00247856,0.699821,0.509755,0.181592,-0.543276,0.0389058,0.157478
266.602,0.999914,0.00242371,7,127,0,-253.721,0.00144418,0.576234,0.454592,0.124864,0.23161,-0.522155,0.145894
267.585,0.999998,0.00474553,5,31,0,-265.671,-0.00212318,0.595205,0.455685,0.0974714,0.248503,-0.499586,0.151945
271.415,0.954356,0.009259,6,63,0,-264.863,0.00211077,0.618246,0.588135,0.0354049,0.0405711,-0.369272,0.153962
271.054,0.94351,0.0156225,5,31,0,-267.275,0.0074096,0.670061,0.408313,0.285694,-0.173189,-0.299517,0.145026
271.054,1.30911e-07,0.0253745,1,3,1,-266.864,0.0074096,0.670061,0.408313,0.285694,-0.173189,-0.299517,0.145026
271.559,0.998642,0.0024032,6,127,0,-267.87,0.00714867,0.682804,0.512653,-0.0587176,-0.0169782,-0.225916,0.15343
270.724,0.993096,0.00465315,6,63,0,-267.978,-0.00966161,0.753905,0.430711,-0.068155,0.136055,-0.345961,0.148044
273.901,0.988072,0.00878086,4,31,0,-269.028,-0.00286916,0.683236,0.405507,0.172291,-0.0594252,-0.301644,0.14927
270.123,0.181295,0.0161739,4,31,0,-264.271,0.0162635,0.612404,0.574555,0.067292,-0.0458158,-0.280075,0.142383
270.324,0.999663,0.0028286,4,31,0,-268.573,-0.0175994,0.602924,0.593956,0.0521733,-0.0736618,-0.30672,0.145474
270.028,0.999508,0.00539196,6,63,0,-267.643,-0.0209797,0.776881,0.262921,0.158862,0.0163809,-0.304389,0.146215
271.893,0.900367,0.0101675,5,31,0,-268.039,0.0117288,0.584961,0.579135,0.0809257,-0.0173001,-0.334016,0.149761
270.37,0.573347,0.0143286,4,15,0,-268.093,0.0087769,0.689635,0.532198,0.0420004,-0.0546228,-0.257501,0.15647
268.175,0.926493,0.00801456,5,55,0,-265.419,0.00726077,0.628276,0.562324,0.079067,-0.0600502,-0.372545,0.146745
268.037,0.941318,0.0121069,4,31,0,-262.769,0.00473577,0.553577,0.52191,0.242706,-0.138582,-0.276721,0.170483
269.745,0.323605,0.0189238,4,15,0,-265.014,-0.017675,0.582719,0.553463,0.219487,-0.200772,-0.255548,0.155916
269.777,0.969581,0.00540866,6,63,0,-266.253,-0.0225507,0.56249,0.611061,0.132212,-0.0938819,-0.318057,0.147961
269.368,0.997569,0.00912246,6,63,0,-267.034,0.0184436,0.821534,0.272708,0.158152,-0.10607,-0.221342,0.152319
270.61,0.989577,0.0164489,4,31,0,-267.758,-0.0122773,0.618907,0.522743,-0.0196735,0.0713436,-0.287453,0.148749
270.61,3.19169e-12,0.0287543,1,3,1,-265.404,-0.0122773,0.618907,0.522743,-0.0196735,0.0713436,-0.287453,0.148749
270.61,0.999952,0.00361623,7,127,0,-268.196,0.0107343,0.816587,0.39412,-0.0197193,0.0588919,-0.346795,0.149372
266.779,0.918387,0.00651536,4,15,0,-262.273,0.00320665,0.777241,0.257104,0.0177694,0.118617,-0.276221,0.135482
266.016,0.906792,0.0093997,5,31,0,-261.962,0.0123546,0.708384,0.356371,0.330891,-0.0705241,-0.438485,0.169391
264.985,0.959417,0.0130828,3,7,0,-262.795,-0.00511111,0.713716,0.347387,0.359375,-0.0761345,-0.479695,0.160654
262.269,0.0769575,0.0207348,3,7,0,-259.737,0.00680977,0.724935,0.377902,0.356855,-0.107408,-0.493458,0.159604
260.485,0.968029,0.00344101,6,63,0,-256.896,-0.000390232,0.527355,0.277138,0.353453,0.0252887,-0.350572,0.159771
263.788,0.984952,0.00558889,3,15,0,-255.706,-0.0290217,0.576511,0.313914,0.346032,0.0237584,-0.354626,0.156404
264.047,0.982831,0.0094012,4,15,0,-260.287,0.0151426,0.573972,0.274722,0.39328,-0.0121179,-0.367509,0.159622
269.296,0.991698,0.0156072,4,15,0,-260.902,0.0139352,0.861139,0.303831,0.109653,-0.0479811,-0.318519,0.146846
269.296,0.0021988,0.0262847,3,15,0,-264.342,0.0139352,0.861139,0.303831,0.109653,-0.0479811,-0.318519,0.146846
270.084,0.975169,0.00386356,5,63,0,-265.739,-0.0109217,0.847167,0.250847,0.11891,-0.0411436,-0.286186,0.145703
269.804,0.999657,0.00626254,4,15,0,-268.623,-0.000498579,0.874453,0.253562,0.128431,-0.0430662,-0.28842,0.146504
271.001,0.945118,0.010696,5,31,0,-266.114,0.00568686,0.731143,0.466991,0.103959,-0.204866,-0.170529,0.155933
271.567,0.814756,0.0158997,5,31,0,-267.613,0.0051092,0.69962,0.435148,0.0819601,0.120993,-0.426244,0.15175
271.32,0.818023,0.0172126,5,31,0,-267.094,-0.00173509,0.653296,0.437751,0.190383,-0.0227713,-0.330256,0.137247
270.918,0.106234,0.0187547,4,15,0,-266.335,0.00576213,0.694109,0.440042,-0.00824787,0.0492565,-0.289078,0.136317
270.297,0.995576,0.00381213,6,63,0,-267.895,0.000306036,0.646781,0.433299,0.274153,-0.0277998,-0.412986,0.161352
272.146,0.999971,0.00634791,5,31,0,-269.61,-0.00274455,0.593907,0.416078,0.231474,-0.0120274,-0.347053,0.149332
268.578,0.870592,0.0106054,5,63,0,-266.7,-0.00721102,0.723979,0.368882,0.212735,0.100025,-0.5043,0.153248
270.513,1,0.0130492,5,31,0,-266.061,-0.00733214,0.729185,0.256363,0.252699,0.0562183,-0.394788,0.154004
270.513,0.000153911,0.0215504,3,15,0,-265.57,-0.00733214,0.729185,0.256363,0.252699,0.0562183,-0.394788,0.154004
273.2,0.989399,0.00361091,6,95,0,-266.706,-0.00705678,0.67589,0.457539,0.126861,-0.0516932,-0.318366,0.157248
272.685,0.954761,0.00582935,5,63,0,-268.504,0.00505899,0.718359,0.479744,0.0762827,-0.0142754,-0.34713,0.154088
268.844,0.7295,0.0086506,4,31,0,-264.22,0.0135646,0.658778,0.489381,0.172162,-0.0845659,-0.381891,0.141623
271.122,0.997708,0.00771171,5,31,0,-265.193,0.0115992,0.64723,0.42,0.0647432,0.0273796,-0.271131,0.156311
270.862,0.513954,0.0125054,4,23,0,-264.306,0.0111377,0.656824,0.462026,0.0682666,0.100361,-0.414025,0.157623
273.811,0.990262,0.00691017,5,31,0,-269.011,0.00596392,0.686863,0.444564,0.070702,0.0195729,-0.321339,0.146882
272.23,0.746683,0.0109631,5,31,0,-270.835,-0.00504972,0.624415,0.514414,0.0542891,0.0435999,-0.368171,0.149165
268.968,0.670697,0.0101525,5,31,0,-264.985,-0.00568722,0.660011,0.49612,0.0470791,0.177916,-0.455943,0.154348
272.839,0.899207,0.00797531,5,47,0,-264.139,-0.00546513,0.657737,0.479001,0.106425,-0.127793,-0.234553,0.151726
272.208,0.845112,0.0102946,4,31,0,-269.062,-0.00836165,0.762357,0.446593,0.0488507,-0.0766466,-0.251947,0.142605
270.207,0.740219,0.0117931,4,15,0,-268.367,0.0219168,0.669337,0.49298,0.00604569,0.0133701,-0.298117,0.159044
271.1,0.897597,0.0107772,4,23,0,-264.508,-0.00214185,0.704372,0.454006,0.135296,-0.145753,-0.232828,0.165206
269.06,0.539828,0.0137739,4,15,0,-264.058,0.0109174,0.610938,0.468684,0.0770087,0.100209,-0.340482,0.137415
268.784,0.818916,0.00823807,4,15,0,-264.736,-0.0174522,0.723397,0.451569,0.104505,-0.00474444,-0.415445,0.152599
267.598,0.98298,0.00890908,4,31,0,-265.035,0.0097238,0.547668,0.45339,0.185512,0.0131771,-0.279285,0.158184
272.448,0.666628,0.0135653,2,7,0,-263.736,-0.00565551,0.602058,0.454656,0.171614,-0.00244304,-0.344044,0.156237
270.193,0.834858,0.0106454,4,15,0,-267.896,-0.0127106,0.649892,0.444239,0.278719,-0.113475,-0.368631,0.140305
268.535,0.806313,0.0118615,5,31,0,-265.637,0.0181922,0.620199,0.584585,-0.00653875,-0.105494,-0.174928,0.158559
269.786,0.792705,0.012446,5,31,0,-264.774,0.0109619,0.837166,0.397228,0.0334068,-0.159473,-0.204875,0.145295
269.839,0.954305,0.0126921,4,15,0,-267.01,-0.00225682,0.729885,0.383973,0.0531823,-0.0824574,-0.175965,0.166631
266.411,0.314457,0.017984,4,23,0,-263.188,0.000720559,0.644441,0.548142,0.178573,-0.117248,-0.401985,0.138602
270.841,1,0.00693848,4,15,0,-265.204,-0.00485346,0.57255,0.47345,0.229848,-0.110775,-0.257244,0.146211
272.12,0.992621,0.0107724,4,15,0,-268.59,-0.00399527,0.602348,0.536797,0.136129,-0.116494,-0.281124,0.157074
271.782,0.575303,0.0164043,4,23,0,-267.094,-0.00811265,0.768499,0.377697,0.10542,-0.049341,-0.312341,0.137921
271.31,0.841621,0.0108079,4,31,0,-268.923,-0.00999479,0.754826,0.310335,0.161938,-0.0765066,-0.282892,0.148325
270.594,0.788564,0.0121373,5,31,0,-267.724,-0.0177557,0.606791,0.578157,0.0298996,0.00536442,-0.345697,0.145731
268.981,0.585777,0.0122567,5,31,0,-264.107,-0.0167921,0.671836,0.400061,0.164822,-0.183308,-0.144684,0.153511
268.74,0.932866,0.00830138,6,63,0,-265.831,-0.0225684,0.65487,0.451744,-0.0213871,0.107897,-0.285134,0.15003
268.428,0.970848,0.0111379,5,31,0,-266.038,-0.0224954,0.824052,0.376149,0.083641,-0.0329734,-0.32008,0.144484
267.343,0.797309,0.0160458,4,15,0,-262.949,0.00181,0.729727,0.308135,0.19305,-0.166329,-0.131166,0.145178
271.627,0.825633,0.0164475,3,7,0,-266.063,-0.00184606,0.780782,0.350404,0.133021,-0.132851,-0.25225,0.144903
271.378,0.787343,0.0178011,5,31,0,-267.124,-0.0102084,0.625988,0.450457,0.0708301,0.0329331,-0.320327,0.150112
272.277,0.516353,0.0178833,4,15,0,-268.846,-0.000424344,0.662602,0.589752,-0.00690361,-0.0737237,-0.262295,0.150071
272.606,0.437499,0.0106921,5,31,0,-263.626,-0.00656082,0.782036,0.33639,0.105781,-0.0879394,-0.237585,0.145285
271.153,0.888299,0.00552545,3,7,0,-269.417,0.0134389,0.794338,0.338697,0.108221,-0.0825411,-0.229703,0.14397
270.966,0.943059,0.00675517,5,39,0,-267.662,-0.0110225,0.575776,0.596754,0.0728073,-0.0421482,-0.335072,0.154811
272.751,0.980118,0.00914108,5,31,0,-269.362,0.00457889,0.651593,0.470502,0.163314,-0.128751,-0.278373,0.143361
268.428,0.978512,0.0132258,4,15,0,-267.145,0.00416936,0.606958,0.439979,0.169359,-0.155326,-0.185835,0.163803
268.428,0.15773,0.0190148,3,7,0,-265.563,0.00416936,0.606958,0.439979,0.169359,-0.155326,-0.185835,0.163803
268.902,0.997749,0.00589839,5,31,0,-266.513,-0.00361539,0.641188,0.553641,0.23431,-0.183458,-0.353434,0.142781
270.167,0.988563,0.00878945,6,63,0,-267.29,0.00171067,0.840198,0.393094,-0.0281315,-0.00223258,-0.303952,0.141965
271.47,0.370901,0.0128319,3,7,0,-265.101,0.00542469,0.816852,0.383423,0.00221968,-0.00271989,-0.286457,0.140589
271.298,0.986231,0.00598926,6,63,0,-267.73,0.000511371,0.618805,0.467218,0.220096,-0.0865603,-0.31825,0.135028
268.077,0.955741,0.00869096,5,31,0,-266.02,-0.00688108,0.617345,0.371944,0.191303,0.155098,-0.450115,0.167406
268.04,0.988724,0.0118905,4,15,0,-267.348,0.00513131,0.604832,0.376034,0.205147,0.14939,-0.456077,0.166422
269.67,0.760606,1.23606,2,3,0,-266.856,-0.0210763,0.599266,0.594278,0.134423,-0.0396127,-0.379336,0.153073
269.67,0,10.2632,0,1,1,-265.762,-0.0210763,0.599266,0.594278,0.134423,-0.0396127,-0.379336,0.153073
269.67,3.9724e-10,1.52458,2,3,0,-260.585,-0.0210763,0.599266,0.594278,0.134423,-0.0396127,-0.379336,0.153073
268.86,0.998515,0.139695,5,31,0,-264.724,0.00706781,0.85437,0.305284,0.0349603,-0.152151,-0.135919,0.144706
272.916,1,0.179675,4,15,0,-267.91,-0.00160479,0.629695,0.487216,0.160363,0.0151642,-0.38276,0.151807
273.156,0.965174,0.272696,3,15,0,-267.335,-0.0118425,0.652889,0.466785,0.0716125,0.030866,-0.332056,0.148434
273.217,0.981134,0.409234,3,7,0,-271.414,0.0118232,0.71324,0.412116,0.139329,-0.0756032,-0.280947,0.15122
271.986,0.917954,0.680931,2,7,0,-270.386,0.00814771,0.743503,0.399961,0.152042,-0.122504,-0.272897,0.159358
272.372,0.774659,0.960327,3,7,0,-268.899,-0.00525622,0.657784,0.494007,0.0116591,0.0964192,-0.356574,0.150781
270.474,0.451379,0.87607,2,3,0,-266.122,-0.0121414,0.780973,0.435942,-0.0327062,-0.120316,-0.158263,0.157974
271.613,0.99859,0.289888,4,15,0,-268.243,-0.00334678,0.680692,0.536665,-0.0507534,0.0759216,-0.335685,0.153965
271.926,0.964243,0.545066,3,7,0,-269.341,-0.00240999,0.737945,0.372314,0.155989,-0.168542,-0.185029,0.150485
268.223,0.272591,0.922594,1,1,0,-267.869,-0.000528719,0.790398,0.335222,0.140335,-0.189756,-0.127416,0.14641
269.028,0.999634,0.1785,4,15,0,-263.776,0.00870285,0.566506,0.476448,0.195249,0.0233002,-0.408214,0.164032
270.913,0.992379,0.340256,4,15,0,-265.624,-0.00610109,0.761627,0.444628,0.0334898,-0.12453,-0.169809,0.15216
270.249,0.987782,0.631245,3,7,0,-268.565,0.00502292,0.630199,0.407198,0.230493,0.0403816,-0.453804,0.150029
270.932,0.934808,1.14745,2,3,0,-268.461,-0.00419335,0.592835,0.511893,0.042446,0.00843232,-0.260345,0.157534
270.932,0.0954553,1.76123,2,3,0,-268.57,-0.00419335,0.592835,0.511893,0.042446,0.00843232,-0.260345,0.157534
270.93,0.998631,0.211221,4,15,0,-267.996,0.0117692,0.797216,0.3478,0.150754,-0.0330853,-0.350436,0.144697
272.264,0.997934,0.396136,3,7,0,-269.127,-0.00434922,0.619136,0.421916,0.268899,-0.102309,-0.309231,0.148896
272.513,0.991498,0.734528,3,7,0,-270.854,0.00269084,0.722646,0.46677,-0.0375126,0.0720464,-0.31442,0.149943
272.513,0.0267216,1.3235,2,3,0,-270.261,0.00269084,0.722646,0.46677,-0.0375126,0.0720464,-0.31442,0.149943
272.071,0.994952,0.139642,5,31,0,-269.696,-0.00567937,0.698525,0.402734,0.227611,-0.155547,-0.286288,0.154607
272.51,0.987637,0.255417,4,15,0,-269.644,0.00767789,0.65678,0.484395,0.0763812,0.0167405,-0.343465,0.159068
271.367,0.916851,0.452941,3,7,0,-268.314,-0.0148296,0.667055,0.529122,-0.0392583,-0.00427032,-0.247516,0.154481
271.231,0.995689,0.649942,3,7,0,-269.272,0.00340759,0.635742,0.464946,0.239163,-0.113886,-0.361729,0.145422
271.231,0.141681,1.15905,2,3,0,-264.675,0.00340759,0.635742,0.464946,0.239163,-0.113886,-0.361729,0.145422
269.801,0.99599,0.185944,4,15,0,-267.515,-0.00448598,0.704203,0.297735,0.275905,0.0360975,-0.414305,0.138951
272.731,0.97097,0.332212,3,7,0,-267.244,-0.0104625,0.680686,0.422675,0.187067,-0.0246251,-0.379786,0.145956
272.395,0.983316,0.548576,3,7,0,-271.733,0.0110765,0.685959,0.448407,0.0444025,-0.0433549,-0.223045,0.146946
272.997,0.85397,0.929232,2,3,0,-270.122,-0.0079847,0.691482,0.44201,0.101593,0.0259293,-0.366985,0.155844
271.995,0.332052,1.09815,2,3,0,-268.935,-0.00121576,0.7184,0.434929,0.117588,-0.18593,-0.172847,0.153231
266.302,0.879147,0.317266,3,7,0,-262.985,0.0282834,0.636683,0.464983,0.211107,-0.146148,-0.240527,0.168517
271.017,0.982929,0.403426,3,7,0,-262.876,-0.0229084,0.657674,0.51197,0.135133,-0.0637434,-0.346242,0.145756
270.606,0.98306,0.672767,3,7,0,-269.302,0.0224932,0.713327,0.378837,0.0701344,-0.00347395,-0.247029,0.15112
270.606,0.19206,1.11316,2,3,0,-262.459,0.0224932,0.713327,0.378837,0.0701344,-0.00347395,-0.247029,0.15112
270.305,0.988657,0.232073,4,15,0,-266.114,-0.0264924,0.707161,0.452801,0.0985795,-0.112841,-0.262768,0.144921
269.096,0.974103,0.389709,3,7,0,-264.925,0.00651694,0.818071,0.371983,0.0331513,-0.018078,-0.266514,0.134323
271.043,1,0.625334,2,3,0,-268.182,0.00471968,0.777581,0.408016,0.059376,-0.0175824,-0.320182,0.135019
269.618,0.584857,1.06411,2,7,0,-266.448,-0.00267892,0.627849,0.548838,0.0441007,0.024013,-0.333812,0.169846
271.776,0.988716,0.628412,3,7,0,-267.375,0.00506909,0.616708,0.55667,0.0443151,0.0198786,-0.342001,0.159466
270.402,0.762715,1.03107,2,3,0,-268.722,0.00448654,0.724893,0.440112,-0.00618924,0.154482,-0.389073,0.144614
270.953,0.954079,0.956049,2,3,0,-268.06,-0.00508684,0.682843,0.404291,0.228787,-0.219291,-0.196822,0.152155
270.15,0.84265,1.42485,2,3,0,-269.289,-0.00276015,0.715196,0.558394,-0.107014,-0.0206745,-0.223432,0.159712
270.15,9.63654e-07,1.60563,2,7,0,-266.23,-0.00276015,0.715196,0.558394,-0.107014,-0.0206745,-0.223432,0.159712
273.005,0.988365,0.23124,4,15,0,-266.877,0.00690457,0.73109,0.47209,-0.00225661,-0.0108874,-0.28137,0.143669
272.057,0.908328,0.37495,3,7,0,-268.175,0.00375149,0.71838,0.468865,0.0901674,-0.0653237,-0.268514,0.153266
272.735,0.998158,0.498089,3,7,0,-270.835,-0.00392012,0.661957,0.366113,0.15313,0.0191438,-0.30523,0.147476
272.644,0.826651,0.816785,3,7,0,-269.902,-0.00446043,0.790312,0.347576,0.108782,-0.0411289,-0.279038,0.147189
271.804,0.833188,0.885555,2,3,0,-269.927,0.0022209,0.623238,0.539147,-0.00243796,0.0729943,-0.342133,0.154484
269.929,0.746216,0.973885,2,3,0,-267.26,-0.0118684,0.683671,0.41712,0.144448,-0.100137,-0.232874,0.132516
270.768,0.712253,0.872524,2,3,0,-264.364,-0.00181667,0.550379,0.562304,0.218502,-0.168294,-0.260016,0.152879
268.636,0.813234,0.723312,2,3,0,-266.328,0.00120998,0.829744,0.222747,0.178371,-0.108435,-0.243834,0.142722
271.954,0.97888,0.759008,2,3,0,-267.108,0.00250956,0.631393,0.542511,0.0466563,0.0422118,-0.336123,0.150735
271.126,0.797371,1.16429,2,3,0,-269.798,-0.00622113,0.811822,0.303527,0.0440212,-0.0188577,-0.266492,0.149459
271.126,0.386354,1.17386,2,3,0,-266.812,-0.00622113,0.811822,0.303527,0.0440212,-0.0188577,-0.266492,0.149459
268.551,0.867221,0.465921,3,7,0,-265.088,-0.0106462,0.747266,0.495417,-0.00779526,-0.14054,-0.241365,0.155533
272.785,0.995806,0.552818,3,7,0,-267.928,-0.000551889,0.752852,0.357035,0.0975959,-0.00334279,-0.302253,0.158796
273.983,0.856177,0.872951,3,7,0,-271.748,0.000437598,0.699791,0.420056,0.103528,-0.029152,-0.294035,0.142518
272.201,0.664802,1.00451,2,3,0,-271.923,0.00540964,0.629568,0.430024,0.207319,-0.0312973,-0.323357,0.140646
272.033,0.943031,0.755469,3,7,0,-269.789,-0.00561339,0.671392,0.509221,0.0807714,-0.0479051,-0.326928,0.161702
272.073,0.848904,1.05136,2,3,0,-269.73,0.000547226,0.583665,0.499583,0.144289,-0.0519302,-0.288688,0.140956
272.073,0.22107,1.18622,2,3,0,-268.968,0.000547226,0.583665,0.499583,0.144289,-0.0519302,-0.288688,0.140956
272.624,0.972469,0.3412,4,15,0,-269.032,0.00679153,0.749979,0.451916,0.0448267,-0.0399163,-0.30077,0.140606
271.429,0.966416,0.505343,3,7,0,-270.856,-0.0143625,0.666159,0.424974,0.0440234,0.0357011,-0.269763,0.156615
272.898,0.9224,0.735428,2,7,0,-269.467,0.000700528,0.653674,0.475678,0.202488,-0.101709,-0.332834,0.142755
271.496,0.719525,0.969988,2,7,0,-269.979,0.00305584,0.659543,0.543615,-0.0205649,0.0407675,-0.315733,0.159931
269.486,0.866966,0.828527,2,3,0,-268.242,-0.00117005,0.724938,0.559208,-0.0916126,0.0614109,-0.336297,0.160151
272.253,0.93069,0.96819,2,3,0,-268.113,0.00648549,0.732194,0.388522,0.142259,-0.0572641,-0.324008,0.158628
272.214,0.902241,1.29137,2,3,0,-270.695,-0.0067688,0.659357,0.49746,0.124558,-0.186663,-0.202501,0.148991
272.214,0.0418622,1.61781,2,3,0,-270.474,-0.0067688,0.659357,0.49746,0.124558,-0.186663,-0.202501,0.148991
273.297,1,0.337546,4,15,0,-271.59,0.00807557,0.721519,0.386213,0.0930521,0.0130019,-0.305047,0.143066
272.902,0.951483,0.520071,3,7,0,-271.765,-0.00967735,0.646809,0.519581,0.114508,-0.100216,-0.296771,0.152875
272.827,0.983036,0.721804,2,7,0,-271.716,-0.0159616,0.635422,0.500912,0.105515,-0.0570411,-0.2949,0.149254
271.783,0.436399,1.06498,2,3,0,-269.179,0.0159923,0.700998,0.421432,0.0874272,-0.0540915,-0.246024,0.140171
270.896,0.95712,0.513752,3,7,0,-268.376,-0.0181226,0.687565,0.369154,0.157063,0.0595942,-0.380907,0.160478
271.801,0.895031,0.71752,3,7,0,-267.681,-0.0150618,0.715543,0.406725,0.162963,-0.112012,-0.2706,0.139013
270.877,0.865085,0.881121,2,7,0,-269.168,-0.0262454,0.659479,0.440992,0.125221,-0.0240091,-0.315284,0.143975
269.809,0.835239,1.01676,2,3,0,-267.926,0.0207332,0.653997,0.532882,0.0468167,-0.0470751,-0.32072,0.157967
268.312,0.813653,1.10377,2,3,0,-264.906,0.0261473,0.643501,0.43753,0.095094,-0.0289561,-0.284693,0.14313
268.908,0.446459,1.14692,2,3,0,-262.642,-0.0212916,0.72037,0.522058,0.0139115,-0.0934591,-0.234873,0.165469
268.391,0.912199,0.576194,3,7,0,-263.658,-0.0182147,0.841134,0.431514,0.00856996,-0.130621,-0.221796,0.158972
269.646,0.995705,0.728824,3,7,0,-265.291,0.0139647,0.840078,0.301455,0.0922298,0.0557421,-0.369987,0.150433
272.284,0.929596,1.08327,2,3,0,-268.222,-0.0077006,0.632659,0.501192,0.09172,-0.068208,-0.235482,0.150754
272.284,0.0491452,1.41,2,3,0,-266.483,-0.0077006,0.632659,0.501192,0.09172,-0.068208,-0.235482,0.150754
271.485,0.992169,0.331472,4,15,0,-269.869,0.00664272,0.774081,0.368221,0.0723015,0.0622314,-0.389867,0.154229
270.413,0.951582,0.488324,3,7,0,-268.573,-0.000229392,0.599411,0.46223,0.18941,-0.0869998,-0.23609,0.145647
271.548,0.59544,0.662982,2,3,0,-262.341,0.00597455,0.591389,0.594246,0.0285868,-0.0356305,-0.277556,0.155728
270.546,0.968671,0.453895,3,7,0,-267.816,-0.00888269,0.584036,0.471158,0.208705,-0.0350976,-0.301472,0.14551
271.349,0.956957,0.635023,3,7,0,-267.359,-0.0163652,0.718391,0.375362,0.0600604,0.0364397,-0.30067,0.160142
270.907,0.89624,0.866254,2,7,0,-269.059,0.0099898,0.724506,0.403476,0.0965136,0.102409,-0.395663,0.14574
270.907,0.188616,1.05069,2,3,0,-264.412,0.0099898,0.724506,0.403476,0.0965136,0.102409,-0.395663,0.14574
270.611,0.999928,0.336183,4,15,0,-268.577,-0.0123291,0.68265,0.543,-0.0536699,-0.0917688,-0.199812,0.147095
272.581,0.807168,0.496302,3,7,0,-264.892,0.0139215,0.688532,0.422957,0.167061,-0.0335173,-0.330808,0.153713
271.645,0.893036,0.509738,3,7,0,-268.083,-0.00615363,0.744532,0.510734,-0.0533585,-0.0107487,-0.262735,0.145802
271.34,0.933589,0.613847,3,7,0,-268.942,0.00239195,0.596879,0.406672,0.277549,-0.0277954,-0.385209,0.150695
270.416,0.778244,0.795472,3,7,0,-267.658,-0.00327815,0.65997,0.52695,-0.010674,-0.0484532,-0.258904,0.16361
