# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = arK_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = arK.data.R
# init = 2 (Default)
# random
#   seed = 4809463
# output
#   file = mpi.2.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
268.717,0.926396,0.0147468,3,7,0,-267.978,-0.00453004,0.774804,0.368469,-0.0670852,0.189699,-0.35086,0.141408
268.717,8.5244e-06,0.0226675,1,3,1,-265.516,-0.00453004,0.774804,0.368469,-0.0670852,0.189699,-0.35086,0.141408
268.996,0.999426,0.00197516,8,255,0,-263.241,-0.0079634,0.570751,0.453418,0.371744,-0.160208,-0.358602,0.152014
269.818,0.999137,0.00387039,5,31,0,-268.439,-0.00561137,0.571157,0.472356,0.334768,-0.156453,-0.342677,0.156458
272.979,0.974089,0.00753603,5,47,0,-267.71,-0.0071855,0.703232,0.400423,0.130001,-0.0333881,-0.311267,0.138398
271.932,0.990815,0.0135049,4,31,0,-269.152,0.00699824,0.676073,0.51414,-0.0123337,-0.0683621,-0.211839,0.15598
271.225,0.183502,0.0252719,1,3,0,-267.608,0.00708334,0.709251,0.529441,-0.0157242,-0.122349,-0.216417,0.156992
271.81,0.988675,0.00422414,5,31,0,-269.072,-0.0100382,0.690504,0.532279,0.00404594,-0.0917334,-0.207353,0.151549
271.023,0.998479,0.00787413,5,31,0,-268.774,0.00247201,0.733922,0.523193,-0.0584111,-0.0698554,-0.200583,0.14194
269.982,0.3376,0.0149668,4,15,0,-267.489,0.0187065,0.714168,0.529698,-0.0491624,-0.10915,-0.177289,0.147511
269.407,0.999362,0.00412551,6,63,0,-265.462,-0.0176791,0.789548,0.412318,0.0663332,-0.132989,-0.226988,0.136493
268.94,0.987381,0.00783207,5,31,0,-263.291,-0.00386886,0.799938,0.405092,-0.0893253,-0.0844291,-0.10819,0.147507
271.282,0.247159,0.0142204,4,31,0,-262.101,0.00359523,0.776374,0.424347,-0.0632847,-0.0531413,-0.170161,0.147002
271.507,0.990411,0.0031408,6,63,0,-268.698,-0.00219942,0.795033,0.381945,-0.00912894,-0.0419845,-0.245223,0.142527
269.184,0.978123,0.0057419,5,31,0,-267.85,0.0122956,0.786037,0.391758,-0.0721929,0.0620569,-0.22647,0.146268
271.359,1,0.0100433,2,7,0,-268.756,-0.00765253,0.774358,0.390965,-0.068082,0.0520625,-0.258558,0.147928
273.393,0.867558,0.0184892,4,15,0,-271.086,0.00563257,0.734626,0.418338,0.0847354,-0.0277867,-0.322725,0.150714
273.393,0.00063267,0.0234445,1,3,0,-271.684,0.00563257,0.734626,0.418338,0.0847354,-0.0277867,-0.322725,0.150714
271.82,0.996582,0.00281119,6,127,0,-268.464,-0.011653,0.781738,0.407845,0.101343,-0.095496,-0.275856,0.143518
271.788,0.998792,0.00510444,5,31,0,-269.765,0.0114644,0.669521,0.378667,0.126209,-0.00709558,-0.262397,0.145243
272.511,0.999072,0.00923269,4,31,0,-269.975,-0.00263502,0.658008,0.413105,0.0867281,-0.0111366,-0.254414,0.153532
265.96,0.279625,0.0165518,4,31,0,-263.103,-0.00234188,0.665918,0.669163,-0.0243332,-0.0684072,-0.27713,0.150209
269.767,1,0.00443323,3,7,0,-265.432,-0.0030135,0.660757,0.660729,-0.0439601,-0.0856957,-0.284122,0.15062
267.808,0.924799,0.00793731,4,15,0,-266.58,0.001456,0.565037,0.614597,-0.0552246,-0.0337286,-0.218772,0.145286
266.769,0.681279,0.0115897,4,15,0,-262.315,-0.00637514,0.570338,0.626193,-0.0417593,-0.0211582,-0.196739,0.149355
268.356,0.893187,0.00899946,5,31,0,-263.54,-0.0119002,0.716172,0.547503,-0.0618963,-0.0172026,-0.329233,0.15466
268.283,0.814861,0.0120374,4,15,0,-263.104,0.0184964,0.559675,0.541951,0.0327375,0.0446096,-0.316718,0.150894
272.484,0.676927,0.0131462,5,31,0,-265.323,0.0063478,0.658977,0.473789,0.187711,-0.124984,-0.318031,0.151827
273.486,0.98996,0.0101389,4,23,0,-271.176,-0.0036807,0.67839,0.472139,0.112103,-0.0293135,-0.311487,0.144659
273.183,0.43098,0.0171241,3,15,0,-270.48,-0.000823842,0.63884,0.521229,0.0980962,-0.105384,-0.263661,0.142979
269.831,0.839069,0.0071963,5,31,0,-268.041,-0.0203043,0.819341,0.337911,0.0457699,-0.0940815,-0.202329,0.158579
270.579,0.986903,0.00834322,5,63,0,-266.395,0.0110923,0.715961,0.50257,0.00915629,-0.141195,-0.176668,0.138829
270.644,0.999636,0.0138407,5,31,0,-267.122,0.00655783,0.576111,0.631449,0.028001,0.0100554,-0.34986,0.156248
270.644,0.00363173,0.0235068,3,15,0,-267.302,0.00655783,0.576111,0.631449,0.028001,0.0100554,-0.34986,0.156248
267.975,0.947056,0.00360937,5,31,0,-262.642,-0.00350991,0.59497,0.721913,-0.00745238,-0.0697758,-0.340645,0.150183
270.129,0.964042,0.00541453,5,31,0,-265.874,0.0108477,0.614637,0.614261,-0.0387305,0.0135662,-0.28539,0.154724
270.626,0.935821,0.0084081,5,31,0,-267.379,-0.0179866,0.761336,0.38355,0.174213,-0.0793232,-0.330162,0.142517
271.141,0.936459,0.0121418,4,15,0,-268.479,-0.00487773,0.678706,0.363123,0.223748,-0.14559,-0.208326,0.150288
272.499,0.778313,0.0174706,4,15,0,-269.699,-0.00697654,0.684889,0.447792,0.192155,-0.159584,-0.25482,0.153982
266.589,0.291594,0.0173143,4,23,0,-264.825,0.0103922,0.675184,0.527818,0.0114887,0.157274,-0.420956,0.145927
270.458,0.999543,0.00557104,6,63,0,-264.182,0.0118587,0.703301,0.368575,0.29067,-0.157225,-0.304484,0.144825
271.141,0.966386,0.00924081,5,31,0,-265.466,0.00580344,0.753204,0.36426,-0.0340778,0.0820807,-0.256966,0.147075
272.036,0.738509,0.0141172,4,15,0,-269.286,-0.00966819,0.748065,0.46325,0.0417501,-0.106869,-0.265156,0.152104
267.331,0.730947,0.0127929,5,31,0,-264.495,0.0191231,0.771805,0.234907,0.245273,-0.151371,-0.211661,0.150352
271.83,1,0.0114086,4,31,0,-266.216,-0.0153404,0.731231,0.383233,0.17797,-0.0409422,-0.333974,0.155692
272.319,0.295396,0.0186098,3,15,0,-270.194,-0.0153401,0.692284,0.405035,0.0527142,0.0720723,-0.325425,0.149097
272.61,0.999055,0.00628495,6,63,0,-270.509,-0.00554605,0.787107,0.397431,-0.0248127,-0.0061976,-0.244739,0.150192
272.645,0.863056,0.010203,5,31,0,-269.413,-0.00307167,0.635355,0.532055,0.107282,-0.0844559,-0.32049,0.14942
272.5,0.679575,0.0122077,5,31,0,-269.729,0.0166918,0.703268,0.409547,0.151681,-0.0284739,-0.329435,0.144835
270.837,0.850863,0.00975558,2,7,0,-268.973,-0.021956,0.732609,0.408146,0.156532,-0.0519169,-0.353844,0.145833
271.502,0.968431,0.0113418,4,31,0,-268.686,-0.0211843,0.641713,0.473949,0.151724,-0.044675,-0.314792,0.156969
269.658,0.832101,0.0169696,4,15,0,-267.906,0.0212076,0.839013,0.331057,0.0680942,-0.0149154,-0.301863,0.149847
267.654,0.210449,0.01885,4,15,0,-264.978,0.0215409,0.800946,0.27489,0.101544,-0.0725669,-0.222706,0.164515
265.384,0.932254,0.00553569,5,31,0,-260.168,-0.0266987,0.812956,0.278174,0.0352798,0.0222514,-0.282614,0.138294
270.546,0.999885,0.00764403,6,63,0,-264.574,-0.00179296,0.818525,0.291232,0.0585757,0.0317424,-0.291432,0.13664
268.838,0.902317,0.0121326,4,15,0,-266.023,0.00141387,0.843529,0.234166,0.104587,-0.0160842,-0.256973,0.167069
270.811,0.701767,0.0156034,4,23,0,-263.24,0.0124393,0.547363,0.548399,0.183854,-0.07028,-0.310142,0.144304
271.236,0.936596,0.013154,4,15,0,-268.709,0.0118583,0.648787,0.553158,0.163173,-0.162841,-0.294615,0.146718
271.352,0.950325,0.0181049,3,7,0,-269.855,-0.00986171,0.597462,0.539528,0.195358,-0.165486,-0.276025,0.157328
271.352,0.0111239,0.0255471,1,3,1,-270.846,-0.00986171,0.597462,0.539528,0.195358,-0.165486,-0.276025,0.157328
272.916,0.959982,0.00519396,6,63,0,-268.326,0.000777925,0.668877,0.469205,0.106837,-0.124731,-0.212911,0.143521
271.821,0.985494,0.00749467,6,63,0,-269.775,0.0025214,0.671514,0.45291,0.100783,0.0897789,-0.422735,0.140913
269.427,0.438616,0.0113469,4,15,0,-266.28,0.00924754,0.686282,0.415473,0.131163,0.0826175,-0.36179,0.146938
273.461,0.989613,0.005644,5,47,0,-266.729,0.00445619,0.632544,0.53514,0.0867777,-0.0607697,-0.290573,0.148891
271.471,0.976996,0.00858981,5,31,0,-270.301,-0.000125341,0.690238,0.575541,-0.0748229,-0.0707037,-0.214828,0.150093
271.382,0.95302,0.012691,4,15,0,-269.269,0.00227286,0.733478,0.556214,-0.071037,-0.0766802,-0.231875,0.151792
270.023,0.395746,0.0178023,5,31,0,-264.773,0.000361467,0.724976,0.418727,0.215022,-0.248311,-0.182352,0.151722
267.072,0.774383,0.00822083,3,7,0,-266.399,-0.0277029,0.72482,0.429292,0.202786,-0.233333,-0.189818,0.15262
269.824,0.967427,0.00808725,5,63,0,-263.273,-0.0101383,0.676871,0.343776,0.213588,-0.00207228,-0.388381,0.152933
271.581,0.838564,0.011634,5,31,0,-267.28,-0.0114738,0.680601,0.375112,0.166838,0.102623,-0.433735,0.150917
271.769,0.996032,0.0129553,5,31,0,-270.321,-0.0116545,0.692351,0.527295,0.0455094,-0.147932,-0.21641,0.156876
269.099,0.0508502,0.0195896,4,15,0,-265.043,-0.0161721,0.710178,0.497157,0.0937416,-0.139593,-0.287066,0.165874
270.303,0.99658,0.00471124,5,63,0,-265.952,-0.0170366,0.584659,0.534947,0.153647,-0.169816,-0.221314,0.151126
272.614,0.998795,0.00713546,4,15,0,-269.833,0.000452569,0.636355,0.527382,0.12993,-0.163568,-0.225547,0.146346
272.713,0.99527,0.0108105,5,31,0,-271.291,0.000371413,0.611807,0.522811,0.195636,-0.0969442,-0.331985,0.153353
272.305,0.509058,0.0162048,4,15,0,-269.947,-0.0172306,0.649947,0.50577,0.107255,-0.016043,-0.331917,0.14895
272.101,0.986321,0.00958,2,7,0,-271.206,-0.0137776,0.65402,0.503101,0.112196,-0.0154217,-0.325049,0.149663
270.082,0.968819,0.0140715,4,31,0,-268.07,-0.0154909,0.617434,0.570621,0.116775,-0.109039,-0.297589,0.165153
270.283,0.112983,0.0199264,4,23,0,-266.849,-0.00166578,0.617637,0.543189,0.0831027,-0.102201,-0.218603,0.164076
272.836,0.994217,0.00562479,5,31,0,-267.449,-0.00571939,0.712927,0.497055,0.0446504,-0.072307,-0.256251,0.143772
272.326,0.945626,0.00835911,4,31,0,-269.222,0.0144759,0.74591,0.363626,0.130062,-0.0124547,-0.30484,0.151049
270.939,0.956893,0.0113065,4,15,0,-269.989,-0.0149835,0.756571,0.36103,0.107399,-0.0771755,-0.270217,0.16085
272.654,0.995619,0.0155743,4,15,0,-270.82,-0.0041331,0.778198,0.379321,0.100859,-0.102142,-0.230054,0.147218
272.654,0.00368493,0.0229801,2,5,1,-269.306,-0.0041331,0.778198,0.379321,0.100859,-0.102142,-0.230054,0.147218
271.976,0.973681,0.0054423,6,63,0,-269.773,-0.00198581,0.590346,0.517224,0.199462,-0.00483349,-0.388258,0.147403
270.359,0.755574,0.00772072,6,63,0,-263.885,-0.0142988,0.756272,0.468394,0.0508062,-0.193795,-0.163352,0.157088
272.157,0.91051,0.0073332,5,31,0,-264.869,-0.00959222,0.714527,0.441039,0.164063,-0.0566855,-0.372122,0.150725
272.157,0.0623096,1.23606,2,3,0,-263.352,-0.00959222,0.714527,0.441039,0.164063,-0.0566855,-0.372122,0.150725
272.157,2.35264e-103,3.09111,1,1,0,-271.259,-0.00959222,0.714527,0.441039,0.164063,-0.0566855,-0.372122,0.150725
272.861,0.995794,0.315188,3,7,0,-271.227,0.00246976,0.718752,0.3486,0.1027,0.00047829,-0.271764,0.154264
272.506,0.992731,0.330894,4,15,0,-271.12,0.00288193,0.735761,0.461948,0.0622522,-0.0544446,-0.314868,0.140199
270.846,0.943288,0.443284,3,7,0,-268.921,0.0188889,0.76198,0.426544,0.087487,-0.143287,-0.206329,0.149912
270.612,0.763427,0.589099,3,7,0,-260.698,0.020289,0.659291,0.425407,0.213181,-0.0694886,-0.334661,0.1397
269.779,0.982265,0.485754,3,7,0,-268.14,-0.0257637,0.73804,0.435844,-0.00544921,0.00811407,-0.252949,0.157767
268.088,0.8738,0.812478,2,3,0,-265.434,-0.0264995,0.765845,0.397938,-0.0148979,0.0726416,-0.342815,0.16266
271.165,1,0.998419,2,3,0,-266.016,0.00816211,0.688316,0.424147,0.0966724,-0.0200279,-0.254404,0.139234
271.165,1.65769e-09,1.8553,2,5,0,-267.613,0.00816211,0.688316,0.424147,0.0966724,-0.0200279,-0.254404,0.139234
272.135,0.997345,0.147438,4,31,0,-269.096,-0.0116264,0.652953,0.560545,0.0169035,-0.038271,-0.30889,0.146189
270.55,0.956767,0.276368,4,15,0,-266.265,0.00221909,0.633799,0.44665,0.167557,0.064259,-0.381128,0.13985
270.556,1,0.457935,3,7,0,-269.707,-0.00251717,0.718899,0.464636,0.0402093,-0.175824,-0.183033,0.1508
271.997,0.971354,0.869702,2,3,0,-268.78,0.0117343,0.666238,0.367475,0.22347,-0.0758123,-0.294749,0.152886
271.997,0.175644,1.50533,2,3,0,-267.431,0.0117343,0.666238,0.367475,0.22347,-0.0758123,-0.294749,0.152886
269.779,0.983943,0.220361,4,15,0,-266.81,0.00334256,0.746183,0.509903,-0.0633469,-0.0213957,-0.223574,0.141663
270.977,1,0.398949,3,15,0,-268.536,-0.00581019,0.631621,0.393119,0.170039,-0.00661422,-0.338695,0.153257
273.109,1,0.75351,2,3,0,-270.499,0.000967315,0.621897,0.441011,0.212584,-0.0253688,-0.345061,0.147222
273.109,0.0214693,1.41119,2,3,0,-270.002,0.000967315,0.621897,0.441011,0.212584,-0.0253688,-0.345061,0.147222
270.033,0.990759,0.138224,4,15,0,-269.236,-0.013134,0.539968,0.58984,0.208306,-0.0528381,-0.391437,0.144647
268.756,0.99333,0.2532,4,15,0,-265.404,-0.0192421,0.576514,0.554798,0.257509,-0.128063,-0.38258,0.157251
271.331,1,0.463075,3,7,0,-266.811,0.00152256,0.74528,0.266245,0.164878,0.0433979,-0.332317,0.157146
272.564,1,0.855406,2,3,0,-270.849,-0.00300606,0.73323,0.464306,0.113143,-0.0519506,-0.343851,0.150697
272.564,0.0208592,1.56436,2,3,0,-270.442,-0.00300606,0.73323,0.464306,0.113143,-0.0519506,-0.343851,0.150697
271.237,0.989828,0.168546,4,31,0,-268.388,0.0113907,0.699966,0.358569,0.260406,-0.111894,-0.292676,0.1437
271.33,0.9961,0.300627,4,15,0,-269.09,-0.00556538,0.71413,0.49973,-0.0810332,0.0703525,-0.316919,0.152913
264.829,0.703571,0.540598,2,3,0,-263.984,-0.0205529,0.722885,0.521287,-0.145183,0.209451,-0.404724,0.145605
266.346,1,0.423279,3,7,0,-263.09,0.0196386,0.68446,0.345796,0.324541,-0.238829,-0.20969,0.162511
271.054,1,0.75988,3,7,0,-265.181,0.0107705,0.740077,0.330276,0.0981626,0.0859929,-0.341972,0.16044
272.997,0.444173,1.35089,2,3,0,-268.832,-0.0143678,0.720234,0.447359,0.0899162,-0.0367026,-0.318828,0.151578
271.415,0.947556,0.519113,3,7,0,-269.907,0.0158783,0.626899,0.461867,0.154127,-0.100884,-0.251559,0.143339
271.004,0.925786,0.795291,2,7,0,-268.833,-0.0114402,0.644268,0.514852,0.0190137,-0.024147,-0.276508,0.137368
272.744,0.46382,1.14098,2,3,0,-268.507,0.00937442,0.677657,0.488652,0.0913093,-0.0881254,-0.264239,0.157723
272.197,0.960549,0.473605,3,7,0,-269.698,-0.0148358,0.734471,0.348409,0.106856,0.0151731,-0.297043,0.142124
272.883,0.882263,0.743772,2,3,0,-270.226,-0.00834402,0.702273,0.464735,0.112366,-0.0972857,-0.281281,0.139234
268.458,0.302182,0.943896,2,3,0,-266.923,-0.00331741,0.57519,0.384182,0.277382,0.127096,-0.48936,0.157862
270.646,0.999498,0.262757,4,15,0,-265.159,0.00324431,0.668046,0.526793,-0.0324974,-0.0421578,-0.263469,0.149065
270.67,0.926627,0.453599,3,7,0,-266.664,-0.00386433,0.779169,0.391056,0.00193707,-0.0441354,-0.2691,0.151768
270.86,0.979893,0.643888,3,7,0,-267.356,-0.0183191,0.725474,0.344852,0.164273,-0.0255857,-0.27834,0.154784
273.006,0.901152,1.04126,2,3,0,-270.473,0.00505047,0.635589,0.484459,0.0953691,0.0155576,-0.357048,0.150123
273.006,8.14253e-05,1.3697,1,1,0,-268.744,0.00505047,0.635589,0.484459,0.0953691,0.0155576,-0.357048,0.150123
270.697,0.989086,0.186744,4,15,0,-269.242,0.00659232,0.721599,0.369,0.0871875,-0.0272051,-0.219358,0.139697
269.77,0.990354,0.308433,3,15,0,-266.727,0.00851893,0.628502,0.546737,-0.0520894,0.0233623,-0.277776,0.143311
268.771,0.916458,0.507246,3,7,0,-265.182,-0.0204831,0.608776,0.527803,0.145682,-0.0111891,-0.327773,0.145256
272.031,0.928952,0.690686,3,7,0,-266.173,0.00387304,0.679262,0.452223,0.06377,-0.000855159,-0.285131,0.135056
272.42,0.475466,0.965236,2,3,0,-267.299,0.00642243,0.661331,0.570395,0.0278596,-0.115291,-0.246687,0.148236
272.272,0.958398,0.447562,3,7,0,-269.757,-0.00282517,0.694074,0.310786,0.206676,0.00931402,-0.33575,0.145598
271.034,0.713193,0.670151,3,7,0,-267.255,-0.00127972,0.636588,0.616555,0.0797635,-0.167169,-0.262051,0.155958
271.733,0.774955,0.555436,3,7,0,-264.441,-0.0102059,0.716436,0.311683,0.187649,-2.97923e-05,-0.339776,0.143127
270.513,0.966617,0.534323,3,7,0,-269.126,-0.0144045,0.733988,0.294849,0.134233,0.0126461,-0.300141,0.141221
271.175,0.768925,0.807882,3,7,0,-267.623,0.0189818,0.737492,0.397517,0.080759,-0.00767692,-0.28963,0.159889
271.821,0.90041,0.764622,3,7,0,-267.188,-0.00823329,0.587183,0.476779,0.161637,-0.00914274,-0.331303,0.139724
266.771,0.280496,0.983219,2,7,0,-263.275,0.0143378,0.899134,0.361305,-0.161122,0.061607,-0.247109,0.154553
268.897,0.907226,0.300736,3,7,0,-258.874,0.0120721,0.830484,0.374526,-0.103857,0.0709514,-0.272096,0.161266
267.195,0.982071,0.393821,3,7,0,-265.877,0.0115781,0.848643,0.400416,-0.154013,0.0613921,-0.224536,0.163813
263.921,0.955473,0.609615,3,7,0,-261.626,-0.0112244,0.894816,0.442375,-0.155997,0.0212834,-0.257375,0.170063
273.767,1,0.883495,2,3,0,-264.122,-0.00650101,0.690412,0.409007,0.142025,-0.0489338,-0.305381,0.151031
271.597,0.232359,1.40898,2,3,0,-271.334,-0.00310535,0.629139,0.497319,0.131003,0.00941115,-0.332253,0.156342
271.648,0.999255,0.400262,4,15,0,-269.62,0.00276824,0.741232,0.433416,0.0330549,-0.0135631,-0.289819,0.164791
263.732,0.503833,0.636618,2,3,0,-261.614,-0.0104229,0.515358,0.466318,0.155431,0.182674,-0.393204,0.164216
268.473,0.999396,0.336348,3,7,0,-262.528,-0.00409858,0.851506,0.396808,0.0574667,-0.137983,-0.279527,0.147256
273.513,1,0.532637,2,3,0,-267.839,-0.00265986,0.725803,0.416724,0.087198,0.0295551,-0.345247,0.150014
274.039,0.801989,0.839985,2,3,0,-271.855,-0.000809083,0.671799,0.44226,0.117863,-0.0469325,-0.298612,0.148827
274.039,0.507304,0.856611,1,3,0,-269.63,-0.000809083,0.671799,0.44226,0.117863,-0.0469325,-0.298612,0.148827
273.106,0.799848,0.461798,2,7,0,-267.368,0.00318003,0.62693,0.505914,0.109826,0.0223966,-0.353213,0.146977
272.254,0.933592,0.470189,3,15,0,-269.568,-0.00479096,0.697658,0.450069,0.18993,-0.0560063,-0.383842,0.150903
273.152,0.979788,0.637011,3,7,0,-270.55,-0.0123708,0.701932,0.40871,0.135796,-0.0401948,-0.317672,0.142719
270.106,0.541277,0.948804,2,3,0,-267.983,0.00853182,0.602883,0.569077,0.125703,-0.114428,-0.282225,0.134088
270.681,0.949813,0.556674,3,7,0,-267.285,-0.00553646,0.771141,0.299376,0.0782328,0.0688171,-0.327541,0.163334
269.371,0.717526,0.775575,3,7,0,-263.719,0.0046412,0.673683,0.43669,-0.0239713,-0.0170335,-0.207773,0.153291
270.201,0.873047,0.662305,3,7,0,-263.061,-0.00157656,0.677473,0.475196,0.191875,-0.0795359,-0.31954,0.14011
269.964,0.962484,0.782913,2,3,0,-267.04,-0.010156,0.546687,0.576794,0.138041,-0.0122159,-0.395774,0.148134
270.614,1,1.11163,2,3,0,-268.699,0.0091267,0.822757,0.338735,0.0273082,-0.0639701,-0.189304,0.145439
270.614,0.0241614,1.69877,2,3,0,-269.412,0.0091267,0.822757,0.338735,0.0273082,-0.0639701,-0.189304,0.145439
268.347,0.965938,0.35024,4,15,0,-264.132,0.00241604,0.766912,0.278444,0.140024,0.0885629,-0.357283,0.13218
270.436,0.918284,0.500062,3,7,0,-262.52,-0.00650771,0.75193,0.327988,0.0156858,0.0281017,-0.2579,0.154156
271.889,0.995081,0.645836,3,7,0,-269.068,0.000846998,0.57781,0.554778,0.212584,-0.0929105,-0.343269,0.148612
270.579,0.60464,0.971304,2,3,0,-268.291,0.0018646,0.688409,0.314448,0.22284,0.0387576,-0.334485,0.145365
268.499,0.87996,0.66442,2,3,0,-265.711,-0.00179907,0.743358,0.375003,0.165548,-0.0777444,-0.366965,0.151441
271.921,1,0.79059,2,3,0,-267.926,-0.000192026,0.670817,0.394096,0.190451,-0.122668,-0.22768,0.157408
273.566,0.352251,1.19211,2,3,0,-268.619,0.00473838,0.685078,0.438023,0.135838,-0.0549478,-0.30576,0.140488
272.235,0.931778,0.497152,3,7,0,-271.681,-0.0116446,0.633132,0.524924,0.0428531,-0.0703682,-0.243319,0.144595
271.68,0.988704,0.654233,3,7,0,-270.753,0.000751458,0.690304,0.50494,0.148406,-0.0496501,-0.390672,0.150388
269.625,0.391875,0.959963,2,3,0,-266.586,-0.0238557,0.710707,0.315024,0.0997439,0.0718855,-0.315457,0.151875
268.914,0.952344,0.438266,3,7,0,-265.947,0.0223439,0.678829,0.596504,0.0463235,-0.1436,-0.259472,0.146572
271.708,0.96051,0.598157,2,3,0,-267.561,0.0106527,0.624656,0.589995,0.0699596,-0.0642716,-0.319143,0.143136
271.345,0.867144,0.826932,3,7,0,-269.205,0.00139392,0.642578,0.515034,0.116778,0.0397737,-0.430082,0.141956
269.381,0.864085,0.952426,2,3,0,-267.732,-0.00300936,0.742841,0.316409,0.216242,-0.171183,-0.1873,0.162749
266.131,0.840787,1.08911,2,3,0,-264.11,-0.0148264,0.709061,0.452786,-0.0502886,0.25371,-0.480832,0.150846
272.011,1,1.18982,2,3,0,-265.774,0.00406841,0.704861,0.380736,0.182528,-0.132224,-0.225047,0.157299
272.011,3.57148e-25,1.75682,1,1,0,-267.766,0.00406841,0.704861,0.380736,0.182528,-0.132224,-0.225047,0.157299
271.711,0.96638,0.390913,3,7,0,-268.279,-0.00319217,0.675198,0.530999,0.00932798,0.0338186,-0.352184,0.138606
272.742,0.948237,0.542575,3,7,0,-268.99,0.00517581,0.712546,0.367998,0.210506,-0.0599213,-0.322179,0.155136
273.658,0.864281,0.725807,3,7,0,-270.261,0.00284229,0.710864,0.441148,0.114743,-0.0144069,-0.343223,0.150338
270.629,0.551371,0.828111,2,3,0,-269.862,-0.0234619,0.771442,0.389617,0.111142,-0.0545453,-0.318855,0.154058
270.735,0.992702,0.527901,3,7,0,-267.682,0.0250873,0.637158,0.48728,0.0992805,-0.0350197,-0.284314,0.151391
272.07,1,0.763807,2,3,0,-269.837,-0.00878207,0.747205,0.467475,0.0196775,-0.0757316,-0.27871,0.145331
