# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = arK_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = arK.data.R
# init = 2 (Default)
# random
#   seed = 4809463
# output
#   file = 3.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
273.071,0.997373,0.00718806,5,31,0,-270.623,-0.00512979,0.738909,0.371894,0.105781,0.0172188,-0.3153,0.142163
272.562,0.85631,0.0118853,4,15,0,-270.223,-0.00180565,0.697958,0.35757,0.100099,0.0521825,-0.333241,0.145296
270.524,0.595436,0.01412,4,23,0,-267.679,0.0164986,0.72189,0.529886,0.0221972,-0.170604,-0.20361,0.153703
271.297,0.903678,0.00922767,5,47,0,-267.739,0.0182242,0.673754,0.348443,0.220807,-0.000299148,-0.345281,0.149198
270.386,0.990034,0.0121936,4,15,0,-268.001,0.00590979,0.693961,0.311274,0.274446,-0.0813946,-0.285403,0.140963
270.386,0.000888697,0.0195032,4,15,0,-263.875,0.00590979,0.693961,0.311274,0.274446,-0.0813946,-0.285403,0.140963
271.334,0.989617,0.00338275,7,127,0,-267.546,-0.00394242,0.677342,0.430672,0.0207924,0.138345,-0.392371,0.15307
273.124,0.969182,0.00541446,6,63,0,-269.017,0.00462814,0.705551,0.403434,0.158418,0.0121201,-0.361156,0.148862
270.929,0.858238,0.00823486,5,63,0,-268.44,-0.0217626,0.689276,0.508658,0.0730528,-0.142632,-0.244383,0.148439
271.168,1,0.00976128,5,31,0,-268.39,-0.00695251,0.771647,0.414773,-0.0175143,-0.120833,-0.151493,0.149997
269.023,0.868699,0.0157422,3,7,0,-268.617,-0.00512959,0.788696,0.377152,-0.0251092,-0.141858,-0.112651,0.148475
271.329,0.339907,0.018973,4,15,0,-267.009,-0.00485989,0.668143,0.540079,0.0517546,-0.0717105,-0.324388,0.155576
270.13,0.98913,0.00727204,5,31,0,-269.2,-0.00906,0.557256,0.553407,0.131671,-0.118015,-0.267918,0.147231
268.823,0.891791,0.0113761,5,31,0,-263.668,0.0245646,0.705293,0.475527,-0.0532474,0.0104248,-0.261397,0.15693
271.843,0.977738,0.0143779,3,11,0,-267.806,-0.0199205,0.724432,0.426405,0.0819259,-0.000337836,-0.314051,0.143902
272.424,0.2,0.0217544,2,5,0,-268.128,-0.0134427,0.728084,0.449549,0.0449434,0.0169777,-0.31491,0.145844
270.978,0.94326,0.00632664,3,15,0,-269.737,-0.0222157,0.738422,0.443932,0.0484012,0.0143279,-0.320455,0.147001
268.936,1,0.00889948,5,31,0,-266.532,-0.015442,0.685831,0.533288,-0.103088,0.0132786,-0.262004,0.158204
271.48,0.986675,0.0140419,4,31,0,-265.598,0.0020612,0.619492,0.53841,0.147166,-0.105749,-0.337181,0.144459
271.48,6.3095e-06,0.0214418,3,15,0,-269.026,0.0020612,0.619492,0.53841,0.147166,-0.105749,-0.337181,0.144459
269.393,0.973121,0.00422928,5,31,0,-267.695,0.0104443,0.623956,0.59115,0.161366,-0.0881428,-0.353299,0.147324
270.291,0.999717,0.00628983,5,31,0,-266.002,-0.0107234,0.596475,0.538239,0.12542,-0.104078,-0.23314,0.140006
271.316,0.973669,0.00983577,5,31,0,-267.99,-0.0170676,0.666903,0.400695,0.0734051,0.0792927,-0.323825,0.143996
266.262,0.887629,0.0145166,3,7,0,-265.352,0.00734085,0.628227,0.38375,0.0576155,0.139478,-0.286245,0.143092
266.262,0.0419626,0.0179219,4,23,0,-260.98,0.00734085,0.628227,0.38375,0.0576155,0.139478,-0.286245,0.143092
272.222,0.987678,0.00400917,5,31,0,-262.123,-0.00601147,0.752218,0.373461,0.0056189,0.105452,-0.32598,0.148188
273.662,0.99957,0.00607466,5,31,0,-271.532,0.00511262,0.723414,0.461775,0.0415244,-0.0176211,-0.307438,0.148215
271.925,0.691265,0.00938544,4,31,0,-268.78,-0.000230323,0.65251,0.432109,0.16941,-0.062564,-0.258065,0.15249
268.577,0.997897,0.00782246,5,31,0,-265.553,-0.00242072,0.578311,0.674268,-0.0258822,-0.0340193,-0.331557,0.148233
273.186,0.928077,0.0119768,4,15,0,-267.65,0.00296674,0.624172,0.538023,0.101283,-0.0800412,-0.284269,0.153513
273.772,0.929372,0.0159152,4,15,0,-272.784,0.00416161,0.738418,0.390809,0.0779657,-0.0109289,-0.284672,0.146898
273.772,0.000109681,0.0211423,3,7,0,-271.042,0.00416161,0.738418,0.390809,0.0779657,-0.0109289,-0.284672,0.146898
269.202,0.961439,0.00457401,6,63,0,-267.185,0.00101831,0.773481,0.252385,0.164847,0.110443,-0.362448,0.156578
271.104,0.943958,0.00648521,5,63,0,-263.354,-0.00824876,0.774851,0.365115,0.176672,-0.0206587,-0.377788,0.147889
267.348,0.672769,0.0088597,4,31,0,-263.573,-0.0216414,0.695836,0.36865,0.102313,-0.00755875,-0.209835,0.152833
272.519,0.999734,0.00716323,5,31,0,-266.284,0.0159081,0.666575,0.437445,0.175853,-0.0237418,-0.357434,0.147203
272.004,0.945257,0.0108499,5,31,0,-269.224,0.00356247,0.610971,0.500228,0.0617585,0.0476424,-0.34566,0.142494
272.612,0.462611,0.0147562,5,31,0,-269.045,0.00637182,0.763668,0.34597,0.123144,-0.100601,-0.22934,0.144804
269.394,0.646198,0.00800884,5,31,0,-265.557,0.00926975,0.825208,0.402906,-0.0377762,-0.0268746,-0.209553,0.156572
271.185,0.900264,0.00618112,4,23,0,-263.946,-0.00526505,0.755233,0.393504,-0.0486859,0.00132892,-0.21682,0.154349
269.461,0.999516,0.00770922,4,15,0,-268.14,-0.00359936,0.805723,0.416954,-0.0907102,0.0255934,-0.235681,0.136616
269.753,0.74491,0.0115553,4,15,0,-266.819,-0.0113785,0.796774,0.375107,-0.0832385,0.000263682,-0.195231,0.143973
266.574,0.983787,0.0107353,4,15,0,-264.944,-0.0126133,0.837623,0.421473,-0.0569956,-0.086329,-0.215841,0.132691
266.924,0.537609,0.015548,4,15,0,-263.132,0.0177108,0.723422,0.391641,0.02141,-0.0570969,-0.172404,0.172023
267.863,0.911282,0.00983786,5,63,0,-262.319,-0.0242955,0.620077,0.41822,0.0662167,0.15506,-0.374096,0.145523
272.779,0.974805,0.0124308,4,15,0,-265.667,-0.00492792,0.763772,0.393054,0.101193,-0.0799593,-0.273157,0.157334
271.925,0.407865,0.0176106,3,15,0,-267.617,-0.0117509,0.768372,0.403119,0.0153316,-0.101776,-0.184702,0.149674
270.961,0.759809,0.00883568,5,63,0,-266.05,-0.00142302,0.756746,0.37429,0.152933,-0.108755,-0.225555,0.147596
270.961,7.58313e-255,2.16402,1,1,0,-268.68,-0.00142302,0.756746,0.37429,0.152933,-0.108755,-0.225555,0.147596
270.961,0,5.05312,0,1,1,-267.313,-0.00142302,0.756746,0.37429,0.152933,-0.108755,-0.225555,0.147596
269.722,0.93806,0.498235,3,15,0,-267.298,-0.00453428,0.670611,0.436776,0.0731546,-0.024846,-0.31345,0.161982
271.099,0.98403,0.439961,3,15,0,-266.878,-0.0087265,0.695692,0.317324,0.156377,-0.0195422,-0.260391,0.157811
269.166,0.902217,0.561794,3,7,0,-266.661,0.0120115,0.771301,0.337735,0.205288,-0.0609117,-0.349501,0.135372
271.848,0.848142,0.650063,3,7,0,-266.52,-0.00671455,0.661175,0.330917,0.204918,0.0192041,-0.330214,0.153133
273.251,0.910888,0.685331,2,7,0,-269.988,0.00432861,0.642144,0.531238,0.112742,-0.0695311,-0.318836,0.143542
271.094,0.536076,0.913966,2,7,0,-269.122,-0.00747843,0.591004,0.497203,0.199167,0.0533313,-0.455234,0.152884
269.954,0.956103,0.386763,4,15,0,-267.874,0.00357394,0.7653,0.384774,0.00121378,-0.122063,-0.123668,0.143846
271.029,0.981757,0.620983,3,7,0,-268.717,0.00566946,0.744534,0.423902,0.0516847,-0.156255,-0.138843,0.146925
271.029,0.00449978,1.09789,1,1,0,-267.546,0.00566946,0.744534,0.423902,0.0516847,-0.156255,-0.138843,0.146925
272.31,0.99901,0.0892806,5,63,0,-268.556,-0.00709434,0.584703,0.538863,0.121451,0.029683,-0.389184,0.148582
272.334,0.998659,0.169869,5,31,0,-270.501,-0.000475975,0.745324,0.374452,0.131112,-0.134805,-0.236438,0.145186
268.694,0.869563,0.323533,3,7,0,-267.422,-0.0169344,0.779938,0.315589,0.114314,-0.0781789,-0.183429,0.155135
269.541,0.971096,0.411282,4,15,0,-265.114,0.0103445,0.649507,0.406542,0.213128,0.0151538,-0.437045,0.147704
270.873,0.978421,0.716508,2,7,0,-268.512,-0.0165172,0.692814,0.342052,0.222321,-0.0124366,-0.320565,0.145553
268.432,0.0999831,1.27027,2,3,0,-267.825,0.00518845,0.56355,0.4256,0.24853,-0.0388353,-0.360844,0.145567
270.513,0.995143,0.152935,4,15,0,-266.218,-0.00760821,0.629059,0.39282,0.29773,-0.0549005,-0.343453,0.143505
270.293,0.993267,0.287092,4,15,0,-267.279,-0.00856918,0.708367,0.360096,0.292084,-0.1169,-0.326379,0.141477
271.326,0.958411,0.531381,3,7,0,-265.74,0.0026002,0.6519,0.350282,0.222019,-0.0410517,-0.322135,0.152656
272.257,0.521367,0.878526,3,7,0,-268.327,-0.00228906,0.648013,0.522996,0.0189962,0.0237307,-0.293221,0.15539
273.007,0.999576,0.395935,3,7,0,-271.816,-0.00266588,0.678301,0.499485,0.051462,-0.0469264,-0.304765,0.154382
271.475,0.340782,0.735189,2,7,0,-265.758,-0.0127758,0.806115,0.351252,-0.0121971,0.00407114,-0.256319,0.152837
267.538,0.991422,0.19917,4,15,0,-265.167,0.000192281,0.849214,0.227215,0.123051,0.109601,-0.39426,0.166405
264.857,0.957216,0.359894,3,7,0,-262.376,-0.0145378,0.844171,0.25436,-0.00107564,0.0973538,-0.327783,0.173612
268.508,0.996195,0.584047,3,15,0,-261.358,-0.00900766,0.537331,0.63487,0.195896,-0.147957,-0.321277,0.138474
268.508,0.145598,1.05001,2,3,0,-261.436,-0.00900766,0.537331,0.63487,0.195896,-0.147957,-0.321277,0.138474
269.406,0.982158,0.171436,4,15,0,-264.327,0.0177173,0.653375,0.570603,0.160281,-0.161622,-0.29489,0.153013
271.542,0.99976,0.296603,3,15,0,-267.58,0.00810768,0.644678,0.592692,0.0890173,-0.111352,-0.302131,0.153768
270.57,0.99387,0.533826,4,15,0,-268.234,-0.00377626,0.636124,0.534153,-0.000892171,0.132913,-0.403779,0.157329
271.499,0.460027,0.936222,2,7,0,-268.358,0.00461313,0.799353,0.424125,-0.0793801,0.0312057,-0.273228,0.147663
273.421,0.956588,0.381626,3,7,0,-269.676,0.00107233,0.703175,0.437183,0.0410024,0.0608299,-0.331639,0.148674
272.645,0.914827,0.601434,3,7,0,-271.842,0.000238058,0.666698,0.425212,0.22102,-0.160563,-0.252871,0.14768
270.476,0.763306,0.8415,2,3,0,-269.677,0.00116825,0.727204,0.392161,0.0995092,-0.0944656,-0.217928,0.131981
273.22,0.969328,0.783684,2,3,0,-269.904,-0.00763427,0.625618,0.495715,0.173501,-0.0950617,-0.311164,0.150887
273.22,0.0015383,1.25589,2,3,0,-268.738,-0.00763427,0.625618,0.495715,0.173501,-0.0950617,-0.311164,0.150887
272.523,0.996717,0.159979,5,47,0,-271.158,-0.0113212,0.675703,0.490035,0.118748,-0.0954751,-0.298551,0.157768
272.151,0.998288,0.276549,4,15,0,-270.995,-0.00479585,0.761432,0.373944,0.0435493,0.0612247,-0.350378,0.140704
272.151,0.757178,0.475905,2,3,0,-268.987,-0.00479585,0.761432,0.373944,0.0435493,0.0612247,-0.350378,0.140704
271.35,0.868321,0.439257,3,7,0,-269.346,0.00321296,0.658923,0.459021,0.143567,-0.0108065,-0.320906,0.162732
270.765,0.972093,0.537653,3,7,0,-269.303,-0.00904601,0.611545,0.610426,0.041505,-0.108661,-0.286802,0.147039
270.307,0.711055,0.851325,2,7,0,-266.702,-0.00131981,0.803872,0.358946,0.112269,-0.0453083,-0.279011,0.158567
268.54,0.920457,0.698438,2,3,0,-267.577,-0.0077427,0.827957,0.367868,0.0734148,-0.0427334,-0.264316,0.160766
272.477,0.90334,0.964715,2,7,0,-269.38,-0.00821883,0.719188,0.406402,0.028745,0.0526511,-0.301194,0.157498
272.477,0.0198912,1.27159,2,3,0,-270.273,-0.00821883,0.719188,0.406402,0.028745,0.0526511,-0.301194,0.157498
271.142,0.989488,0.193476,4,15,0,-269.856,0.0152613,0.819662,0.379102,0.00334751,-0.0157996,-0.265494,0.152796
271.723,1,0.316455,4,15,0,-269.838,-0.00667001,0.551256,0.556549,0.155496,-0.0735275,-0.289672,0.147614
267.928,0.794165,0.527173,3,7,0,-266.534,0.0135979,0.559849,0.61354,0.0431726,-0.137342,-0.209557,0.143547
267.817,0.925058,0.533257,4,31,0,-262.664,0.0126146,0.530396,0.63225,0.162009,-0.0918232,-0.294514,0.15634
270.346,1,0.735677,2,3,0,-267.872,-0.00311103,0.552233,0.62847,0.141347,-0.131444,-0.270217,0.153732
270.658,0.992658,0.301419,4,15,0,-265.861,-0.0106725,0.600173,0.457781,0.26413,-0.0315192,-0.37465,0.158594
270.658,0,4.27857,0,1,1,-269.416,-0.0106725,0.600173,0.457781,0.26413,-0.0315192,-0.37465,0.158594
272.844,0.991643,0.720228,3,7,0,-269.277,-0.00939453,0.729743,0.452687,0.0808154,-0.041172,-0.300073,0.142614
272.817,0.818854,0.995631,2,3,0,-270.72,-0.000123557,0.741445,0.429205,0.0522053,0.00054975,-0.327773,0.13924
272.633,0.855579,0.969949,2,3,0,-271.069,0.00299387,0.681954,0.457957,0.142427,0.0280398,-0.400692,0.152139
267.663,0.178762,1.08967,2,3,0,-265.251,-0.00347809,0.746174,0.459901,0.0392728,-0.189987,-0.0951326,0.151203
268.641,0.999929,0.158227,5,31,0,-264.183,-0.0025992,0.653483,0.424367,0.100252,0.183678,-0.500406,0.147611
271.277,0.999509,0.280748,4,15,0,-266.192,0.00494615,0.71915,0.466454,0.00909197,-0.125392,-0.151193,0.143922
268.529,0.874629,0.513649,3,7,0,-266.897,-0.00633043,0.658275,0.473387,0.200602,0.0560441,-0.493399,0.162463
262.368,0.759313,0.644615,3,7,0,-257.074,-0.0289949,0.558076,0.715802,0.0171331,0.0595639,-0.438588,0.148292
267.167,0.854717,0.565578,2,3,0,-258.438,-0.0185011,0.551561,0.696543,-0.00484552,-0.0124901,-0.332219,0.142555
271.488,0.859912,0.673562,3,7,0,-262.59,0.0166077,0.66233,0.404787,0.19825,-0.118098,-0.256461,0.146201
272.495,0.659479,0.817101,2,3,0,-268.34,-0.00808736,0.712275,0.381751,0.0958631,0.00386056,-0.28352,0.159046
272.473,0.945266,0.528987,3,7,0,-269.159,-0.0118287,0.758459,0.342331,0.0877491,0.0275934,-0.322594,0.142888
272.968,0.558848,0.840053,3,7,0,-266.395,-0.0112195,0.668996,0.390716,0.166026,-0.0561548,-0.281183,0.147555
272.285,0.977445,0.401151,3,7,0,-271.294,-0.0153885,0.683337,0.361537,0.14767,0.0327891,-0.340543,0.15109
271.841,0.639558,0.702254,2,7,0,-265.738,0.00194953,0.723016,0.414935,0.181813,-0.165671,-0.246115,0.139267
271.832,1,0.434876,3,7,0,-270.175,-0.00454167,0.794341,0.370381,0.0887345,-0.140954,-0.220294,0.144688
272.795,0.750473,0.809303,2,3,0,-269.139,-9.63832e-06,0.631716,0.511121,0.136408,-0.0629814,-0.290884,0.152072
270.99,0.751749,0.704748,2,3,0,-268.296,0.0116088,0.806234,0.36836,0.0441699,-0.0729414,-0.268133,0.151007
272.408,0.980898,0.617655,3,7,0,-268.212,0.00646346,0.57879,0.572642,0.117299,-0.035375,-0.336721,0.147317
268.889,0.79449,1.06849,2,3,0,-268.25,0.00340414,0.759665,0.200698,0.233457,0.110023,-0.391431,0.152489
270.307,1,1.06063,2,3,0,-267.628,0.00815826,0.693406,0.30302,0.239375,-0.0454251,-0.28972,0.138816
270.307,6.29297e-07,1.91375,1,3,1,-263.638,0.00815826,0.693406,0.30302,0.239375,-0.0454251,-0.28972,0.138816
269.128,0.966412,0.191578,4,15,0,-262.842,-0.0060922,0.64103,0.536324,0.13967,-0.0183149,-0.43518,0.16129
269.369,0.953097,0.315543,4,15,0,-263.241,-0.000954071,0.786352,0.404663,0.0155869,0.00952274,-0.349113,0.163503
270.071,0.990553,0.496322,3,7,0,-265.52,-0.00624726,0.666788,0.473518,0.259644,-0.259818,-0.241155,0.149162
270.962,0.870719,0.860709,2,7,0,-266.194,0.00201752,0.748375,0.341448,0.0206179,0.170292,-0.374577,0.151524
270.868,0.339204,1.05923,2,3,0,-264.575,-0.0150403,0.575252,0.499936,0.178909,-0.0145686,-0.372562,0.142483
271.972,0.999152,0.299326,3,15,0,-268.879,-0.00869504,0.749981,0.375526,0.138448,-0.0355766,-0.306689,0.160121
271.231,0.913337,0.526461,3,7,0,-267.474,0.0176216,0.597339,0.550482,0.101681,-0.0822252,-0.285261,0.152873
268.301,0.668615,0.72663,2,7,0,-266.777,-0.00705846,0.805505,0.341234,0.0264522,0.129972,-0.368119,0.1663
270.923,0.944092,0.516024,2,7,0,-266.447,0.000848328,0.753265,0.401749,0.0524768,0.0924181,-0.394376,0.161851
273.408,1,0.76929,2,3,0,-270.433,-0.00894364,0.686671,0.481894,0.0595525,-0.0886247,-0.245532,0.146195
273.408,2.48319e-21,1.3215,1,1,0,-263.223,-0.00894364,0.686671,0.481894,0.0595525,-0.0886247,-0.245532,0.146195
272.703,0.988922,0.162322,4,31,0,-269.774,-0.00761226,0.659412,0.523052,0.0797386,-0.00781013,-0.348571,0.155878
270.324,0.897509,0.271888,4,15,0,-265.321,0.00842529,0.825233,0.25712,0.0731178,0.00052314,-0.27472,0.155871
270.977,0.968703,0.356556,3,7,0,-267.567,0.00835051,0.719585,0.428244,0.101579,-0.0725218,-0.227978,0.156059
270.252,0.933154,0.559038,3,7,0,-267.495,-0.0125865,0.587531,0.47789,0.284001,-0.0780547,-0.400942,0.15564
270.003,0.893523,0.795073,3,7,0,-266.478,0.0107338,0.749864,0.525433,-0.0127897,-0.183318,-0.165693,0.14378
270.003,0.289878,1.01744,2,3,0,-263.306,0.0107338,0.749864,0.525433,-0.0127897,-0.183318,-0.165693,0.14378
272.902,0.999901,0.284913,3,7,0,-268.681,-0.00385571,0.729378,0.405191,0.118038,-0.0697833,-0.271606,0.158978
271.915,0.978565,0.477123,3,7,0,-271.021,0.0179158,0.661036,0.440108,0.17167,-0.115138,-0.269013,0.149671
270.3,0.735557,0.752206,2,3,0,-268.851,0.00954214,0.769704,0.32141,0.161715,-0.0729922,-0.243731,0.161198
270.053,0.968006,0.648488,3,7,0,-268.821,0.0125193,0.768538,0.357678,0.128042,-0.0432529,-0.271397,0.163593
268.702,0.828095,0.987679,2,3,0,-266.914,-0.00681501,0.66397,0.576791,0.0485648,-0.0801564,-0.275802,0.132966
271.694,0.856821,1.06553,2,7,0,-269.463,0.0118764,0.633801,0.397679,0.201093,-0.00429873,-0.327984,0.157158
