# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = arK_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = arK.data.R
# init = 2 (Default)
# random
#   seed = 4809463
# output
#   file = 0.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
256.053,9.05867e-20,0.0284329,1,2,1,-247.687,-0.00247856,0.699821,0.509755,0.181592,-0.543276,0.0389058,0.157478
266.602,0.999914,0.00242371,7,127,0,-253.721,0.00144418,0.576234,0.454592,0.124864,0.23161,-0.522155,0.145894
267.585,0.999998,0.00474553,5,31,0,-265.671,-0.00212318,0.595205,0.455685,0.0974714,0.248503,-0.499586,0.151945
271.415,0.954356,0.009259,6,63,0,-264.863,0.00211077,0.618246,0.588135,0.0354049,0.0405711,-0.369272,0.153962
271.054,0.94351,0.0156225,5,31,0,-267.275,0.0074096,0.670061,0.408313,0.285694,-0.173189,-0.299517,0.145026
271.054,1.30911e-07,0.0253745,1,3,1,-266.864,0.0074096,0.670061,0.408313,0.285694,-0.173189,-0.299517,0.145026
271.559,0.998642,0.0024032,6,127,0,-267.87,0.00714867,0.682804,0.512653,-0.0587176,-0.0169782,-0.225916,0.15343
270.724,0.993096,0.00465315,6,63,0,-267.978,-0.00966161,0.753905,0.430711,-0.068155,0.136055,-0.345961,0.148044
273.901,0.988072,0.00878086,4,31,0,-269.028,-0.00286916,0.683236,0.405507,0.172291,-0.0594252,-0.301644,0.14927
270.123,0.181295,0.0161739,4,31,0,-264.271,0.0162635,0.612404,0.574555,0.067292,-0.0458158,-0.280075,0.142383
270.324,0.999663,0.0028286,4,31,0,-268.573,-0.0175994,0.602924,0.593956,0.0521733,-0.0736618,-0.30672,0.145474
270.028,0.999508,0.00539196,6,63,0,-267.643,-0.0209797,0.776881,0.262921,0.158862,0.0163809,-0.304389,0.146215
271.893,0.900367,0.0101675,5,31,0,-268.039,0.0117288,0.584961,0.579135,0.0809257,-0.0173001,-0.334016,0.149761
270.37,0.573347,0.0143286,4,15,0,-268.093,0.0087769,0.689635,0.532198,0.0420004,-0.0546228,-0.257501,0.15647
268.175,0.926493,0.00801456,5,55,0,-265.419,0.00726077,0.628276,0.562324,0.079067,-0.0600502,-0.372545,0.146745
268.037,0.941318,0.0121069,4,31,0,-262.769,0.00473577,0.553577,0.52191,0.242706,-0.138582,-0.276721,0.170483
269.745,0.323605,0.0189238,4,15,0,-265.014,-0.017675,0.582719,0.553463,0.219487,-0.200772,-0.255548,0.155916
269.777,0.969581,0.00540866,6,63,0,-266.253,-0.0225507,0.56249,0.611061,0.132212,-0.0938819,-0.318057,0.147961
269.368,0.997569,0.00912246,6,63,0,-267.034,0.0184436,0.821534,0.272708,0.158152,-0.10607,-0.221342,0.152319
270.61,0.989577,0.0164489,4,31,0,-267.758,-0.0122773,0.618907,0.522743,-0.0196735,0.0713436,-0.287453,0.148749
270.61,3.19169e-12,0.0287543,1,3,1,-265.404,-0.0122773,0.618907,0.522743,-0.0196735,0.0713436,-0.287453,0.148749
270.61,0.999952,0.00361623,7,127,0,-268.196,0.0107343,0.816587,0.39412,-0.0197193,0.0588919,-0.346795,0.149372
266.779,0.918387,0.00651536,4,15,0,-262.273,0.00320665,0.777241,0.257104,0.0177694,0.118617,-0.276221,0.135482
266.016,0.906792,0.0093997,5,31,0,-261.962,0.0123546,0.708384,0.356371,0.330891,-0.0705241,-0.438485,0.169391
264.985,0.959417,0.0130828,3,7,0,-262.795,-0.00511111,0.713716,0.347387,0.359375,-0.0761345,-0.479695,0.160654
262.269,0.0769575,0.0207348,3,7,0,-259.737,0.00680977,0.724935,0.377902,0.356855,-0.107408,-0.493458,0.159604
260.485,0.968029,0.00344101,6,63,0,-256.896,-0.000390232,0.527355,0.277138,0.353453,0.0252887,-0.350572,0.159771
263.788,0.984952,0.00558889,3,15,0,-255.706,-0.0290217,0.576511,0.313914,0.346032,0.0237584,-0.354626,0.156404
264.047,0.982831,0.0094012,4,15,0,-260.287,0.0151426,0.573972,0.274722,0.39328,-0.0121179,-0.367509,0.159622
269.296,0.991698,0.0156072,4,15,0,-260.902,0.0139352,0.861139,0.303831,0.109653,-0.0479811,-0.318519,0.146846
269.296,0.0021988,0.0262847,3,15,0,-264.342,0.0139352,0.861139,0.303831,0.109653,-0.0479811,-0.318519,0.146846
270.084,0.975169,0.00386356,5,63,0,-265.739,-0.0109217,0.847167,0.250847,0.11891,-0.0411436,-0.286186,0.145703
269.804,0.999657,0.00626254,4,15,0,-268.623,-0.000498579,0.874453,0.253562,0.128431,-0.0430662,-0.28842,0.146504
271.001,0.945118,0.010696,5,31,0,-266.114,0.00568686,0.731143,0.466991,0.103959,-0.204866,-0.170529,0.155933
271.567,0.814756,0.0158997,5,31,0,-267.613,0.0051092,0.69962,0.435148,0.0819601,0.120993,-0.426244,0.15175
271.32,0.818023,0.0172126,5,31,0,-267.094,-0.00173509,0.653296,0.437751,0.190383,-0.0227713,-0.330256,0.137247
270.918,0.106234,0.0187547,4,15,0,-266.335,0.00576213,0.694109,0.440042,-0.00824787,0.0492565,-0.289078,0.136317
270.297,0.995576,0.00381213,6,63,0,-267.895,0.000306036,0.646781,0.433299,0.274153,-0.0277998,-0.412986,0.161352
272.146,0.999971,0.00634791,5,31,0,-269.61,-0.00274455,0.593907,0.416078,0.231474,-0.0120274,-0.347053,0.149332
268.578,0.870592,0.0106054,5,63,0,-266.7,-0.00721102,0.723979,0.368882,0.212735,0.100025,-0.5043,0.153248
270.513,1,0.0130492,5,31,0,-266.061,-0.00733214,0.729185,0.256363,0.252699,0.0562183,-0.394788,0.154004
270.513,0.000153911,0.0215504,3,15,0,-265.57,-0.00733214,0.729185,0.256363,0.252699,0.0562183,-0.394788,0.154004
273.2,0.989399,0.00361091,6,95,0,-266.706,-0.00705678,0.67589,0.457539,0.126861,-0.0516932,-0.318366,0.157248
272.685,0.954761,0.00582935,5,63,0,-268.504,0.00505899,0.718359,0.479744,0.0762827,-0.0142754,-0.34713,0.154088
268.844,0.7295,0.0086506,4,31,0,-264.22,0.0135646,0.658778,0.489381,0.172162,-0.0845659,-0.381891,0.141623
271.122,0.997708,0.00771171,5,31,0,-265.193,0.0115992,0.64723,0.42,0.0647432,0.0273796,-0.271131,0.156311
270.862,0.513954,0.0125054,4,23,0,-264.306,0.0111377,0.656824,0.462026,0.0682666,0.100361,-0.414025,0.157623
273.811,0.990262,0.00691017,5,31,0,-269.011,0.00596392,0.686863,0.444564,0.070702,0.0195729,-0.321339,0.146882
272.23,0.746683,0.0109631,5,31,0,-270.835,-0.00504972,0.624415,0.514414,0.0542891,0.0435999,-0.368171,0.149165
268.968,0.670697,0.0101525,5,31,0,-264.985,-0.00568722,0.660011,0.49612,0.0470791,0.177916,-0.455943,0.154348
272.839,0.899207,0.00797531,5,47,0,-264.139,-0.00546513,0.657737,0.479001,0.106425,-0.127793,-0.234553,0.151726
272.208,0.845112,0.0102946,4,31,0,-269.062,-0.00836165,0.762357,0.446593,0.0488507,-0.0766466,-0.251947,0.142605
270.207,0.740219,0.0117931,4,15,0,-268.367,0.0219168,0.669337,0.49298,0.00604569,0.0133701,-0.298117,0.159044
271.1,0.897597,0.0107772,4,23,0,-264.508,-0.00214185,0.704372,0.454006,0.135296,-0.145753,-0.232828,0.165206
269.06,0.539828,0.0137739,4,15,0,-264.058,0.0109174,0.610938,0.468684,0.0770087,0.100209,-0.340482,0.137415
268.784,0.818916,0.00823807,4,15,0,-264.736,-0.0174522,0.723397,0.451569,0.104505,-0.00474444,-0.415445,0.152599
267.598,0.98298,0.00890908,4,31,0,-265.035,0.0097238,0.547668,0.45339,0.185512,0.0131771,-0.279285,0.158184
272.448,0.666628,0.0135653,2,7,0,-263.736,-0.00565551,0.602058,0.454656,0.171614,-0.00244304,-0.344044,0.156237
270.193,0.834858,0.0106454,4,15,0,-267.896,-0.0127106,0.649892,0.444239,0.278719,-0.113475,-0.368631,0.140305
268.535,0.806313,0.0118615,5,31,0,-265.637,0.0181922,0.620199,0.584585,-0.00653875,-0.105494,-0.174928,0.158559
269.786,0.792705,0.012446,5,31,0,-264.774,0.0109619,0.837166,0.397228,0.0334068,-0.159473,-0.204875,0.145295
269.839,0.954305,0.0126921,4,15,0,-267.01,-0.00225682,0.729885,0.383973,0.0531823,-0.0824574,-0.175965,0.166631
266.411,0.314457,0.017984,4,23,0,-263.188,0.000720559,0.644441,0.548142,0.178573,-0.117248,-0.401985,0.138602
270.841,1,0.00693848,4,15,0,-265.204,-0.00485346,0.57255,0.47345,0.229848,-0.110775,-0.257244,0.146211
272.12,0.992621,0.0107724,4,15,0,-268.59,-0.00399527,0.602348,0.536797,0.136129,-0.116494,-0.281124,0.157074
271.782,0.575303,0.0164043,4,23,0,-267.094,-0.00811265,0.768499,0.377697,0.10542,-0.049341,-0.312341,0.137921
271.31,0.841621,0.0108079,4,31,0,-268.923,-0.00999479,0.754826,0.310335,0.161938,-0.0765066,-0.282892,0.148325
270.594,0.788564,0.0121373,5,31,0,-267.724,-0.0177557,0.606791,0.578157,0.0298996,0.00536442,-0.345697,0.145731
268.981,0.585777,0.0122567,5,31,0,-264.107,-0.0167921,0.671836,0.400061,0.164822,-0.183308,-0.144684,0.153511
268.74,0.932866,0.00830138,6,63,0,-265.831,-0.0225684,0.65487,0.451744,-0.0213871,0.107897,-0.285134,0.15003
268.428,0.970848,0.0111379,5,31,0,-266.038,-0.0224954,0.824052,0.376149,0.083641,-0.0329734,-0.32008,0.144484
267.343,0.797309,0.0160458,4,15,0,-262.949,0.00181,0.729727,0.308135,0.19305,-0.166329,-0.131166,0.145178
271.627,0.825633,0.0164475,3,7,0,-266.063,-0.00184606,0.780782,0.350404,0.133021,-0.132851,-0.25225,0.144903
271.378,0.787343,0.0178011,5,31,0,-267.124,-0.0102084,0.625988,0.450457,0.0708301,0.0329331,-0.320327,0.150112
272.277,0.516353,0.0178833,4,15,0,-268.846,-0.000424344,0.662602,0.589752,-0.00690361,-0.0737237,-0.262295,0.150071
272.606,0.437499,0.0106921,5,31,0,-263.626,-0.00656082,0.782036,0.33639,0.105781,-0.0879394,-0.237585,0.145285
271.153,0.888299,0.00552545,3,7,0,-269.417,0.0134389,0.794338,0.338697,0.108221,-0.0825411,-0.229703,0.14397
270.966,0.943059,0.00675517,5,39,0,-267.662,-0.0110225,0.575776,0.596754,0.0728073,-0.0421482,-0.335072,0.154811
272.751,0.980118,0.00914108,5,31,0,-269.362,0.00457889,0.651593,0.470502,0.163314,-0.128751,-0.278373,0.143361
268.428,0.978512,0.0132258,4,15,0,-267.145,0.00416936,0.606958,0.439979,0.169359,-0.155326,-0.185835,0.163803
268.428,0.15773,0.0190148,3,7,0,-265.563,0.00416936,0.606958,0.439979,0.169359,-0.155326,-0.185835,0.163803
268.902,0.997749,0.00589839,5,31,0,-266.513,-0.00361539,0.641188,0.553641,0.23431,-0.183458,-0.353434,0.142781
270.167,0.988563,0.00878945,6,63,0,-267.29,0.00171067,0.840198,0.393094,-0.0281315,-0.00223258,-0.303952,0.141965
271.47,0.370901,0.0128319,3,7,0,-265.101,0.00542469,0.816852,0.383423,0.00221968,-0.00271989,-0.286457,0.140589
271.298,0.986231,0.00598926,6,63,0,-267.73,0.000511371,0.618805,0.467218,0.220096,-0.0865603,-0.31825,0.135028
268.077,0.955741,0.00869096,5,31,0,-266.02,-0.00688108,0.617345,0.371944,0.191303,0.155098,-0.450115,0.167406
268.04,0.988724,0.0118905,4,15,0,-267.348,0.00513131,0.604832,0.376034,0.205147,0.14939,-0.456077,0.166422
270.209,1,1.10253,2,7,0,-267.561,0.00713185,0.670176,0.51055,0.169635,-0.231232,-0.220703,0.139272
270.209,0,15.8604,0,1,1,-268.451,0.00713185,0.670176,0.51055,0.169635,-0.231232,-0.220703,0.139272
270.209,1.22972e-35,2.68043,1,2,1,-266.517,0.00713185,0.670176,0.51055,0.169635,-0.231232,-0.220703,0.139272
271.429,0.971717,0.264376,4,31,0,-265.309,-0.0148786,0.657609,0.382233,0.251825,0.0137397,-0.405015,0.149897
270.932,0.982723,0.329826,4,15,0,-268.988,-0.013303,0.739114,0.483179,-0.0687043,-0.0169992,-0.224019,0.141361
269.065,0.82199,0.488182,3,7,0,-267.084,0.0180776,0.621512,0.508616,0.0647196,-0.124919,-0.207788,0.15253
270.108,0.992402,0.480062,3,15,0,-266.401,-0.0227522,0.791096,0.399424,-0.0222698,0.00313427,-0.249933,0.156389
265.051,0.257726,0.829491,2,3,0,-262.663,-0.00857439,0.796238,0.412019,-0.0679387,0.0546906,-0.361214,0.16012
265.056,0.997464,0.147177,4,31,0,-261.944,0.0114954,0.676177,0.525526,0.0335915,-0.119152,-0.137624,0.149187
265.488,0.994033,0.268897,3,15,0,-261.627,-0.0209943,0.599466,0.54805,0.112863,-0.150512,-0.287613,0.150638
267.662,0.97143,0.494112,3,7,0,-261.457,0.026156,0.606652,0.476272,0.193011,0.00442838,-0.343097,0.146029
272.231,0.932298,0.852164,2,3,0,-268.04,0.00254908,0.671796,0.426094,0.14385,0.0314183,-0.383142,0.136949
272.231,0.0109645,1.3026,2,3,0,-269.111,0.00254908,0.671796,0.426094,0.14385,0.0314183,-0.383142,0.136949
270.677,0.986918,0.1108,5,31,0,-267.754,0.00569249,0.613818,0.448755,0.105987,-0.0483275,-0.21321,0.152452
271.725,0.998978,0.203527,4,15,0,-269.414,-0.00720513,0.678617,0.513044,0.0675715,0.00657276,-0.376628,0.139453
271.872,0.98324,0.386636,3,15,0,-269.119,-0.00119465,0.666462,0.480919,-0.0238365,0.0412823,-0.254584,0.152875
271.721,0.972077,0.695414,3,7,0,-269.111,-0.00468614,0.671801,0.435019,0.215312,-0.0566238,-0.351338,0.161097
271.721,0.0680589,1.20052,2,7,0,-267.406,-0.00468614,0.671801,0.435019,0.215312,-0.0566238,-0.351338,0.161097
271.416,0.996078,0.1329,5,31,0,-269.697,-0.00549987,0.672481,0.382664,0.085171,-0.000332877,-0.230601,0.145996
269.819,0.990787,0.248264,4,15,0,-266.881,-0.00246362,0.716494,0.360331,0.276948,-0.109534,-0.368495,0.14076
273.115,0.976422,0.452368,3,7,0,-265.776,-0.00117441,0.742407,0.417147,0.0930992,-0.0763365,-0.291436,0.142788
272.358,0.681094,0.782725,2,3,0,-270.374,0.000970588,0.732588,0.467011,0.047631,-0.0159085,-0.305198,0.158238
271.872,0.884332,0.564854,4,15,0,-270.111,-0.00610179,0.756398,0.463552,0.0240961,-0.0936272,-0.256995,0.139285
269.805,0.933297,0.740235,3,7,0,-267.101,0.00175677,0.690141,0.490091,0.179831,-0.114835,-0.309887,0.165187
269.884,0.684216,1.11227,3,7,0,-267.357,0.00962991,0.534943,0.56987,0.114344,0.0697013,-0.388021,0.145095
270.777,0.568975,0.814792,3,7,0,-264.984,0.0051896,0.63798,0.492106,0.0165151,-0.0437862,-0.202887,0.141618
270.232,0.895463,0.432981,3,15,0,-266.628,0.00722797,0.69617,0.456192,0.175405,-0.0766216,-0.376891,0.162667
267.892,0.963799,0.581911,3,7,0,-265.031,-0.0216562,0.661214,0.363353,0.159322,0.0483901,-0.341474,0.133049
268.413,0.480986,0.941384,2,3,0,-262.984,0.0198963,0.658349,0.385525,0.0669519,0.176975,-0.396207,0.144692
269.947,0.996395,0.398222,3,7,0,-267.068,0.015355,0.646245,0.38323,0.101737,0.084926,-0.315879,0.14289
271.833,0.988708,0.701015,3,7,0,-268.118,-0.0185536,0.637436,0.514263,0.14324,-0.0492103,-0.342852,0.143774
271.833,0.254754,1.1973,2,3,0,-269.686,-0.0185536,0.637436,0.514263,0.14324,-0.0492103,-0.342852,0.143774
269.977,0.976562,0.280692,4,15,0,-267.67,-0.0111682,0.788237,0.448475,-0.075889,0.103946,-0.348035,0.151034
270.266,0.878577,0.463492,3,7,0,-264.512,0.000304319,0.751393,0.484581,-0.104608,0.0698447,-0.32382,0.15071
271.477,1,0.585521,3,7,0,-270.007,-0.00695926,0.664913,0.419447,0.24874,-0.0727945,-0.386534,0.144331
271.477,0.000514464,1.01405,1,3,0,-260.123,-0.00695926,0.664913,0.419447,0.24874,-0.0727945,-0.386534,0.144331
269.731,0.998277,0.128362,4,15,0,-268.529,-0.0126448,0.637953,0.385731,0.328337,-0.0782706,-0.403926,0.148592
270.818,0.954863,0.222006,4,15,0,-264.357,-0.00314138,0.626645,0.423128,0.257352,-0.103396,-0.30795,0.164228
269.583,0.956447,0.340529,4,23,0,-266.101,0.00211674,0.651157,0.436065,0.12212,0.0275263,-0.390895,0.137982
272.621,0.999393,0.520983,3,15,0,-267.999,-0.00293871,0.650837,0.42655,0.155234,-0.0483641,-0.290438,0.159822
270.621,0.706734,0.882787,3,7,0,-269.258,0.020414,0.734712,0.406809,0.145383,-0.0759831,-0.293357,0.139493
271.538,0.92834,0.711693,2,7,0,-268.437,0.0115875,0.720211,0.459024,0.119428,-0.118196,-0.243525,0.143728
271.338,0.959347,0.99991,2,3,0,-270.688,0.0149541,0.777295,0.378221,0.095312,-0.0272058,-0.294937,0.141877
271.338,1.13901e-33,1.50928,1,1,0,-263.422,0.0149541,0.777295,0.378221,0.095312,-0.0272058,-0.294937,0.141877
270.42,0.995767,0.214485,4,15,0,-266.648,-0.0214556,0.650802,0.468403,0.012927,0.0883927,-0.331811,0.145592
268.891,0.968197,0.355565,3,7,0,-265.584,0.0209035,0.708469,0.390997,0.076076,-0.00175974,-0.249363,0.136895
270.06,1,0.5474,4,15,0,-267.835,0.0122192,0.661106,0.400061,0.101996,-0.0148851,-0.229105,0.141528
273.412,0.799279,0.904213,2,3,0,-267.074,0.0111267,0.66565,0.442175,0.131764,-0.0397109,-0.310182,0.145929
270.913,0.568122,0.918235,2,3,0,-269.98,0.00161387,0.712069,0.372388,0.212399,-0.167642,-0.209459,0.141043
269.92,0.951635,0.538636,3,15,0,-266.55,0.00477116,0.724604,0.43179,0.100068,0.0243751,-0.409105,0.163782
271.489,0.91552,0.785738,3,7,0,-266.832,-0.00502479,0.750438,0.335144,0.131068,-0.00375454,-0.293826,0.136013
271.489,0,9.69383,0,1,1,-269.639,-0.00502479,0.750438,0.335144,0.131068,-0.00375454,-0.293826,0.136013
271.489,0.0350418,1.56536,2,3,0,-268.622,-0.00502479,0.750438,0.335144,0.131068,-0.00375454,-0.293826,0.136013
271.848,0.993866,0.165158,5,31,0,-268.123,-0.00661055,0.691032,0.317277,0.237601,-0.0371309,-0.327131,0.143596
272.897,0.956958,0.217426,4,15,0,-268.003,0.00704961,0.710563,0.397186,0.10961,-0.088708,-0.221008,0.1523
271.951,0.968089,0.297012,4,15,0,-269.868,-0.0134611,0.681598,0.465532,-0.00345705,0.0779146,-0.337062,0.147178
271.031,0.984431,0.454896,3,7,0,-269.202,0.0108811,0.60504,0.477175,0.177472,0.0688717,-0.412769,0.153205
271.166,0.802371,0.770377,3,7,0,-268.161,0.00212567,0.812771,0.356988,0.0337012,-0.00520446,-0.316945,0.157019
270.789,0.834057,0.758932,2,7,0,-267.692,0.00110974,0.836227,0.29406,0.0307421,0.0580939,-0.283985,0.148114
270.626,0.493011,0.835608,2,3,0,-267.338,-0.0117151,0.82321,0.303634,0.15196,-0.0750318,-0.31147,0.152321
269.873,0.988808,0.315533,4,15,0,-266.86,0.0148649,0.677675,0.322042,0.230501,0.0823166,-0.403126,0.143651
269.818,0.934147,0.574958,3,7,0,-265.478,0.00605631,0.671115,0.582729,-0.0797047,-0.0927797,-0.163062,0.155392
270.142,0.938312,0.884144,3,15,0,-268.074,0.0187455,0.667664,0.371645,0.205116,0.056469,-0.406393,0.140876
271.674,0.333333,1.37736,2,3,0,-269.457,0.0154671,0.728313,0.386014,0.190665,-0.0307809,-0.365004,0.152666
272.062,0.979063,0.324535,4,15,0,-269.123,0.00910591,0.715389,0.390805,0.211918,-0.0446337,-0.381728,0.149794
272.124,0.983986,0.576684,3,7,0,-270.117,0.0061135,0.70159,0.34006,0.26295,-0.080262,-0.318189,0.151361
271.623,0.359761,1.03432,2,3,0,-267.609,-0.011156,0.7537,0.358286,0.159686,-0.131647,-0.259309,0.155012
273.063,0.99979,0.273677,4,15,0,-270.758,0.00744664,0.699629,0.41201,0.104718,0.00825946,-0.299055,0.148044
272.915,0.957293,0.514631,3,7,0,-271.771,0.00313198,0.671843,0.416379,0.0977308,0.0551754,-0.32792,0.153847
273.394,0.991185,0.844013,3,7,0,-272.527,0.000260956,0.641118,0.511801,0.136236,-0.0961504,-0.301973,0.14318
273.394,5.65321e-05,1.52007,2,3,0,-266.191,0.000260956,0.641118,0.511801,0.136236,-0.0961504,-0.301973,0.14318
271.665,0.989255,0.14478,5,31,0,-268.66,9.81149e-05,0.729735,0.345156,0.115967,0.133157,-0.415573,0.14786
272.43,0.963095,0.260805,4,15,0,-267.37,-0.00331222,0.750173,0.371568,0.0780877,-0.0970889,-0.214591,0.154869
272.541,0.913714,0.431297,3,7,0,-269.51,-0.00113254,0.757099,0.36456,0.0990214,-0.0117672,-0.280453,0.156541
272.079,0.962261,0.613554,3,7,0,-270.727,0.0115643,0.755453,0.360927,0.174614,-0.048238,-0.346589,0.146264
272.646,0.891312,0.996897,2,3,0,-270.64,-0.00593149,0.683213,0.417912,0.0895655,-0.0372156,-0.246307,0.157493
272.646,3.06789e-05,1.31411,3,7,0,-267.916,-0.00593149,0.683213,0.417912,0.0895655,-0.0372156,-0.246307,0.157493
271.012,0.994014,0.141062,5,31,0,-267.436,-0.00310563,0.542617,0.478561,0.211185,0.00162761,-0.366599,0.15132
270.602,0.988812,0.250509,4,15,0,-269.337,-0.0135184,0.82581,0.418255,0.0190398,-0.0718958,-0.267058,0.149921
271.36,0.966289,0.434348,3,7,0,-267.041,0.000838494,0.795704,0.348631,-0.028556,0.00229805,-0.200248,0.150749
272.488,0.685024,0.701607,3,15,0,-268.361,-0.00203553,0.581417,0.549345,0.16622,-0.0322866,-0.359013,0.147186
272.215,0.85845,0.523776,3,15,0,-269.588,-0.00602473,0.762657,0.402053,-0.0269235,0.0085405,-0.226205,0.149369
272.779,0.999238,0.626839,3,7,0,-271.688,0.00162432,0.712773,0.435985,0.176674,-0.14658,-0.28869,0.148029
272.779,0.120347,1.08958,2,3,0,-266.766,0.00162432,0.712773,0.435985,0.176674,-0.14658,-0.28869,0.148029
273.29,0.990911,0.182735,4,15,0,-270.773,-0.0115276,0.650285,0.477121,0.0724905,-0.00673759,-0.303844,0.150068
273.088,0.989344,0.311034,3,15,0,-270.997,-0.00844306,0.702788,0.481441,0.0148732,-0.0292636,-0.259724,0.154125
272.214,0.908087,0.522819,3,7,0,-270.607,0.00682069,0.663931,0.448194,0.188505,-0.0619472,-0.368372,0.145166
270.482,0.860969,0.70633,2,3,0,-268.749,-0.0114477,0.603757,0.479035,0.152883,0.0937778,-0.407755,0.155045
269.838,0.850808,0.841517,3,7,0,-264.975,0.0107531,0.726158,0.547391,0.0765939,-0.205917,-0.237324,0.156834
271.712,0.831951,0.974279,2,3,0,-267.695,-0.000545218,0.673012,0.532273,-0.00380283,0.0567506,-0.350843,0.158646
273.12,0.72611,1.073,2,7,0,-269.883,0.0110171,0.70794,0.390569,0.162224,-0.0901926,-0.270662,0.148696
270.697,0.425319,0.904577,2,7,0,-268.789,0.0189637,0.683133,0.4255,0.0407069,0.0308586,-0.264833,0.144156
269.712,0.986629,0.361193,4,15,0,-267.41,-0.0215235,0.704109,0.521273,0.0845248,-0.0659862,-0.356467,0.145745
271.816,0.977244,0.586151,3,7,0,-266.844,0.0187518,0.721532,0.421512,0.0444076,0.0267189,-0.294087,0.149983
271.816,0.124257,0.923008,2,3,0,-268.295,0.0187518,0.721532,0.421512,0.0444076,0.0267189,-0.294087,0.149983
272.71,0.999684,0.180268,4,31,0,-269.649,0.00541612,0.712842,0.368784,0.17703,0.0255365,-0.3694,0.152851
271.821,0.937402,0.300237,3,15,0,-268.695,0.00118767,0.678391,0.389005,0.233983,-0.0405808,-0.393016,0.150957
