# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 1919300
# output
#   file = 1.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_trans.1,theta_trans.2,theta_trans.3,theta_trans.4,theta_trans.5,theta_trans.6,theta_trans.7,theta_trans.8,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
-5.36895,0.999911,0.155619,5,31,0,9.25606,0.472301,1.54348,0.31436,1.50037,0.0102207,-0.21681,-0.574844,-0.611994,5.02445,4.40837,7.10653,11.8287,6.41027,11.6386,5.06951,4.06867,2.49032,2.32656
-5.23045,0.964023,0.294003,3,15,0,8.25906,0.359939,1.15108,0.142628,0.395663,-0.101841,-0.0427421,-0.340792,-1.02826,4.8254,0.470889,4.99489,5.36743,4.89257,5.01172,4.77745,4.80528,4.66493,4.34121
-3.56654,0.972752,0.498071,3,7,0,7.69884,-0.169195,-0.963116,-0.196742,-0.458235,0.016225,0.0948869,0.36877,1.14172,4.9992,3.64909,4.3818,1.48471,4.28127,3.32706,5.05841,5.34545,6.34488,9.16543
-4.09643,0.87681,0.867509,3,7,0,6.56496,1.13639,1.35296,-0.199702,0.602252,-0.564674,-0.253926,0.847437,-1.12478,2.84962,4.61867,8.09823,9.09848,1.92726,5.63122,0.241571,1.67681,6.76365,-2.3454
-4.09643,4.90772e-05,1.11716,2,3,0,7.32554,1.13639,1.35296,-0.199702,0.602252,-0.564674,-0.253926,0.847437,-1.12478,2.84962,4.61867,8.09823,9.09848,1.92726,5.63122,0.241571,1.67681,6.76365,-2.3454
-6.91501,0.994811,0.0949937,6,127,0,9.84566,0.140256,1.46232,0.374964,0.52775,-0.878677,-0.0910924,-0.216945,-1.19021,10.1795,1.13537,10.3388,11.8398,10.6053,10.7787,9.18191,10.0761,9.93323,8.8282
-6.22899,0.998056,0.17866,5,31,0,9.98369,0.0590699,-1.46723,-0.468928,-0.570497,0.733502,0.0789884,0.373013,1.22476,9.81526,3.58547,10.0271,4.55456,8.13394,7.76976,12.4452,10.0985,11.1527,14.2066
-6.31199,0.968961,0.337028,4,15,0,9.70351,0.841746,1.53084,-0.0554298,0.565841,-1.79414,-0.662528,0.145336,-0.777815,8.05554,2.31003,9.99999,11.5918,7.92749,9.36264,3.91104,6.52508,8.39127,6.25877
-5.32603,0.79841,0.577378,3,7,0,14.0853,0.0132225,-1.54925,-0.195448,-0.367247,1.06674,0.2707,0.37444,0.674123,7.09139,4.1035,7.14564,0.734061,6.28936,5.58439,11.4687,8.2022,8.6279,9.85765
-5.3955,1,0.587928,3,7,0,7.75963,0.153577,1.55118,-0.0876486,0.468612,-1.29458,-0.3151,-0.144205,-0.730827,6.2126,1.22569,6.40083,8.11387,6.10517,6.78697,4.62584,5.82638,6.03585,5.31683
-8.14255,0.516414,1.09246,2,3,0,9.99342,-0.170014,0.583155,0.580326,1.30991,0.174036,-1.95833,-0.565385,-1.12958,6.75922,0.413796,6.68886,7.00052,6.99935,7.30125,6.83123,5.94887,6.52526,6.2918
-13.3944,0.971674,0.481196,3,7,0,15.289,0.973462,-1.18411,0.000996185,-1.7581,0.53086,2.06107,-0.00805414,1.07759,7.38362,0.012512,7.3958,7.3688,7.38363,7.36162,7.39026,7.40941,7.38352,7.3971
-12.7943,0.857143,0.816629,2,7,0,17.8419,0.2955,1.0764,-0.121477,-1.40575,-2.32575,-0.156773,-0.353506,-0.506765,6.45274,0.00649073,6.45466,6.45972,6.45195,6.44361,6.43764,6.45172,6.45044,6.44945
-11.9549,0.881169,0.984951,2,3,0,16.5853,-0.285742,-1.02377,0.084355,1.37659,2.27744,0.162706,0.316654,0.393885,4.92408,0.00971019,4.9213,4.91414,4.9249,4.93744,4.94619,4.92566,4.92715,4.9279
-10.2125,0.509928,1.26938,2,3,0,16.185,0.970815,0.817685,-0.972951,-0.955816,-1.5513,-0.215625,-0.780568,-0.273676,5.99897,0.0234389,6.02173,6.01814,5.97617,5.97657,5.96261,5.99392,5.98068,5.99256
-9.26748,0.564281,0.564046,2,7,0,15.8942,0.844491,-0.67435,1.40622,0.935782,0.98606,2.02126,0.0806414,0.973228,7.88152,0.600343,8.38851,7.47668,8.72574,8.44331,8.4735,9.09497,7.92994,8.46579
-3.64432,0.998808,0.296457,4,15,0,11.7791,0.207498,0.958426,-1.31415,0.0296992,-0.96802,0.330538,0.446466,-0.342436,5.37258,4.14253,6.23215,9.34289,-0.0713407,5.49561,1.36253,6.74185,7.22208,3.95403
-9.01639,0.757683,0.533886,3,7,0,10.9346,0.843299,0.173054,-2.41214,0.132985,-1.97721,-1.01208,-0.0653009,1.65467,5.68046,7.53247,12.0326,6.98399,-12.4889,6.68217,-9.21279,-1.94304,5.18858,18.1442
-8.7939,1,0.486426,3,7,0,10.3146,0.759243,0.146743,-2.43927,0.00902182,-1.99806,-1.0153,0.173432,1.84604,5.23541,4.38474,8.56449,5.87884,-5.46016,5.27497,-3.52556,0.783588,5.99587,13.3298
-7.6868,0.961861,0.866783,3,7,0,12.2816,0.529733,1.92299,-1.33473,-0.225463,-1.95571,-0.674775,1.47506,0.946332,5.0401,3.5147,6.90195,11.7988,0.348907,4.24766,-1.83364,2.66847,10.2245,8.36617
-7.6868,0,1.37807,0,1,1,13.3304,0.529733,1.92299,-1.33473,-0.225463,-1.95571,-0.674775,1.47506,0.946332,5.0401,3.5147,6.90195,11.7988,0.348907,4.24766,-1.83364,2.66847,10.2245,8.36617
-5.29555,0.999139,0.159498,4,15,0,10.3367,1.33085,-0.518777,0.11973,-0.934584,1.11091,-0.351091,0.197348,1.0658,5.43843,6.66673,14.3109,1.97989,6.23664,-0.792182,12.8445,3.0978,6.7541,12.5438
-4.3406,0.943226,0.282125,3,7,0,7.9985,1.43846,-0.273788,-0.12398,-0.788522,0.791999,-0.435033,0.548801,1.17741,5.3554,4.55243,11.9039,4.109,4.79099,1.7657,8.96092,3.37494,7.85378,10.7155
-4.67148,0.888809,0.425802,3,7,0,9.12593,-0.6673,0.328458,0.214177,-0.284261,0.361075,1.58969,0.810973,0.327404,4.73004,2.10128,3.32786,5.42023,5.18009,4.13273,5.48877,8.07043,6.43413,5.41801
-4.05258,0.871497,0.55264,3,7,0,10.2941,0.869109,-0.0456763,0.109224,0.103509,-0.232191,-1.35108,-0.0822387,-0.30014,5.02853,1.36255,6.21273,4.96629,5.17735,5.16956,4.71215,3.18761,4.91647,4.61957
-4.78942,0.937638,0.682465,3,15,0,7.80497,0.0201155,0.941994,-0.269798,-0.67055,0.193286,1.66055,0.719246,0.537596,1.89847,4.74561,1.99393,6.36881,0.618112,-1.2837,2.81573,9.77879,5.31173,4.44969
-8.22453,0.116179,0.998122,2,3,0,11.2033,0.718068,0.0283948,-0.412795,-0.231317,2.14013,0.0651067,-0.0768208,2.20678,1.65881,1.57955,2.79304,1.70366,1.00678,1.29343,5.03925,1.76165,1.53747,5.14454
-6.66441,0.999183,0.173086,5,31,0,14.4005,2.43197,1.0617,-1.76818,-0.201631,-0.384775,-0.485909,1.07059,0.0223351,3.01098,12.0781,32.3846,15.8344,-18.3453,0.575652,-1.63639,-2.8579,15.9418,3.28074
-8.22382,0.932879,0.297847,4,15,0,12.488,-0.200608,0.336416,1.24922,1.04078,0.0760087,-0.296359,-0.44923,-1.08574,-3.4582,1.58296,-3.77575,-2.92566,-1.48072,-1.81068,-3.33788,-3.92733,-4.16931,-5.17689
-10.7436,0.937774,0.429234,3,7,0,13.554,-0.956029,2.02357,-0.00159681,-0.610723,-0.354252,0.783427,-1.25217,0.396746,-4.07285,2.11643,-6.09622,0.209894,-4.07623,-5.3654,-4.8226,-2.41478,-6.72298,-3.23317
-9.87075,1,0.622788,3,7,0,14.0513,-0.693232,1.0998,0.13518,-0.933806,0.718098,1.30618,-0.819261,0.995464,-4.10536,3.12812,-6.27387,-0.665068,-3.6825,-7.02641,-1.85907,-0.0194678,-6.6681,-0.991434
-6.494,0.8,1.05051,2,5,0,12.6764,1.0912,0.0752857,1.1085,1.44552,-0.81538,-0.0616788,0.748343,-1.13211,0.262736,1.93131,2.37019,0.408136,2.40359,3.05448,-1.31202,0.143615,1.70802,-1.92373
-6.859,0.441392,1.06804,2,7,0,9.68742,-0.801757,0.645031,-0.55828,-0.158278,1.26865,0.607996,0.164363,0.405898,-2.07088,7.22242,-7.8615,2.5878,-6.10301,-3.21403,7.09187,2.32032,-0.883783,0.860685
-9.80474,0.914675,0.446944,3,7,0,12.8079,2.75149,1.06009,0.0984855,-0.478074,-1.30689,1.42281,-0.228481,-0.494906,-0.5386,1.9253,4.75883,1.50239,-0.348986,-1.45903,-3.05475,2.20073,-0.978495,-1.49144
-6.78037,1,0.60574,3,7,0,13.4449,0.942703,0.267721,1.49028,0.471354,0.0942366,0.689424,-1.10128,-0.431982,1.34949,7.23353,8.16856,3.28606,12.1295,4.75904,2.03115,6.33646,-6.61663,-1.77527
-6.25067,1,1.00646,2,3,0,8.99679,-1.14741,-0.0479208,0.305071,-0.0090159,0.977362,0.0294472,1.06104,0.532105,2.07917,0.379545,1.64368,2.06098,2.19496,2.07575,2.45012,2.09035,2.48188,2.28113
-6.25067,0.0591176,1.66026,1,3,1,9.22373,-1.14741,-0.0479208,0.305071,-0.0090159,0.977362,0.0294472,1.06104,0.532105,2.07917,0.379545,1.64368,2.06098,2.19496,2.07575,2.45012,2.09035,2.48188,2.28113
-6.65617,0.969758,0.282865,3,7,0,12.6671,0.766153,-0.492295,2.09005,-0.0739645,-0.822147,0.435082,-0.117459,1.43104,1.87467,3.39289,4.47415,0.204368,8.96598,1.62372,-0.914785,3.35086,1.47615,6.73003
-5.09366,0.995275,0.434815,3,15,0,9.44713,0.0864112,0.632494,0.628531,-1.26746,-0.60218,0.785422,-0.112725,0.636921,3.34461,1.00766,3.43168,3.98195,3.97796,2.06745,2.73782,4.13605,3.23102,3.98641
-3.68848,0.709033,0.70591,3,7,0,10.4692,1.40231,0.283059,0.19023,-0.509405,0.600473,0.80194,0.522869,0.706883,1.61332,6.12152,10.1976,3.34607,2.77782,-1.50501,5.28913,6.52242,4.81408,5.94052
-4.5766,0.592071,0.579864,2,7,0,6.54102,-1.05276,-0.642523,-0.545386,-0.553195,0.255514,-0.688559,-0.23063,-0.0883086,2.51537,1.81359,0.606092,1.35009,1.52626,1.5121,2.97876,1.2666,2.0971,2.35521
-7.40423,0.954739,0.363125,3,7,0,11.2493,0.466904,1.93688,0.315831,-0.994617,-2.09428,-0.585753,0.0129122,-0.00941862,3.73931,5.6079,6.35766,14.6011,5.51046,-1.8384,-8.00522,0.454464,3.81172,3.68649
-8.88516,0.979783,0.531842,3,15,0,14.406,1.22453,-1.72602,-0.775097,-0.906513,1.77057,-0.611063,1.69667,-0.0679071,1.18794,3.88052,5.93974,-5.50991,-1.81984,-2.3298,8.05866,-1.1833,7.77191,0.924426
-7.55038,0.693731,0.82122,2,7,0,15.8178,0.536465,1.6943,-1.54564,-0.558009,0.740908,-1.06089,1.8721,-0.422233,1.13518,2.93177,2.70797,6.10248,-3.39628,-0.500777,3.30735,-1.97511,6.62375,-0.102714
-7.53326,0.976794,0.653738,3,7,0,9.90327,0.197065,-1.07285,1.08056,0.847496,-0.3996,0.877454,-1.35896,0.152041,0.0668814,3.96513,0.848271,-4.1871,4.35143,3.42731,-1.51759,3.5461,-5.32158,0.669744
-5.06914,0.922258,0.995599,2,3,0,9.63206,0.114611,0.479279,0.954828,0.806407,0.943792,-0.752481,-0.110196,1.16055,1.16564,4.10527,1.63615,3.13321,5.08547,4.47616,5.04017,-1.9235,0.713253,5.93
-5.06914,0.0630894,1.33272,2,3,0,7.36523,0.114611,0.479279,0.954828,0.806407,0.943792,-0.752481,-0.110196,1.16055,1.16564,4.10527,1.63615,3.13321,5.08547,4.47616,5.04017,-1.9235,0.713253,5.93
-4.18834,0.950087,0.256377,4,31,0,11.098,0.373488,-0.272492,-1.08296,-0.652962,-1.08172,0.642832,0.734639,-1.04105,5.20657,5.39178,7.22033,3.73735,-0.632528,1.68594,-0.625833,8.67257,9.16758,-0.406526
-3.69202,0.998717,0.366935,3,7,0,5.58221,0.335117,-0.154513,-1.01409,-0.697778,-1.12593,0.441284,1.06367,-0.562807,5.42892,5.01743,7.11034,4.65366,0.340793,1.92787,-0.220371,7.64303,10.7658,2.60507
-4.62192,0.950129,0.582631,3,7,0,6.50334,0.208263,0.00408055,-0.16937,2.09601,-0.41855,0.0453768,0.404369,0.65621,2.20854,3.61452,2.96131,2.22329,1.59635,9.7846,0.695686,2.37256,3.67014,4.58042
-4.62192,0.217966,0.826149,2,3,0,10.7581,0.208263,0.00408055,-0.16937,2.09601,-0.41855,0.0453768,0.404369,0.65621,2.20854,3.61452,2.96131,2.22329,1.59635,9.7846,0.695686,2.37256,3.67014,4.58042
-6.70931,0.985835,0.232986,4,15,0,8.6836,1.14348,-0.601307,0.0216255,-1.493,0.86965,1.39985,-0.490047,-0.323524,1.69209,2.80312,4.89741,0.00656097,1.75271,-2.49297,4.12983,5.61604,0.318434,0.785218
-4.35907,0.998619,0.357592,3,15,0,9.34465,0.731841,0.242378,0.184593,-0.287073,0.992008,0.393747,1.46954,-1.01139,1.38515,5.70342,5.55914,2.76753,2.43796,-0.25215,7.04298,3.63085,9.76658,-4.38322
-6.12368,0.730098,0.561464,3,15,0,14.9041,0.652813,0.0238274,0.0738651,0.65409,0.372689,-1.24411,0.419771,-0.726332,6.42364,0.272325,6.60142,6.43013,6.44375,6.60176,6.52513,6.08484,6.53795,6.22584
-7.75629,0.90605,0.490717,3,7,0,12.0717,-1.03652,0.806931,0.0335324,-0.557051,-0.573854,0.055044,-0.367268,2.07116,5.88594,0.302703,5.57219,6.1302,5.89609,5.71732,5.71224,5.90261,5.77477,6.51289
-6.60331,0.908996,0.62698,3,7,0,10.3449,-1.0149,0.894086,0.0203796,-0.161941,-0.322545,0.477862,-1.27668,1.47438,6.16067,0.796552,5.35225,6.87286,6.1769,6.03168,5.90375,6.54131,5.14373,7.3351
-6.55073,0.38804,0.803867,4,15,0,10.8572,1.34585,-0.69618,0.0319764,0.277552,0.201786,-0.815433,1.51,-1.59688,-0.556915,8.51815,10.9073,-6.48708,-0.284535,1.80732,1.16193,-7.50289,12.3055,-14.1594
-9.11939,0.93033,0.339522,3,7,0,13.1363,2.67323,-0.183891,-0.317918,0.356902,1.02878,-1.73977,1.74516,-0.755683,-0.220533,5.92835,15.6273,-1.31071,-2.10526,1.8953,5.87841,-10.5345,10.1254,-4.70049
-8.85243,0.953784,0.455617,3,7,0,13.8565,-2.12984,0.95043,0.68367,0.137194,-0.695738,1.62597,-1.03399,0.605725,2.49585,2.34116,-2.49043,4.72096,4.09643,2.81704,0.867017,6.30251,0.0751221,3.91395
-9.02772,0.750449,0.640216,2,7,0,17.2049,-1.27874,-0.583291,-0.458591,-0.770571,0.797135,-1.14209,1.34359,-1.98332,0.630077,3.83174,-4.2697,-1.60494,-1.12712,-2.32255,3.68449,-3.74611,5.77835,-6.9695
-7.12233,0.870442,0.585768,3,7,0,12.5448,0.805954,0.687873,0.0467327,0.659396,-0.196386,1.57485,-0.937722,2.00158,3.55628,1.93925,5.11923,4.89024,3.64691,4.83502,3.17544,6.61032,1.7378,7.43785
-5.3842,0.889361,0.688533,3,15,0,11.6801,0.314922,-0.0669183,-0.634495,1.88672,0.508245,-0.312807,0.628506,-1.16714,1.39771,4.33397,2.76257,1.10768,-1.35217,9.57468,3.60042,0.0420088,4.12163,-3.66063
-5.3842,6.6205e-07,0.840155,2,3,0,9.26106,0.314922,-0.0669183,-0.634495,1.88672,0.508245,-0.312807,0.628506,-1.16714,1.39771,4.33397,2.76257,1.10768,-1.35217,9.57468,3.60042,0.0420088,4.12163,-3.66063
-6.77956,0.987992,0.163933,4,15,0,10.8,0.16284,0.999022,1.5715,-1.1924,-0.709444,-1.54362,0.402414,-0.0155515,1.29102,3.33333,1.83382,4.62109,6.52935,-2.68365,-1.0738,-3.85438,2.6324,1.23918
-5.00307,0.999966,0.246093,4,15,0,9.20381,0.221877,0.530236,-0.654429,-0.969735,0.570874,0.0987473,0.229256,-0.400357,-0.160793,1.44555,0.15994,0.605687,-1.1068,-1.56259,0.664432,-0.0180492,0.170607,-0.739528
-4.23997,0.990328,0.376949,4,31,0,7.4588,1.06391,0.388333,-1.04683,-1.01881,-0.0147354,-0.313209,0.941473,-0.573296,8.12194,9.28423,17.9995,11.7273,-1.59712,-1.33693,7.98513,5.21403,16.8628,2.79932
-5.88987,0.740711,0.563727,3,7,0,8.98904,-0.800812,0.387286,0.147909,1.54695,-1.04429,-0.370342,-0.320237,0.113028,7.9056,1.03739,7.07484,8.30736,8.05903,9.51039,6.82226,7.52141,7.57338,8.02285
-8.36725,0.948975,0.507443,3,7,0,9.99727,0.884705,1.0025,-0.384475,-2.00798,1.10763,0.794771,-0.822407,0.124104,8.58198,0.94805,9.42072,9.5324,8.21748,6.67831,9.63207,9.33546,7.8023,8.69964
-8.32722,0.885639,0.694511,3,7,0,12.5041,-1.62704,-0.563398,1.88929,0.725852,-0.279238,0.22386,0.993547,-0.601605,9.26208,1.54034,6.75589,8.39425,12.1722,10.3801,8.83196,9.6069,10.7925,8.3354
-5.23357,0.920028,0.834954,3,7,0,11.8904,0.410911,-1.17883,1.00826,-0.400146,0.0874265,-1.09216,0.464467,1.04139,7.78336,5.64945,10.1048,1.12359,13.4795,5.52275,8.27727,1.61328,10.4073,13.6666
-6.52065,0.845791,1.07282,2,3,0,8.05184,-0.227622,1.71622,-1.77348,-0.592509,-0.851213,0.894169,0.499991,-0.0107392,7.25544,3.60967,6.4338,13.4504,0.853775,5.11668,4.18284,10.4831,9.06024,7.21668
-4.38886,0.635813,1.18725,2,7,0,9.12493,0.623986,-0.0895741,0.422041,0.546407,0.449139,-0.146454,1.19532,0.472075,0.298527,1.78525,1.4125,0.138615,1.05198,1.274,1.10035,0.037069,2.43248,1.1413
-7.00549,0.451909,0.868156,2,3,0,10.2936,-0.740149,1.39543,1.51357,0.474981,0.398637,-0.217488,-0.839186,0.212308,-0.327728,2.74864,-2.36213,3.5078,3.83255,0.977827,0.767983,-0.925526,-2.63435,0.255832
-12.8067,0.814088,0.444061,3,7,0,16.9987,-2.80008,-0.050486,-0.516255,2.70388,-0.439117,0.451124,1.29431,0.531593,-0.363485,3.57234,-10.3663,-0.543839,-2.20773,9.29569,-1.93216,1.24808,4.26024,1.53555
-11.1143,0.891007,0.463154,3,7,0,20.5826,1.58097,-0.228256,1.23145,-0.0771493,-0.888713,-0.168609,2.59992,-2.10826,-0.444373,1.77024,2.35432,-0.848441,1.73559,-0.580946,-2.0176,-0.742851,4.1581,-4.17649
-7.58173,0.59459,0.560595,3,7,0,15.4143,0.21478,0.0754039,0.5058,1.94493,-0.068876,0.136869,0.957768,0.200942,-1.12817,18.3596,2.81509,0.25621,8.1581,34.5798,-2.39271,1.38468,16.456,2.56103
-4.78201,0.804346,0.382006,4,15,0,9.59608,0.229485,0.661929,0.456942,1.57418,0.292688,-0.135977,0.691629,0.826424,-1.03928,13.7875,2.12475,8.08707,5.26082,20.6648,2.99616,-2.91406,8.49657,10.355
-8.0663,0.162658,0.391005,5,31,0,13.4577,-1.06878,0.0498567,-0.134543,2.06653,0.476398,0.356213,0.923677,1.68921,7.80928,1.7846,5.90193,7.89825,7.56917,11.4972,8.65946,8.44497,9.45767,10.8238
-17.9791,0.987629,0.117126,5,31,0,21.4424,1.00138,0.851264,-0.386648,-3.44212,-1.89386,-0.555098,-0.54021,-2.82065,12.6539,1.92028,14.5768,14.2886,11.9114,6.04406,9.01717,11.588,11.6166,7.23745
-7.5296,0.997436,0.170856,4,15,0,22.5919,0.0959638,0.457451,1.62184,-0.189853,-1.43611,-0.966917,-0.399079,0.525109,11.7618,5.29719,12.2702,14.185,20.353,10.7561,4.1545,6.63989,9.64784,14.5434
-5.14937,0.989309,0.253042,4,31,0,13.3576,0.718673,-0.752101,-1.63407,0.212446,0.711153,0.689956,1.23782,-0.586626,4.50907,3.62908,7.11719,1.77963,-1.42112,5.28005,7.0899,7.01298,9.00121,2.38015
-4.95681,0.999317,0.367746,4,15,0,7.88742,1.13148,1.00645,0.902719,0.252658,-0.854598,-0.77682,-0.700053,0.744889,6.37292,5.71193,12.8359,12.1217,11.5292,7.81609,1.49152,1.93578,2.37427,10.6277
-5.34516,0.982907,0.542784,3,7,0,8.57289,-1.50712,-0.250787,0.285551,0.591949,0.441423,-0.443483,1.24054,-0.583967,4.6436,1.49423,2.39163,4.26887,5.07028,5.52811,5.30319,3.98094,6.49725,3.77102
-8.09531,0.202952,0.774226,3,15,0,14.8097,-0.720202,-1.27924,-0.22969,1.76546,-0.258759,-0.16812,2.51316,0.803847,2.90172,3.03534,0.715657,-0.981217,2.20453,8.26051,2.1163,2.39141,10.53,5.34167
-5.43058,1,0.257157,4,15,0,11.1534,-0.960382,-0.844904,-0.401973,-1.23489,0.356259,0.567295,-0.245283,0.600893,2.26446,2.0485,0.297111,0.533667,1.44101,-0.26522,2.99425,3.42656,1.76199,3.49539
-6.90164,0.906998,0.378654,3,15,0,13.3654,0.212812,-0.341813,1.78677,-0.731562,0.32501,1.52611,-0.0369246,1.35242,5.27375,2.93763,5.89891,4.26963,10.5226,3.12469,6.22851,9.7569,5.16528,9.24666
-5.98896,0.989893,0.467915,3,7,0,10.2999,-0.463561,-0.651634,0.101791,-0.541164,-0.201013,-1.80719,-0.134565,1.35168,4.83433,1.23536,4.26167,4.02933,4.96008,4.1658,4.58601,2.6018,4.6681,6.50414
-5.65533,1,0.672311,3,7,0,7.0129,0.637359,0.842166,-0.230592,0.336114,-0.0207077,1.69915,0.331427,-1.36835,5.0761,1.76814,6.20304,6.56516,4.66838,5.67039,5.03948,8.08043,5.66211,2.65667
-5.63265,0.704772,0.981041,3,7,0,11.1964,-0.158787,-0.544025,0.152514,-0.188639,-0.146721,-1.71341,0.278045,1.40735,1.33813,4.90433,0.559389,-1.32995,2.08611,0.412981,0.618561,-7.06501,2.70175,8.24022
-6.07159,0.405248,0.832433,2,3,0,13.7009,0.157281,-1.08947,1.30046,-0.682385,-0.156151,0.374012,-0.128026,-0.999161,1.39623,0.997552,1.55312,0.309429,2.69351,0.715513,1.24046,1.76932,1.26852,0.399512
-7.06652,0.898795,0.410268,4,15,0,10.4631,-0.186348,-0.782075,0.0759215,-1.79176,-0.527959,-0.216324,-1.39797,-0.95916,3.77917,0.880356,3.61511,3.09066,3.846,2.20178,3.31437,3.58872,2.54845,2.93476
-7.06652,0,4.90997,0,1,1,10.0608,-0.186348,-0.782075,0.0759215,-1.79176,-0.527959,-0.216324,-1.39797,-0.95916,3.77917,0.880356,3.61511,3.09066,3.846,2.20178,3.31437,3.58872,2.54845,2.93476
-3.19268,0.93308,0.785752,3,7,0,7.7706,0.666806,0.948365,-1.16574,0.561238,-0.583719,0.00111463,0.493781,0.688941,5.78572,6.76669,10.2978,12.203,-2.10248,9.58345,1.83588,5.79326,9.12699,10.4476
