# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 1919300
# output
#   file = 3.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_trans.1,theta_trans.2,theta_trans.3,theta_trans.4,theta_trans.5,theta_trans.6,theta_trans.7,theta_trans.8,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
-6.21084,0.991613,0.308137,3,15,0,10.8428,-0.098683,-0.0590424,0.869008,-0.37968,0.132506,-0.122752,0.672514,-1.88651,-0.10485,1.84938,-0.287353,-0.214042,1.50227,-0.807022,0.140203,-0.331866,1.13888,-3.59372
-7.64327,0.320449,0.566648,3,7,0,13.0228,-1.46018,0.738359,0.98809,0.0270299,-0.044371,0.665303,0.26505,-1.60601,0.307101,5.31233,-7.44985,4.22951,5.55616,0.450692,0.0713871,3.84141,1.71514,-8.22454
-10.3529,0.99587,0.12624,5,63,0,16.2592,2.50446,-0.425589,-1.14717,0.885898,-0.283618,-0.938016,1.32624,2.57739,5.65348,2.33651,11.5052,4.65908,2.9731,7.72339,4.9908,3.46179,8.75227,11.6756
-6.86939,0.999354,0.237845,4,15,0,13.5769,0.483743,0.533068,1.12262,-1.04912,-0.253618,1.25154,1.10393,-0.34017,4.46901,11.8304,10.1919,10.7754,17.7501,-7.94257,1.4686,19.2753,17.529,0.444647
-10.8354,0.871586,0.452028,4,15,0,15.3228,0.372817,1.01377,-0.244565,-0.183832,0.460876,-0.933087,-1.32479,2.92657,1.31964,0.419395,1.476,1.74481,1.21707,1.24254,1.51293,0.928307,0.764027,2.54703
-8.33202,0.867363,0.575403,3,7,0,19.3537,0.0728866,0.493109,-0.732747,1.25126,0.310801,-1.31848,-1.41162,1.14318,0.271697,0.610925,0.316225,0.57295,-0.175956,1.03612,0.461573,-0.533795,-0.590696,0.970096
-6.33077,0.99751,0.72207,3,7,0,9.97033,0.389835,-0.0828745,0.699377,-0.875501,-0.396434,1.22652,2.10189,-0.87175,1.80369,7.2,4.61051,1.207,6.83921,-4.49991,-1.05063,10.6346,16.9373,-4.4729
-6.33077,0.00580531,1.34587,2,5,1,11.6249,0.389835,-0.0828745,0.699377,-0.875501,-0.396434,1.22652,2.10189,-0.87175,1.80369,7.2,4.61051,1.207,6.83921,-4.49991,-1.05063,10.6346,16.9373,-4.4729
-5.56205,0.992325,0.123172,5,31,0,10.6385,0.986881,0.567078,-1.11472,0.864035,0.999291,0.26637,0.962279,1.31321,2.25499,2.22552,4.45132,3.51704,-0.225838,4.17792,4.47894,2.8478,4.39657,5.17757
-9.43355,0.979762,0.227471,4,31,0,14.9701,-0.509401,-0.996081,-0.398841,1.64753,-1.06729,-0.573775,1.56254,2.51864,5.5108,6.60525,2.14608,-1.06857,2.87635,16.3931,-1.53889,1.72087,15.8318,22.147
-8.86208,1,0.401045,3,7,0,12.8384,-0.783009,-1.19347,-0.0166759,0.778963,-0.685549,-1.32402,0.447773,2.84815,5.31206,2.83961,3.08861,1.92306,5.2647,7.52401,3.36536,1.55236,6.58356,13.3997
-9.57836,0.845335,0.744164,3,7,0,13.3581,1.09436,1.33149,-0.0911959,-0.659122,0.687711,1.3176,-0.217044,-2.74982,2.04691,1.92995,4.15897,4.61661,1.8709,0.774837,3.37415,4.5898,1.62803,-3.26009
-5.00145,0.810091,0.868809,3,7,0,12.936,0.350956,-0.587519,-0.116399,0.278052,-0.175599,-0.682898,0.778371,1.85733,8.36715,3.2748,9.51647,6.44315,7.98597,9.27772,7.7921,6.1308,10.9162,14.4495
-6.28371,0.815325,0.913465,3,7,0,9.09495,0.0591646,-0.490811,0.10074,0.639279,0.463772,-0.515129,0.611696,1.80185,2.37741,16.0039,3.32428,-5.47747,3.98965,12.6084,9.79956,-5.86665,12.1669,31.214
-6.28371,0.0513895,0.974413,3,7,0,9.57354,0.0591646,-0.490811,0.10074,0.639279,0.463772,-0.515129,0.611696,1.80185,2.37741,16.0039,3.32428,-5.47747,3.98965,12.6084,9.79956,-5.86665,12.1669,31.214
-12.7611,0.945346,0.117077,5,31,0,20.1039,1.89326,0.769718,0.135591,1.46988,-2.23833,-0.578983,1.07067,-0.590518,-1.36231,0.237796,-0.912103,-1.17928,-1.33007,-1.01278,-1.89458,-1.49999,-1.10771,-1.50273
-10.2666,0.99841,0.183548,4,31,0,17.965,1.02108,-1.94299,0.818605,1.26716,-0.268276,-0.755,0.345261,0.431012,-2.9575,0.718066,-2.22429,-4.35269,-2.36968,-2.04759,-3.15014,-3.49964,-2.70958,-2.648
-8.73856,0.994535,0.331527,4,15,0,15.5759,-0.788805,1.74852,-0.128332,-1.31722,-0.930219,1.25174,0.202151,1.16165,0.899327,0.698589,0.348277,2.12082,0.809676,-0.0208669,0.249487,1.77378,1.04055,1.71084
-9.11564,0.988483,0.586558,3,15,0,15.6286,-1.7205,-0.985236,-0.345164,-1.13216,-0.417815,1.6839,-1.27906,0.792252,3.39778,0.73004,2.14174,2.67852,3.1458,2.57125,3.09276,4.62709,2.46402,3.97616
-5.93565,0.75,1.0109,2,4,1,10.8707,-0.794153,-0.772963,0.646335,-0.259987,-0.367299,0.997632,-0.787618,1.22117,1.84194,2.18608,0.10586,0.152183,3.25489,1.27359,1.039,4.02285,0.120145,4.51153
-4.98462,1,0.898533,2,3,0,5.83128,1.44151,1.02469,-0.771497,0.444434,0.0804134,-0.749575,1.63225,-0.818938,2.96801,12.1416,20.4702,15.4094,-6.39922,8.36416,3.94436,-6.13305,22.7862,-6.97523
-4.98462,0.0032033,1.57793,2,7,1,10.9203,1.44151,1.02469,-0.771497,0.444434,0.0804134,-0.749575,1.63225,-0.818938,2.96801,12.1416,20.4702,15.4094,-6.39922,8.36416,3.94436,-6.13305,22.7862,-6.97523
-8.38471,0.970865,0.187285,5,47,0,12.6232,-0.90911,-0.793264,0.629313,-0.347481,-0.180066,0.704979,-1.14903,0.827701,-2.34929,0.748727,-3.02997,-2.94323,-1.87811,-2.60946,-2.48411,-1.82145,-3.2096,-1.72957
-6.40872,0.980334,0.305341,4,15,0,13.2229,0.754627,0.623476,0.98256,0.121484,0.899294,-0.999168,1.64079,-0.782896,-2.34228,5.86582,2.08423,1.31492,3.42124,-1.62967,2.93282,-8.20321,7.28231,-6.9346
-9.5768,0.523155,0.506442,4,23,0,15.1424,1.25726,0.232523,-1.63174,1.91023,-1.48624,1.70705,0.700404,0.172665,0.445797,1.8445,2.76482,0.874687,-2.56395,3.96923,-2.29558,3.59445,1.7377,0.764279
-6.21416,0.999799,0.250433,4,15,0,13.2236,-0.895836,-0.0191944,0.0443009,-1.61307,0.877427,-0.0552993,-0.98654,-0.480561,3.00091,2.42133,0.831789,2.95443,3.10817,-0.904867,5.12545,2.86701,0.612165,1.83731
-4.77346,0.901952,0.434152,3,15,0,10.5226,1.39124,-0.0273238,-0.780594,0.939555,-0.377713,0.599038,0.887273,1.61072,2.64763,3.89928,8.07245,2.54109,-0.396118,6.31122,1.17483,4.98345,6.10736,8.92829
-7.62064,0.867681,0.57922,3,7,0,12.913,0.663407,-0.595534,0.134007,-1.13098,2.23054,-0.255309,0.416446,0.795209,0.546156,1.43862,1.50055,-0.310589,0.738941,-1.08089,3.75504,0.178864,1.14526,1.69016
-9.88766,0.235943,0.704456,3,15,0,15.7001,1.84715,-0.451021,0.574887,-2.4392,0.172757,0.886609,2.13959,-0.627266,3.22892,2.18326,7.26173,2.24422,4.48405,-2.0965,3.60609,5.16462,7.90022,1.85943
-6.54168,0.996153,0.170686,4,31,0,15.1396,-1.54466,-0.0719475,0.0534154,1.32114,0.908739,-0.749299,1.16177,-0.644208,2.58964,4.38772,-4.18791,2.27396,2.82402,8.38643,6.57693,-0.698069,7.68714,-0.236959
-7.90779,0.96818,0.289065,4,15,0,12.7036,1.84781,0.0371188,-0.238557,-1.44809,-0.700332,0.704875,-0.820072,0.916139,4.06731,0.437408,4.87555,4.08354,3.96296,3.4339,3.76098,4.37563,3.7086,4.46804
-8.20293,0.870794,0.452723,3,15,0,12.2623,1.34051,0.0884461,0.130867,-2.15127,-0.719282,0.0217494,-0.997441,0.96901,4.664,0.502831,5.33805,4.70847,4.7298,3.58227,4.30232,4.67493,4.16245,5.15125
-5.01649,0.994178,0.552506,3,7,0,10.6933,-0.480903,-0.222859,0.0663272,0.52899,1.4921,-1.17611,0.705704,-0.213138,4.1398,4.05321,2.1906,3.23651,4.40864,6.28391,10.1876,-0.627222,7.00017,3.27591
-5.68241,0.611768,0.912303,2,3,0,10.5304,-0.478636,2.05421,-0.407767,-0.737483,-0.87791,-0.321659,1.2972,-0.341013,4.51141,4.29951,2.45351,13.3435,2.75821,1.34059,0.736825,3.12843,10.0887,3.04522
-7.95222,0.876015,0.584468,3,7,0,10.8591,-1.25224,-0.602682,-0.279037,1.29292,0.85086,0.750984,-1.74951,0.905991,5.03787,1.08136,3.68375,4.38615,4.73613,6.43597,5.95795,5.84995,3.14602,6.01756
-8.28422,0.824779,0.717847,3,7,0,14.9278,1.27075,-0.571539,0.074084,-0.847895,-1.58424,-2.46616,1.36986,0.414313,3.84647,6.02193,11.4988,0.404702,4.2926,-1.25949,-5.69374,-11.0046,12.0956,6.34143
-11.3483,0.632353,0.776446,3,15,0,17.3946,-1.52484,0.975369,1.84972,1.26393,0.844558,1.24506,-1.78712,-0.218712,7.75704,0.592611,6.85341,8.33506,8.85321,8.50606,8.25754,8.49488,6.69798,7.62743
-10.7572,0.880891,0.528026,3,7,0,16.3469,2.38674,-0.445131,-1.57568,-0.360652,-1.98759,-1.58918,1.0768,0.587052,4.18638,1.04038,6.66948,3.72328,2.54709,3.81117,2.11854,2.53304,5.30665,4.79713
-9.5912,0.639461,0.653615,3,7,0,17.5254,2.49998,1.10756,0.359971,-0.145714,-1.57585,1.7466,-0.55905,-1.2113,2.86694,3.29383,11.1014,6.51506,4.05262,2.38698,-2.32365,8.61995,1.02552,-1.12287
-5.73789,0.982775,0.454875,3,7,0,13.103,0.195955,0.141374,-0.44606,-1.43682,0.769199,0.132674,1.73056,-1.16694,3.32087,3.05922,3.92034,3.75337,1.95628,-1.07467,5.67402,3.72675,8.61503,-0.249052
-6.19851,0.760387,0.714427,3,15,0,11.3381,0.797667,0.534395,0.104425,1.63792,-1.13642,-0.476251,-0.874642,1.40814,6.30367,4.27208,9.71137,8.58665,6.74978,13.301,1.44878,4.26909,2.56713,12.3194
-8.58641,0.690946,0.662593,3,7,0,12.0178,-0.368416,-0.858233,-0.73419,-1.4579,1.38196,0.415783,1.49822,-1.91299,6.03946,2.62973,5.07062,3.78254,4.10874,2.20558,9.67364,7.13285,9.97937,1.00881
-8.1795,0.995553,0.523328,3,7,0,12.84,1.81011,1.0691,1.56032,-0.0560264,-1.27197,-0.992056,-1.30176,0.862703,5.35003,3.53823,11.7546,9.13277,10.8708,5.1518,0.849489,1.83991,0.744093,8.40247
-7.31385,0.884293,0.838156,3,7,0,11.616,-0.928346,-0.0456762,-1.49601,-0.699438,0.986972,-0.0114743,1.49004,-0.907533,8.47284,1.54344,7.03999,8.40234,6.16383,7.3933,9.99618,8.45513,10.7726,7.07211
-6.6816,0.142739,1.03339,4,15,0,14.6787,0.846387,-0.0235472,1.61247,0.866482,-0.992134,-0.132472,-1.20205,0.682024,1.98226,1.51115,3.26128,1.94668,4.41895,3.29165,0.482996,1.78207,0.165775,3.0129
-8.13224,0.969522,0.23395,4,15,0,15.3663,1.108,-1.1742,1.95104,0.100305,-1.62137,0.44061,-0.357338,0.718972,1.78967,1.45481,3.4016,0.0814389,4.62805,1.93559,-0.569114,2.43067,1.26981,2.83563
-8.22923,0.986132,0.351762,3,15,0,12.9162,1.24436,-1.07123,1.08904,1.37951,-0.146654,-1.52677,0.242289,0.640613,1.74968,0.584532,2.47705,1.12352,2.38626,2.55605,1.66396,0.857238,1.89131,2.12414
-4.13737,0.769936,0.546256,3,15,0,13.0536,0.830878,0.854097,-1.03622,-0.611845,-0.303251,0.756007,0.739033,0.202,5.41276,12.8386,16.08,16.3781,-7.8908,-2.44244,1.51945,15.1188,14.9009,8.00615
-3.96397,0.93045,0.51982,3,15,0,6.75963,-0.102302,-0.806233,0.587487,0.911052,-0.030021,-0.888753,0.132133,-0.15289,2.34729,3.9337,1.94487,-0.824187,4.65829,5.9311,2.2292,-1.1488,2.86707,1.74587
-4.47052,0.704519,0.707514,3,7,0,9.17147,0.470122,0.513108,-0.571211,-0.392172,-0.208414,0.970747,0.236411,0.322957,4.94285,0.677094,5.26116,5.29027,4.55608,4.67731,4.80173,5.60013,5.10292,5.16152
-3.74456,0.649174,0.581872,2,7,0,6.97864,1.57191,-0.242585,0.835721,-0.164747,-0.390884,0.447542,0.719547,0.785965,6.06912,5.28624,14.3786,4.78675,10.4869,5.19823,4.00281,8.43493,9.87282,10.2239
-5.17843,0.965484,0.424626,2,3,0,8.53509,2.56413,-0.421597,0.502123,0.150385,-0.357751,0.025479,0.293048,0.654879,5.43247,11.6845,35.3931,0.506307,11.2996,7.18965,1.25232,5.73018,8.85661,13.0844
-5.17843,0.00341605,0.621171,2,3,0,9.55891,2.56413,-0.421597,0.502123,0.150385,-0.357751,0.025479,0.293048,0.654879,5.43247,11.6845,35.3931,0.506307,11.2996,7.18965,1.25232,5.73018,8.85661,13.0844
-5.82911,0.986536,0.111655,5,31,0,9.37589,-0.545977,-0.315271,0.352204,0.120698,-0.350695,-1.19808,1.84182,1.41817,5.52313,2.15709,4.34541,4.84306,6.28286,5.78348,4.76665,2.93877,9.4961,8.58225
-6.11142,0.997957,0.171473,5,31,0,9.47557,1.1781,-0.0243737,0.50074,-0.127072,-0.198437,0.252797,1.42755,1.03629,8.73682,1.05708,9.98216,8.71105,9.26614,8.60249,8.52705,9.00404,10.2458,9.83225
-6.32242,0.999708,0.268543,4,15,0,9.43421,-0.0909683,-0.614587,0.723118,-0.231415,0.118572,0.00600775,1.64914,1.21301,9.83655,2.0592,9.64923,8.571,11.3256,9.36003,10.0807,9.84893,13.2325,12.3344
-2.71533,0.992469,0.419982,4,15,0,8.10943,1.03953,0.0372689,-0.4526,-0.720921,-0.487278,-0.186941,1.35401,0.397273,5.12149,6.56009,11.9409,5.36598,2.1524,0.392184,1.92491,3.89514,14.0039,7.72764
-2.71533,7.06213e-27,0.643529,2,3,0,14.7654,1.03953,0.0372689,-0.4526,-0.720921,-0.487278,-0.186941,1.35401,0.397273,5.12149,6.56009,11.9409,5.36598,2.1524,0.392184,1.92491,3.89514,14.0039,7.72764
-2.49526,0.99864,0.120358,5,31,0,4.37049,0.45989,0.316217,-0.22983,-0.0017753,-0.550976,0.0560535,1.41757,0.885356,5.11945,7.37735,8.51222,7.45229,3.42392,5.10635,1.05471,5.53298,15.5773,11.651
-5.4025,0.964521,0.1872,4,15,0,9.41147,0.195919,-0.228312,1.43399,0.578561,-0.808247,0.20919,-0.988909,1.00707,5.44496,1.79935,5.79748,5.03415,8.0252,6.48599,3.99064,5.82136,3.66557,7.25702
-5.15094,0.967691,0.269795,4,15,0,12.9161,-0.258875,0.0901319,-1.42504,-0.573796,0.901488,-0.135989,1.30003,-0.581143,5.34542,1.8013,4.87911,5.50778,2.77849,4.31184,6.96928,5.10046,7.68717,4.29861
-7.30361,0.923869,0.389846,3,7,0,10.5261,0.302688,0.253141,0.469387,0.210718,-1.46482,-1.17682,-0.195567,-0.0558999,6.80359,0.131544,6.8434,6.83689,6.86533,6.83131,6.6109,6.64878,6.77786,6.79623
-7.1968,0.639429,0.512441,2,3,0,16.3569,1.21117,1.16127,1.51547,-0.432122,-0.628168,-0.245187,0.840183,-2.00324,6.34464,3.55635,10.652,10.4745,11.7342,4.80786,4.11065,5.47267,9.33262,-0.779593
-4.11629,0.999599,0.373936,3,7,0,9.0199,0.864263,-0.315275,-0.427748,-0.295374,0.74615,-0.526064,-0.832834,0.462211,6.59738,3.05492,9.23764,5.63424,5.29065,5.69504,8.87681,4.9903,4.05314,8.0094
-4.16299,0.740012,0.57241,3,7,0,8.87586,-0.991066,0.0519166,0.441122,0.53099,-0.668805,0.154086,0.362618,-0.85476,7.24444,4.40674,2.87706,7.47322,9.18835,9.58437,4.29718,7.92345,8.8424,3.47773
-8.89222,0.737077,0.514006,3,7,0,15.2297,1.83731,-0.446835,-1.12441,-0.35518,0.423386,-1.81136,-0.278079,0.522527,10.7013,1.17785,12.8653,10.175,9.37687,10.2829,11.1999,8.56774,10.3737,11.3167
-8.18781,0.980077,0.459292,3,7,0,12.8085,-1.23158,1.28096,-0.278006,-0.151454,1.08235,-0.235752,-0.289234,-0.909653,10.8763,0.820344,9.86597,11.9271,10.6482,10.752,11.7642,10.6829,10.639,10.1301
-5.43733,0.564381,0.670742,3,15,0,13.2235,0.643932,-1.69757,-0.184838,0.140408,-1.68494,0.34582,0.0948642,0.658107,5.25503,3.31033,7.38665,-0.364496,4.64315,5.71982,-0.322692,6.39981,5.56906,7.43358
-10.2969,0.818179,0.42363,3,7,0,15.166,3.05073,1.2115,0.817219,0.498084,1.85627,-0.278934,1.38696,-0.0399857,3.89981,6.17701,22.7442,11.3833,8.94777,6.97648,15.366,2.17683,12.467,3.65282
-4.81984,0.554915,0.446178,3,7,0,15.6928,-0.606824,-0.599367,0.70361,-1.48556,-0.171322,-0.70315,0.34611,-0.143784,3.5248,2.18208,2.20066,2.21693,5.06014,0.283187,3.15096,1.99047,4.28004,3.21105
-4.13552,0.998262,0.27831,4,15,0,7.17015,1.65687,0.661402,-0.649437,1.37933,-0.0875468,0.780225,1.00798,0.41163,1.73519,10.3091,18.816,8.55364,-4.95992,15.9549,0.832661,9.7786,12.1266,5.97873
-2.97242,1,0.419133,3,7,0,5.08999,0.082972,-0.13166,0.035102,0.0663452,0.336459,-0.948829,0.866519,0.356728,1.62801,6.98446,2.20753,0.708437,1.87318,2.0914,3.97799,-4.99904,7.68018,4.11956
-10.9799,0.393306,0.630853,2,3,0,12.0695,0.414993,0.813449,0.933863,1.8746,-0.248935,1.9166,1.1819,-2.02605,1.65169,0.669376,1.92948,2.19619,2.2768,2.9065,1.48506,2.93462,2.44283,0.295502
-11.9799,0.991026,0.288115,3,15,0,14.3583,1.18449,0.826186,0.667269,1.51015,-0.026229,2.09242,1.09153,-2.21343,0.950552,0.468755,1.50579,1.33783,1.26334,1.65844,0.938257,1.93138,1.46221,-0.0870044
-8.22436,0.990415,0.425184,3,7,0,16.151,-0.193456,1.55403,-0.280972,0.456193,1.06123,-0.251253,-0.16759,-1.11701,0.484188,0.182014,0.448976,0.767042,0.433047,0.567221,0.677346,0.438457,0.453684,0.280877
-5.45817,1,0.624409,3,7,0,9.58822,-0.25749,-0.874901,0.844464,-0.629264,-1.25648,0.420256,0.346769,1.03863,1.55485,2.26087,0.972696,-0.423192,3.46407,0.132162,-1.28589,2.50499,2.33885,3.90305
-7.55064,0.365913,0.930759,2,3,0,10.7024,-0.54262,0.869961,-0.772635,0.011488,-0.795944,1.4164,1.74007,1.57188,1.47581,1.65612,0.577167,2.91658,0.196234,1.49484,0.157631,3.82154,4.35758,4.07903
-7.02146,0.986601,0.408312,3,15,0,13.5128,1.69751,-0.328519,0.628119,0.974256,0.723127,-0.46527,0.0685909,-1.5748,-0.866469,5.93739,9.21229,-2.81701,2.86292,4.91807,3.42702,-3.62896,-0.459218,-10.2167
-7.02146,0.0843474,0.592153,3,7,0,15.3604,1.69751,-0.328519,0.628119,0.974256,0.723127,-0.46527,0.0685909,-1.5748,-0.866469,5.93739,9.21229,-2.81701,2.86292,4.91807,3.42702,-3.62896,-0.459218,-10.2167
-6.25658,0.99344,0.153321,5,31,0,12.1712,1.28683,0.991783,-1.22344,-0.0999747,-1.0186,0.319678,1.32708,2.01798,1.05656,5.79584,8.51483,6.80478,-6.03429,0.477126,-4.84707,2.90937,8.74809,12.7524
-5.31266,0.999771,0.225465,4,15,0,8.61259,1.20675,0.426666,-0.834773,-0.247226,-0.691634,-0.318052,1.19017,2.13586,0.800945,6.55768,8.71443,3.59888,-4.67322,-0.820284,-3.73457,-1.28474,8.60569,14.8072
-6.22965,0.86456,0.334379,3,7,0,10.3537,1.44319,0.399147,-0.638925,0.410432,0.447333,-0.852203,1.74768,1.36193,0.216639,2.73455,4.16312,1.30813,-1.53053,1.33899,1.43989,-2.11375,4.99575,3.9409
-9.79966,0.816731,0.383206,4,23,0,16.1208,-0.384082,1.83573,-0.747511,-0.499867,-0.399789,0.444778,-1.32261,0.192016,5.1128,0.0306551,5.10102,5.16907,5.08988,5.09747,5.10054,5.12643,5.07225,5.11868
-4.33127,0.996671,0.401041,4,15,0,10.7724,0.628512,-1.16623,0.799669,0.389307,-0.00497171,-0.434915,1.45636,0.230878,4.62724,8.35228,9.87674,-5.11345,11.3063,7.87884,4.58571,0.994705,16.7912,6.5556
-3.36885,0.232477,0.586752,2,3,0,6.91395,0.389421,-0.751488,0.472805,0.618309,-0.0926578,-0.120549,1.05609,0.1101,4.95138,2.24293,5.82482,3.26585,6.01185,6.3382,4.74355,4.681,7.32012,5.19832
-7.29102,0.975505,0.207076,4,15,0,9.39603,0.482677,-1.20162,-0.708349,0.0215278,-0.407471,1.51689,-1.61157,0.877349,6.10933,3.54707,7.82142,1.84709,3.59676,6.18569,4.66399,11.4899,0.392974,9.22135
-6.3129,0.994048,0.291183,4,15,0,13.577,2.02081,-0.81855,-0.664812,-0.195124,-1.24303,-0.343155,-0.0554435,1.83482,6.00679,5.94899,18.0286,1.13724,2.05182,4.84599,-1.38798,3.96536,5.67695,16.9221
-6.00909,0.959648,0.422432,3,7,0,10.5637,-0.391924,0.53508,1.12756,-0.426234,-0.67909,-0.143218,1.45266,-1.84047,5.63505,4.45254,3.89,8.01752,10.6556,3.73723,2.61138,4.99737,12.1031,-2.55969
-3.28575,0.997164,0.573571,3,7,0,7.99813,0.639988,1.02823,-0.0960244,-0.00599262,-1.06573,-0.787943,1.26937,0.197107,5.57609,7.48885,10.3689,13.2764,4.85698,5.53121,-2.40504,-0.3247,15.0822,7.05219
-3.28575,0.0935173,0.831846,2,4,1,11.6774,0.639988,1.02823,-0.0960244,-0.00599262,-1.06573,-0.787943,1.26937,0.197107,5.57609,7.48885,10.3689,13.2764,4.85698,5.53121,-2.40504,-0.3247,15.0822,7.05219
-3.28575,0.184158,1.86081,1,3,1,5.57514,0.639988,1.02823,-0.0960244,-0.00599262,-1.06573,-0.787943,1.26937,0.197107,5.57609,7.48885,10.3689,13.2764,4.85698,5.53121,-2.40504,-0.3247,15.0822,7.05219
-3.28575,0,6.07319,0,1,1,8.74774,0.639988,1.02823,-0.0960244,-0.00599262,-1.06573,-0.787943,1.26937,0.197107,5.57609,7.48885,10.3689,13.2764,4.85698,5.53121,-2.40504,-0.3247,15.0822,7.05219
