# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = garch_garch11_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = garch-garch11.data.R
# init = 2 (Default)
# random
#   seed = 1569824
# output
#   file = 1.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-267.231,0.896905,0.161572,3,15,0,271.158,5.0416,1.07085,0.526571,0.401435
-267.677,0.738125,0.214404,3,7,0,268.056,5.04747,0.936783,0.611822,0.342232
-267.677,0.00881132,0.188384,1,1,0,270.064,5.04747,0.936783,0.611822,0.342232
-267.508,0.999616,0.0258409,4,31,0,268.031,5.07409,1.04728,0.579557,0.372267
-268.188,0.995664,0.0447785,6,87,0,269.455,4.99106,2.54359,0.524335,0.142139
-266.915,0.995918,0.0761896,4,31,0,269.379,4.98368,1.63786,0.525033,0.293455
-267.687,0.879733,0.128686,3,15,0,269.074,5.19317,1.23956,0.470866,0.35482
-269.089,0.694601,0.161785,3,11,0,271.258,5.2847,1.11865,0.611554,0.316664
-267.74,0.999874,0.128625,4,27,0,269.376,5.1228,1.63547,0.67069,0.250063
-267.74,0.650277,0.216009,2,7,0,268.61,5.1228,1.63547,0.67069,0.250063
-267.46,0.988225,0.154395,3,11,0,268.458,5.0306,0.960829,0.439987,0.392712
-267.534,0.37975,0.249925,2,5,0,268.512,4.99115,1.01437,0.501841,0.338493
-267.645,0.990329,0.0939164,3,7,0,268.163,5.00662,1.03091,0.51079,0.322455
-268.258,0.980334,0.152261,2,3,0,268.401,5.11316,0.969505,0.498468,0.324254
-268.674,0.0794606,0.239515,2,7,0,272.471,5.17563,1.67612,0.560574,0.331266
-269.181,0.995896,0.0454294,5,47,0,272.22,4.86515,1.53199,0.600765,0.335952
-267.97,1,0.0742227,3,7,0,269.323,4.97191,1.41808,0.580485,0.350707
-268.267,0.826445,0.121626,4,15,0,269.591,5.1863,1.05031,0.665762,0.279198
-267.674,0.93899,0.13293,3,7,0,268.761,5.08783,1.31362,0.675201,0.276691
-267.884,0.566105,0.187587,4,15,0,269.411,5.05723,0.986898,0.428865,0.378014
-268.207,0.973039,0.113143,3,11,0,269.018,5.05612,1.98234,0.636079,0.249233
-267.612,1,0.17179,2,3,0,268.161,5.03541,1.83509,0.626722,0.25323
-267.612,0.000912743,0.275628,1,3,0,269.227,5.03541,1.83509,0.626722,0.25323
-266.787,0.996119,0.0475421,4,23,0,268.916,4.99156,1.56862,0.53988,0.280323
-268.847,0.978094,0.0757601,5,39,0,270.245,5.13815,1.0464,0.64675,0.337511
-269.392,0.984795,0.115378,4,15,0,269.892,5.09598,0.991001,0.607301,0.384096
-270.384,0.913165,0.177408,4,15,0,270.501,4.96533,1.03314,0.668126,0.327667
-270.384,0.000193907,0.232254,1,3,0,272.417,4.96533,1.03314,0.668126,0.327667
-267.892,1,0.042099,6,127,0,271.142,5.05666,0.72975,0.503171,0.447852
-269.985,0.989503,0.0667493,5,63,0,270.74,5.03601,0.965258,0.688811,0.30571
-269.974,0.999686,0.102937,4,15,0,270.186,5.12158,1.05786,0.692195,0.302818
-271.325,0.74318,0.161419,4,15,0,271.761,5.18005,1.63332,0.737126,0.257652
-270.206,0.803325,0.14642,4,19,0,276.736,4.89217,0.882659,0.302992,0.485539
-268.028,0.989775,0.150865,3,7,0,271.24,4.88472,1.12812,0.560594,0.367689
-268.828,0.179884,0.229487,2,7,0,270.85,4.94699,1.60308,0.637354,0.310484
-268.07,0.997561,0.0644405,4,23,0,270.052,5.17201,0.796569,0.518217,0.40591
-270.976,0.923131,0.0995998,3,15,0,273.049,4.83333,1.69745,0.689343,0.283228
-270.876,0.959931,0.131457,3,7,0,271.632,5.29929,1.09466,0.737787,0.242391
-271.219,0.819908,0.186531,3,7,0,271.96,4.78467,1.49957,0.663548,0.308769
-270.152,0.754873,0.198246,2,3,0,271.035,5.15473,1.58476,0.629857,0.340348
-269.579,0.72487,0.184539,4,15,0,271.604,5.16536,0.858365,0.395463,0.534194
-269.193,0.982983,0.161793,4,15,0,270.356,4.90183,1.39111,0.675378,0.293907
-269.193,0.225178,0.238431,1,1,0,272.38,4.90183,1.39111,0.675378,0.293907
-267.567,0.99863,0.0770407,5,31,0,270.045,5.06908,1.01494,0.413735,0.47017
-267.555,0.864172,0.117078,3,15,0,270.951,5.09757,1.10816,0.649045,0.262021
-269.291,0.994855,0.135808,4,31,0,270.067,5.01964,3.00516,0.47074,0.107419
-267.399,0.993692,0.203443,3,7,0,269.574,5.13579,1.47109,0.636859,0.198162
-267.399,0.0348785,0.302879,2,7,1,269.156,5.13579,1.47109,0.636859,0.198162
-267.462,0.94233,0.0692515,3,11,0,268.923,5.13413,1.89588,0.612764,0.22571
-267.557,0.995294,0.0934236,4,31,0,269.6,4.95481,2.03157,0.574396,0.177663
-268.16,0.970025,0.139213,3,11,0,269.527,5.11344,2.44625,0.520908,0.138233
-268.16,0.531956,0.196869,1,1,0,268.966,5.11344,2.44625,0.520908,0.138233
-270.916,0.867153,0.119962,4,15,0,272.493,5.24853,2.07724,0.63022,0.0597533
-271.678,0.687667,0.139078,3,7,0,274.79,5.02343,1.75763,0.579583,0.078141
-270.637,0.993182,0.114542,3,7,0,272.406,5.06189,3.38877,0.460243,0.138974
-270.108,0.993113,0.168274,4,15,0,271.106,5.04347,3.14843,0.636635,0.0961598
-270.264,0.112569,0.246328,3,12,1,272.794,5.13233,3.20637,0.612986,0.0716595
-272.513,0.991804,0.0690957,5,31,0,275.665,5.06779,3.72462,0.609582,0.016816
-271.767,0.998765,0.10094,3,15,0,273.812,5.1301,3.07602,0.603862,0.012706
-271.896,0.995984,0.148883,5,39,0,272.371,5.10485,1.39665,0.789972,0.208948
-272.311,0.243658,0.217736,3,7,0,273.18,4.93543,1.33586,0.759987,0.238643
-271.523,0.998465,0.0794541,2,3,0,272.44,5.13381,1.30173,0.761717,0.236871
-271.202,0.997382,0.116647,4,15,0,272.864,4.98219,0.55803,0.484849,0.511225
-270.858,0.699635,0.170358,2,7,0,272.801,5.10406,0.915075,0.545625,0.450651
-270.858,0.0177651,1.15465,1,3,0,275.67,5.10406,0.915075,0.545625,0.450651
-270.858,2.973e-132,2.78469,1,1,0,273.327,5.10406,0.915075,0.545625,0.450651
-271.94,0.991042,0.27721,4,15,0,272.956,5.16255,1.20518,0.661179,0.337602
-271.569,0.997658,0.28345,3,7,0,272.262,5.15584,1.11809,0.590026,0.407081
-272.464,0.949317,0.381473,3,7,0,272.714,5.14201,0.972857,0.659355,0.340207
-267.831,0.863563,0.513312,3,15,0,270.659,5.13379,1.70119,0.502213,0.205892
-267.862,0.375455,0.573357,2,7,0,268.613,5.06645,1.88297,0.48229,0.187218
-267.795,0.988023,0.14551,5,31,0,270.335,5.05562,0.915922,0.423192,0.488349
-267.956,0.98728,0.251872,4,31,0,268.691,4.95298,0.972205,0.592669,0.362451
-267.696,0.958402,0.446675,3,7,0,268.77,4.95744,1.91021,0.62389,0.230586
-267.457,0.356973,0.733794,2,7,0,268.841,5.07723,1.1169,0.394051,0.41577
-270.052,0.831633,0.181629,5,31,0,274.307,5.0394,1.76482,0.853815,0.119914
-268.229,0.993396,0.203178,4,31,0,271.627,5.18378,1.41906,0.596296,0.194408
-268.117,1,0.379286,2,3,0,268.611,5.14737,1.40682,0.660391,0.291233
-267.522,0.206389,0.72101,3,11,0,268.409,5.19064,1.64776,0.59567,0.250749
-267.021,0.996256,0.116618,5,63,0,268.273,4.9581,1.11083,0.455524,0.393818
-267.109,0.990777,0.220215,4,31,0,268.412,5.01366,1.58508,0.642496,0.211165
-268.79,0.865044,0.406087,2,7,0,269.187,4.94339,1.26884,0.714245,0.249004
-268.375,0.544891,0.507579,3,15,0,269.894,5.1292,1.57786,0.672992,0.276805
-269.202,0.996556,0.241733,3,15,0,270.108,5.07205,1.89269,0.599092,0.0973451
-266.948,1,0.448378,2,7,0,268.43,5.08491,1.51845,0.628041,0.220068
-266.948,0.160509,0.832217,1,3,0,269.314,5.08491,1.51845,0.628041,0.220068
-267.529,0.992375,0.130536,5,31,0,268.628,5.10827,1.46884,0.444348,0.295876
-269.883,0.989808,0.237209,4,15,0,270.533,4.72533,1.65734,0.468282,0.348358
-269.883,0.0389998,0.423727,2,3,0,271.296,4.72533,1.65734,0.468282,0.348358
-269.66,0.999727,0.0495523,6,63,0,272.025,4.8097,0.899028,0.335249,0.536096
-272.006,0.942374,0.091403,5,31,0,274.721,4.76264,0.981332,0.582164,0.293286
-270,0.999818,0.142062,4,15,0,272.261,4.79859,1.08759,0.619338,0.323007
-268.547,0.994154,0.257215,4,15,0,272.478,5.05622,1.9017,0.740309,0.199248
-269.438,0.980376,0.453967,3,7,0,269.95,5.05435,1.42978,0.721012,0.267593
-269.438,0.117158,0.764306,2,3,0,270.832,5.05435,1.42978,0.721012,0.267593
-269.846,0.996041,0.122342,4,31,0,270.673,4.97246,1.61805,0.735698,0.248956
-269.228,0.982024,0.215323,5,55,0,270.753,5.12781,0.942874,0.70576,0.275535
-268.635,0.649751,0.36169,4,15,0,272.737,5.02281,1.2607,0.583247,0.383877
-268.14,0.966182,0.249729,4,23,0,270.1,5.14344,1.59189,0.705171,0.239454
-266.908,0.855642,0.398537,2,7,0,269.546,5.04468,1.05302,0.523403,0.347149
-266.908,0.0105281,0.473153,2,3,0,268.347,5.04468,1.05302,0.523403,0.347149
-266.966,0.998103,0.0628522,4,15,0,267.248,5.06005,1.03397,0.521266,0.389753
-267.138,0.998801,0.108821,5,63,0,267.342,5.00934,1.61723,0.470328,0.267065
-269.461,0.955099,0.187149,5,31,0,273.419,4.98052,2.8191,0.623204,0.0692548
-267.172,0.562797,0.28579,3,15,0,270.379,5.00059,1.89273,0.522495,0.264715
-267.938,0.795587,0.161921,4,31,0,272.502,5.03421,1.53298,0.725592,0.220294
-267.015,0.986389,0.165247,4,31,0,270.386,5.09129,1.32314,0.542915,0.27048
-267.551,0.9864,0.270285,4,31,0,267.78,4.99963,1.09741,0.537978,0.29865
-269.975,0.892673,0.438932,3,7,0,270.563,5.0458,2.54918,0.803637,0.0829764
-268.472,0.987161,0.563169,3,7,0,270.889,4.94801,1.17302,0.668772,0.237287
-267.694,0.290035,0.905141,2,5,0,270.173,5.12707,1.12101,0.396508,0.438039
-267.982,0.807471,0.270155,3,15,0,270.707,5.0773,1.02219,0.413142,0.485762
-266.907,0.97896,0.282177,4,15,0,268.45,5.04669,1.57395,0.463539,0.315426
-267.859,0.512242,0.442431,3,7,0,268.881,5.04099,0.880064,0.611381,0.333756
-267.696,0.253256,0.917934,2,7,0,268.088,5.08895,0.926819,0.613352,0.338079
-267.696,0,3.39694,0,1,1,270.001,5.08895,0.926819,0.613352,0.338079
-268.352,0.818052,0.383909,3,15,0,270.322,5.03654,0.839991,0.602611,0.374012
-270.635,0.99239,0.266175,4,15,0,271.748,5.23936,2.98511,0.614873,0.0577804
-273.609,0.97927,0.357142,3,7,0,275.001,5.39437,3.19489,0.610626,0.0457385
-275.168,0.968837,0.529214,3,7,0,276.065,4.74964,1.17009,0.712,0.286467
-270.334,0.589404,0.821693,2,3,0,276.417,5.01539,1.21801,0.631733,0.363122
-269.569,0.978162,0.409864,4,23,0,271.947,4.90869,0.79607,0.558888,0.426472
-269.041,0.414993,0.696261,3,7,0,270.401,4.97693,0.937246,0.552652,0.431133
-267.432,0.996358,0.203862,4,15,0,269.725,4.93465,1.19052,0.574101,0.301148
-269.869,0.916078,0.37732,3,7,0,274.435,4.95951,2.9075,0.494311,0.0647564
-270.085,0.625872,0.54641,3,7,0,271.792,4.84198,2.49372,0.456145,0.27892
-271.026,0.890239,0.318461,3,7,0,273.142,4.94134,2.8953,0.458858,0.0432083
-269.708,0.988658,0.428925,3,7,0,271.52,5.0711,2.65647,0.581182,0.214338
-267.012,0.762981,0.785521,2,7,0,268.877,5.05403,1.04172,0.557912,0.363635
-267.954,0.397873,0.71134,2,3,0,271.074,5.08241,1.74451,0.628687,0.137776
-269.285,0.997907,0.210094,3,15,0,270.682,5.24776,2.29566,0.715175,0.108323
-269.111,0.901219,0.395418,3,7,0,271.13,5.21558,1.71426,0.747362,0.206514
-270.827,0.568144,0.550639,2,7,0,272.07,5.14413,2.1611,0.852479,0.128091
-268.703,0.995007,0.280527,4,15,0,271.647,5.13106,0.844967,0.536629,0.438905
-268.129,0.74266,0.516329,2,7,0,269.119,5.08601,0.922351,0.528198,0.435696
-266.831,0.989016,0.446427,2,7,0,268.536,5.02174,1.2254,0.552475,0.344398
-268.828,0.687318,0.797064,2,3,0,270.208,4.85601,1.04433,0.596303,0.325482
-268.637,0.511956,0.586524,3,7,0,269.95,4.86942,1.09613,0.567638,0.383502
-268.069,0.991845,0.261811,4,15,0,270.301,5.09376,0.796161,0.463414,0.480203
-268.1,0.999691,0.466906,3,15,0,269.739,5.12065,0.91673,0.549061,0.414975
-268.1,0.235304,0.843196,2,3,0,268.948,5.12065,0.91673,0.549061,0.414975
-266.982,0.996994,0.176161,4,23,0,268.426,5.12344,1.26077,0.594005,0.28413
-267.43,0.956259,0.315269,3,7,0,267.728,5.12258,1.41884,0.596476,0.315996
-267.738,0.763706,0.499323,3,15,0,268.365,5.01936,1.22638,0.562545,0.249615
-267.113,0.947195,0.46318,2,7,0,268.533,5.04769,1.03272,0.528269,0.334237
-267.169,0.870804,0.708093,3,7,0,268.468,5.07501,1.78372,0.631477,0.228932
-271.469,0.0533125,0.875055,3,10,1,273.18,5.17625,2.81659,0.833201,0.0798416
-267.487,0.996207,0.121302,4,31,0,274.618,5.00799,1.36907,0.394889,0.356433
-267.736,0.985499,0.211254,5,31,0,268.445,4.90636,1.29009,0.573014,0.276591
-267.786,0.867485,0.354526,2,7,0,272.435,5.14459,1.4511,0.659333,0.27628
-267.63,0.979214,0.433726,2,7,0,268,5.11628,1.45153,0.668487,0.267983
-266.93,0.336359,0.706291,2,3,0,268.336,5.11399,1.19945,0.568073,0.325205
-267.822,0.95972,0.218959,4,15,0,268.963,5.13508,0.857937,0.509907,0.431467
-267.744,0.991985,0.338462,4,15,0,269.673,4.91773,1.29599,0.613899,0.268111
-267.168,0.933013,0.563915,2,3,0,268.255,4.99406,1.27231,0.604237,0.314879
-267.237,0.569781,0.804022,2,7,0,267.606,5.09536,1.7257,0.666264,0.175894
-267.84,0.910397,0.461122,3,15,0,268.277,5.01167,1.83925,0.385563,0.326151
-267.84,0.0568433,0.619273,3,7,0,268.232,5.01167,1.83925,0.385563,0.326151
-272.084,0.972845,0.10171,5,31,0,272.584,4.80964,3.46009,0.378556,0.0739868
-268.933,0.99152,0.160079,5,31,0,274.432,5.20996,1.33885,0.738119,0.160716
-269.544,0.98939,0.261894,4,15,0,271.439,5.10774,2.1494,0.834487,0.0986658
-268.162,0.963064,0.423323,3,7,0,270.935,5.06735,1.57291,0.620813,0.314155
-268.19,0.968829,0.638263,3,15,0,269.164,4.96351,0.798889,0.509853,0.379252
-268.19,0.0306826,0.97009,2,7,0,271.671,4.96351,0.798889,0.509853,0.379252
-267.569,0.999503,0.160631,5,31,0,268.853,5.15679,1.27821,0.541676,0.266765
-267.409,0.877059,0.263213,3,15,0,271.014,5.08047,1.34876,0.598937,0.329055
-267.252,0.987118,0.322275,3,15,0,268.364,4.94308,1.65636,0.573233,0.274744
-267.758,0.90019,0.507493,3,7,0,268.129,5.204,1.61526,0.545948,0.227787
-267.816,0.887689,0.650692,3,7,0,270.639,5.16099,2.09866,0.588737,0.146557
-267.809,0.325508,0.80822,2,3,0,268.927,5.08126,1.94088,0.596207,0.134077
-268.639,0.977875,0.27978,3,7,0,269.171,5.02528,2.03371,0.727107,0.194702
-267.96,0.957431,0.42684,3,7,0,270.429,4.97543,1.74759,0.578263,0.306542
-267.249,0.333338,0.618789,2,3,0,268.984,4.96605,1.52849,0.455663,0.365661
-267.892,0.990367,0.222527,4,15,0,268.532,4.96232,2.04191,0.660491,0.155494
-268.4,0.998038,0.346733,4,15,0,269.536,5.00729,0.759436,0.366292,0.534248
-267.856,0.988098,0.54653,3,7,0,270.519,5.18001,1.30029,0.499736,0.286316
-268.741,1,0.838382,2,3,0,269.329,4.95754,1.08818,0.692375,0.25579
-268.741,0.131838,1.31319,2,3,0,270.419,4.95754,1.08818,0.692375,0.25579
-268.971,0.987179,0.313141,4,15,0,270.135,5.03221,0.981517,0.328455,0.45063
-267.4,0.829841,0.477316,2,7,0,271.307,5.07314,1.69455,0.534613,0.31493
-269.263,0.919527,0.517247,2,7,0,271.246,4.99973,2.62563,0.402499,0.138334
-269.607,1,0.677608,2,3,0,270.107,5.02362,2.82396,0.524562,0.202235
-269.607,0.0400191,1.04915,2,3,0,272.424,5.02362,2.82396,0.524562,0.202235
-269.196,0.986225,0.214714,3,11,0,271.514,4.98079,2.5798,0.368642,0.204834
-269.038,0.968092,0.323432,3,15,0,272.608,4.78208,1.02638,0.437983,0.432921
-269.203,0.876193,0.467078,3,7,0,269.885,4.80853,0.89195,0.390758,0.503451
-268.585,0.460927,0.555494,4,15,0,273.557,5.18868,2.18276,0.714337,0.107477
-269.073,0.995948,0.280449,3,7,0,269.386,5.19952,2.27368,0.735527,0.0898573
-267.525,0.997317,0.426548,3,7,0,269.78,5.18843,1.26416,0.609806,0.290287
-267.233,0.46316,0.647735,2,7,0,272.153,5.10173,1.78516,0.57619,0.262708
-267.249,1,0.33162,4,15,0,268.164,5.01063,0.944021,0.481168,0.380433
-267.249,0.0370229,0.504759,2,3,0,268.413,5.01063,0.944021,0.481168,0.380433
-268.347,0.991135,0.110722,5,63,0,271.088,5.1792,1.97975,0.634427,0.232329
-267.669,1,0.165754,3,7,0,268.579,5.15341,1.81467,0.618961,0.244267
-268.501,0.994389,0.251536,4,15,0,269.715,4.87927,2.08545,0.626233,0.165871
-268.466,0.854427,0.37595,3,7,0,269.962,5.0334,1.58731,0.693445,0.26691
-268.16,0.982163,0.424911,3,7,0,269.719,5.08148,1.65263,0.754087,0.137028
-267.936,0.839016,0.616059,2,7,0,269.027,5.06785,1.20197,0.57547,0.378435
-268.195,0.7813,0.673247,1,3,0,271.875,4.99509,1.76831,0.733196,0.194779
-268.406,0.687768,0.657191,2,7,0,272.616,5.18481,0.768728,0.535763,0.386884
-269.149,0.468627,0.535555,2,3,0,270.263,5.1833,0.7619,0.597852,0.379506
-268.155,0.99284,0.286864,3,7,0,269.319,5.09166,0.909063,0.595768,0.297116
-268.634,0.990935,0.421533,3,7,0,269.722,4.90097,0.70694,0.410236,0.485959
-268.634,0.0514413,0.615006,3,7,0,269.323,4.90097,0.70694,0.410236,0.485959
-269.201,0.974645,0.150412,5,31,0,270.815,4.90332,0.689342,0.518799,0.405167
-267.043,0.985162,0.213031,4,15,0,269.962,5.09985,1.20253,0.447092,0.379279
-268.605,0.978571,0.306786,4,15,0,270.264,5.03461,2.28595,0.3807,0.267658
-267.229,0.819438,0.434975,2,7,0,271.324,5.00562,2.02081,0.546368,0.194065
-267.182,0.940764,0.456989,3,15,0,268.268,5.0913,1.21982,0.421676,0.400576
-267.182,0.00176191,0.601124,2,3,0,268.5,5.0913,1.21982,0.421676,0.400576
-267.799,0.949127,0.139026,4,23,0,269.5,5.08969,1.06112,0.499694,0.434927
-267.105,0.992649,0.186194,2,7,0,268.611,5.10773,1.09228,0.469761,0.407412
-267.745,0.956917,0.269399,3,15,0,270.587,5.00534,0.915383,0.454476,0.382997
-267.745,0.0735417,0.364036,1,1,0,269.939,5.00534,0.915383,0.454476,0.382997
-269.246,0.149829,0.787678,3,7,0,271.105,5.13004,1.20699,0.53412,0.224829
-269.246,3.38676e-11,2.41522,1,1,0,273.549,5.13004,1.20699,0.53412,0.224829
-267.541,1,0.258163,3,7,0,269.541,5.0882,0.860681,0.570086,0.36615
-267.719,0.993565,0.281562,4,15,0,268.79,5.05904,0.895143,0.468959,0.465972
-268.204,0.988784,0.38483,4,15,0,268.879,5.0258,2.11837,0.717413,0.162004
-267.197,0.954341,0.592489,3,7,0,269.006,4.97665,0.924638,0.458216,0.425139
-270.126,0.0678928,0.886337,3,7,0,274.897,5.03899,1.50109,0.263918,0.429654
-268.761,0.997788,0.0875377,5,31,0,272.43,5.03487,0.87733,0.346977,0.546328
-268.981,0.999413,0.156057,4,15,0,270.601,5.04406,0.903958,0.326628,0.551863
-271.892,0.994145,0.287431,4,15,0,272.632,5.3328,2.83742,0.501422,0.187813
-267.196,0.993043,0.52865,3,7,0,273.039,5.02421,1.03129,0.542701,0.326294
-268.438,0.533703,0.975699,2,3,0,269.895,5.05672,0.939488,0.673236,0.276976
-268.237,0.98621,0.424462,2,3,0,269.068,5.02962,1.10085,0.700149,0.247698
-270.369,0.838086,0.770894,2,3,0,274.094,5.15766,1.94733,0.872849,0.0766614
-268.409,0.9864,0.879247,2,3,0,270.96,5.11181,1.46233,0.767961,0.150943
-268.847,0.375115,1.58832,2,3,0,270.137,5.1157,2.35217,0.531847,0.0949163
-269.163,0.60088,0.434496,3,7,0,273.953,4.87613,1.31646,0.674324,0.286045
-269.549,0.997882,0.241649,3,7,0,269.939,4.85114,1.27736,0.663844,0.300335
-268.328,0.947756,0.45223,3,7,0,270.645,4.99534,2.3142,0.475789,0.142927
-268.52,0.981316,0.721475,2,7,0,269.705,4.87924,2.37245,0.483798,0.186343
-268.52,0.000335986,1.26336,2,4,1,273.871,4.87924,2.37245,0.483798,0.186343
-272.078,0.983655,0.120617,5,31,0,273.879,4.97528,1.27956,0.847371,0.124904
-272.068,0.99655,0.214076,4,31,0,275.02,5.02056,2.66042,0.259515,0.210688
-275.737,0.904776,0.39084,2,3,0,276.397,5.03936,4.80855,0.362754,0.0910379
-268.4,1,0.542329,2,7,0,277.498,4.98625,1.43813,0.489371,0.413789
-268.053,0.785964,0.982552,3,7,0,268.729,5.04765,1.61735,0.715522,0.232012
-272.111,0.0697254,0.961156,2,3,0,274.785,5.27969,3.1312,0.723253,0.0472489
-269.134,1,0.12582,3,7,0,272.175,5.21733,2.41564,0.67662,0.0913703
-268.669,1,0.227422,4,15,0,269.762,4.87114,0.788119,0.462402,0.475984
-267.478,0.998279,0.40703,3,15,0,269.547,5.1591,1.01583,0.527384,0.345241
-268.148,0.840666,0.718082,2,3,0,268.561,5.07334,0.933475,0.44655,0.486588
-268.077,0.986968,0.817968,2,3,0,269.356,5.13082,1.60827,0.569336,0.328871
-268.077,0.0662918,1.37886,1,3,1,270.375,5.13082,1.60827,0.569336,0.328871
-268.789,0.994902,0.196913,4,15,0,271.432,5.26424,1.3241,0.570514,0.337486
