# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = garch_garch11_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = garch-garch11.data.R
# init = 2 (Default)
# random
#   seed = 1569824
# output
#   file = mpi.1.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-267.231,0.896905,0.161572,3,15,0,271.158,5.0416,1.07085,0.526571,0.401435
-267.677,0.738125,0.214404,3,7,0,268.056,5.04747,0.936783,0.611822,0.342232
-267.677,0.00881132,0.188384,1,1,0,270.064,5.04747,0.936783,0.611822,0.342232
-267.508,0.999616,0.0258409,4,31,0,268.031,5.07409,1.04728,0.579557,0.372267
-268.188,0.995664,0.0447785,6,87,0,269.455,4.99106,2.54359,0.524335,0.142139
-266.915,0.995918,0.0761896,4,31,0,269.379,4.98368,1.63786,0.525033,0.293455
-267.687,0.879733,0.128686,3,15,0,269.074,5.19317,1.23956,0.470866,0.35482
-269.089,0.694601,0.161785,3,11,0,271.258,5.2847,1.11865,0.611554,0.316664
-267.74,0.999874,0.128625,4,27,0,269.376,5.1228,1.63547,0.67069,0.250063
-267.74,0.650277,0.216009,2,7,0,268.61,5.1228,1.63547,0.67069,0.250063
-267.46,0.988225,0.154395,3,11,0,268.458,5.0306,0.960829,0.439987,0.392712
-267.534,0.37975,0.249925,2,5,0,268.512,4.99115,1.01437,0.501841,0.338493
-267.645,0.990329,0.0939164,3,7,0,268.163,5.00662,1.03091,0.51079,0.322455
-268.258,0.980334,0.152261,2,3,0,268.401,5.11316,0.969505,0.498468,0.324254
-268.674,0.0794606,0.239515,2,7,0,272.471,5.17563,1.67612,0.560574,0.331266
-269.181,0.995896,0.0454294,5,47,0,272.22,4.86515,1.53199,0.600765,0.335952
-267.97,1,0.0742227,3,7,0,269.323,4.97191,1.41808,0.580485,0.350707
-268.267,0.826445,0.121626,4,15,0,269.591,5.1863,1.05031,0.665762,0.279198
-267.674,0.93899,0.13293,3,7,0,268.761,5.08783,1.31362,0.675201,0.276691
-267.884,0.566105,0.187587,4,15,0,269.411,5.05723,0.986898,0.428865,0.378014
-268.207,0.973039,0.113143,3,11,0,269.018,5.05612,1.98234,0.636079,0.249233
-267.612,1,0.17179,2,3,0,268.161,5.03541,1.83509,0.626722,0.25323
-267.612,0.000912743,0.275628,1,3,0,269.227,5.03541,1.83509,0.626722,0.25323
-266.787,0.996119,0.0475421,4,23,0,268.916,4.99156,1.56862,0.53988,0.280323
-268.847,0.978094,0.0757601,5,39,0,270.245,5.13815,1.0464,0.64675,0.337511
-269.392,0.984795,0.115378,4,15,0,269.892,5.09598,0.991001,0.607301,0.384096
-270.384,0.913165,0.177408,4,15,0,270.501,4.96533,1.03314,0.668126,0.327667
-270.384,0.000193907,0.232254,1,3,0,272.417,4.96533,1.03314,0.668126,0.327667
-267.892,1,0.042099,6,127,0,271.142,5.05666,0.72975,0.503171,0.447852
-269.985,0.989503,0.0667493,5,63,0,270.74,5.03601,0.965258,0.688811,0.30571
-269.974,0.999686,0.102937,4,15,0,270.186,5.12158,1.05786,0.692195,0.302818
-271.325,0.74318,0.161419,4,15,0,271.761,5.18005,1.63332,0.737126,0.257652
-270.206,0.803325,0.14642,4,19,0,276.736,4.89217,0.882659,0.302992,0.485539
-268.028,0.989775,0.150865,3,7,0,271.24,4.88472,1.12812,0.560594,0.367689
-268.828,0.179884,0.229487,2,7,0,270.85,4.94699,1.60308,0.637354,0.310484
-268.07,0.997561,0.0644405,4,23,0,270.052,5.17201,0.796569,0.518217,0.40591
-270.976,0.923131,0.0995998,3,15,0,273.049,4.83333,1.69745,0.689343,0.283228
-270.876,0.959931,0.131457,3,7,0,271.632,5.29929,1.09466,0.737787,0.242391
-271.219,0.819908,0.186531,3,7,0,271.96,4.78467,1.49957,0.663548,0.308769
-270.152,0.754873,0.198246,2,3,0,271.035,5.15473,1.58476,0.629857,0.340348
-269.579,0.72487,0.184539,4,15,0,271.604,5.16536,0.858365,0.395463,0.534194
-269.193,0.982983,0.161793,4,15,0,270.356,4.90183,1.39111,0.675378,0.293907
-269.193,0.225178,0.238431,1,1,0,272.38,4.90183,1.39111,0.675378,0.293907
-267.567,0.99863,0.0770407,5,31,0,270.045,5.06908,1.01494,0.413735,0.47017
-267.555,0.864172,0.117078,3,15,0,270.951,5.09757,1.10816,0.649045,0.262021
-269.291,0.994855,0.135808,4,31,0,270.067,5.01964,3.00516,0.47074,0.107419
-267.399,0.993692,0.203443,3,7,0,269.574,5.13579,1.47109,0.636859,0.198162
-267.399,0.0348785,0.302879,2,7,1,269.156,5.13579,1.47109,0.636859,0.198162
-267.462,0.94233,0.0692515,3,11,0,268.923,5.13413,1.89588,0.612764,0.22571
-267.557,0.995294,0.0934236,4,31,0,269.6,4.95481,2.03157,0.574396,0.177663
-268.16,0.970025,0.139213,3,11,0,269.527,5.11344,2.44625,0.520908,0.138233
-268.16,0.531956,0.196869,1,1,0,268.966,5.11344,2.44625,0.520908,0.138233
-270.916,0.867153,0.119962,4,15,0,272.493,5.24853,2.07724,0.63022,0.0597533
-271.678,0.687667,0.139078,3,7,0,274.79,5.02343,1.75763,0.579583,0.078141
-270.637,0.993182,0.114542,3,7,0,272.406,5.06189,3.38877,0.460243,0.138974
-270.108,0.993113,0.168274,4,15,0,271.106,5.04347,3.14843,0.636635,0.0961598
-270.264,0.112569,0.246328,3,12,1,272.794,5.13233,3.20637,0.612986,0.0716595
-272.513,0.991804,0.0690957,5,31,0,275.665,5.06779,3.72462,0.609582,0.016816
-271.767,0.998765,0.10094,3,15,0,273.812,5.1301,3.07602,0.603862,0.012706
-271.896,0.995984,0.148883,5,39,0,272.371,5.10485,1.39665,0.789972,0.208948
-272.311,0.243658,0.217736,3,7,0,273.18,4.93543,1.33586,0.759987,0.238643
-271.523,0.998465,0.0794541,2,3,0,272.44,5.13381,1.30173,0.761717,0.236871
-271.202,0.997382,0.116647,4,15,0,272.864,4.98219,0.55803,0.484849,0.511225
-270.858,0.699635,0.170358,2,7,0,272.801,5.10406,0.915075,0.545625,0.450651
-272.205,0.68547,0.77677,3,7,0,274.467,5.13824,1.86608,0.722628,0.0366757
-272.205,0,4.68796,0,1,1,277.046,5.13824,1.86608,0.722628,0.0366757
-271.949,0.901633,0.668757,2,3,0,272.737,5.08881,2.07736,0.731537,0.0274198
-270.011,0.783966,0.661737,3,7,0,274.265,5.18997,2.27896,0.81779,0.0678276
-269.351,1,0.540566,3,7,0,270.183,5.1069,1.4399,0.81629,0.13117
-267.666,0.904344,0.885259,2,3,0,269.605,5.02492,1.39635,0.707554,0.22061
-267.666,0.109945,1.15838,2,3,0,268.57,5.02492,1.39635,0.707554,0.22061
-267.794,0.995754,0.131662,5,31,0,268.971,5.04497,1.15594,0.374361,0.402864
-268.379,0.82369,0.234847,3,7,0,270.482,5.00061,0.770271,0.403657,0.526101
-267.824,0.991529,0.249201,4,15,0,269.597,5.02211,2.25838,0.602751,0.129039
-267.783,0.83564,0.454668,3,7,0,269.358,5.00633,0.984992,0.612845,0.346495
-269.064,0.841635,0.510315,2,7,0,269.922,4.87549,1.10969,0.620624,0.346248
-268.066,1,0.586075,2,3,0,269.438,5.11266,1.29771,0.482166,0.269656
-267.812,0.967307,1.10833,1,3,0,268.324,5.12688,1.16682,0.620876,0.334988
-267.812,2.43767e-29,1.88436,1,1,0,273.871,5.12688,1.16682,0.620876,0.334988
-268.9,0.992869,0.159126,4,15,0,269.665,5.12216,0.992723,0.702085,0.277297
-269.432,0.981857,0.295307,2,3,0,269.633,5.10183,0.94686,0.716524,0.267652
-270.04,1,0.52607,3,7,0,270.868,5.10209,2.61331,0.755443,0.0484088
-270.04,0.202368,0.982511,1,1,0,271.774,5.10209,2.61331,0.755443,0.0484088
-267.818,0.994276,0.1653,3,7,0,270.742,5.10752,1.22661,0.686027,0.213721
-267.948,0.996848,0.303746,2,3,0,268.016,5.11172,1.17083,0.693097,0.222671
-269.622,0.468245,0.557124,2,7,0,271.955,5.12355,0.525676,0.48965,0.483259
-267.561,0.99263,0.214865,3,11,0,270.659,4.91883,1.54612,0.479908,0.27095
-269.985,0.583711,0.386799,4,15,0,273.408,4.97217,2.319,0.810393,0.0929661
-272.791,0.993761,0.212234,3,7,0,272.944,4.84099,1.74749,0.854743,0.117295
-269.928,0.924587,0.379745,3,7,0,277.471,5.25173,1.02774,0.437397,0.482221
-268.733,0.802007,0.553148,2,7,0,272.46,5.15766,0.806495,0.557898,0.417314
-268.679,0.487363,0.567467,2,7,0,275.783,5.14403,2.26913,0.72975,0.144101
-268.104,0.975787,0.242278,4,15,0,270.258,5.06513,1.27251,0.698882,0.191198
-267.61,0.877519,0.404301,3,15,0,271.064,5.00651,2.16711,0.474555,0.2391
-267.023,0.648511,0.511122,3,15,0,268.931,5.11805,1.35582,0.473379,0.351215
-269.247,0.878142,0.345572,3,7,0,269.862,5.26256,1.47481,0.427512,0.315072
-269.247,0.235591,0.436485,2,3,0,271.795,5.26256,1.47481,0.427512,0.315072
-268.75,0.998765,0.0986583,5,31,0,272.522,5.08555,0.788567,0.640394,0.320723
-268.09,0.993997,0.17263,4,15,0,270.426,5.02042,1.89418,0.380495,0.338676
-267.733,0.977427,0.295639,4,15,0,269.433,5.03001,1.11737,0.655774,0.254966
-268.25,0.938249,0.480755,3,7,0,269.041,5.04598,1.08426,0.588029,0.251535
-269.03,0.539252,0.701016,2,3,0,269.547,5.12269,1.49158,0.57269,0.369826
-268.834,0.990736,0.364676,3,7,0,271.32,4.84651,1.19678,0.520869,0.296667
-270.299,0.653629,0.605582,2,3,0,272.751,4.88885,2.96939,0.61652,0.0735703
-271.326,0.974537,0.425321,3,7,0,273.584,4.8188,1.15473,0.689688,0.297046
-267.066,0.289222,0.672153,3,7,0,270.455,5.11672,1.20562,0.496039,0.327795
-267.128,0.98342,0.191161,3,15,0,268.34,5.05299,1.45293,0.509647,0.356683
-266.798,0.997389,0.308499,3,7,0,267.173,5.04965,1.46192,0.478669,0.336461
-270.713,0.0759058,0.511661,2,7,0,275.942,4.99662,3.11996,0.515641,0.0328035
-268.771,0.999109,0.0889896,3,15,0,272.203,5.02445,2.7074,0.575797,0.0886307
-268.185,0.999593,0.148419,4,15,0,269.6,5.0714,2.07154,0.498956,0.146765
-268.638,0.998914,0.246042,3,7,0,269.688,5.17151,0.874036,0.51224,0.447137
-267.874,1,0.404359,3,7,0,269.606,4.96019,1.28034,0.65593,0.289721
-267.653,0.428576,0.661729,3,7,0,269.07,4.982,1.05816,0.539688,0.405711
-267.529,0.979908,0.279745,2,7,0,268.835,4.95718,0.979391,0.506524,0.424959
-267.879,0.864614,0.434903,3,7,0,268.603,4.94152,0.92706,0.40568,0.427831
-270.362,0.986297,0.514044,3,7,0,271.48,4.80516,2.63633,0.4023,0.255289
-270.362,0.00570843,0.803103,2,3,0,275.303,4.80516,2.63633,0.4023,0.255289
-268.971,0.995828,0.131245,4,15,0,272.226,4.97468,1.4256,0.295316,0.435374
-268.91,0.993388,0.210145,4,15,0,271.049,4.84305,0.851313,0.367479,0.506817
-269.33,0.976561,0.332622,3,7,0,271.513,5.19352,2.67447,0.479487,0.172986
-268.433,0.833949,0.503975,2,3,0,270.66,5.19362,0.955664,0.427691,0.465555
-268.433,0.00430057,0.551944,2,3,0,270.028,5.19362,0.955664,0.427691,0.465555
-267.421,0.998698,0.0952067,4,15,0,269.201,5.12619,0.91525,0.469089,0.407122
-269.053,0.993554,0.151455,4,15,0,269.613,5.29538,1.13855,0.540387,0.339893
-269.7,0.990866,0.236894,4,15,0,271.95,4.8034,1.47201,0.312757,0.41167
-267.908,0.757728,0.366399,3,7,0,272.356,4.96782,0.801698,0.401371,0.466919
-268.292,0.991923,0.339586,3,15,0,269.044,5.01936,0.628003,0.456426,0.471275
-267.596,0.730497,0.522637,2,3,0,269.075,5.0013,0.83821,0.452564,0.471774
-270.876,0.838786,0.456251,2,5,0,271.707,5.07912,0.40491,0.431644,0.543976
-267.319,1,0.502787,2,3,0,271.031,5.151,1.03136,0.504465,0.36642
-267.125,0.977151,0.77969,3,7,0,267.674,5.07088,0.905814,0.495386,0.398291
-267.156,0.720459,1.14647,1,3,0,267.482,5.0415,0.931109,0.4421,0.441955
-267.156,2.56342e-08,0.97842,2,3,0,269.208,5.0415,0.931109,0.4421,0.441955
-267.141,0.964433,0.185332,4,31,0,268.735,5.15803,1.22829,0.552916,0.318046
-270.172,0.973152,0.265746,4,15,0,270.592,5.26465,2.79745,0.560892,0.132608
-273.544,0.920155,0.386485,3,7,0,274.567,5.43122,2.67158,0.514846,0.0832939
-268.436,0.973147,0.501979,3,7,0,275.845,5.08384,0.932802,0.633502,0.346605
-268.515,0.780911,0.724728,2,3,0,269.827,5.15633,2.3943,0.594785,0.100622
-268.027,0.698777,0.704511,2,3,0,270.612,5.16278,1.32066,0.491532,0.398018
-267.782,0.617775,0.579943,2,7,0,269.833,5.16232,2.10189,0.581181,0.153539
-268.061,0.988897,0.406205,3,7,0,269.202,5.21533,1.17833,0.608231,0.319893
-267.633,0.981568,0.60136,3,7,0,268.62,4.92586,1.50834,0.542753,0.340088
-267.633,0.02032,0.873904,3,7,0,276.281,4.92586,1.50834,0.542753,0.340088
-267.097,0.999931,0.187254,3,7,0,267.735,4.9576,1.55518,0.562003,0.29602
-270.023,0.903673,0.282727,4,15,0,271.369,5.21427,1.83694,0.743559,0.223635
-268.382,0.988735,0.351777,3,7,0,271.399,4.96603,1.56965,0.693413,0.257254
-270.753,0.997411,0.515961,3,7,0,271.004,5.18524,1.14729,0.622646,0.371748
-275.085,0.622253,0.76688,3,7,0,276.637,5.02056,0.610298,0.449721,0.550144
-273.094,0.927993,0.548247,3,7,0,276.127,4.9788,1.13648,0.694653,0.305071
-267.464,0.953399,0.709719,3,7,0,272.613,5.12609,1.49876,0.675668,0.18472
-267.718,0.640255,0.962433,2,3,0,268.289,5.07786,0.930101,0.616357,0.312644
-267.819,0.66283,0.714625,2,7,0,268.655,5.04808,0.867628,0.564766,0.39905
-267.068,0.991476,0.555416,2,3,0,268.041,5.05368,1.14727,0.545996,0.373427
-267.068,0.0733313,0.807097,3,10,1,271.399,5.05368,1.14727,0.545996,0.373427
-267.007,0.984632,0.206327,3,15,0,268.941,5.09914,1.15043,0.588913,0.298321
-267.134,0.998109,0.296276,3,7,0,267.239,5.11968,1.12692,0.586839,0.299027
-267.189,0.917464,0.434916,4,15,0,268.179,5.14311,1.17776,0.586948,0.291764
-269.685,0.642644,0.547463,3,7,0,270.536,5.03489,1.83462,0.830699,0.142503
-269.251,0.990893,0.412905,3,7,0,270.506,5.0382,1.71594,0.80607,0.107504
-267.896,0.922982,0.59424,3,7,0,270.467,5.03915,1.23539,0.366763,0.392343
-268.572,0.206231,0.752372,3,7,0,269.46,5.14969,0.966093,0.421514,0.491874
-268.126,0.99591,0.255494,3,7,0,269.736,5.03941,2.39598,0.540708,0.119779
-267.359,0.989013,0.37009,3,7,0,269.495,5.08692,1.85265,0.560882,0.174061
-266.648,0.967102,0.51177,3,7,0,267.6,5.0332,1.29322,0.519025,0.325754
-266.648,0,7.15148,1,1,0,267.656,5.0332,1.29322,0.519025,0.325754
-267.113,0.50335,1.18737,2,3,0,268.931,5.00505,1.47251,0.631366,0.266912
-267.258,0.98164,0.44332,3,7,0,268.086,5.14543,1.36165,0.523894,0.276748
-268.429,0.660386,0.622891,2,7,0,269.519,5.10508,1.91665,0.461059,0.179391
-266.884,0.958087,0.374342,2,3,0,269.277,5.10168,1.66306,0.586599,0.22668
-269.477,0.572297,0.565561,3,7,0,273.402,4.89437,1.36962,0.672994,0.301888
-268.611,0.988652,0.268275,4,15,0,271.068,5.21882,1.10601,0.462867,0.341823
-268.31,0.971839,0.471599,3,7,0,271.193,4.87525,1.50482,0.370582,0.357729
-268.31,0.0131555,0.801991,2,3,0,274.1,4.87525,1.50482,0.370582,0.357729
-268.989,0.998315,0.0664375,5,31,0,270.44,4.84106,1.1789,0.338352,0.4938
-267.279,0.999525,0.124916,5,31,0,270.55,5.13339,1.5566,0.671591,0.218754
-267.123,0.989036,0.236807,4,15,0,268.788,5.00001,1.10395,0.511772,0.401242
-267.909,0.722841,0.434261,2,7,0,269.569,5.06951,1.8968,0.739781,0.153634
-268.744,0.972572,0.346116,3,7,0,269.224,5.01343,2.04337,0.751446,0.10126
-269.996,0.790783,0.601032,3,7,0,272.28,5.33537,1.33874,0.471374,0.357575
-267.38,0.861593,0.593086,2,3,0,272.903,5.10014,1.22596,0.410695,0.417906
-269.026,0.45872,0.727513,2,7,0,270.242,5.0411,1.55105,0.475651,0.418835
-269.162,0.998476,0.262636,3,7,0,270.533,5.00968,2.53088,0.463125,0.102003
-274.159,0.756067,0.488576,2,3,0,274.625,5.05737,4.41658,0.547372,0.0309279
-269.442,1,0.437063,2,3,0,273.604,5.00254,2.78191,0.456273,0.0888038
-268.228,0.839919,0.806096,2,7,0,270.204,5.18922,1.91297,0.564439,0.26689
-272.344,0.137473,0.920676,2,3,0,273.564,5.22477,1.96003,0.766921,0.0316606
-270.607,0.988241,0.136223,4,23,0,276.876,4.95577,3.20535,0.573622,0.0424826
-269.341,0.988659,0.241766,4,15,0,272.91,4.81141,2.2896,0.427665,0.208865
-266.753,0.793911,0.425527,3,7,0,271.438,5.00074,1.43529,0.563785,0.28423
-266.843,0.99408,0.427324,3,7,0,267.174,5.11864,1.39988,0.566862,0.286948
-266.843,0.123511,0.752958,2,3,0,269.936,5.11864,1.39988,0.566862,0.286948
-269.879,0.982092,0.116331,4,31,0,272.526,5.1052,0.597006,0.507988,0.388966
-267.946,0.994875,0.198608,3,7,0,270.307,5.0825,0.775861,0.520784,0.377199
-267.957,0.987682,0.348051,3,7,0,268.899,5.10294,0.88835,0.577058,0.318238
-268.404,0.881553,0.592623,3,7,0,269.429,4.89247,0.888769,0.447225,0.484278
-270.343,0.83291,0.751559,3,7,0,270.95,4.85882,0.632863,0.51871,0.4608
-270.343,0.00268993,0.833716,1,1,0,274.797,4.85882,0.632863,0.51871,0.4608
-268.926,0.999345,0.102258,5,31,0,271.883,5.25712,1.99678,0.484263,0.217691
-267.541,0.999732,0.178214,4,15,0,269.289,4.98113,0.968191,0.58731,0.34551
-268.39,0.957574,0.308175,3,7,0,271.532,5.20834,1.10812,0.441951,0.436929
-272.524,0.534017,0.473723,3,7,0,273.919,4.81582,3.01161,0.616521,0.0291321
-272.196,0.962932,0.24371,4,15,0,275.214,4.91886,3.5481,0.479648,0.0189494
-270.527,0.698255,0.377916,3,7,0,275.556,4.82048,2.32945,0.422557,0.140265
-269.499,0.999062,0.297999,3,7,0,271.537,4.95959,2.71002,0.457964,0.236065
-266.934,0.996055,0.501845,3,7,0,270.468,5.09669,1.69355,0.612889,0.215047
-266.934,0.148545,0.83235,2,3,0,269.198,5.09669,1.69355,0.612889,0.215047
-266.929,0.998749,0.16828,4,15,0,267.333,4.98472,1.35009,0.576469,0.276739
-267.417,0.982725,0.281074,3,15,0,267.825,5.07037,1.32816,0.615664,0.219854
-267.344,0.926871,0.448152,3,7,0,269.998,5.06686,1.35819,0.683471,0.239077
-269.885,0.660602,0.620001,2,3,0,272.686,5.30896,1.29654,0.569862,0.355735
-269.404,0.999498,0.44999,3,7,0,271.51,5.23547,2.24448,0.69854,0.0813695
-269.034,0.0809332,0.737066,2,3,0,274.94,5.04371,0.945637,0.570253,0.272096
-271.497,0.98324,0.135603,5,31,0,274.244,5.11929,0.86847,0.67034,0.328393
-270.43,0.999907,0.214027,4,15,0,271.703,5.04088,1.1897,0.64077,0.355368
-270.299,0.993113,0.349096,3,7,0,270.773,5.05791,1.29148,0.650093,0.34432
-270.594,0.923754,0.556849,2,7,0,271.389,4.89249,1.10028,0.640616,0.352887
-270.04,0.758958,0.752067,2,7,0,273.748,5.22487,2.34933,0.795467,0.0735334
-270.504,0.905553,0.692987,2,3,0,271.936,5.18179,2.18584,0.750626,0.0436843
-269.467,0.519133,0.893088,2,3,0,271.808,5.20895,2.0222,0.816265,0.105535
-270.305,0.975042,0.477639,3,7,0,271.224,4.91429,0.968987,0.534831,0.454935
-269.739,0.363933,0.719218,2,3,0,272.624,5.02794,2.21598,0.816978,0.127657
-269.55,0.993266,0.274119,3,15,0,271.254,4.90975,2.13136,0.762748,0.135499
-269.56,0.994541,0.429103,3,7,0,270.694,5.2627,0.965345,0.577197,0.388465
-268.716,0.526895,0.66996,3,7,0,271.383,4.89529,2.15507,0.608424,0.130956
-268.408,0.957083,0.371873,3,15,0,270.881,5.11923,1.62437,0.780931,0.136494
-269.401,0.948967,0.532517,3,7,0,270.193,4.91226,1.5818,0.330121,0.330063
-267.034,0.334061,0.746061,2,3,0,269.697,4.97333,1.29651,0.530937,0.293345
-266.828,1,0.27549,2,3,0,267.043,4.97609,1.31615,0.53376,0.309805
-267.956,0.900017,0.430624,3,7,0,268.473,4.9823,1.72017,0.608304,0.293188
-268.978,0.930747,0.54082,2,3,0,269.392,4.9268,1.59402,0.531744,0.379612
-268.352,0.911827,0.723195,2,3,0,270.712,4.91332,2.16764,0.547465,0.145831
-268.148,0.297566,0.926136,2,3,0,270.41,4.91641,0.963063,0.519001,0.344568
-268.851,0.993824,0.325015,4,15,0,270.13,5.14041,0.610777,0.454389,0.48642
-270.764,0.824165,0.494849,3,7,0,273.794,5.23322,2.6321,0.723995,0.150218
-267.103,0.709512,0.526953,3,7,0,272.071,4.98397,1.62884,0.443265,0.325595
-268.147,0.512494,0.44229,3,7,0,271.497,5.11378,1.43139,0.690195,0.159572
-267.938,0.996902,0.247886,4,15,0,268.981,5.06396,1.35082,0.575617,0.363639
-267.881,0.989468,0.376921,3,7,0,269.076,5.07264,1.06626,0.593075,0.372025
-267.031,0.952034,0.562057,3,7,0,269.824,5.0771,1.77801,0.622613,0.220122
-267.622,0.82814,0.773689,2,3,0,268.179,5.10156,1.14551,0.657171,0.294673
-269.409,0.415745,0.826796,2,3,0,271.508,5.1832,2.12862,0.37618,0.246533
-267.01,1,0.385861,3,7,0,269.616,5.04339,1.03824,0.56555,0.353354
-267.181,0.880305,0.58278,2,7,0,268.285,5.10501,1.65418,0.654358,0.185171
-267.626,0.908963,0.691015,1,1,0,267.644,5.11231,1.6795,0.678008,0.151827
-271.336,0.201071,0.865671,2,3,0,272.866,5.1257,0.58074,0.375588,0.596417
-268.341,0.973559,0.268573,3,7,0,272.29,5.07775,0.781063,0.391621,0.457898
-269.834,0.798561,0.382711,3,7,0,274.863,5.09162,0.91923,0.283766,0.562152
