# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = garch_garch11_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = garch-garch11.data.R
# init = 2 (Default)
# random
#   seed = 1569824
# output
#   file = mpi.3.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-270.426,0.97206,0.149564,3,15,0,274.484,5.02179,0.906318,0.739978,0.227838
-270.426,2.28617e-07,0.258593,3,10,1,272.63,5.02179,0.906318,0.739978,0.227838
-275.779,0.999755,0.0250434,6,127,0,278.347,5.23816,1.69939,0.949141,0.0485404
-276.951,0.981173,0.0473148,6,95,0,280.505,4.83275,0.328919,0.343256,0.654933
-272.536,0.904013,0.083845,4,15,0,279.507,5.03454,0.509271,0.430564,0.566892
-271.263,0.982285,0.117863,4,15,0,273.437,5.11028,0.604194,0.53145,0.466035
-272.477,0.14473,0.20608,4,15,0,275.267,5.14566,1.74975,0.737516,0.26023
-267.275,0.999693,0.0332852,7,135,0,273.673,5.16229,1.20652,0.589407,0.308841
-267.854,0.991311,0.0612185,4,31,0,268.678,4.93337,1.57639,0.424384,0.392274
-267.949,0.941404,0.108886,4,15,0,270.449,4.95261,1.83356,0.38085,0.324101
-268.26,0.924886,0.167127,3,11,0,269.873,5.06372,1.99728,0.753737,0.154033
-268.26,0.0472489,0.243437,4,19,0,268.953,5.06372,1.99728,0.753737,0.154033
-267.506,0.998926,0.0324955,7,127,0,269.652,5.12858,1.31194,0.636315,0.298938
-268.666,0.961617,0.0581994,5,63,0,271.093,4.8651,2.34418,0.455392,0.201999
-268.466,0.997988,0.0934518,2,7,0,269.713,5.01202,2.31174,0.396495,0.212135
-267.762,0.826851,0.163977,4,15,0,269.507,4.95479,1.70646,0.680362,0.194333
-268.28,0.955665,0.181816,4,15,0,269.013,4.96856,1.63315,0.686851,0.254304
-268.28,0.112025,0.281627,2,3,0,270.315,4.96856,1.63315,0.686851,0.254304
-270.137,0.971599,0.0487928,3,15,0,271.119,5.25304,1.88207,0.743685,0.211823
-269.134,0.954003,0.0789856,4,15,0,272.276,5.00603,1.93015,0.742812,0.209803
-267.364,0.997621,0.121343,3,15,0,270.483,5.03694,0.961767,0.59148,0.344629
-267.364,0.100714,0.206793,3,11,0,269.583,5.03694,0.961767,0.59148,0.344629
-268.255,0.999975,0.0367672,6,63,0,268.493,5.04791,0.868724,0.541687,0.431516
-267.044,0.99685,0.0630685,5,63,0,269.307,5.04557,1.54951,0.623287,0.207692
-267.423,0.991921,0.106494,3,7,0,267.546,5.06434,1.85144,0.688392,0.180529
-267.127,0.924449,0.176297,4,15,0,267.899,4.9873,1.46209,0.63234,0.246966
-267.127,0.027634,0.245761,2,7,0,270.19,4.9873,1.46209,0.63234,0.246966
-267.912,0.985775,0.0388399,4,31,0,269.329,5.11827,1.98948,0.676849,0.201353
-267.784,0.984507,0.0631021,4,15,0,269.997,4.9585,2.03187,0.618855,0.215701
-270.768,0.828191,0.101515,4,27,0,271.965,4.75597,1.49221,0.641473,0.30176
-269.458,0.9755,0.111959,3,7,0,271.361,4.97128,1.23395,0.762833,0.194711
-269.563,0.482423,0.174481,2,3,0,271.204,4.8781,1.52559,0.737948,0.214277
-269.762,0.995565,0.0851972,3,7,0,270.042,5.29758,1.34986,0.741904,0.203515
-270.099,0.848814,0.138518,2,7,0,272.014,4.9861,1.30154,0.800595,0.155873
-269.463,0.834041,0.159404,3,15,0,272.162,4.82511,1.14539,0.629798,0.303285
-266.953,0.893976,0.176979,2,7,0,269.757,5.01201,1.01034,0.472931,0.415328
-267.396,0.800248,0.224961,3,15,0,268.091,4.99177,0.918835,0.439186,0.46418
-266.967,0.711183,0.23048,3,15,0,268.819,5.07663,1.4316,0.462494,0.316917
-266.923,0.347334,0.193109,3,15,0,268.331,5.04411,1.09928,0.575193,0.330435
-267.194,0.993615,0.0717647,5,47,0,267.77,5.04722,1.5446,0.648747,0.256272
-267.67,0.940356,0.113778,3,15,0,269.765,5.16255,1.45282,0.696918,0.222895
-268.849,0.669949,0.159426,3,7,0,270.693,5.06201,1.86172,0.787395,0.168286
-267.854,0.971824,0.122718,3,7,0,269.175,5.08532,1.48457,0.733987,0.210329
-268.782,0.884792,0.183351,3,15,0,269.991,5.11159,1.77866,0.810847,0.126415
-268.782,0.000468029,0.225628,3,15,0,271.127,5.11159,1.77866,0.810847,0.126415
-267.938,0.992534,0.040929,5,31,0,269.74,5.14902,1.37319,0.728065,0.1946
-270.152,0.985919,0.0638711,5,39,0,271.404,5.09534,1.52862,0.76642,0.0922176
-269.393,0.99859,0.0977704,4,15,0,270.696,5.13853,1.72293,0.426113,0.205993
-268.847,0.990938,0.153004,4,15,0,270.59,4.98682,2.23798,0.708617,0.0923644
-269.625,0.383474,0.234415,3,15,0,270.616,5.13634,2.72165,0.715488,0.112316
-267.745,0.999985,0.0996363,5,31,0,270.136,5.09659,1.2629,0.611716,0.338238
-267.012,0.998988,0.155178,4,31,0,269.562,4.99401,1.74895,0.566374,0.217191
-267.012,0.145326,0.24002,2,7,0,274.108,4.99401,1.74895,0.566374,0.217191
-266.981,0.999817,0.0631459,5,31,0,267.468,5.0688,1.64763,0.637857,0.205616
-268.134,0.982048,0.0978294,5,31,0,268.598,5.08821,1.06019,0.690867,0.269133
-268.871,0.991183,0.145469,4,15,0,269.306,5.03782,0.655916,0.563341,0.413512
-268.871,0.0123612,0.219457,3,7,0,271.341,5.03782,0.655916,0.563341,0.413512
-268.287,0.997106,0.0453146,4,15,0,269.57,5.03786,0.930801,0.525867,0.442723
-267.734,0.971195,0.069289,5,31,0,269.691,4.91866,1.07391,0.494315,0.425668
-267.958,0.97137,0.100143,2,7,0,268.816,4.99461,1.17348,0.470532,0.446872
-267.612,0.980187,0.144246,3,7,0,268.498,5.12464,0.874893,0.509973,0.373697
-267.203,0.474756,0.210675,2,7,0,269.582,5.12271,1.30272,0.573453,0.33348
-268.151,0.998335,0.112799,4,15,0,268.557,5.04322,1.42013,0.715024,0.248628
-271.261,0.206429,0.170288,4,31,0,277.509,4.93709,3.63184,0.523334,0.0652549
-272.737,0.959149,0.0542634,4,31,0,276.717,4.76392,2.58156,0.386727,0.0968645
-270.209,1,0.0758451,3,15,0,273.702,5.22112,2.86497,0.629352,0.060369
-268.637,0.982347,0.114389,3,11,0,270.5,5.01654,2.3265,0.598918,0.0890961
-269.478,0.646578,0.166089,4,27,0,271.379,5.06362,0.554274,0.551959,0.407638
-268.105,0.996294,0.12599,3,7,0,270.082,5.06914,1.08885,0.572964,0.392883
-268.545,0.80158,0.187133,3,7,0,270.121,5.1055,0.709889,0.485971,0.478369
-268.545,0.00745978,0.191082,2,3,0,274.961,5.1055,0.709889,0.485971,0.478369
-268.902,0.995895,0.0432325,6,63,0,269.703,4.99043,1.48677,0.757214,0.214712
-268.256,0.999583,0.0641147,5,31,0,269.429,5.15268,0.998068,0.632538,0.336384
-268.363,0.965167,0.095406,2,3,0,269.392,5.08391,0.922622,0.657967,0.313263
-268.453,0.7854,0.132638,2,3,0,269.322,5.01657,0.899985,0.642431,0.330369
-269.272,0.914286,0.131501,3,15,0,269.866,4.89619,0.94179,0.564686,0.41475
-268.75,0.976764,0.165617,4,27,0,270.595,4.93361,0.750664,0.567934,0.388722
-268.75,0.00566356,0.233649,2,3,0,269.531,4.93361,0.750664,0.567934,0.388722
-267.22,0.986054,0.0549979,5,47,0,270.738,5.05811,1.49983,0.654062,0.258813
-266.873,0.984364,0.0790476,4,31,0,268.364,5.04344,1.00937,0.499573,0.383736
-269.128,0.815382,0.112915,3,11,0,269.975,5.22706,1.73036,0.745632,0.202869
-268.342,0.787646,0.77677,2,7,0,270.219,5.22906,1.50481,0.624909,0.284345
-268.342,0,9.25156,0,1,1,269.956,5.22906,1.50481,0.624909,0.284345
-268.342,1.12849e-06,1.39447,1,1,0,270.704,5.22906,1.50481,0.624909,0.284345
-269.882,0.9985,0.128842,5,31,0,270.556,4.83929,1.5849,0.448485,0.429107
-269.532,0.999633,0.166573,4,15,0,274.506,5.15128,2.24158,0.3841,0.311249
-269.662,0.995989,0.253384,3,15,0,270.374,5.14941,1.74798,0.313838,0.368985
-270.728,0.0452883,0.418773,3,7,0,276.815,5.07088,1.47383,0.849621,0.140981
-270.127,0.999999,0.0379574,7,127,0,272.541,5.14215,1.25725,0.660045,0.332952
-268.901,0.992287,0.0674728,5,63,0,274.382,5.23471,1.38219,0.498873,0.387934
-269.849,0.999273,0.120909,5,31,0,271.395,4.77041,1.22473,0.532592,0.39832
-267.491,0.998975,0.225686,4,15,0,271.111,5.14995,1.03998,0.578153,0.353554
-267.138,0.96293,0.424913,4,15,0,269.329,5.0627,1.46552,0.650244,0.259694
-267.138,0.156941,0.71646,2,3,0,271.632,5.0627,1.46552,0.650244,0.259694
-266.955,0.997395,0.0965026,4,15,0,268.901,4.98556,1.47857,0.492531,0.286184
-266.981,0.999571,0.183137,3,11,0,267.409,4.96546,1.63944,0.494489,0.280096
-268.948,0.779432,0.348436,3,7,0,269.999,4.91267,0.809709,0.587013,0.377226
-268.401,0.997015,0.334635,4,15,0,270.436,5.10373,2.59982,0.594909,0.115728
-266.934,0.305824,0.626084,2,3,0,271.821,4.9969,1.09205,0.463965,0.378853
-267.797,0.993958,0.143018,4,15,0,268.256,5.07174,0.981691,0.373938,0.451588
-267.437,0.997145,0.264987,3,15,0,268.939,5.02179,0.799012,0.485767,0.42196
-268.262,0.92786,0.491197,3,7,0,269.803,5.15012,1.62729,0.771705,0.159718
-267.351,0.657713,0.734797,2,5,0,269.294,4.90532,1.38287,0.485732,0.316155
-267.597,0.512915,0.494762,2,7,0,270.88,5.03664,1.37081,0.39472,0.349447
-268.596,0.996527,0.220248,4,31,0,270.014,4.93424,1.19774,0.691819,0.252708
-268.685,0.925921,0.400693,3,7,0,271.824,4.99144,0.711594,0.42921,0.523921
-269.746,0.434283,0.589911,2,3,0,270.432,5.00104,0.559383,0.500995,0.484844
-267.714,0.989229,0.214353,4,15,0,271.862,5.20335,1.12541,0.569431,0.316348
-268.919,0.942465,0.376638,2,7,0,271.101,5.07249,1.34585,0.78934,0.167984
-268.391,0.982667,0.575528,3,7,0,269.938,5.09336,1.21157,0.442922,0.460813
-268.391,2.21198e-09,0.97579,1,1,0,268.963,5.09336,1.21157,0.442922,0.460813
-267.95,0.999762,0.111195,5,31,0,269.201,5.02176,0.796813,0.562991,0.360514
-267.771,0.974051,0.198454,3,15,0,272.852,4.87973,1.66645,0.428386,0.328791
-268.523,0.959134,0.327357,3,7,0,270.335,4.94984,2.57815,0.5567,0.168497
-268.482,0.989572,0.514671,3,7,0,270.442,4.92736,0.729679,0.492238,0.46385
-270.472,0.541914,0.870753,2,3,0,272.28,5.11573,0.601873,0.61848,0.332584
-268.894,0.974576,0.45021,3,7,0,271.283,5.05855,2.75128,0.57044,0.160754
-267.417,1,0.727107,2,3,0,269.492,5.02058,1.57682,0.56783,0.200337
-267.417,0.0419681,1.24477,1,3,0,268.095,5.02058,1.57682,0.56783,0.200337
-269.653,0.991981,0.180422,4,15,0,270.245,4.79611,1.92154,0.475692,0.341575
-270.053,0.972014,0.30331,3,15,0,272.046,4.72332,1.13699,0.378795,0.44987
-270.477,0.940382,0.480956,1,1,0,270.565,4.71028,1.11417,0.364326,0.450729
-272.958,0.161406,0.699531,3,11,0,274.622,4.64344,1.37808,0.495444,0.432428
-271.929,0.98975,0.145152,5,31,0,277.706,5.30019,0.71614,0.492878,0.364281
-269.209,1,0.239279,3,7,0,272.844,5.20348,0.724372,0.564161,0.406416
-268.58,1,0.401559,3,7,0,270.583,5.06243,2.51193,0.685805,0.113849
-268.816,0.706288,0.668888,3,7,0,271.902,4.87777,1.38708,0.496004,0.414124
-267.693,1,0.543039,3,7,0,270.319,5.07947,1.47912,0.694404,0.248705
-268.286,0.676762,0.896109,2,3,0,269.195,5.13518,1.92953,0.509736,0.157119
-268.46,1,0.67842,2,3,0,269.034,5.20087,1.3972,0.50436,0.382825
-269.28,0.248974,1.11005,2,3,0,270.241,5.15756,2.82597,0.584949,0.130285
-268.327,0.999353,0.307263,3,7,0,269.995,4.9981,0.785735,0.592777,0.355853
-268.459,0.970777,0.501258,3,7,0,269.667,5.10708,1.17697,0.648369,0.203623
-268.459,0.25094,0.760184,3,7,0,269.962,5.10708,1.17697,0.648369,0.203623
-268.609,0.999984,0.217213,3,7,0,269.569,5.10442,1.02491,0.709643,0.237717
-268.57,0.997897,0.352203,3,7,0,270.374,5.13528,2.1453,0.754199,0.140502
-275.709,0.325718,0.564846,3,7,0,276.133,5.09368,4.19866,0.772863,0.0408758
-268.181,1,0.196099,3,7,0,276.58,5.09416,2.08792,0.675444,0.203397
-267.183,0.9914,0.31522,3,7,0,268.91,5.14051,1.64192,0.620825,0.199586
-267.839,0.846367,0.494103,3,7,0,268.587,4.94855,0.772076,0.439152,0.468689
-266.843,1,0.557682,2,3,0,268.107,4.97403,1.55419,0.528974,0.284904
-266.843,0.422574,0.882987,1,3,0,268.272,4.97403,1.55419,0.528974,0.284904
-268.097,0.901043,0.390312,3,7,0,268.762,5.08349,2.46458,0.583365,0.11896
-268.831,0.996899,0.495994,3,7,0,269.717,5.22023,0.937549,0.459113,0.460286
-268.831,0.00528989,0.774154,1,1,0,269.678,5.22023,0.937549,0.459113,0.460286
-268.497,0.999269,0.140863,4,31,0,270.127,4.99875,2.66558,0.540746,0.116073
-268.318,0.998953,0.221404,3,15,0,269.487,4.96768,2.42346,0.476442,0.148582
-270.586,0.921309,0.345968,3,7,0,272.068,4.79105,2.57223,0.508333,0.243692
-269.964,0.943939,0.456039,2,3,0,271.396,4.85127,2.12268,0.415544,0.170983
-268.674,0.39846,0.628631,2,3,0,270.709,4.91584,1.88259,0.387162,0.251599
-268.41,0.995515,0.274195,4,15,0,270.8,5.18991,1.02467,0.393274,0.442391
-268.204,0.460505,0.420651,2,3,0,270.245,5.16951,1.00129,0.548303,0.404082
-268.856,0.997369,0.211035,4,15,0,269.736,4.95513,2.48712,0.61079,0.0927096
-269.415,0.925441,0.323924,2,7,0,272.299,4.99824,0.641493,0.552596,0.433523
-268.9,0.894347,0.426816,3,7,0,270.466,5.11608,2.36292,0.593435,0.225461
-267.379,1,0.526147,2,3,0,268.861,5.14839,1.49935,0.51179,0.256955
-268.766,0.25624,0.802624,2,7,0,270.071,5.06355,1.96188,0.594155,0.102952
-268.84,0.992989,0.269874,3,15,0,271.96,5.00352,1.43935,0.766352,0.157488
-267.869,0.934591,0.405487,3,7,0,270.524,5.19731,1.11071,0.464581,0.372169
-267.659,0.60275,0.539628,2,3,0,269.367,5.17714,1.04201,0.588087,0.336127
-267.869,0.986135,0.369071,3,7,0,268.898,4.87269,1.36669,0.441546,0.404056
-267.424,0.616346,0.542811,3,7,0,269.505,5.05749,2.03659,0.646975,0.179571
-267.602,0.942553,0.382713,4,15,0,271.907,5.09417,1.76066,0.691323,0.146694
-267.949,0.9233,0.514528,2,3,0,268.485,5.07235,1.45582,0.699373,0.164262
-268.432,0.301751,0.664227,3,9,0,271.512,5.05669,2.48855,0.621535,0.170306
-267.628,0.992346,0.25455,3,15,0,269.727,5.12738,1.28775,0.511806,0.388959
-270.241,0.94481,0.376026,3,7,0,271.35,5.17128,3.03969,0.552169,0.148495
-269.35,0.680623,0.504874,2,3,0,271.717,5.12165,2.28843,0.454714,0.11913
-270.869,0.957854,0.40672,3,7,0,272.747,4.72033,1.05616,0.544521,0.391223
-268.041,0.481594,0.558129,3,7,0,272.597,5.10555,1.04205,0.423635,0.37023
-270.152,0.966173,0.308114,3,7,0,270.863,5.11234,0.467948,0.483279,0.492907
-269.088,0.851339,0.42881,3,7,0,272.862,5.15128,2.5934,0.518226,0.203789
-268.758,0.975436,0.478978,2,7,0,270.09,5.12866,2.70065,0.569557,0.143694
-271.532,0.295987,0.674965,3,7,0,273.453,4.86077,0.746768,0.640359,0.319919
-269.196,1,0.265691,2,3,0,271.497,4.90937,0.852312,0.600428,0.325926
-270.343,0.625462,0.391745,3,7,0,273.166,5.10429,2.41046,0.62013,0.25315
-268.323,0.992421,0.287198,3,7,0,270.886,4.96608,0.931506,0.572939,0.310299
-267.405,0.980569,0.416002,2,7,0,269.122,4.95443,1.35609,0.57549,0.335333
-267.959,0.486217,0.587703,3,7,0,268.364,4.91557,1.35056,0.52274,0.385445
-266.913,0.99693,0.334473,3,7,0,268.193,4.99504,1.13215,0.539945,0.361447
-270.205,0.593173,0.485848,2,3,0,271.231,4.84869,0.809815,0.315459,0.504204
-267.998,0.523691,0.51177,3,7,0,272.295,5.20696,1.28026,0.673456,0.240431
-267.998,3.3118e-34,2.0431,1,1,0,269.834,5.20696,1.28026,0.673456,0.240431
-269.346,0.96882,0.267125,3,7,0,270.61,5.19763,1.49422,0.643354,0.136434
-267.449,0.993833,0.300793,3,7,0,270.26,5.00236,1.76996,0.504122,0.318977
-268.113,0.974635,0.439476,2,3,0,268.188,4.99865,1.94111,0.515716,0.31231
-267.382,0.927752,0.676919,2,3,0,269.378,5.08234,1.23993,0.5028,0.399473
-267.382,0.164836,0.958485,2,3,0,268.614,5.08234,1.23993,0.5028,0.399473
-267.758,0.999305,0.129986,4,31,0,268.609,5.12258,1.83787,0.72418,0.167767
-268.114,0.989251,0.235647,4,15,0,270.12,5.05719,1.25378,0.539869,0.402079
-269.14,0.938282,0.422883,2,3,0,269.487,5.0858,1.29696,0.526665,0.4252
-269.227,1,0.652949,2,7,0,270.095,4.94916,1.2764,0.725802,0.252365
-268.414,0.668864,1.23041,2,3,0,270.429,5.25082,1.78366,0.667128,0.161509
-268.061,0.407893,0.816615,3,11,0,272.234,4.96626,1.67673,0.71229,0.207807
-269.169,0.987681,0.240347,4,15,0,269.868,5.1847,1.08867,0.481407,0.296737
-268.183,0.721596,0.437812,3,7,0,274.759,4.98384,1.53952,0.736843,0.195593
-268.477,0.984749,0.34784,3,7,0,270.508,4.83511,1.37406,0.472083,0.402118
-269.878,0.92272,0.623874,2,3,0,271.238,4.82063,1.0537,0.627197,0.330235
-268.171,1,0.918968,2,3,0,269.611,5.20527,2.1777,0.601495,0.157304
-268.171,4.47809e-05,1.7018,1,1,0,269.229,5.20527,2.1777,0.601495,0.157304
-267.828,1,0.154495,4,31,0,268.589,4.9024,0.977832,0.534812,0.388637
-267.806,0.98025,0.287667,3,7,0,269.351,4.94712,0.88778,0.482768,0.385024
-268.868,0.567313,0.500347,3,7,0,271.929,4.98712,1.61595,0.551323,0.368652
-268.307,1,0.257062,4,15,0,269.465,5.14697,1.4835,0.639069,0.159168
-267.575,0.842396,0.469911,3,7,0,271.566,4.9079,1.79562,0.578706,0.230002
-267.396,0.972804,0.53999,3,7,0,268.473,5.17832,1.63011,0.595823,0.252727
-267.196,0.9029,0.898684,2,3,0,268.402,4.95832,1.16086,0.517652,0.387671
-267.196,4.08453e-11,1.21647,1,1,0,269.025,4.95832,1.16086,0.517652,0.387671
-267.056,0.999801,0.129722,4,15,0,267.379,4.97612,1.2164,0.54747,0.356934
-267.607,0.964718,0.232613,3,15,0,270.298,5.01733,1.71058,0.485332,0.345339
-267.829,0.973762,0.374924,3,7,0,268.578,5.08923,1.54884,0.479988,0.378109
-267.829,0.694611,0.614558,2,7,0,270.627,5.08923,1.54884,0.479988,0.378109
-268.47,0.9761,0.46813,2,7,0,268.879,5.09735,1.33783,0.49107,0.423629
-267.122,0.91249,0.764556,2,3,0,268.64,5.12593,1.23861,0.598357,0.269351
-267.122,0.135991,1.04514,2,3,0,268.186,5.12593,1.23861,0.598357,0.269351
-267.169,0.991773,0.181528,3,15,0,267.976,5.10597,1.12492,0.575732,0.349824
-267.304,0.993282,0.307625,3,15,0,267.851,4.99112,1.00122,0.489056,0.359967
-268.067,0.692052,0.519015,2,7,0,270.429,5.10991,0.737286,0.478996,0.465614
-267.546,0.994278,0.398251,3,7,0,268.751,5.00621,1.19634,0.54084,0.274215
-269.071,0.949262,0.666823,3,7,0,269.921,4.93821,0.602396,0.500576,0.455787
-267.373,0.420887,0.987644,2,3,0,269.447,5.05029,0.996464,0.443214,0.45698
-268.345,0.844762,0.38202,3,7,0,270.776,5.17437,1.39817,0.752825,0.178232
-267.956,0.978071,0.434441,3,7,0,269.47,5.10224,1.31223,0.729161,0.220703
-268.328,0.819955,0.68744,2,3,0,269.941,5.13402,2.03923,0.483275,0.295761
-270.144,0.279803,0.730626,3,7,0,273.681,5.2289,1.26767,0.583523,0.387278
-271.567,0.988416,0.205795,3,7,0,272.049,5.26114,1.12769,0.523319,0.453719
-268.117,0.975792,0.332394,3,7,0,272.826,5.14224,1.43498,0.639624,0.305788
-269.207,0.908484,0.51717,2,7,0,269.471,5.17834,1.43881,0.731999,0.247549
-269.507,0.93172,0.680153,2,7,0,270.373,5.03039,1.34441,0.499514,0.20973
-267.106,0.354592,0.94196,2,3,0,268.17,5.08922,1.79495,0.624519,0.222145
-268.075,0.969637,0.330199,3,15,0,268.665,4.91562,0.802377,0.437665,0.44481
-266.945,0.0806575,0.500231,2,7,0,272.964,5.02304,1.74206,0.578268,0.211179
-270.402,0.994209,0.0940079,5,31,0,271.446,5.23345,2.88853,0.438767,0.135578
-271.519,0.989319,0.151188,3,7,0,271.697,5.22514,3.43921,0.457448,0.0873359
-268.484,1,0.238918,3,7,0,271.957,5.19125,1.52815,0.405464,0.384651
-267.753,0.961896,0.384638,3,7,0,270.686,4.95744,0.847088,0.400968,0.46689
-268.915,0.94971,0.564218,3,7,0,269.392,5.26208,2.11753,0.524391,0.183144
-271.53,0.0724782,0.801188,2,3,0,275.643,5.0022,1.05402,0.735123,0.263026
-269.658,0.99913,0.156862,3,15,0,273.587,5.11519,0.999824,0.583265,0.407671
-271.499,0.970546,0.249667,3,7,0,272.246,5.10272,0.853769,0.484284,0.510437
-273.081,0.878974,0.370757,3,7,0,277.48,5.14779,0.520968,0.442904,0.554976
-274.143,0.686608,0.447425,3,7,0,278.456,4.9292,2.74794,0.899543,0.0200025
-270.977,0.89472,0.352823,4,15,0,276.017,5.02567,1.12389,0.250611,0.583934
-267.345,1,0.439804,2,3,0,270.769,5.09459,2.06438,0.537247,0.218998
-267.366,0.291685,0.687472,3,7,0,270.416,5.03445,0.974655,0.404053,0.464148
-267.66,0.964756,0.231148,4,15,0,269.003,5.11502,1.85032,0.696233,0.141298
-269.879,0.953547,0.334434,3,11,0,270.312,5.12365,1.38587,0.830102,0.150543
-270.269,0.817213,0.470429,3,7,0,272.51,5.04423,2.01091,0.301539,0.408831
-267.835,0.670326,0.493319,3,7,0,275.779,5.1662,0.911185,0.564282,0.343392
-266.957,1,0.378991,3,7,0,268.139,5.08871,1.71773,0.52016,0.276298
-268.833,0.812312,0.584038,2,7,0,270.852,5.26425,1.56374,0.480205,0.334762
-269.027,0.72741,0.604948,2,7,0,270.95,5.23559,1.69316,0.614332,0.290714
-271.204,0.937897,0.524925,2,3,0,271.857,5.33745,1.67015,0.641711,0.29515
-268.83,0.942013,0.705172,2,3,0,272.284,5.27563,2.00136,0.643565,0.171125
-266.967,1,0.952395,2,3,0,268.575,4.9718,1.25469,0.446672,0.366085
-268.511,0.167162,1.44396,2,3,0,269.086,5.14112,1.58252,0.758789,0.202829
-270.6,0.851864,0.399393,2,7,0,274.192,5.26958,2.2363,0.809654,0.125348
-269.848,0.98046,0.448495,2,7,0,273.418,5.17426,1.95253,0.795268,0.174664
-268.698,1,0.652002,2,3,0,270.09,5.09483,1.4445,0.789517,0.173943
-269.696,0.0706512,0.982063,2,6,1,272.713,5.24821,0.765419,0.60757,0.34821
-268.44,0.998963,0.230204,3,7,0,270.528,5.20412,0.823816,0.475202,0.442956
-267.587,0.99059,0.346372,3,7,0,269.505,5.14201,0.899098,0.470118,0.406439
-267.281,0.934834,0.510553,2,7,0,269.105,4.98612,1.35112,0.643222,0.253928
-268.831,0.869987,0.671799,2,3,0,269.54,4.79796,1.95822,0.465565,0.265917
-267.834,0.812824,0.776449,3,7,0,269.281,5.19676,1.15153,0.598018,0.276213
