# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = arK_arK_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 400
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = arK-arK.data.R
# init = 2 (Default)
# random
#   seed = 4220681
# output
#   file = 1.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
129.492,0.997615,0.00818612,5,31,0,-92.8966,0.038987,1.66654,-1.24946,-0.254871,1.55849,-0.841413,0.342179
152.325,0.912438,0.0154053,4,15,0,-125.874,-0.0157163,1.55618,-0.995535,-0.0919372,1.33299,-0.810682,0.303732
168.355,0.840525,0.0223827,3,7,0,-150.558,0.0241759,1.49923,-0.870974,-0.0313047,1.14207,-0.850742,0.257022
227.919,0.850495,0.02611,4,15,0,-163.972,-0.0136926,1.18702,-0.421362,0.2444,0.332949,-0.386148,0.201659
233.192,0.333333,0.0315768,1,3,0,-223.803,0.0159384,1.13933,-0.377071,0.2067,0.299405,-0.332768,0.191758
250.417,0.994105,0.0077123,5,31,0,-228.23,-0.0103971,1.12279,0.000110035,-0.0517812,0.200651,-0.375259,0.179289
259.226,0.990582,0.0147275,3,7,0,-249.097,0.0040731,0.99779,0.0570227,-0.0343936,0.242034,-0.362111,0.161588
259.226,0.0610161,0.0276614,1,3,0,-257.543,0.0040731,0.99779,0.0570227,-0.0343936,0.242034,-0.362111,0.161588
269.414,0.996502,0.00308415,6,63,0,-256.711,0.010631,0.85599,0.274648,-0.0365219,0.0526428,-0.245342,0.154979
269.246,0.967682,0.00594093,6,63,0,-264.93,-0.0104278,0.791682,0.346232,-0.0118802,0.171766,-0.3942,0.159557
267.017,0.970175,0.010411,4,15,0,-264.22,0.0117674,0.794798,0.363618,-0.0547728,0.164196,-0.366001,0.170181
266.827,0.406111,0.018236,4,15,0,-263.767,-0.019345,0.742726,0.387866,-0.0382211,0.188438,-0.350051,0.165115
271.986,0.992282,0.00606187,6,63,0,-263.781,0.0124401,0.645145,0.552435,0.0642372,-0.0292317,-0.3155,0.143689
272.883,0.999126,0.0112903,4,31,0,-270.703,0.00993287,0.668666,0.500074,0.126288,-0.0400277,-0.339955,0.149735
273.411,0.0767245,0.0212361,3,15,0,-272.51,0.00514786,0.650026,0.497537,0.116902,-0.037053,-0.345046,0.147496
271.396,0.985836,0.00283421,6,111,0,-270.505,0.00396846,0.621235,0.407074,0.166685,0.00257163,-0.343275,0.149512
270.494,0.999295,0.00514397,5,63,0,-269.188,0.000518235,0.747988,0.521316,0.0258975,-0.0587108,-0.290792,0.146483
271.846,0.930626,0.00960133,5,31,0,-268.772,-0.0052823,0.739884,0.469182,0.0297889,-0.0229757,-0.27324,0.144497
272.515,0.573432,0.0146494,5,31,0,-269.371,-0.00431645,0.643464,0.408097,0.19555,-0.0375221,-0.293998,0.144003
273.278,0.895909,0.00827705,4,31,0,-268.911,-0.00836569,0.726131,0.44363,0.0908124,-0.0562601,-0.286569,0.142912
273.541,0.959238,0.011419,4,15,0,-272.194,-0.00309549,0.676384,0.405167,0.125591,-0.0294666,-0.288624,0.153257
271.053,0.422826,0.0186109,4,15,0,-269.335,0.0131576,0.738455,0.440426,0.0348651,0.0535801,-0.382135,0.14354
266.597,0.800492,0.00709383,6,63,0,-265.253,-0.0374937,0.684386,0.336261,0.173032,0.05301,-0.342823,0.159071
269.487,0.988494,0.00753348,4,15,0,-263.388,-0.0150024,0.703681,0.41763,0.225621,-0.0291757,-0.432163,0.14384
268.583,0.958739,0.0131536,4,15,0,-266.215,-0.0184143,0.626627,0.320075,0.268286,0.00671104,-0.33692,0.160856
268.583,0.0652085,0.0210479,3,7,0,-264.594,-0.0184143,0.626627,0.320075,0.268286,0.00671104,-0.33692,0.160856
269.473,0.979672,0.00324921,4,31,0,-265.34,0.0171554,0.650599,0.354259,0.275585,-0.00696519,-0.366146,0.161988
269.05,0.999922,0.00550654,5,31,0,-266.938,-0.0190997,0.675313,0.313135,0.330851,-0.034715,-0.397954,0.154919
266.422,0.977147,0.00974879,3,7,0,-264.927,-0.013396,0.713373,0.35784,0.349725,-0.0560049,-0.46293,0.158526
267.681,0.796384,0.0161416,4,15,0,-264.668,-0.0151501,0.614056,0.328853,0.269722,0.0364571,-0.326756,0.149409
270.679,0.743658,0.0167863,3,7,0,-267.881,0.000510838,0.629757,0.319895,0.266302,0.0128618,-0.343359,0.150131
269.521,0.657073,0.0152802,4,15,0,-268.027,0.00355414,0.64927,0.449771,0.249946,-0.0652796,-0.42945,0.149457
272.131,0.977042,0.0112223,5,31,0,-267.478,0.00183296,0.787658,0.455458,-0.0523189,-0.0341714,-0.253224,0.149284
272.131,0.0674737,0.0182705,4,15,0,-268.876,0.00183296,0.787658,0.455458,-0.0523189,-0.0341714,-0.253224,0.149284
271.046,0.988068,0.00316092,5,63,0,-269.001,-0.00513932,0.790025,0.465658,-0.0852556,-0.0380434,-0.207088,0.145106
272.776,0.979409,0.00529492,5,31,0,-269.046,0.0138789,0.706121,0.480158,0.0479834,-0.087866,-0.246793,0.148055
271.36,0.975174,0.00862065,5,31,0,-270.009,0.00394838,0.715663,0.3705,0.240512,-0.145847,-0.25083,0.149321
267.856,0.952836,0.0137961,5,31,0,-265.474,-0.0106272,0.637955,0.43906,0.329828,-0.261819,-0.224715,0.147827
266.861,0.0368075,0.0207921,3,7,0,-263.517,-0.0177501,0.641385,0.414735,0.304807,-0.251952,-0.242132,0.14326
269.706,0.99911,0.0035444,5,31,0,-265.613,0.00948058,0.687715,0.431293,0.254464,-0.23252,-0.223146,0.15875
270.335,0.99551,0.00597613,5,63,0,-267.196,0.0114851,0.687439,0.373244,0.206836,-0.156097,-0.194216,0.145801
271.884,0.947792,0.00992032,5,31,0,-268.605,-0.0176175,0.656691,0.494002,0.141781,-0.036252,-0.364741,0.15485
271.838,0.494747,0.0146367,3,15,0,-266.202,-0.0086833,0.709386,0.446999,0.105415,0.0206939,-0.343158,0.151606
271.624,0.999762,0.00753969,5,31,0,-269.075,-0.00706924,0.713247,0.46962,0.052744,0.0847571,-0.41012,0.149465
271.883,0.956994,0.0124884,2,3,0,-271.204,0.0103812,0.700999,0.463653,0.0449661,0.076222,-0.398415,0.149424
269.268,0.0393479,0.0186385,4,15,0,-266.378,0.0145763,0.794155,0.325316,0.203788,-0.173256,-0.238194,0.160833
268.658,0.995184,0.00345399,6,63,0,-266.19,0.016046,0.709584,0.318764,0.263882,-0.174832,-0.20713,0.1454
271.125,0.963754,0.00563268,6,63,0,-264.948,0.000389985,0.761989,0.332796,0.186329,-0.104001,-0.239872,0.14361
272.574,0.996591,0.00850817,5,31,0,-268.213,-1.76085e-05,0.702149,0.371401,0.184064,-0.0908835,-0.290622,0.142191
272.689,0.944664,0.0137546,5,31,0,-270.399,0.00273703,0.650987,0.499201,0.1378,-0.144232,-0.256729,0.155686
272.689,0.000677715,0.0197046,4,23,0,-269.909,0.00273703,0.650987,0.499201,0.1378,-0.144232,-0.256729,0.155686
269.991,0.990116,0.00352209,5,31,0,-268.876,-0.0144618,0.679511,0.573968,0.0956418,-0.169978,-0.275233,0.159334
269.091,0.997067,0.00559184,5,31,0,-267.284,-0.00582939,0.553904,0.555853,0.162087,-0.1348,-0.235273,0.136578
269.236,0.861205,0.00896303,5,63,0,-265.416,0.00268078,0.694055,0.325019,0.263189,-0.0313497,-0.385781,0.165813
271.657,0.604966,0.0106499,4,31,0,-260.826,-0.00791916,0.747646,0.442807,0.139189,-0.165085,-0.234974,0.152146
271.033,0.994364,0.00727863,4,31,0,-268.539,0.00773137,0.712764,0.430821,0.130879,-0.136887,-0.260004,0.162996
272.693,0.976165,0.0114834,4,15,0,-269.98,-0.00553262,0.750921,0.436464,0.100439,-0.15372,-0.229946,0.145813
272.693,0.0530572,0.0173385,4,31,0,-264.658,-0.00553262,0.750921,0.436464,0.100439,-0.15372,-0.229946,0.145813
271.247,0.987585,0.00370035,5,63,0,-269.095,0.00671515,0.688508,0.353562,0.122578,-0.0245749,-0.225319,0.147373
269.895,1,0.00573034,5,31,0,-269.025,0.00304788,0.872511,0.345481,0.021404,-0.00184875,-0.316525,0.149701
268.387,0.907076,0.0090629,6,63,0,-265.806,-0.0184902,0.726863,0.41876,0.189297,0.0260262,-0.463814,0.151574
271.936,0.983435,0.0117542,4,15,0,-267.265,-0.0133934,0.666142,0.38276,0.237674,0.00538568,-0.393182,0.146624
271.936,0.00153108,0.0178027,4,15,0,-264.783,-0.0133934,0.666142,0.38276,0.237674,0.00538568,-0.393182,0.146624
270.13,0.960766,0.00355536,6,127,0,-265.928,-0.016721,0.667868,0.471151,0.170622,-0.100153,-0.267658,0.14268
272.749,0.981791,0.00514854,4,23,0,-267.528,-0.00567162,0.72528,0.409611,0.170444,-0.0992333,-0.309109,0.156083
271.948,0.803739,0.00775114,6,63,0,-267.443,-0.00819396,0.717194,0.318588,0.185589,0.0283796,-0.328722,0.152463
273.22,0.838061,0.0080984,4,23,0,-269.445,-0.00676538,0.718584,0.369765,0.145588,0.015939,-0.357104,0.153151
272.849,0.985136,0.00906231,4,31,0,-267.339,0.00144359,0.7614,0.412919,0.110403,-0.0380342,-0.339457,0.15086
271.16,0.869176,0.0136061,4,31,0,-269.486,-0.0107413,0.698765,0.546393,0.0931793,-0.161385,-0.277156,0.154718
271.776,0.574482,0.0161374,4,23,0,-266.264,0.00673705,0.675155,0.464836,0.0210874,0.119065,-0.364134,0.146919
273.181,0.988363,0.0106358,4,15,0,-270.745,0.00676905,0.672624,0.466647,0.04377,0.0359605,-0.306449,0.148296
270.692,0.707178,0.0159563,4,23,0,-267.872,-0.0206877,0.762481,0.292793,0.152847,-0.0369598,-0.262619,0.14716
271.386,0.611695,0.0137073,5,31,0,-266.704,0.000848859,0.849473,0.303907,0.0721541,-0.0573788,-0.246921,0.153302
269.694,0.740674,0.00977902,2,3,0,-269.21,-0.00886191,0.853698,0.310464,0.0802249,-0.0562814,-0.23907,0.153227
272.604,0.989827,0.00899884,5,31,0,-268.293,-0.00527947,0.716768,0.489594,-0.0140672,-0.0328448,-0.2331,0.148119
270.426,0.897273,0.0134393,5,31,0,-269.377,0.0142547,0.66607,0.408517,0.186704,0.0623007,-0.452655,0.151092
272.932,0.664835,0.0167201,4,15,0,-267.889,-0.00985007,0.719446,0.352641,0.113598,-0.0233179,-0.261609,0.150442
272.432,0.99544,0.0132752,5,31,0,-271.422,0.0045947,0.712895,0.453739,0.183317,-0.124392,-0.317912,0.146953
272.432,0.0989311,0.0198873,3,15,0,-270.333,0.0045947,0.712895,0.453739,0.183317,-0.124392,-0.317912,0.146953
271.355,0.969049,0.00537571,5,31,0,-268.67,0.00547471,0.654706,0.493981,0.151417,-0.18091,-0.196681,0.155661
269.908,0.948053,0.00766119,4,31,0,-266.296,-0.0085612,0.673084,0.477062,0.130649,-0.149625,-0.228314,0.131539
272.283,0.864802,0.0104596,4,15,0,-266.518,-0.00383551,0.693751,0.400979,0.168646,-0.0421394,-0.348975,0.158361
271.059,0.687668,0.0121756,4,15,0,-267.542,-0.0130343,0.610602,0.431218,0.159785,0.013798,-0.35697,0.144266
269.011,0.800017,0.0101576,4,15,0,-266.869,-0.00982792,0.624474,0.428552,0.185196,0.0350532,-0.334213,0.139
270.175,1,0.0104638,5,31,0,-267.455,0.00312708,0.585369,0.562678,0.201702,-0.0731786,-0.362695,0.16323
269.003,0.884035,0.0156196,4,15,0,-267.121,-0.00437993,0.582547,0.469405,0.259774,-0.0772635,-0.329633,0.132585
269.003,0.0314987,0.0187509,4,15,0,-265.403,-0.00437993,0.582547,0.469405,0.259774,-0.0772635,-0.329633,0.132585
269.465,0.997211,0.004678,6,63,0,-266.676,0.000377154,0.801956,0.445166,-0.131805,-0.0259223,-0.158637,0.154773
270.986,0.971657,0.00693336,5,31,0,-265.834,0.0116437,0.798018,0.4452,0.0287125,-0.128297,-0.222027,0.144732
270.766,0.976908,0.0097746,4,15,0,-267.757,-0.000681757,0.70877,0.465378,-0.00724751,-0.0804581,-0.170653,0.138333
269.421,0.998119,0.887784,2,7,0,-268.816,0.00132495,0.680092,0.348883,0.29604,-0.0421352,-0.365248,0.166034
269.421,0,12.7276,0,1,1,-263.79,0.00132495,0.680092,0.348883,0.29604,-0.0421352,-0.365248,0.166034
269.421,8.50795e-14,2.1488,1,1,0,-267.081,0.00132495,0.680092,0.348883,0.29604,-0.0421352,-0.365248,0.166034
269.379,0.984763,0.211819,4,31,0,-263.054,-0.00832265,0.61792,0.591142,0.126264,-0.234132,-0.196941,0.14003
268.703,0.933416,0.274194,4,15,0,-263.258,-0.00382859,0.67563,0.554511,0.152115,-0.22059,-0.212135,0.145807
269.927,1,0.350844,3,7,0,-266.469,-0.0029567,0.718789,0.43766,0.0731603,-0.150996,-0.2296,0.147022
265.947,0.893051,0.593206,3,7,0,-262.775,-0.0149859,0.652276,0.44404,0.0872729,0.216716,-0.457733,0.146828
264.845,0.407872,0.757706,3,7,0,-255.871,-0.0080546,0.585084,0.442625,0.0196531,0.193539,-0.410776,0.15279
268.815,0.9999,0.215767,4,31,0,-259.616,0.00871548,0.581084,0.571195,-0.0553982,0.0622619,-0.27471,0.154425
270.303,0.989315,0.398412,3,7,0,-266.69,0.00249851,0.696232,0.473984,-0.0568903,0.0277735,-0.237544,0.163989
270.516,0.972361,0.721872,3,7,0,-267.171,0.00996989,0.666132,0.467136,0.251551,-0.189984,-0.299668,0.142342
269.39,0.0936704,1.24779,2,3,0,-265.546,-0.0122435,0.765416,0.38002,-0.0687327,0.135521,-0.303802,0.161391
269.928,0.998692,0.135731,5,31,0,-267.714,0.00935563,0.643161,0.500944,0.243694,-0.144512,-0.345547,0.138382
270.354,0.999927,0.25778,4,15,0,-266.526,-0.00899372,0.75348,0.40936,-0.080788,0.146727,-0.331446,0.153505
263.723,0.868477,0.490252,3,7,0,-261.789,-0.000924287,0.5954,0.633565,0.0790945,0.148667,-0.552123,0.161082
266.151,0.879927,0.617297,4,15,0,-260.236,-0.00498712,0.753937,0.335774,0.0120169,-0.0607942,-0.195989,0.139753
266.593,1,0.80412,3,7,0,-265.251,0.00705954,0.75884,0.467623,-0.140784,0.00477377,-0.138687,0.147862
265.274,0.0455728,1.50772,2,3,0,-262.862,-0.014909,0.655358,0.501055,0.0792848,-0.0687717,-0.335215,0.173544
269.003,0.99873,0.155376,5,31,0,-263.672,-0.0105531,0.653238,0.512119,0.0135123,-0.00866511,-0.29755,0.17082
267.394,0.930985,0.291699,3,7,0,-259.119,0.0299774,0.644268,0.527419,-0.0431013,0.00217379,-0.235558,0.150845
269.547,0.989001,0.443334,3,7,0,-264.179,-0.00711543,0.753387,0.353271,0.227902,0.0185722,-0.443894,0.146738
271.735,0.765551,0.794854,3,7,0,-265.174,0.0113817,0.576304,0.533075,0.179773,-0.0692267,-0.341382,0.153925
273.103,0.811017,0.73331,2,7,0,-268.808,-0.00781249,0.731342,0.391985,0.0882138,0.0300698,-0.319241,0.150763
270.747,0.6344,0.77341,2,3,0,-269.05,-0.021895,0.677231,0.383318,0.187864,-0.019545,-0.331872,0.139453
269.86,0.906351,0.49001,3,7,0,-266.971,0.0211685,0.802903,0.315919,0.0166763,0.0625531,-0.295389,0.155689
271.804,0.943185,0.680634,3,7,0,-267.774,-0.00480933,0.62249,0.47897,0.222072,-0.156805,-0.2982,0.149924
271.581,0.961802,1.0437,3,7,0,-270.304,-0.00808977,0.724684,0.410416,-0.0156794,0.0592641,-0.300867,0.141872
271.581,0.000239873,1.67433,2,3,0,-267.561,-0.00808977,0.724684,0.410416,-0.0156794,0.0592641,-0.300867,0.141872
271.837,0.991852,0.183081,4,31,0,-267.113,-0.00331793,0.658059,0.421811,0.144823,0.0669961,-0.372399,0.158822
270.288,0.943544,0.321287,4,15,0,-266.325,-0.00284426,0.76393,0.367167,0.0402428,-0.141348,-0.150195,0.154649
272.663,0.97411,0.48936,3,7,0,-268.774,0.00217576,0.694384,0.361234,0.179955,-0.0324557,-0.280681,0.149713
265.452,0.349191,0.804264,2,3,0,-264.076,-0.0194288,0.83107,0.316379,0.0488154,-0.154829,-0.136796,0.173313
272.202,1,0.243528,3,7,0,-264.981,0.00926821,0.690613,0.403896,0.201418,-0.153549,-0.233245,0.148154
268.98,0.871438,0.427853,3,7,0,-267.604,-0.0104772,0.754839,0.361877,-0.00929735,-0.00138629,-0.215509,0.167995
268.147,0.987256,0.529787,3,7,0,-264.686,0.00835573,0.638233,0.488021,0.108248,-0.195081,-0.115297,0.145564
271.021,1,0.886466,3,7,0,-266.469,-0.00250301,0.705696,0.412679,0.0547268,0.149717,-0.413076,0.141632
271.021,0.00363592,1.52096,2,3,0,-268.588,-0.00250301,0.705696,0.412679,0.0547268,0.149717,-0.413076,0.141632
272.615,0.959148,0.196272,4,31,0,-266.388,-0.000996599,0.738546,0.477288,-0.0179818,-0.0666137,-0.214855,0.15409
271.57,0.965275,0.304169,3,15,0,-268.675,0.00626656,0.59158,0.41788,0.232095,-0.0223151,-0.32038,0.151819
269.993,0.950925,0.47557,3,15,0,-267.68,-0.00402469,0.805316,0.416376,-0.0368045,0.0189045,-0.327325,0.143281
269.2,0.570929,0.712175,3,7,0,-264.413,0.0164728,0.718471,0.534715,0.0844537,-0.0698143,-0.373465,0.153299
271.396,0.992914,0.408243,3,7,0,-266.613,0.00531698,0.61743,0.612217,0.101947,-0.101818,-0.312619,0.151309
271.263,0.977297,0.675416,3,7,0,-269.55,-0.00147855,0.720284,0.310455,0.219897,0.053293,-0.378703,0.152746
272.69,0.557583,1.06714,2,3,0,-268.611,-0.00231491,0.763243,0.424726,0.0603976,-0.139136,-0.195431,0.150125
272.299,0.911427,0.597273,3,7,0,-268.98,6.99401e-05,0.667763,0.393491,0.0736798,0.0559864,-0.285969,0.149315
271.744,0.992473,0.798961,3,7,0,-270.696,-0.00886045,0.660446,0.567624,0.082975,-0.063117,-0.34712,0.144507
271.744,0.000838515,1.29517,2,3,0,-269.611,-0.00886045,0.660446,0.567624,0.082975,-0.063117,-0.34712,0.144507
270.639,0.986856,0.191972,4,15,0,-269.337,0.000452612,0.726925,0.553779,0.0300236,-0.0715125,-0.30675,0.155157
269.165,0.984407,0.307964,4,31,0,-265.773,0.00663341,0.707295,0.356481,0.123462,-0.0843328,-0.167919,0.158763
271.898,0.917704,0.487986,3,7,0,-266.186,0.00247424,0.644141,0.448346,0.219637,-0.146906,-0.292132,0.155993
270.196,0.864676,0.656621,2,3,0,-269.111,-0.00514397,0.613766,0.478621,0.31675,-0.191916,-0.326731,0.153846
270.196,0,7.38559,0,1,1,-268.813,-0.00514397,0.613766,0.478621,0.31675,-0.191916,-0.326731,0.153846
272.502,0.746085,1.1604,2,3,0,-269.487,0.00157034,0.77133,0.412388,0.00977098,-0.0295064,-0.234401,0.153629
268.667,0.614714,0.801602,2,7,0,-266.092,-0.0219651,0.635207,0.490683,0.225642,-0.195175,-0.269081,0.139081
272.567,1,0.405587,3,7,0,-267.745,-0.0119515,0.618163,0.496368,0.190388,-0.0503644,-0.347014,0.146343
269.663,0.584036,0.652301,3,7,0,-266.621,0.0143757,0.85514,0.282849,0.0966088,0.00486373,-0.307059,0.153269
269.314,0.982273,0.316382,3,7,0,-267.155,0.015875,0.83,0.307287,0.0141105,-0.00585143,-0.269124,0.14485
271.453,0.975064,0.530595,3,7,0,-265.703,-0.00345612,0.613577,0.51098,0.212654,-0.191423,-0.255206,0.156942
266.467,0.409189,0.897747,2,3,0,-264.462,-0.0149912,0.622015,0.692818,-0.156357,-0.0338334,-0.213354,0.156338
270.943,1,0.258818,4,15,0,-264.122,0.012373,0.619907,0.584857,0.083098,-0.0252468,-0.380252,0.152997
271.234,0.888529,0.484973,3,7,0,-266.606,0.0123176,0.794826,0.370506,0.117991,-0.0532617,-0.294256,0.152083
271.308,0.913913,0.643347,3,7,0,-268.867,-0.00660997,0.821152,0.316387,0.0182505,-0.0160969,-0.258079,0.148223
272.559,0.437701,0.927421,2,3,0,-266.46,0.00554645,0.702539,0.409251,0.092855,-0.0233343,-0.297888,0.137396
271.423,0.962382,0.300413,3,15,0,-269.509,-0.00549208,0.777134,0.360963,0.0851452,-0.0530262,-0.250796,0.163357
272.564,0.943234,0.506948,3,7,0,-268.82,0.00673807,0.634671,0.492474,0.163849,-0.0392177,-0.353859,0.139344
272.686,0.387604,0.802998,2,3,0,-266.829,-0.00787958,0.62981,0.430298,0.13079,-0.00740495,-0.303926,0.14445
271.619,0.981748,0.229063,5,31,0,-268.784,-0.00899116,0.768743,0.448468,-0.000392065,0.00832668,-0.339348,0.149874
270.63,0.932229,0.409083,3,7,0,-266.628,0.0107168,0.780617,0.380972,0.124831,-0.153833,-0.211299,0.160995
269.494,0.988867,0.62401,3,7,0,-268.698,-0.0112047,0.55594,0.557283,0.1109,0.0519372,-0.384727,0.136716
269.494,0.000324841,1.12194,3,7,0,-262.609,-0.0112047,0.55594,0.557283,0.1109,0.0519372,-0.384727,0.136716
271.881,0.999998,0.104917,4,15,0,-268.962,-0.0103608,0.604874,0.488511,0.12098,0.015279,-0.343354,0.138687
272.044,0.983908,0.196182,4,15,0,-268.888,-0.0107214,0.631736,0.545186,0.0914541,-0.0399782,-0.312768,0.140376
270.079,0.961452,0.346488,3,7,0,-268.365,0.000309305,0.646844,0.555208,0.0641447,-0.106194,-0.266775,0.169106
273.241,0.974576,0.568016,3,7,0,-268.164,-0.00665239,0.745509,0.373163,0.134072,-0.0537273,-0.285912,0.142645
270.174,0.292568,0.959227,2,3,0,-268.798,0.0083059,0.696006,0.496566,0.0343726,-0.136627,-0.233332,0.14475
269.774,0.984048,0.228777,4,15,0,-262.734,-0.0107982,0.761868,0.37362,0.0454902,0.0560147,-0.307051,0.167014
271.006,0.999233,0.396522,3,7,0,-267.75,0.0107098,0.732964,0.421496,0.129145,-0.0942561,-0.301573,0.135649
269.785,0.758079,0.710638,3,7,0,-267.349,-0.0142648,0.758617,0.359292,0.0972051,0.0274377,-0.323702,0.168045
269.933,0.962927,0.644322,2,7,0,-268.542,-0.01414,0.756228,0.372693,0.125119,0.0541415,-0.382209,0.162662
269.491,0.970622,1.03032,2,3,0,-267.501,0.0094613,0.690228,0.58039,-0.0325684,-0.18177,-0.176722,0.150113
269.491,2.66956e-47,1.66958,1,1,0,-265.968,0.0094613,0.690228,0.58039,-0.0325684,-0.18177,-0.176722,0.150113
270.478,0.992696,0.192262,4,15,0,-264.716,0.00681841,0.71436,0.509036,0.0792316,-0.0621298,-0.320981,0.135153
268.628,0.964565,0.332569,3,15,0,-263.721,-0.00458796,0.848902,0.385998,0.103727,-0.156183,-0.27563,0.144785
271.307,0.790025,0.52887,3,7,0,-261.695,0.00512729,0.732923,0.413827,-0.0626839,0.0801228,-0.258168,0.150546
272.706,0.925017,0.525597,3,7,0,-267.605,-0.00266861,0.6427,0.463598,0.102342,-0.0772298,-0.249535,0.155429
271.4,0.852524,0.744952,2,7,0,-270.204,0.0096843,0.689102,0.474723,0.156937,-0.0357679,-0.360484,0.140751
270.769,0.828928,0.869093,3,7,0,-266.319,-0.00596787,0.632379,0.632888,0.0666568,-0.170011,-0.259795,0.152345
271.2,0.740717,0.951515,2,3,0,-267.104,0.00293126,0.630817,0.431941,0.136203,0.0697763,-0.338053,0.152676
272.015,0.577258,0.829348,2,7,0,-266.14,-0.00583343,0.73301,0.382877,0.182651,-0.0727541,-0.350971,0.152114
271.394,0.866314,0.47752,3,7,0,-267.625,-0.00308952,0.600767,0.520195,0.048794,-0.0238198,-0.235788,0.152328
271.799,0.984938,0.575977,3,7,0,-269.526,-0.0144467,0.621578,0.492048,0.189901,-0.0837956,-0.319257,0.158849
271.799,0.151528,0.933117,2,3,0,-264.952,-0.0144467,0.621578,0.492048,0.189901,-0.0837956,-0.319257,0.158849
269.188,0.970151,0.188007,4,31,0,-264.796,-0.0143325,0.772049,0.350615,0.147444,-0.160724,-0.24553,0.143625
271.074,0.999824,0.293919,4,15,0,-265.585,-0.00574872,0.613841,0.480846,0.109389,-0.0368499,-0.303341,0.137384
265.472,0.772399,0.491028,3,7,0,-261.321,0.000583201,0.500998,0.533788,0.230114,0.00548869,-0.36968,0.176609
266.757,0.994734,0.467571,3,7,0,-263.242,0.00410371,0.465042,0.585055,0.220874,0.0110814,-0.386408,0.167444
266.882,0.814695,0.763379,2,7,0,-261.979,-0.0098016,0.583797,0.425432,0.215158,0.00274832,-0.332527,0.176026
