# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = arK_arK_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 400
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = arK-arK.data.R
# init = 2 (Default)
# random
#   seed = 4220681
# output
#   file = 2.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
268.186,0.740005,0.0100535,5,31,0,-265.053,-0.0142307,0.699568,0.360156,0.331151,-0.144104,-0.308212,0.150396
262.853,0.696509,0.00910252,6,63,0,-259.368,-0.0364702,0.71352,0.458272,0.0312135,0.114272,-0.373447,0.140042
268.361,0.920525,0.00740384,5,31,0,-256.304,0.0224855,0.58843,0.459648,0.0939252,0.136097,-0.398629,0.150767
269.988,0.917808,0.0105123,4,31,0,-265.157,0.0142329,0.616355,0.497394,0.0397391,0.0454868,-0.340605,0.157545
270.124,0.702112,0.0147487,4,15,0,-267.038,-0.0176021,0.644987,0.56097,0.0185633,0.070764,-0.402238,0.147493
269.119,0.945142,0.0121651,5,31,0,-266.721,-0.0206237,0.753795,0.317478,0.249496,-0.105242,-0.330313,0.15923
269.366,0.841095,0.0181226,4,15,0,-266.566,0.00190463,0.600604,0.350694,0.374432,-0.0573818,-0.37527,0.148048
269.366,4.16064e-08,0.0208993,3,15,0,-264.454,0.00190463,0.600604,0.350694,0.374432,-0.0573818,-0.37527,0.148048
270.511,0.978395,0.00322425,5,31,0,-267.007,-0.0034279,0.656549,0.381602,0.335317,-0.094684,-0.381234,0.144913
269.982,0.962145,0.00519852,5,31,0,-267.23,-0.00297703,0.596633,0.362711,0.339027,-0.0564968,-0.366792,0.146592
272.121,0.982545,0.00801322,5,31,0,-268.285,0.00317762,0.616887,0.515782,0.177375,-0.0187786,-0.396697,0.156438
273.187,0.63238,0.0128791,5,31,0,-269.895,-0.00172735,0.699675,0.440413,0.0377069,0.0460084,-0.308176,0.143426
271.089,0.81477,0.009108,5,31,0,-268.528,-0.0156345,0.713528,0.323947,0.199354,0.0286174,-0.342688,0.153257
271.892,0.991502,0.00985996,4,31,0,-269.234,-0.0109943,0.725857,0.389499,0.182564,-0.0122671,-0.378179,0.156397
271.246,0.684465,0.0159973,4,15,0,-268.236,-0.0104553,0.712639,0.44998,0.0337552,-0.078947,-0.221411,0.135365
269.757,0.9798,0.0127994,4,31,0,-268.202,-0.0130214,0.611684,0.511841,0.243069,-0.128921,-0.333644,0.16476
270.708,0.103946,0.0200591,4,23,0,-267.44,0.00926761,0.804691,0.359253,0.0427767,-0.100039,-0.170525,0.153501
270.178,0.99892,0.00434193,6,63,0,-267.674,-0.00778904,0.835255,0.316158,0.0168403,-0.0840403,-0.200235,0.156198
270.108,0.999482,0.00710726,6,63,0,-267.646,-0.00878706,0.581623,0.638981,0.0178477,0.00551759,-0.328069,0.144304
270.419,0.983358,0.0115766,5,31,0,-268.091,-0.0100296,0.79641,0.241658,0.101916,0.028735,-0.290018,0.148621
272.448,0.0844186,0.0180858,4,15,0,-265.275,-0.00319754,0.688873,0.467157,0.187833,-0.0683985,-0.368617,0.151008
271.358,0.991005,0.0038887,5,47,0,-270.13,0.00943378,0.589131,0.433907,0.27589,-0.0739114,-0.327003,0.148531
271.612,0.993313,0.00618232,5,63,0,-268.484,-0.00672153,0.838029,0.355314,-0.0150817,-0.0113499,-0.249568,0.151385
271.512,0.717895,0.00982323,4,19,0,-267.192,0.0122462,0.811401,0.38978,-0.00256914,-0.0119146,-0.28711,0.15263
272.237,0.884213,0.00855749,5,31,0,-268.424,-0.0146343,0.676835,0.451912,0.143627,0.00289729,-0.354779,0.144554
272.696,0.961147,0.0106739,4,15,0,-270.892,-0.0102534,0.638132,0.422548,0.17929,0.00757237,-0.336072,0.150948
272.213,0.547899,0.0156522,4,31,0,-267.928,0.00753013,0.661452,0.369684,0.19539,0.0224208,-0.359282,0.157047
270.302,0.848701,0.00949152,4,31,0,-267.118,0.0159356,0.660034,0.407059,0.173849,0.0760892,-0.447745,0.151538
270.241,0.996033,0.0109301,4,15,0,-269.287,-0.0170925,0.677163,0.438586,0.180689,0.0567512,-0.433959,0.14948
271.947,0.992453,0.0171287,4,31,0,-269.702,0.00676314,0.656879,0.517171,0.083251,-0.17253,-0.184206,0.148993
271.947,0.000532641,0.0265096,1,3,0,-268.444,0.00676314,0.656879,0.517171,0.083251,-0.17253,-0.184206,0.148993
270.164,0.962623,0.00518478,6,63,0,-266.258,0.00450302,0.656279,0.406183,0.0617158,0.137502,-0.335418,0.147251
267.08,0.823547,0.00755419,3,7,0,-265.712,0.0072837,0.632977,0.377069,0.0520883,0.117045,-0.336754,0.146708
272.249,1,0.00823208,4,15,0,-266.317,0.0100638,0.650306,0.432205,0.0774408,0.0693729,-0.344511,0.153828
271.316,0.446617,0.0128626,4,19,0,-263.699,0.00947226,0.636563,0.570324,0.157196,-0.175109,-0.279692,0.150494
272.121,0.974488,0.00647689,5,31,0,-268.928,-0.00248861,0.611583,0.506718,0.139338,-0.108579,-0.276171,0.157385
273.038,0.827378,0.00957497,5,31,0,-266.948,-0.0126546,0.659728,0.439195,0.139561,-0.0571003,-0.273228,0.151689
273.369,0.614867,0.0104774,4,23,0,-265.739,0.0091592,0.708735,0.442708,0.0680649,-0.0616983,-0.255649,0.153149
272.007,0.994588,0.00747588,5,63,0,-270.87,0.00443536,0.706727,0.52375,-0.0694168,0.0251544,-0.281794,0.145787
272.193,0.843867,0.0114243,5,31,0,-269.401,-0.0141906,0.69141,0.535375,0.0348302,-0.0801199,-0.263264,0.151582
271.153,0.98756,0.0128834,4,15,0,-269.516,0.000743774,0.733282,0.44499,0.0990564,-0.190946,-0.154682,0.147293
271.485,0.490151,0.0192798,4,15,0,-268.379,-0.00940549,0.723811,0.405141,0.0509417,-0.0839522,-0.18182,0.14141
272.764,1,0.0107941,4,31,0,-268.861,0.00321114,0.657118,0.490637,0.177047,-0.0520456,-0.372672,0.144537
271.933,0.342477,0.0164977,3,15,0,-268.522,0.00384686,0.707389,0.509479,0.106003,-0.0499868,-0.353565,0.152484
266.272,0.953511,0.00696658,4,15,0,-264.039,0.00575426,0.724047,0.518606,0.0765191,-0.0613926,-0.338593,0.178254
267.615,0.955493,0.00970765,4,15,0,-260.161,0.00721162,0.707212,0.624114,-0.00648069,-0.103543,-0.324084,0.162808
268.791,0.577757,0.0135356,5,31,0,-261.823,0.00704325,0.765644,0.40817,-0.0348358,-0.07682,-0.123768,0.144195
266.4,0.992127,0.00909853,6,63,0,-262.084,0.00309636,0.759137,0.597783,-0.0347866,-0.170676,-0.262917,0.143617
263.14,0.726141,0.0135673,4,31,0,-256.842,0.0160337,0.725802,0.325878,0.0354502,-0.0807565,-0.0975772,0.139182
266.075,1,0.0121407,3,7,0,-261.559,0.000989761,0.738055,0.328766,0.0441826,-0.0694901,-0.110371,0.141669
266.075,0.000761238,0.0182824,3,7,0,-262.944,0.000989761,0.738055,0.328766,0.0441826,-0.0694901,-0.110371,0.141669
270.245,0.995723,0.0041538,6,63,0,-264.326,-0.0122988,0.810337,0.406105,0.0761141,-0.132081,-0.263765,0.142752
271.996,0.966367,0.00621033,5,63,0,-264.511,-0.00786232,0.591828,0.519071,0.124938,-0.109419,-0.246556,0.147732
267.373,0.886325,0.00875654,5,63,0,-266.095,0.0133355,0.735087,0.359667,0.0277928,0.0532796,-0.233329,0.167796
270.443,0.997447,0.0106022,3,11,0,-266.16,-0.0131966,0.738069,0.366809,0.0358967,0.0160385,-0.288912,0.161597
272.907,0.61797,0.0157505,4,31,0,-266.974,-0.00726734,0.702601,0.452964,0.0955168,-0.095137,-0.261372,0.158242
271.635,0.947682,0.0115615,4,15,0,-270.589,-0.00386231,0.769815,0.354,0.12371,-0.144458,-0.198527,0.140851
266.573,0.125774,0.0156106,4,15,0,-264.984,-0.0262369,0.78199,0.374599,0.126518,-0.138877,-0.19139,0.143402
273.152,0.999964,0.00465923,5,39,0,-265.021,0.00356329,0.768829,0.385401,0.0707442,-0.0887705,-0.236776,0.15133
271.658,0.952971,0.00692831,4,15,0,-270.108,0.00135006,0.738247,0.382699,0.0811454,-0.1047,-0.19773,0.137977
271.658,0.00725804,1.20664,2,3,0,-266.081,0.00135006,0.738247,0.382699,0.0811454,-0.1047,-0.19773,0.137977
271.658,1.87024e-69,2.85501,1,1,0,-270.704,0.00135006,0.738247,0.382699,0.0811454,-0.1047,-0.19773,0.137977
270.709,0.989928,0.282605,4,15,0,-268.414,-0.00487297,0.718738,0.416579,0.0315156,-0.132363,-0.132831,0.153169
270.982,0.989097,0.28718,3,7,0,-269.174,0.00750139,0.730018,0.442965,0.0181615,-0.11335,-0.151889,0.155657
268.166,0.948747,0.376311,4,15,0,-266.071,-0.0110456,0.585956,0.530829,0.0229255,0.0136231,-0.25256,0.135601
272.887,1,0.50424,3,7,0,-266.839,0.00287198,0.687035,0.469881,0.131543,-0.00902137,-0.359961,0.153192
271.329,0.654115,0.853854,2,7,0,-268.96,-0.00812399,0.644224,0.454141,0.12797,-0.115293,-0.251774,0.155393
273.207,0.855559,0.518917,3,7,0,-268.668,0.00750643,0.68804,0.496572,0.0364924,-0.0781586,-0.247728,0.151612
271.695,0.869535,0.599428,3,7,0,-269.946,-0.003393,0.74279,0.433647,0.102466,-0.187691,-0.166868,0.148646
271.682,0.978692,0.735862,3,7,0,-270.43,-0.00446354,0.679848,0.538939,0.0733548,-0.188593,-0.221745,0.150712
272.853,0.21836,1.28979,2,5,0,-267.42,0.00327978,0.689707,0.460062,0.0985715,0.00612686,-0.325956,0.154217
269.773,0.996077,0.205933,4,31,0,-268.217,-0.00997105,0.754781,0.457852,-0.127344,0.0685625,-0.268982,0.145018
273.416,0.981699,0.386558,3,7,0,-267.838,0.00401367,0.725049,0.423593,0.096829,-0.00561324,-0.315298,0.149171
272.175,0.531964,0.693789,2,3,0,-270.515,-0.00654007,0.69255,0.407361,0.109252,-0.0554213,-0.286283,0.140089
271.534,0.997116,0.305545,4,23,0,-270.252,-0.00401565,0.621303,0.554012,0.136554,-0.0911879,-0.289223,0.156358
270.794,0.958356,0.575949,3,7,0,-269.425,-0.00567751,0.615419,0.603531,0.0988797,-0.0983397,-0.295543,0.159484
271.615,0.466691,0.957517,3,7,0,-260.835,-0.00541812,0.71339,0.440462,0.157218,-0.0806486,-0.337191,0.162342
270.519,0.99555,0.352524,3,15,0,-267.395,-0.00320289,0.716222,0.520911,-0.110472,0.0758119,-0.300733,0.142705
269.699,0.955023,0.655327,3,7,0,-266.812,0.0014704,0.580027,0.566585,-0.00871782,0.125676,-0.369957,0.144031
269.699,0.0305075,1.06906,3,7,0,-267.417,0.0014704,0.580027,0.566585,-0.00871782,0.125676,-0.369957,0.144031
268.854,0.994688,0.109977,5,31,0,-267.528,0.00642823,0.592679,0.494424,0.0141449,0.140673,-0.346137,0.141127
270.87,0.979608,0.203394,5,31,0,-262.7,0.00148694,0.806506,0.326851,0.0719577,-0.00394268,-0.317816,0.16174
271.315,1,0.356444,3,7,0,-270.198,0.00275254,0.796798,0.316084,0.0671931,0.00371539,-0.302975,0.159442
271.189,0.901494,0.656853,3,15,0,-268.84,0.0143632,0.642359,0.506136,0.194649,-0.046433,-0.39355,0.146346
269.733,0.755723,0.902157,2,3,0,-268.84,-0.00740754,0.666925,0.446833,0.227163,-0.104839,-0.345169,0.132386
271.933,0.298224,0.812754,2,3,0,-264.913,0.012895,0.602781,0.490447,0.185681,-0.0454202,-0.323724,0.143777
269.65,0.96167,0.200738,4,31,0,-265.092,0.00272105,0.728482,0.457892,0.171575,-0.164113,-0.266803,0.135081
271.448,0.958763,0.327299,3,15,0,-263.19,-0.00027299,0.819864,0.293836,0.122447,-0.0943032,-0.217714,0.147589
270.528,0.973775,0.525057,4,15,0,-267.094,-0.00609091,0.81551,0.291368,0.166996,-0.16057,-0.205281,0.146729
268.492,0.195316,0.871069,3,7,0,-263.98,0.0196913,0.613529,0.472603,0.306171,-0.180946,-0.313154,0.160672
268.021,0.997909,0.169971,5,63,0,-265.481,0.0153865,0.716091,0.599825,-0.149641,-0.0127578,-0.243342,0.159876
269.942,0.950057,0.301378,3,7,0,-263.574,0.00200967,0.700673,0.602065,-0.054614,-0.110404,-0.203046,0.156155
272.404,0.932498,0.465354,3,7,0,-267.271,0.00460825,0.650682,0.468062,0.0811896,-0.0848718,-0.233388,0.1552
270.242,0.91336,0.68077,3,11,0,-269.459,0.0105837,0.721276,0.394558,0.107313,0.0256506,-0.357238,0.132134
269.82,0.281681,0.940834,3,11,0,-267.386,-0.0088427,0.588193,0.419024,0.188458,0.101168,-0.380929,0.155572
270.994,0.988752,0.24572,4,15,0,-266.197,0.00724322,0.739506,0.420165,0.103799,-0.134985,-0.246234,0.136524
272.211,1,0.414555,3,7,0,-268.73,0.00555809,0.737034,0.392662,0.0975217,-0.0976885,-0.254261,0.14186
273.324,0.865712,0.714155,3,7,0,-270.359,-0.0132179,0.667514,0.425856,0.156753,-0.0189156,-0.333647,0.150032
271.886,0.818332,0.864043,3,7,0,-271.133,0.0112907,0.69579,0.43351,0.037488,-0.0541883,-0.233445,0.15469
268.441,0.405693,0.923708,3,15,0,-266.169,0.00319093,0.646976,0.424775,0.165575,0.120527,-0.457353,0.170166
266.905,0.971072,0.347298,4,15,0,-262.454,-0.0155196,0.632922,0.61728,0.142752,-0.136124,-0.340302,0.137284
270.529,1,0.547908,3,7,0,-265.577,0.0122884,0.579987,0.510463,0.131875,-0.0272968,-0.278249,0.143298
271.168,0.213211,0.922722,3,7,0,-267.448,-0.0190817,0.64235,0.520694,-0.00588479,0.0519738,-0.317871,0.150604
272.822,0.998331,0.220075,4,15,0,-270.2,-0.00586758,0.677834,0.504829,-0.00666293,0.0484349,-0.317209,0.151095
273.214,0.923719,0.368683,4,15,0,-270.73,0.00156762,0.749166,0.397818,0.124954,-0.0142507,-0.3464,0.146875
272.481,0.929169,0.511043,3,7,0,-271.453,0.00568764,0.751217,0.391136,0.120205,0.0162176,-0.356249,0.153037
271.398,0.965225,0.714427,3,7,0,-270.69,-0.00716103,0.696725,0.310228,0.223602,-0.00463516,-0.346592,0.140811
271.398,0.00010873,1.08409,2,7,0,-266.16,-0.00716103,0.696725,0.310228,0.223602,-0.00463516,-0.346592,0.140811
272.736,0.998455,0.163043,4,31,0,-269.131,-0.00488462,0.707304,0.410398,0.186113,-0.0372662,-0.348868,0.142805
271.812,0.966048,0.268816,3,15,0,-269.246,-0.00444377,0.692184,0.431129,0.169092,0.0129156,-0.368798,0.151037
271.812,0.0154344,1.63129,1,1,0,-269.254,-0.00444377,0.692184,0.431129,0.169092,0.0129156,-0.368798,0.151037
271.812,0,3.91757,0,1,1,-265.4,-0.00444377,0.692184,0.431129,0.169092,0.0129156,-0.368798,0.151037
271.566,0.998509,0.389495,3,7,0,-270.282,0.00289555,0.779251,0.365576,0.0434674,-0.067462,-0.241186,0.140183
273.321,0.998428,0.405975,3,7,0,-270.99,-0.0043969,0.71509,0.453813,0.114172,-0.0360077,-0.325689,0.14771
268.195,0.740322,0.548115,2,3,0,-266.744,0.000657601,0.646593,0.402428,0.255549,-0.0397856,-0.38461,0.129295
270.338,0.967142,0.39582,3,7,0,-263.471,0.0127705,0.666309,0.535699,-0.0118307,0.000846574,-0.263488,0.161434
270.654,1,0.597285,3,7,0,-267.948,-0.000143999,0.653919,0.537003,-0.0774785,0.0648112,-0.304664,0.15249
267.09,0.262676,1.0537,2,3,0,-260.574,-0.00544135,0.694005,0.310529,0.148411,0.164478,-0.367629,0.157304
268.147,0.996264,0.18961,4,31,0,-261.903,0.00215295,0.632499,0.478961,0.245896,-0.26659,-0.236424,0.157228
268.171,0.999171,0.344884,4,15,0,-265.468,0.00697693,0.635774,0.537963,0.235684,-0.303161,-0.229542,0.1527
267.166,0.926902,0.643993,3,7,0,-262.557,-0.0181734,0.570914,0.47065,0.366492,-0.107736,-0.426699,0.146431
268.99,1,0.96507,2,3,0,-265.109,0.0118591,0.587178,0.536504,0.0200844,0.0746501,-0.323143,0.165112
268.99,0.000107398,1.82721,2,3,0,-266.44,0.0118591,0.587178,0.536504,0.0200844,0.0746501,-0.323143,0.165112
269.531,1,0.150258,5,31,0,-267.864,0.00894742,0.599241,0.531685,-0.0131406,0.0708778,-0.294799,0.161395
269.948,0.99686,0.287636,4,15,0,-265.432,0.00341432,0.61416,0.583195,-0.0306412,0.119027,-0.372059,0.153995
269.943,0.999928,0.543,3,7,0,-266.761,-0.0133825,0.616548,0.507366,-0.012164,0.0726539,-0.321453,0.153839
272.106,0.923286,1.02848,2,3,0,-268.875,-0.016098,0.710305,0.353436,0.166481,-0.0652821,-0.28485,0.14808
272.106,0.0615798,1.52971,1,3,0,-268.707,-0.016098,0.710305,0.353436,0.166481,-0.0652821,-0.28485,0.14808
272.753,0.993719,0.166242,4,15,0,-268.304,-0.0135663,0.716604,0.367119,0.131153,-0.0570175,-0.274045,0.148788
271.656,0.960892,0.30877,3,15,0,-268.025,0.00589333,0.710828,0.482934,0.0758704,-0.164698,-0.220678,0.15798
271.98,0.952665,0.515376,3,7,0,-267.999,-0.0108624,0.627219,0.459619,0.162091,-0.0181033,-0.315322,0.139936
272.261,0.799068,0.833081,2,7,0,-269.069,0.00656714,0.662389,0.434674,0.104678,-0.0758169,-0.213044,0.150779
271.793,0.853013,0.851962,3,7,0,-269.275,-0.00789183,0.767144,0.277575,0.165899,0.0463981,-0.363051,0.152094
272.137,0.679752,1.01917,2,3,0,-268.603,0.00337582,0.668012,0.407668,0.159696,0.0982602,-0.430682,0.149973
271.939,0.815485,0.737963,3,7,0,-265.631,-0.00803102,0.629505,0.523205,0.0995106,-0.124606,-0.231129,0.158905
270.418,0.749634,0.79201,3,7,0,-268.235,0.0120405,0.702693,0.438345,0.114394,0.072111,-0.391553,0.143401
268.24,0.885611,0.704637,3,7,0,-265.513,-0.0097435,0.560121,0.609977,-0.00308902,0.0200842,-0.259154,0.147054
268.217,0.830782,0.920415,2,3,0,-263.489,0.0035623,0.621666,0.611937,-0.0346611,-0.0192516,-0.270251,0.171049
270.2,0.689159,1.02746,2,3,0,-265.065,-0.00027916,0.67235,0.45188,0.177245,-0.250636,-0.145837,0.151395
270.64,0.99905,0.774291,3,7,0,-267.743,0.000935254,0.837919,0.259064,0.1093,-0.0344818,-0.241841,0.155697
270.64,0.0403886,1.36986,2,3,0,-266.251,0.000935254,0.837919,0.259064,0.1093,-0.0344818,-0.241841,0.155697
270.043,0.99677,0.177655,4,31,0,-266.687,-0.000879245,0.671235,0.549167,0.0466608,0.000624257,-0.385685,0.136956
269.331,0.949716,0.31322,3,15,0,-265.23,0.010729,0.667914,0.512883,-0.0473657,0.114122,-0.350254,0.137396
272.146,1,0.482507,3,7,0,-268.354,-0.00755411,0.724237,0.480008,0.113927,-0.163791,-0.243481,0.155366
272.676,0.994078,0.843327,3,7,0,-271.307,0.00398821,0.621512,0.441838,0.116101,0.0327752,-0.322021,0.144365
272.676,0.126549,1.43828,2,3,0,-270.147,0.00398821,0.621512,0.441838,0.116101,0.0327752,-0.322021,0.144365
271.447,0.986897,0.253019,4,15,0,-270.274,-0.00803953,0.759799,0.484578,0.0668082,-0.143733,-0.268963,0.152599
271.286,0.908333,0.423955,3,7,0,-265.504,-0.00472492,0.620451,0.472681,0.106584,0.10045,-0.37456,0.148965
270.244,0.9853,0.575908,3,7,0,-268.593,0.000847504,0.718951,0.433683,0.186491,-0.157498,-0.310244,0.139537
270.649,1,0.947376,2,3,0,-268.365,0.00196395,0.690018,0.533488,0.0314041,-0.101996,-0.272649,0.135359
270.649,0.0131402,1.60527,2,3,0,-266.822,0.00196395,0.690018,0.533488,0.0314041,-0.101996,-0.272649,0.135359
269.636,0.97727,0.226432,4,15,0,-265.593,-0.0117064,0.66838,0.524567,0.138968,-0.190897,-0.196348,0.155697
268.607,0.974795,0.363476,3,15,0,-264.908,-0.00166702,0.714239,0.471189,0.0957996,-0.112586,-0.197735,0.156546
267.71,0.984956,0.575851,3,7,0,-264.275,0.0171683,0.827428,0.379441,0.0785892,-0.200862,-0.137942,0.155558
270.158,1,0.929105,3,7,0,-267.363,0.0047752,0.571271,0.51504,0.213666,0.0661679,-0.459225,0.147072
270.158,8.44325e-12,1.54441,2,3,0,-262.066,0.0047752,0.571271,0.51504,0.213666,0.0661679,-0.459225,0.147072
272.009,0.999095,0.226128,4,15,0,-268.627,-0.00502522,0.734487,0.405528,0.0152475,-0.0673125,-0.207255,0.153613
272.583,0.953296,0.37602,3,7,0,-268.565,0.0080056,0.74427,0.462832,0.0502891,-0.025922,-0.335228,0.149251
