# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = arK_arK_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 400
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = arK-arK.data.R
# init = 2 (Default)
# random
#   seed = 4220681
# output
#   file = mpi.2.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
268.186,0.740005,0.0100535,5,31,0,-265.053,-0.0142307,0.699568,0.360156,0.331151,-0.144104,-0.308212,0.150396
262.853,0.696509,0.00910252,6,63,0,-259.368,-0.0364702,0.71352,0.458272,0.0312135,0.114272,-0.373447,0.140042
268.361,0.920525,0.00740384,5,31,0,-256.304,0.0224855,0.58843,0.459648,0.0939252,0.136097,-0.398629,0.150767
269.988,0.917808,0.0105123,4,31,0,-265.157,0.0142329,0.616355,0.497394,0.0397391,0.0454868,-0.340605,0.157545
270.124,0.702112,0.0147487,4,15,0,-267.038,-0.0176021,0.644987,0.56097,0.0185633,0.070764,-0.402238,0.147493
269.119,0.945142,0.0121651,5,31,0,-266.721,-0.0206237,0.753795,0.317478,0.249496,-0.105242,-0.330313,0.15923
269.366,0.841095,0.0181226,4,15,0,-266.566,0.00190463,0.600604,0.350694,0.374432,-0.0573818,-0.37527,0.148048
269.366,4.16064e-08,0.0208993,3,15,0,-264.454,0.00190463,0.600604,0.350694,0.374432,-0.0573818,-0.37527,0.148048
270.511,0.978395,0.00322425,5,31,0,-267.007,-0.0034279,0.656549,0.381602,0.335317,-0.094684,-0.381234,0.144913
269.982,0.962145,0.00519852,5,31,0,-267.23,-0.00297703,0.596633,0.362711,0.339027,-0.0564968,-0.366792,0.146592
272.121,0.982545,0.00801322,5,31,0,-268.285,0.00317762,0.616887,0.515782,0.177375,-0.0187786,-0.396697,0.156438
273.187,0.63238,0.0128791,5,31,0,-269.895,-0.00172735,0.699675,0.440413,0.0377069,0.0460084,-0.308176,0.143426
271.089,0.81477,0.009108,5,31,0,-268.528,-0.0156345,0.713528,0.323947,0.199354,0.0286174,-0.342688,0.153257
271.892,0.991502,0.00985996,4,31,0,-269.234,-0.0109943,0.725857,0.389499,0.182564,-0.0122671,-0.378179,0.156397
271.246,0.684465,0.0159973,4,15,0,-268.236,-0.0104553,0.712639,0.44998,0.0337552,-0.078947,-0.221411,0.135365
269.757,0.9798,0.0127994,4,31,0,-268.202,-0.0130214,0.611684,0.511841,0.243069,-0.128921,-0.333644,0.16476
270.708,0.103946,0.0200591,4,23,0,-267.44,0.00926761,0.804691,0.359253,0.0427767,-0.100039,-0.170525,0.153501
270.178,0.99892,0.00434193,6,63,0,-267.674,-0.00778904,0.835255,0.316158,0.0168403,-0.0840403,-0.200235,0.156198
270.108,0.999482,0.00710726,6,63,0,-267.646,-0.00878706,0.581623,0.638981,0.0178477,0.00551759,-0.328069,0.144304
270.419,0.983358,0.0115766,5,31,0,-268.091,-0.0100296,0.79641,0.241658,0.101916,0.028735,-0.290018,0.148621
272.448,0.0844186,0.0180858,4,15,0,-265.275,-0.00319754,0.688873,0.467157,0.187833,-0.0683985,-0.368617,0.151008
271.358,0.991005,0.0038887,5,47,0,-270.13,0.00943378,0.589131,0.433907,0.27589,-0.0739114,-0.327003,0.148531
271.612,0.993313,0.00618232,5,63,0,-268.484,-0.00672153,0.838029,0.355314,-0.0150817,-0.0113499,-0.249568,0.151385
271.512,0.717895,0.00982323,4,19,0,-267.192,0.0122462,0.811401,0.38978,-0.00256914,-0.0119146,-0.28711,0.15263
272.237,0.884213,0.00855749,5,31,0,-268.424,-0.0146343,0.676835,0.451912,0.143627,0.00289729,-0.354779,0.144554
272.696,0.961147,0.0106739,4,15,0,-270.892,-0.0102534,0.638132,0.422548,0.17929,0.00757237,-0.336072,0.150948
272.213,0.547899,0.0156522,4,31,0,-267.928,0.00753013,0.661452,0.369684,0.19539,0.0224208,-0.359282,0.157047
270.302,0.848701,0.00949152,4,31,0,-267.118,0.0159356,0.660034,0.407059,0.173849,0.0760892,-0.447745,0.151538
270.241,0.996033,0.0109301,4,15,0,-269.287,-0.0170925,0.677163,0.438586,0.180689,0.0567512,-0.433959,0.14948
271.947,0.992453,0.0171287,4,31,0,-269.702,0.00676314,0.656879,0.517171,0.083251,-0.17253,-0.184206,0.148993
271.947,0.000532641,0.0265096,1,3,0,-268.444,0.00676314,0.656879,0.517171,0.083251,-0.17253,-0.184206,0.148993
270.164,0.962623,0.00518478,6,63,0,-266.258,0.00450302,0.656279,0.406183,0.0617158,0.137502,-0.335418,0.147251
267.08,0.823547,0.00755419,3,7,0,-265.712,0.0072837,0.632977,0.377069,0.0520883,0.117045,-0.336754,0.146708
272.249,1,0.00823208,4,15,0,-266.317,0.0100638,0.650306,0.432205,0.0774408,0.0693729,-0.344511,0.153828
271.316,0.446617,0.0128626,4,19,0,-263.699,0.00947226,0.636563,0.570324,0.157196,-0.175109,-0.279692,0.150494
272.121,0.974488,0.00647689,5,31,0,-268.928,-0.00248861,0.611583,0.506718,0.139338,-0.108579,-0.276171,0.157385
273.038,0.827378,0.00957497,5,31,0,-266.948,-0.0126546,0.659728,0.439195,0.139561,-0.0571003,-0.273228,0.151689
273.369,0.614867,0.0104774,4,23,0,-265.739,0.0091592,0.708735,0.442708,0.0680649,-0.0616983,-0.255649,0.153149
272.007,0.994588,0.00747588,5,63,0,-270.87,0.00443536,0.706727,0.52375,-0.0694168,0.0251544,-0.281794,0.145787
272.193,0.843867,0.0114243,5,31,0,-269.401,-0.0141906,0.69141,0.535375,0.0348302,-0.0801199,-0.263264,0.151582
271.153,0.98756,0.0128834,4,15,0,-269.516,0.000743774,0.733282,0.44499,0.0990564,-0.190946,-0.154682,0.147293
271.485,0.490151,0.0192798,4,15,0,-268.379,-0.00940549,0.723811,0.405141,0.0509417,-0.0839522,-0.18182,0.14141
272.764,1,0.0107941,4,31,0,-268.861,0.00321114,0.657118,0.490637,0.177047,-0.0520456,-0.372672,0.144537
271.933,0.342477,0.0164977,3,15,0,-268.522,0.00384686,0.707389,0.509479,0.106003,-0.0499868,-0.353565,0.152484
266.272,0.953511,0.00696658,4,15,0,-264.039,0.00575426,0.724047,0.518606,0.0765191,-0.0613926,-0.338593,0.178254
267.615,0.955493,0.00970765,4,15,0,-260.161,0.00721162,0.707212,0.624114,-0.00648069,-0.103543,-0.324084,0.162808
268.791,0.577757,0.0135356,5,31,0,-261.823,0.00704325,0.765644,0.40817,-0.0348358,-0.07682,-0.123768,0.144195
266.4,0.992127,0.00909853,6,63,0,-262.084,0.00309636,0.759137,0.597783,-0.0347866,-0.170676,-0.262917,0.143617
263.14,0.726141,0.0135673,4,31,0,-256.842,0.0160337,0.725802,0.325878,0.0354502,-0.0807565,-0.0975772,0.139182
266.075,1,0.0121407,3,7,0,-261.559,0.000989761,0.738055,0.328766,0.0441826,-0.0694901,-0.110371,0.141669
266.075,0.000761238,0.0182824,3,7,0,-262.944,0.000989761,0.738055,0.328766,0.0441826,-0.0694901,-0.110371,0.141669
270.245,0.995723,0.0041538,6,63,0,-264.326,-0.0122988,0.810337,0.406105,0.0761141,-0.132081,-0.263765,0.142752
271.996,0.966367,0.00621033,5,63,0,-264.511,-0.00786232,0.591828,0.519071,0.124938,-0.109419,-0.246556,0.147732
267.373,0.886325,0.00875654,5,63,0,-266.095,0.0133355,0.735087,0.359667,0.0277928,0.0532796,-0.233329,0.167796
270.443,0.997447,0.0106022,3,11,0,-266.16,-0.0131966,0.738069,0.366809,0.0358967,0.0160385,-0.288912,0.161597
272.907,0.61797,0.0157505,4,31,0,-266.974,-0.00726734,0.702601,0.452964,0.0955168,-0.095137,-0.261372,0.158242
271.635,0.947682,0.0115615,4,15,0,-270.589,-0.00386231,0.769815,0.354,0.12371,-0.144458,-0.198527,0.140851
266.573,0.125774,0.0156106,4,15,0,-264.984,-0.0262369,0.78199,0.374599,0.126518,-0.138877,-0.19139,0.143402
273.152,0.999964,0.00465923,5,39,0,-265.021,0.00356329,0.768829,0.385401,0.0707442,-0.0887705,-0.236776,0.15133
271.658,0.952971,0.00692831,4,15,0,-270.108,0.00135006,0.738247,0.382699,0.0811454,-0.1047,-0.19773,0.137977
268.212,0.230712,1.23046,2,3,0,-264.58,-0.0135941,0.595376,0.359947,0.205796,0.160526,-0.44034,0.14627
268.212,2.58802e-114,4.286,1,3,1,-267.258,-0.0135941,0.595376,0.359947,0.205796,0.160526,-0.44034,0.14627
268.775,0.940764,0.478538,3,7,0,-264.927,0.00663543,0.773292,0.516156,-0.0487196,-0.217015,-0.112778,0.156607
269.343,0.979618,0.456934,3,15,0,-263.097,0.0115887,0.787532,0.330905,0.140899,-0.19148,-0.188549,0.145663
271.954,1,0.602631,3,7,0,-267.981,-0.0148545,0.760755,0.388609,0.0917061,0.0184249,-0.348325,0.155105
270.986,0.811847,0.960286,2,3,0,-269.95,0.0136471,0.685828,0.411709,0.125672,-0.0640245,-0.276187,0.135538
271.426,0.502777,0.930034,3,7,0,-265.769,0.00813281,0.646459,0.464202,0.0325811,-0.0323375,-0.213842,0.146701
271.183,0.998178,0.353385,3,7,0,-270.273,0.0111921,0.610255,0.486038,0.0506336,-0.00386886,-0.258506,0.148674
270.788,0.989095,0.636694,3,7,0,-268.047,-0.00544198,0.649013,0.420891,0.142566,0.145261,-0.445086,0.153961
270.888,1,1.14048,2,3,0,-269.59,0.00757923,0.700002,0.382501,0.129533,0.135488,-0.443362,0.156297
270.888,8.63945e-82,2.13962,1,1,0,-267.921,0.00757923,0.700002,0.382501,0.129533,0.135488,-0.443362,0.156297
267.512,0.997163,0.171296,5,31,0,-266.031,0.00778567,0.775718,0.273832,0.0332062,0.242562,-0.437985,0.148592
269.353,0.961067,0.322823,3,15,0,-262.532,0.0120845,0.688037,0.580412,-0.126249,0.0388678,-0.268493,0.156875
270.804,0.995598,0.543536,3,7,0,-267.517,0.00546169,0.659021,0.573167,-0.0830874,0.0439238,-0.305651,0.15352
272.265,1,1.0174,2,3,0,-269.409,-0.00146684,0.733959,0.528014,-0.0439243,-0.0747469,-0.237795,0.15044
272.265,1.23291e-08,1.92037,1,1,0,-270.477,-0.00146684,0.733959,0.528014,-0.0439243,-0.0747469,-0.237795,0.15044
271.934,0.999459,0.165914,5,31,0,-270.219,0.00024711,0.645297,0.588862,0.0232038,-0.0905351,-0.287724,0.147157
271.153,0.968871,0.314936,4,15,0,-266.713,0.00219207,0.716838,0.408247,0.126074,-0.0203562,-0.301211,0.134114
272.099,0.997758,0.540455,3,7,0,-268.611,-0.00137586,0.715241,0.403336,0.0782531,-0.0346908,-0.285964,0.161301
270.362,0.644405,1.00408,2,3,0,-267.118,0.0242733,0.764291,0.338341,0.098444,0.0185389,-0.308197,0.155895
267.534,0.765387,0.644432,3,7,0,-264.053,-0.00091607,0.681296,0.342123,0.305385,-0.0596582,-0.428144,0.157976
267.433,0.960325,0.596172,3,7,0,-262.035,0.00939395,0.791538,0.356683,-0.0588442,0.164594,-0.304814,0.145337
269.453,1,0.978426,2,3,0,-264.233,0.00161259,0.62338,0.593324,0.0732887,-0.0713481,-0.363094,0.143325
269.453,0.14743,1.78761,1,3,0,-267.056,0.00161259,0.62338,0.593324,0.0732887,-0.0713481,-0.363094,0.143325
273.398,1,0.277104,3,7,0,-268.921,-0.00332485,0.691862,0.419083,0.15141,-0.107416,-0.246875,0.143837
273.95,0.958472,0.506765,3,7,0,-272.306,0.000336654,0.682524,0.473938,0.116686,-0.0903568,-0.279323,0.145154
273.135,0.846339,0.815651,2,3,0,-272.686,0.000676454,0.689238,0.451573,0.0553783,-0.0604882,-0.261287,0.146331
272.831,0.686807,0.95053,2,3,0,-269.529,-0.00456806,0.722091,0.359634,0.142044,0.00564961,-0.317783,0.157433
271.203,0.835056,0.708569,2,3,0,-269.488,0.0119852,0.706993,0.340771,0.106447,0.087852,-0.353732,0.158656
272.816,0.995871,0.799396,2,3,0,-270.477,-0.00952407,0.761807,0.329808,0.0925408,0.000917953,-0.275519,0.150683
271.623,0.216172,1.39813,2,3,0,-266.119,-0.0149736,0.602275,0.469736,0.173694,-0.0639636,-0.298534,0.157587
272.444,0.978303,0.291497,4,15,0,-268.931,0.0115806,0.711171,0.449269,0.142797,-0.121829,-0.260518,0.144368
271.445,0.987008,0.485813,3,15,0,-270.312,-0.0120852,0.61109,0.49663,0.13084,-0.0619975,-0.299122,0.161522
271.4,0.895753,0.82184,2,7,0,-265.979,-0.0147319,0.677586,0.449792,-0.00807989,0.0659391,-0.304835,0.153832
270.512,0.801057,1.08237,2,3,0,-269.637,-0.0140441,0.669534,0.551688,-0.0335278,0.0321496,-0.345444,0.155144
272.957,0.872688,1.10638,2,3,0,-269.489,0.00743352,0.629985,0.488573,0.109296,-0.0331181,-0.321248,0.14569
272.957,0.0551008,1.36275,2,3,0,-270.123,0.00743352,0.629985,0.488573,0.109296,-0.0331181,-0.321248,0.14569
267.33,0.964247,0.201565,4,15,0,-262.429,0.0304599,0.760198,0.352775,0.173044,-0.0210576,-0.385505,0.1485
265.695,0.99118,0.317174,4,15,0,-262.126,-0.0338646,0.594221,0.529852,0.0262782,0.0220489,-0.249122,0.154378
271.66,0.986682,0.530823,3,7,0,-264.629,0.0162014,0.717589,0.398962,0.188703,-0.0768747,-0.343544,0.150389
271.095,0.899697,0.871466,3,7,0,-269.233,-0.022994,0.686288,0.455872,0.0208751,0.015006,-0.268021,0.147078
267.615,0.422146,1.14143,2,3,0,-266.112,0.00284716,0.593548,0.61947,-0.056735,0.023905,-0.337422,0.153671
269.191,0.993459,0.452831,3,7,0,-266.062,0.00602418,0.669911,0.548543,-0.079334,0.00597812,-0.292489,0.150371
269.996,0.89264,0.748488,3,7,0,-263.609,-0.00411488,0.563711,0.623519,0.00129625,0.0537079,-0.361147,0.156999
266.026,0.857449,0.958709,2,3,0,-264.171,-0.00818828,0.556276,0.669438,-0.0721957,-0.010885,-0.278585,0.16803
270.105,1,1.12291,2,3,0,-264.203,0.00327655,0.805579,0.317064,0.0489344,0.0636839,-0.302659,0.137608
270.105,0.000754884,1.85337,2,3,0,-264.993,0.00327655,0.805579,0.317064,0.0489344,0.0636839,-0.302659,0.137608
269.711,0.999727,0.274554,4,15,0,-267.421,0.0112047,0.806348,0.313753,0.134155,0.0634735,-0.397441,0.143767
267.798,0.933079,0.454041,4,15,0,-264.027,0.00862447,0.713907,0.256361,0.202789,0.173546,-0.422531,0.157472
267.214,0.977328,0.636603,3,7,0,-264.554,-0.00975139,0.686354,0.591941,0.0485478,-0.275789,-0.176046,0.144001
268.815,1,0.986117,3,7,0,-265.434,0.0107693,0.617643,0.358654,0.280247,0.0147184,-0.347465,0.16007
269.844,0.0949452,1.60136,2,7,0,-266.291,-0.0163848,0.723897,0.381711,0.20592,-0.174496,-0.210787,0.142511
264.407,0.931508,0.314733,4,15,0,-261.481,0.0148244,0.486145,0.546353,0.165133,0.061924,-0.416268,0.170991
268.265,1,0.436679,3,7,0,-260.544,0.00787824,0.797562,0.398746,-0.0625162,-0.0758222,-0.113394,0.156211
271.72,1,0.706031,2,7,0,-267.113,0.0126913,0.655841,0.464448,0.112509,0.0328215,-0.347792,0.159002
269.595,0.761373,1.1345,2,3,0,-268.133,-0.010426,0.759359,0.41001,0.125384,-0.199416,-0.218705,0.139992
269.595,0.113978,1.0548,2,3,0,-261.787,-0.010426,0.759359,0.41001,0.125384,-0.199416,-0.218705,0.139992
267.581,0.966975,0.228164,3,7,0,-264.336,-0.0139805,0.750041,0.420257,0.146789,-0.226436,-0.220733,0.13806
272.857,1,0.339776,3,7,0,-266.379,-0.00722497,0.648109,0.514145,0.137906,-0.0916888,-0.285613,0.150328
271.405,0.820672,0.541915,3,7,0,-268.166,-0.00568163,0.693431,0.564398,0.0193951,-0.0575035,-0.286399,0.15413
270.296,0.799539,0.577885,3,7,0,-265.922,0.000250095,0.710521,0.312161,0.163629,0.0323244,-0.363454,0.141186
271.999,1,0.587747,3,7,0,-268.86,0.00218107,0.723599,0.355069,0.0732453,0.122436,-0.385153,0.154125
271.52,0.779597,0.926474,3,7,0,-269.414,-0.0105211,0.758017,0.46939,-0.00557879,-0.0322423,-0.304297,0.143301
271.321,0.90268,0.899506,2,7,0,-269.07,-0.0102133,0.666742,0.390038,0.138364,0.121694,-0.410734,0.156258
271.648,0.40525,1.1399,2,7,0,-266.761,0.00940727,0.714752,0.40135,0.173279,-0.137399,-0.270075,0.158791
271.785,1,0.494402,3,7,0,-269.996,0.0125702,0.725275,0.425003,0.163844,-0.148606,-0.269621,0.156352
270.341,0.783147,0.771864,3,7,0,-267.622,-0.0080633,0.633168,0.624484,-0.0239166,0.0307272,-0.366204,0.15134
272.397,1,0.756122,2,3,0,-270.227,-0.00778716,0.64394,0.573445,0.0347603,-0.0127344,-0.338918,0.147079
272.397,0.0218506,1.17177,2,3,0,-265.989,-0.00778716,0.64394,0.573445,0.0347603,-0.0127344,-0.338918,0.147079
273.065,0.999632,0.231022,4,15,0,-271.113,-0.000152718,0.696737,0.35497,0.170038,-0.0529812,-0.270435,0.152526
271.356,0.964902,0.35828,3,7,0,-270.544,-0.00700057,0.684988,0.319071,0.264864,-0.0884961,-0.301382,0.146108
270.911,0.951335,0.514448,3,15,0,-266.039,-0.007253,0.661095,0.4361,0.0789585,-0.0854298,-0.201476,0.161252
272.787,0.910284,0.715443,3,7,0,-268.699,-0.00263878,0.787407,0.324518,0.0797835,0.0138273,-0.314778,0.147679
270.552,0.688728,0.911123,3,7,0,-269.422,-0.00683192,0.730904,0.281015,0.170964,0.0816611,-0.355261,0.139652
271.081,0.986844,0.735172,3,7,0,-268.379,0.000656634,0.761199,0.284332,0.117077,0.136645,-0.403825,0.148637
271.602,0.618075,1.09131,2,3,0,-268.168,-0.00783568,0.614556,0.604742,0.103326,-0.113063,-0.319659,0.15231
273.509,0.871718,0.76392,2,3,0,-268.098,-0.00106372,0.681194,0.433628,0.103314,-0.0202766,-0.316285,0.154875
273.028,0.90911,0.895127,2,7,0,-272.441,-0.00137264,0.669441,0.474921,0.100019,-0.0112558,-0.360984,0.151305
273.503,0.33467,1.12877,3,7,0,-269.292,-0.00525809,0.717729,0.400324,0.156282,-0.0958567,-0.288389,0.150333
271.969,0.887851,0.450841,3,7,0,-268.344,0.00931694,0.65931,0.52854,0.162177,-0.167928,-0.275554,0.152085
271.934,0.907689,0.545522,3,7,0,-267.248,-0.0138262,0.749218,0.382101,0.0204058,0.0701395,-0.338392,0.149113
268.194,0.692533,0.685193,2,7,0,-266.389,-0.015931,0.622333,0.470128,0.223208,0.0530564,-0.498119,0.159416
267.94,0.946688,0.562204,3,7,0,-264.415,0.0226457,0.704956,0.606159,-0.0291671,-0.108396,-0.277176,0.156922
269.534,0.996143,0.76036,3,7,0,-264.733,-0.0170572,0.681356,0.281413,0.298161,0.0149071,-0.390883,0.153154
267.982,0.882658,1.12919,2,3,0,-265.695,0.0188089,0.849972,0.404694,-0.130229,0.0328108,-0.256068,0.154138
267.926,0.162381,1.34039,2,7,0,-262.512,-0.0258179,0.589803,0.40136,0.201468,0.108432,-0.411813,0.15841
270.166,0.997152,0.395034,4,15,0,-265.484,-0.0122787,0.564066,0.578866,0.117399,-0.00763532,-0.347931,0.163055
268.41,0.966524,0.586258,3,7,0,-266.622,-0.0159227,0.521766,0.574727,0.124113,-0.101906,-0.22148,0.150508
273.422,1,0.817515,2,3,0,-268.01,0.00549222,0.637652,0.529875,0.0748512,-0.0195088,-0.327203,0.148547
273.422,0.0829269,1.2114,2,3,0,-268.207,0.00549222,0.637652,0.529875,0.0748512,-0.0195088,-0.327203,0.148547
273.198,0.996458,0.313946,3,15,0,-272.443,0.00822279,0.697422,0.422345,0.104593,-0.00886332,-0.297987,0.142374
272.27,0.900618,0.462404,3,7,0,-270.363,0.0088482,0.66166,0.406795,0.157939,-0.00912708,-0.319588,0.137716
269.186,0.777198,0.56677,3,7,0,-266.083,-0.0150883,0.619268,0.501296,0.30414,-0.146569,-0.37813,0.15081
272.481,0.966246,0.550338,3,7,0,-264.819,0.00351353,0.617604,0.508662,0.0839753,-0.0012925,-0.307386,0.139281
271.132,0.850168,0.760359,3,7,0,-269.581,-0.00669884,0.757946,0.388129,0.118191,-0.113286,-0.254403,0.164729
273.443,0.962626,0.844488,2,3,0,-270.479,-0.00759368,0.687774,0.489001,0.104998,-0.0913877,-0.280788,0.15236
273.443,0.360531,1.15359,2,3,0,-270.709,-0.00759368,0.687774,0.489001,0.104998,-0.0913877,-0.280788,0.15236
272.432,0.873925,0.518775,2,7,0,-269.42,-0.0110448,0.681426,0.463467,0.115585,-0.0187983,-0.316582,0.156685
