# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = arK_arK_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 400
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = arK-arK.data.R
# init = 2 (Default)
# random
#   seed = 4220681
# output
#   file = mpi.3.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
224.183,0.539876,0.0205081,2,3,0,-219.284,0.0137114,1.40203,-0.301338,-0.193205,-0.0254113,0.0381067,0.196245
225.371,0.974883,0.0102827,4,15,0,-222.503,-0.00224274,1.39312,-0.274551,-0.188716,-0.00791627,0.0623751,0.192881
251.061,0.46172,0.0178949,3,7,0,-219.689,-0.0194527,1.11366,-0.0135773,-0.117131,0.0524175,-0.132175,0.17486
272.039,0.996447,0.00730166,5,31,0,-249.768,-0.00543964,0.745936,0.413141,0.0413712,0.0818632,-0.367599,0.141919
268.92,0.902482,0.013413,3,7,0,-267.126,-0.0119133,0.712494,0.378554,0.00497764,0.122864,-0.314624,0.135029
265.536,0.07502,0.0188171,3,7,0,-259.531,0.00879295,0.715158,0.339477,0.0517054,0.134011,-0.312911,0.130595
268.099,1,0.00272267,5,31,0,-262.851,0.00050209,0.764752,0.357764,0.0580791,0.123723,-0.376373,0.132249
270.556,0.999859,0.00501604,6,63,0,-265.61,0.00145729,0.606654,0.588407,0.0142311,-0.0787345,-0.259373,0.160297
270.677,0.794184,0.00914522,5,31,0,-266.281,-0.0129679,0.674134,0.51991,-0.0222272,0.0209656,-0.323504,0.141629
266.717,0.901996,0.00953005,4,15,0,-264.966,0.0117575,0.651156,0.576778,-0.0574182,0.0976271,-0.322671,0.139947
268.607,0.948554,0.0132056,5,31,0,-264.763,-0.0236327,0.655097,0.529365,0.00586431,0.107865,-0.373944,0.157355
262.719,0.0569793,0.0205721,4,23,0,-261.111,-0.0305049,0.642124,0.477537,0.0397752,0.0155723,-0.364508,0.15644
269.14,1,0.00310887,3,7,0,-261.619,-0.019416,0.64799,0.479106,0.0447969,0.0333972,-0.359057,0.157553
266.786,0.974837,0.00555526,5,63,0,-263.137,-0.0274733,0.724661,0.373861,-0.0199355,0.0711197,-0.29153,0.161516
270.557,1,0.00922071,5,31,0,-265.351,0.0118584,0.702939,0.505468,-0.0582653,-0.0130362,-0.26391,0.143546
270.531,0.686547,0.0161898,4,15,0,-265.918,0.000630735,0.63597,0.543571,0.0310419,-0.140521,-0.203235,0.157028
271.832,0.884214,0.0127516,5,31,0,-267.326,0.00153274,0.720958,0.474195,0.0340567,-0.102603,-0.187728,0.148592
270.621,0.869343,0.016554,4,15,0,-269.127,0.00731239,0.675238,0.460886,0.131205,0.101532,-0.460292,0.146582
272.015,0.0960255,0.0206248,4,15,0,-269.542,0.00355112,0.676592,0.446745,0.135602,0.0794196,-0.43832,0.149205
272.582,0.993318,0.00377869,7,127,0,-269.774,0.00639114,0.71367,0.46124,0.0756284,-0.155883,-0.18885,0.149028
273.41,0.957628,0.00642908,4,31,0,-270.32,0.00692872,0.664631,0.473606,0.0952835,-0.0757844,-0.249269,0.145737
271.552,0.753165,0.00994859,4,15,0,-267.396,-0.00329958,0.654821,0.475145,0.10518,-0.0688531,-0.226636,0.147931
271.573,0.988243,0.00932226,4,23,0,-269.461,-0.00202493,0.627462,0.539149,0.1148,-0.118019,-0.228721,0.14872
271.09,0.924023,0.015387,3,15,0,-269.772,-0.00165006,0.706218,0.525403,0.116915,-0.131664,-0.277775,0.153868
272.489,0.287068,0.0216311,3,7,0,-271.616,0.00693714,0.68176,0.533312,0.109892,-0.117682,-0.29272,0.150853
269.731,0.990745,0.00667585,5,63,0,-267.219,0.00912306,0.541425,0.514039,0.15938,0.0884258,-0.401015,0.157531
270.071,0.756016,0.0109897,4,15,0,-265.71,-0.0170072,0.705379,0.423738,0.121465,0.0699398,-0.382675,0.156138
268.44,0.898014,0.0103706,5,63,0,-263.083,-0.0106113,0.788351,0.322441,0.0939576,-0.0171183,-0.233592,0.138868
269.717,0.933059,0.0136241,4,15,0,-266.772,-0.00793431,0.735007,0.285855,0.113737,-0.0232434,-0.223025,0.140568
269.717,0.00566397,0.0193358,4,19,0,-268.138,-0.00793431,0.735007,0.285855,0.113737,-0.0232434,-0.223025,0.140568
270.418,0.998391,0.00324697,6,127,0,-264.8,-0.00760593,0.710161,0.436835,0.205312,-0.206796,-0.262995,0.159781
266.369,0.904295,0.00537155,6,127,0,-262.656,0.00487817,0.674112,0.497873,0.169607,0.042803,-0.431854,0.139525
270.816,1,0.00713203,4,15,0,-265.726,0.00596741,0.617265,0.447787,0.142808,0.052091,-0.33352,0.141563
271.129,0.999946,0.0117052,4,15,0,-269.903,0.0126938,0.77065,0.420448,0.0356217,-0.0470992,-0.301547,0.156769
269.91,0.473194,0.0190884,3,15,0,-267.544,0.00543556,0.766995,0.408954,-0.00533847,-0.0859631,-0.195093,0.166294
270.795,0.996072,0.00957588,4,31,0,-267.732,-0.00750742,0.762421,0.424343,0.0250034,-0.12894,-0.152621,0.157872
272.599,0.910932,0.0154045,4,15,0,-267.821,0.00512339,0.665275,0.47346,0.20583,-0.116989,-0.31182,0.151866
272.599,0.00979693,0.0204287,1,3,0,-271.096,0.00512339,0.665275,0.47346,0.20583,-0.116989,-0.31182,0.151866
271.481,0.998845,0.00376125,6,127,0,-268.251,0.00319669,0.723166,0.343703,0.0984798,0.0947903,-0.34469,0.139285
270.68,0.940209,0.00606604,6,63,0,-268.02,-0.0123121,0.651032,0.418644,0.141912,0.0996563,-0.445638,0.154217
269.943,0.969246,0.00856938,5,31,0,-267.477,0.0165608,0.619446,0.441214,0.149659,0.108343,-0.398065,0.153535
270.97,0.88958,0.0128327,5,31,0,-265.935,-0.00681565,0.70945,0.393678,0.0982158,-0.134713,-0.151138,0.152591
271.42,0.68051,0.0161315,4,31,0,-268.101,0.0128195,0.777896,0.455255,0.0137535,-0.060192,-0.275015,0.142031
271.913,0.962257,0.012966,4,31,0,-269.196,0.0131225,0.643116,0.404813,0.140527,-0.012864,-0.295875,0.145942
272.797,0.588165,0.0189508,3,15,0,-271.254,0.00556228,0.682636,0.398909,0.150136,-0.0366424,-0.278198,0.141397
273.057,0.832422,0.0125582,3,15,0,-271.168,-0.00199742,0.668569,0.390845,0.156715,-0.0534411,-0.286537,0.145715
273.209,0.999993,0.0139303,5,31,0,-272.336,-0.00390623,0.706463,0.485454,0.0446129,0.00308844,-0.32062,0.14471
273.209,0.0130692,0.02187,3,9,0,-272.104,-0.00390623,0.706463,0.485454,0.0446129,0.00308844,-0.32062,0.14471
271.419,0.999518,0.00443149,5,31,0,-270.679,1.53267e-06,0.667096,0.504112,-0.0411698,0.101355,-0.353091,0.150189
271.109,0.978569,0.00695694,6,63,0,-267.369,0.00806907,0.642982,0.565508,0.0427329,-0.125606,-0.24762,0.140694
272.642,0.998599,0.0104124,5,31,0,-269.569,0.00546312,0.679454,0.507237,0.00738029,-0.0171866,-0.259963,0.155063
272.661,0.99434,0.0161638,5,31,0,-271.383,-0.00745251,0.710793,0.445485,0.0132488,0.0685601,-0.350302,0.144713
272.661,2.64804e-14,0.0247619,1,1,0,-270.612,-0.00745251,0.710793,0.445485,0.0132488,0.0685601,-0.350302,0.144713
273.097,0.960994,0.00508145,3,15,0,-270.717,-0.00531966,0.701915,0.451345,0.0143429,0.0615279,-0.3288,0.144125
271.762,0.940256,0.00728926,6,63,0,-270.494,0.0143863,0.774031,0.311571,0.157282,-0.0078085,-0.331076,0.152783
265.679,0.963264,0.00999483,4,15,0,-263.864,-0.0150108,0.754866,0.145036,0.329939,0.0325575,-0.349847,0.152994
272.298,0.987627,0.0142996,4,31,0,-263.133,0.0102186,0.648639,0.546375,-0.00849083,-0.00612148,-0.284,0.14754
272.298,0.00817342,0.0213912,3,11,0,-270.081,0.0102186,0.648639,0.546375,-0.00849083,-0.00612148,-0.284,0.14754
269.478,0.996335,0.00463492,5,31,0,-268.701,0.0104911,0.689179,0.612355,-0.0901453,-0.0274155,-0.291732,0.15682
272.934,0.99659,0.00706156,6,63,0,-265.421,0.000369063,0.700374,0.411484,0.121368,-0.0944426,-0.218451,0.146515
269.97,0.641014,0.0107198,4,15,0,-268.234,-0.0111419,0.766047,0.359991,0.0998783,-0.11663,-0.250156,0.158209
268.151,1,0.00812816,5,31,0,-265.978,0.00112633,0.658627,0.629853,0.0106403,-0.16394,-0.271638,0.143774
272.066,0.734023,0.0123611,3,7,0,-265.842,-0.00567188,0.645995,0.574548,0.019048,-0.094374,-0.263528,0.144498
273.495,0.940214,0.0112266,4,15,0,-270.922,-0.00731901,0.65014,0.518839,0.0807589,-0.0626201,-0.277991,0.149462
273.269,0.474813,0.0151423,3,11,0,-269.319,0.00705688,0.638492,0.472731,0.0948903,-0.0311686,-0.287321,0.145131
272.481,0.997117,0.00838886,5,63,0,-272.257,0.00961866,0.735159,0.477576,0.0433915,-0.107711,-0.255369,0.153015
271.834,0.689713,0.0125844,5,31,0,-269.534,0.00657133,0.674827,0.498532,0.116144,0.000716291,-0.354874,0.151515
271.561,1,0.0105235,4,31,0,-269.46,0.00940709,0.723496,0.374303,0.122677,-0.115961,-0.213324,0.140266
271.095,0.834971,0.0157963,3,7,0,-269.726,0.00829274,0.728552,0.367772,0.142607,-0.117905,-0.224475,0.136542
271.095,0.0103903,0.0173443,4,31,0,-261.874,0.00829274,0.728552,0.367772,0.142607,-0.117905,-0.224475,0.136542
269.961,0.928822,0.00408944,3,7,0,-267.694,0.010675,0.723963,0.3635,0.135676,-0.120465,-0.224866,0.136468
272.223,0.999841,0.00537028,5,31,0,-268.612,0.00341908,0.668193,0.507965,0.0971863,-0.109134,-0.296947,0.153166
272.866,0.995104,0.00802209,5,63,0,-269.718,0.00140238,0.765102,0.443034,0.0352586,-0.0331315,-0.284195,0.151293
272.46,0.931386,0.0118379,5,31,0,-270.757,-0.00949151,0.692966,0.416592,0.21671,-0.134395,-0.27652,0.149933
272.643,0.37208,0.0154906,4,23,0,-268.119,-0.00308675,0.648426,0.388904,0.156048,-0.0290394,-0.286303,0.150245
271.417,0.996922,0.00728438,5,31,0,-269.265,-0.00113943,0.641617,0.565554,0.154468,-0.171227,-0.282934,0.157026
273.418,0.675858,1.23046,2,3,0,-270.221,-0.00210004,0.7198,0.373319,0.0759398,0.0125898,-0.279357,0.14456
273.418,0,10.9631,0,1,1,-270.316,-0.00210004,0.7198,0.373319,0.0759398,0.0125898,-0.279357,0.14456
273.418,0.00268435,1.55585,2,7,0,-270.946,-0.00210004,0.7198,0.373319,0.0759398,0.0125898,-0.279357,0.14456
270.19,0.985081,0.139888,4,31,0,-267.776,-0.012671,0.770085,0.473981,0.0953845,-0.1046,-0.320261,0.155449
271.432,0.999023,0.170435,4,15,0,-267.369,-0.00440025,0.659714,0.404564,0.272633,-0.0239249,-0.406947,0.14355
273.537,0.997644,0.254878,3,15,0,-270.523,0.00168131,0.746929,0.41086,0.081239,-0.0515619,-0.281512,0.154364
272.778,0.976709,0.419209,3,15,0,-271.856,-0.000489052,0.676181,0.412624,0.199702,0.0024797,-0.371327,0.146363
273.065,0.945927,0.685755,3,7,0,-271.319,0.00457355,0.69224,0.422089,0.147199,-0.0979964,-0.289046,0.151001
272.26,0.661458,1.05383,2,3,0,-270.854,-0.0132119,0.63368,0.44102,0.216869,-0.0475288,-0.332999,0.153519
271.961,0.805233,0.672007,3,7,0,-267.716,0.0091481,0.724378,0.474652,-0.00554839,0.00409158,-0.318456,0.154547
270.558,0.978189,0.680364,3,7,0,-269.176,-0.00861919,0.749322,0.289886,0.162008,0.0834184,-0.365671,0.140555
268.418,0.0732988,1.19857,2,3,0,-263.655,0.00892754,0.575636,0.668183,-0.071601,-0.0243166,-0.258779,0.158622
270.52,0.999949,0.122451,5,31,0,-267.423,-0.012285,0.788245,0.261364,0.212236,-0.0678978,-0.291921,0.143026
267.84,0.991121,0.234034,4,15,0,-265.062,-0.00861034,0.897361,0.212043,0.138022,-0.00778433,-0.342908,0.152805
272.116,0.997645,0.434307,3,7,0,-267.069,0.0146146,0.63255,0.484943,0.0608573,0.0101065,-0.288531,0.148512
270.668,0.848194,0.818861,3,7,0,-269.611,0.0151425,0.558164,0.558726,0.134804,0.0299263,-0.397827,0.150539
270.336,0.462696,0.968491,2,3,0,-262.307,-0.0129488,0.780208,0.294847,0.0504567,0.110233,-0.311943,0.154314
264.928,0.89532,0.352549,3,7,0,-262.642,-0.00383713,0.544768,0.587798,0.144617,0.182465,-0.573311,0.154655
270.707,0.994661,0.484186,3,7,0,-259.954,-0.0165447,0.639923,0.404569,0.302007,-0.0934608,-0.351566,0.147542
272.108,0.978325,0.892919,2,3,0,-269.681,0.013142,0.727674,0.46013,-0.0249343,-0.0303626,-0.227173,0.151104
272.108,0.0379399,1.55407,2,3,0,-270.01,0.013142,0.727674,0.46013,-0.0249343,-0.0303626,-0.227173,0.151104
271.371,0.998541,0.166304,4,15,0,-270.614,0.0112857,0.756446,0.452214,-0.0661108,-0.0145548,-0.215944,0.154374
272.537,0.990889,0.308943,3,15,0,-268.97,0.00490334,0.626686,0.512897,0.147966,-0.0202641,-0.383887,0.14318
272.632,0.967684,0.555727,3,7,0,-270.451,-0.00378603,0.670381,0.425185,0.183668,-0.0320606,-0.375525,0.153502
270.348,0.50858,0.926009,2,3,0,-266.96,0.0132923,0.615091,0.4519,0.108478,0.14801,-0.434947,0.150635
270.038,0.998917,0.412109,3,7,0,-268.92,0.0116789,0.600064,0.495711,0.0761079,0.155248,-0.436293,0.151449
270.201,0.912018,0.745958,3,7,0,-267.4,0.00559619,0.604256,0.474883,0.213242,-0.0605962,-0.360513,0.166336
271.173,0.969034,1.04737,2,3,0,-267.215,-0.00871799,0.741038,0.415983,0.0974905,-0.0913129,-0.232534,0.136494
271.173,0.000500218,1.71393,2,3,0,-264.151,-0.00871799,0.741038,0.415983,0.0974905,-0.0913129,-0.232534,0.136494
269.49,0.990622,0.191732,4,15,0,-267.022,0.0135678,0.63407,0.571857,0.0957963,0.0462374,-0.432732,0.152515
271.737,1,0.334867,3,7,0,-267.651,0.00445258,0.599375,0.439998,0.175736,-0.0218473,-0.297669,0.141275
272.252,1,0.594441,3,7,0,-270.697,-0.00010209,0.765092,0.475783,0.0127603,-0.0268022,-0.318178,0.151654
271.777,0.763677,1.04533,2,3,0,-268.663,-0.0112152,0.645171,0.352401,0.220299,0.0190452,-0.35267,0.152407
271.414,0.813285,0.968678,2,3,0,-269.263,0.0174627,0.749927,0.405927,0.156412,-0.135278,-0.259672,0.150291
270.27,0.596761,1.02499,2,7,0,-267.146,-0.0210019,0.625674,0.412558,0.118276,0.0300646,-0.317997,0.147733
270.973,0.980211,0.613191,3,7,0,-268.387,0.0153419,0.781769,0.417632,0.049243,-0.0453126,-0.261042,0.15192
269.084,0.647482,1.0055,2,3,0,-266.431,-0.00945586,0.600155,0.512782,0.192069,-0.0993403,-0.368078,0.155435
271.11,0.966142,0.691453,3,7,0,-265.609,0.0113157,0.743946,0.399093,-0.000248594,0.0661152,-0.274063,0.147453
270.512,0.786027,1.08411,2,3,0,-268.096,-0.0165825,0.656165,0.354839,0.188347,-0.013898,-0.315605,0.141854
270,0.635896,1.06658,2,3,0,-267.241,0.0177149,0.706631,0.512686,0.00851904,-0.0574592,-0.262682,0.165391
271.311,0.992832,0.717851,3,7,0,-267.096,-0.00705843,0.681107,0.538336,0.0499843,0.0255239,-0.366977,0.153696
273.102,0.843956,1.19082,2,3,0,-270.499,-0.0080152,0.654274,0.494664,0.11123,-0.130114,-0.23914,0.147401
273.102,0.0712481,1.35278,2,3,0,-268.514,-0.0080152,0.654274,0.494664,0.11123,-0.130114,-0.23914,0.147401
273.639,0.999781,0.226657,4,15,0,-272.599,-0.0018697,0.653418,0.486188,0.0942476,3.45914e-05,-0.324821,0.15252
272.601,0.918188,0.381339,3,7,0,-269.527,-0.00731977,0.730862,0.370731,0.0471811,-0.00960117,-0.239694,0.143888
273.724,0.927193,0.521857,2,7,0,-269.955,-0.00286896,0.718824,0.42336,0.0450852,0.0308999,-0.309034,0.14621
273.466,0.90707,0.726615,2,7,0,-272.416,-0.00412115,0.693383,0.390561,0.194398,-0.035074,-0.351986,0.149677
271.624,0.755962,0.959395,2,3,0,-270.383,-0.000727676,0.809486,0.361747,0.0988041,-0.0581767,-0.30996,0.141389
269.011,0.647162,0.879457,3,7,0,-266.749,0.0137781,0.564206,0.520916,0.07401,-0.0409538,-0.247517,0.157474
270.664,0.965893,0.623423,3,7,0,-265.621,0.014303,0.592459,0.465049,0.155106,-0.0797483,-0.241983,0.149148
271.573,1,0.940967,2,7,0,-269.682,-0.016752,0.762815,0.421695,0.072541,0.00304449,-0.347206,0.152604
270.237,0.276801,1.52983,2,3,0,-268.273,-0.00237606,0.614766,0.645074,-0.0299917,-0.10983,-0.204611,0.151431
273.291,1,0.459528,3,7,0,-269.182,-0.00676692,0.715941,0.389207,0.179904,-0.0487488,-0.324862,0.151614
273.198,0.986215,0.745729,3,7,0,-272.041,-0.00167379,0.635095,0.479634,0.0754634,0.0381144,-0.324644,0.152124
270.291,0.351503,1.16512,2,3,0,-269.141,-0.0140814,0.648413,0.476191,0.153374,-0.0224206,-0.402932,0.154145
269.132,0.988627,0.425268,3,7,0,-268.184,0.0135527,0.689491,0.415279,0.0377384,0.0578662,-0.258775,0.142755
270.358,0.85811,0.666569,3,7,0,-264.173,-0.00548926,0.680096,0.443191,0.0815587,-0.122541,-0.186718,0.134971
269.345,0.825115,0.774155,2,7,0,-265.836,0.00465922,0.78611,0.421527,0.127495,-0.0310921,-0.403724,0.155708
272.659,0.82189,0.83345,2,3,0,-267.497,0.0137022,0.717902,0.39728,0.10617,0.0176765,-0.3477,0.143877
271.792,0.8007,0.889998,2,7,0,-270.311,0.0103212,0.801903,0.401999,0.0123761,-0.0391794,-0.282797,0.15256
272.384,0.877236,0.906054,2,3,0,-268.724,0.0066226,0.706284,0.489528,-0.017974,0.0443431,-0.300207,0.146476
272.717,0.679071,1.09124,3,7,0,-270.421,-0.00323292,0.697635,0.376063,0.126341,0.0226256,-0.355648,0.150612
272.191,0.822604,0.850107,2,3,0,-269.978,0.00412738,0.731881,0.414134,0.118938,0.00499453,-0.329888,0.148399
271.966,0.822013,0.907406,2,3,0,-269.993,-0.0117937,0.693702,0.421528,0.0605375,0.018771,-0.31955,0.139267
269.759,0.527147,0.966533,3,7,0,-266.526,-0.000990958,0.627004,0.602767,-0.0836277,0.0897898,-0.320506,0.149369
269.236,0.994041,0.545722,3,7,0,-264.99,-0.00956274,0.825515,0.296038,0.0733975,0.0217845,-0.337203,0.138004
263.6,0.366578,0.841346,3,7,0,-258.673,0.0035774,0.576156,0.488034,0.197495,-0.0768114,-0.213094,0.16483
263.17,0.9742,0.340014,3,15,0,-257.051,0.00897296,0.467235,0.585352,0.203757,-0.0526557,-0.275713,0.173122
263.724,0.960325,0.501493,4,15,0,-259.76,0.0142708,0.475367,0.55858,0.131675,0.0195652,-0.262167,0.159494
266.079,0.751704,0.715301,3,7,0,-255.581,-0.0232298,0.853878,0.334044,0.139372,-0.127909,-0.309592,0.146517
272.677,1,0.656915,3,7,0,-265.172,-0.00386763,0.646769,0.449185,0.0751957,0.0430586,-0.304976,0.154509
270.374,0.753842,1.01214,2,3,0,-269.553,0.00464726,0.60471,0.557898,0.00229433,0.0806249,-0.319792,0.148757
269.722,0.742463,0.932644,3,7,0,-265.499,-0.0131914,0.634161,0.509153,0.0415292,0.156189,-0.454563,0.151981
271.571,0.872928,0.840154,2,3,0,-267.329,0.0044754,0.767152,0.375898,0.0824737,-0.125625,-0.183712,0.140393
270.229,0.977897,0.989671,2,3,0,-269.375,-0.00850948,0.626531,0.48338,0.189431,-0.106175,-0.322649,0.166487
270.229,0.0174026,1.44132,2,3,0,-266.323,-0.00850948,0.626531,0.48338,0.189431,-0.106175,-0.322649,0.166487
272.473,0.989201,0.298298,4,15,0,-266.799,0.00789585,0.67439,0.451841,0.095535,-0.0439277,-0.279625,0.136511
270.228,0.879073,0.445391,2,3,0,-269.748,0.0132468,0.648123,0.440203,0.141493,-0.0671903,-0.280636,0.133705
273.309,1,0.530964,3,7,0,-269.783,0.00770433,0.695106,0.495593,0.0390144,-0.0235114,-0.312695,0.145917
271.626,0.840969,0.804454,2,7,0,-270.278,0.00144303,0.763197,0.44951,0.0112975,-0.161395,-0.151197,0.150752
271.75,0.99299,0.884851,3,7,0,-270.346,0.0113062,0.691844,0.462318,-0.0244307,0.0628882,-0.282574,0.146089
263.321,0.0158423,1.31343,2,3,0,-259.568,-0.0257318,0.632706,0.452016,0.399227,-0.2221,-0.345492,0.166912
262.221,0.990189,0.283712,4,15,0,-259.308,-0.0258701,0.619577,0.551092,0.340211,-0.189043,-0.395549,0.165406
269.112,1,0.419462,3,7,0,-259.806,0.0160048,0.649146,0.443953,0.159069,-0.15716,-0.166656,0.152611
270.873,0.976154,0.629776,3,7,0,-265.24,-0.00377717,0.718322,0.473788,0.137601,-0.0425294,-0.399807,0.144501
272.265,1,0.899302,2,3,0,-270.002,0.000147851,0.738631,0.345315,0.106653,-0.00371069,-0.28082,0.137154
269.444,0.0348696,1.34023,2,3,0,-265.718,0.0030377,0.619363,0.564865,0.063206,0.0253825,-0.415717,0.160142
271.034,0.996321,0.310989,3,7,0,-267.69,0.00506212,0.636853,0.525094,0.0660778,0.037142,-0.400559,0.156884
269.058,0.982495,0.460713,3,7,0,-266.928,0.000282154,0.74898,0.302006,0.269428,-0.0917058,-0.280546,0.145741
271.015,0.979545,0.662378,3,7,0,-265.388,-0.0185635,0.653045,0.51691,0.0188536,-0.00887695,-0.272338,0.159734
273.042,1,0.943884,2,3,0,-270.155,-0.00863748,0.67696,0.492807,0.0368032,-0.0161022,-0.269451,0.148601
270.957,0.318539,1.39357,2,3,0,-270.26,-0.0133981,0.636188,0.369508,0.178614,0.0961007,-0.378528,0.152647
270.411,0.953396,0.569155,3,7,0,-267.529,0.0117637,0.689023,0.471293,0.104365,-0.17555,-0.215273,0.140229
272.31,0.724646,0.769097,2,3,0,-266.968,-0.00384484,0.695306,0.409108,0.112192,-0.133313,-0.191135,0.146385
270.673,0.962014,0.676634,3,7,0,-269.542,0.00339753,0.776336,0.350326,0.194533,-0.00799007,-0.407474,0.15144
269.468,0.51994,0.925903,2,3,0,-265.072,-0.00611488,0.698542,0.402951,-0.0191084,0.0239184,-0.203946,0.139609
266.87,0.875208,0.558052,2,3,0,-265.755,-0.00998988,0.679928,0.409591,-0.00437378,0.0074493,-0.175072,0.137224
