# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = dawid_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = examples/dawid/caries_dump.R
# init = 2 (Default)
# random
#   seed = 1906488832 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# chains
#   n_chains = 8
# num_threads = 20
# stanc_version = stanc3 a7f4b745
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,logit_pi,logit_alpha.1.1,logit_alpha.2.1,logit_alpha.3.1,logit_alpha.4.1,logit_alpha.5.1,logit_alpha.1.2,logit_alpha.2.2,logit_alpha.3.2,logit_alpha.4.2,logit_alpha.5.2
-7470.32,0.992605,0.230323,4,15,0,7475.38,-1.356,-4.53598,-2.25464,-4.96799,-3.69729,-0.870862,-0.470279,0.936543,0.403228,-0.0801371,2.3735
-7469.79,0.787717,0.230323,4,31,0,7476.03,-1.37776,-4.50437,-2.0295,-3.99517,-3.31541,-0.770544,-0.237812,0.982862,0.4153,0.00772987,2.33876
-7469.95,0.758284,0.230323,4,31,0,7480.49,-1.48021,-4.58407,-2.20436,-4.46429,-3.4732,-0.738596,-0.437039,0.868407,0.565038,-0.044864,2.1757
-7470.31,0.988594,0.230323,4,15,0,7475.7,-1.33212,-4.70826,-2.24357,-4.08879,-3.34893,-0.895288,-0.473695,0.914197,0.331544,-0.168191,2.74857
-7471.99,0.847789,0.230323,4,31,0,7482.44,-1.36383,-4.98694,-2.2342,-4.29346,-3.20561,-0.894743,-0.376044,0.731851,0.37687,-0.00941916,2.37585
-7470.01,0.999045,0.230323,5,31,0,7475.89,-1.44617,-4.09773,-2.29613,-4.21739,-3.55605,-0.773032,-0.408871,1.05736,0.449113,-0.0490571,2.33459
-7470.3,0.827389,0.230323,4,23,0,7474.18,-1.37779,-4.93841,-2.08254,-4.21307,-3.30386,-0.849836,-0.30402,0.73024,0.48633,-0.0738606,2.50276
-7472.84,0.886811,0.230323,4,31,0,7479.29,-1.52896,-4.26138,-2.15596,-4.64053,-3.36833,-0.731823,-0.414929,0.862385,0.366144,-0.0338767,2.2027
-7469.68,0.91548,0.230323,4,31,0,7477.87,-1.31613,-4.63928,-2.17308,-4.22995,-3.66409,-0.861301,-0.53197,0.996335,0.196622,-0.0750835,2.4004
-7466.77,0.99121,0.230323,5,31,0,7474.8,-1.46447,-4.29533,-2.2072,-4.10764,-3.452,-0.832798,-0.307054,1.02497,0.481553,-0.117678,2.45367
-7466.27,0.79245,0.230323,4,31,0,7472.84,-1.32474,-4.61952,-2.23078,-4.30402,-3.56903,-0.853638,-0.465369,0.970948,0.30492,-0.121129,2.27725
-7468.01,0.784377,0.230323,4,15,0,7473.21,-1.47803,-4.48121,-2.25493,-4.0728,-3.39765,-0.824606,-0.463185,0.955732,0.263982,-0.0445668,2.56669
-7468.16,0.977231,0.230323,5,31,0,7471.63,-1.44675,-4.5028,-2.21899,-4.04076,-3.36466,-0.785857,-0.195144,1.0683,0.549886,0.060757,2.37593
-7466.51,0.83986,0.230323,4,15,0,7472.11,-1.36499,-4.4741,-2.14902,-4.2898,-3.36024,-0.856703,-0.484226,0.949858,0.343859,0.0362281,2.45828
-7467.03,0.968145,0.230323,4,15,0,7470.38,-1.42917,-4.42811,-2.1443,-4.28818,-3.51896,-0.811932,-0.373995,1.04496,0.292329,-0.0481612,2.22705
-7474.94,0.980607,0.230323,4,15,0,7476.63,-1.4423,-4.24784,-2.1874,-4.11653,-3.51384,-0.687216,-0.401878,0.806456,0.355991,0.156075,2.1368
-7468.52,0.988183,0.230323,4,15,0,7476.84,-1.41767,-4.53311,-2.14642,-4.16159,-3.36462,-0.913542,-0.252037,0.890496,0.435506,-0.0219667,2.59633
-7474.91,0.809332,0.230323,3,15,0,7484.01,-1.50613,-4.4581,-2.12188,-4.28856,-3.49571,-0.845424,-0.531734,0.772228,0.335071,-0.265179,2.43288
-7474.92,0.991308,0.230323,4,15,0,7481.43,-1.43403,-4.31416,-2.03881,-3.89911,-3.47789,-0.811327,-0.45197,0.955049,0.379615,0.296557,2.58302
-7474.62,0.810539,0.230323,4,15,0,7487.46,-1.51783,-4.29531,-2.07795,-3.6947,-3.61403,-0.780903,-0.340269,0.893114,0.599258,-0.0242401,2.66751
-7471.16,0.916049,0.230323,4,15,0,7482.88,-1.45727,-4.67073,-2.11731,-3.86392,-3.2468,-0.815136,-0.172215,0.889933,0.597975,-0.117549,2.48242
-7471.24,0.916287,0.230323,4,15,0,7476.21,-1.50853,-4.73483,-2.12566,-4.05133,-3.31745,-0.814193,-0.445511,0.896399,0.29653,-0.194236,2.57268
-7469.9,0.991257,0.230323,4,31,0,7474.74,-1.51324,-4.70399,-2.12496,-3.98908,-3.29725,-0.808503,-0.408718,0.861124,0.421958,-0.184805,2.51922
-7469.26,0.934345,0.230323,4,31,0,7475.1,-1.37175,-4.33354,-2.20869,-4.66158,-3.46608,-0.825923,-0.336474,0.866803,0.32965,-0.237086,2.38499
-7467.98,0.990581,0.230323,4,15,0,7472.26,-1.40211,-4.64535,-2.10797,-4.62441,-3.5319,-0.812386,-0.377109,0.865224,0.259637,-0.104986,2.27802
-7467.19,0.988836,0.230323,4,31,0,7470.21,-1.42455,-4.32212,-2.12571,-4.30381,-3.37378,-0.826708,-0.437003,0.854182,0.566294,-0.133348,2.42022
-7468.68,0.967669,0.230323,5,31,0,7474.23,-1.46586,-4.49863,-2.086,-4.79392,-3.43741,-0.776594,-0.397283,0.958034,0.4738,-0.0564876,2.37342
-7466.05,0.974265,0.230323,4,15,0,7472.17,-1.47553,-4.41152,-2.17049,-4.49846,-3.35756,-0.79021,-0.425176,0.980251,0.466926,-0.0249061,2.26912
-7469.29,0.888235,0.230323,4,15,0,7473.85,-1.29436,-4.23751,-2.25989,-4.36557,-3.30627,-0.866484,-0.53181,0.891503,0.334122,-0.0834156,2.31151
-7469.67,0.997623,0.230323,4,31,0,7472.8,-1.32291,-4.33857,-2.29515,-4.60092,-3.387,-0.894717,-0.456609,0.871818,0.297648,-0.223581,2.14424
-7471.47,0.982781,0.230323,4,15,0,7474.03,-1.27384,-4.4958,-2.36331,-4.66608,-3.30002,-0.90868,-0.508596,0.90481,0.297257,-0.120462,2.26045
-7472.3,0.97532,0.230323,4,31,0,7475.03,-1.28125,-4.62172,-2.38649,-4.79022,-3.31236,-0.911857,-0.489365,0.798292,0.297041,-0.171684,2.24298
-7474.33,0.960989,0.230323,4,31,0,7478,-1.29827,-4.42302,-2.30885,-4.83083,-3.26952,-0.934758,-0.525603,0.786842,0.329776,-0.279384,2.18524
-7469.74,0.92025,0.230323,4,15,0,7480.76,-1.32939,-4.60162,-2.27717,-4.84589,-3.35552,-0.842615,-0.436247,0.929878,0.442892,-0.00270364,2.43714
-7467.74,0.963162,0.230323,4,15,0,7472.13,-1.38088,-4.6984,-2.18391,-4.79279,-3.29141,-0.867615,-0.443607,0.817796,0.386342,-0.12534,2.28298
-7467.65,0.863892,0.230323,4,15,0,7473.75,-1.42841,-4.39006,-2.20255,-4.5692,-3.49761,-0.890766,-0.485923,0.922768,0.445734,0.012743,2.4437
-7470.18,0.894396,0.230323,4,15,0,7475.33,-1.35552,-4.47963,-2.23554,-4.61089,-3.66383,-0.91852,-0.439792,0.808562,0.245179,-0.190187,2.52274
-7470.35,0.985027,0.230323,4,15,0,7476.06,-1.27142,-4.59186,-2.24519,-4.08847,-3.54178,-0.888052,-0.500341,0.889217,0.263864,-0.233753,2.2886
-7471.48,0.971944,0.230323,4,31,0,7475.28,-1.59102,-4.56132,-2.03932,-4.29872,-3.22628,-0.727455,-0.254395,0.96476,0.6808,0.0891354,2.42356
-7469.77,0.976532,0.230323,4,15,0,7475.53,-1.32197,-4.12785,-2.13638,-4.25364,-3.3264,-0.88239,-0.424323,0.933748,0.342683,-0.0530598,2.51031
-7469.71,0.890017,0.230323,4,15,0,7476.16,-1.43762,-4.63264,-2.25859,-4.22048,-3.72849,-0.803131,-0.382696,0.984891,0.280657,-0.125224,2.31871
-7466.8,0.874764,0.230323,4,15,0,7474.56,-1.39354,-4.57036,-2.07319,-4.20347,-3.44736,-0.838198,-0.489736,0.846645,0.364387,-0.117062,2.402
-7468.84,0.994173,0.230323,4,15,0,7471.55,-1.38488,-4.88695,-2.14096,-4.28475,-3.70961,-0.8542,-0.335138,0.8289,0.237733,-0.0809764,2.38818
-7467.51,0.981368,0.230323,5,31,0,7473.8,-1.42588,-4.23435,-2.13708,-4.18803,-3.24508,-0.754361,-0.445064,0.933572,0.503634,0.0337917,2.50316
-7469.32,0.914228,0.230323,5,31,0,7473.56,-1.44853,-4.8396,-2.16934,-4.1016,-3.51779,-0.877341,-0.281102,0.747561,0.344779,0.0279904,2.4748
-7469.06,0.960555,0.230323,5,31,0,7474.41,-1.33542,-4.62253,-2.25076,-4.3117,-3.40273,-0.835714,-0.437668,0.992485,0.367898,-0.133477,2.76084
-7470.68,0.517874,0.230323,4,15,0,7477.35,-1.48062,-5.00538,-2.0965,-4.28972,-3.37447,-0.813505,-0.288045,0.826168,0.412045,-0.0496247,2.05236
-7466.46,0.942577,0.230323,4,15,0,7472.91,-1.4022,-4.35344,-2.16889,-4.19931,-3.38599,-0.869954,-0.461295,1.0057,0.446511,-0.0110673,2.61027
-7469.67,0.752278,0.230323,4,31,0,7473.98,-1.42968,-4.22167,-2.21276,-4.35655,-3.46773,-0.90986,-0.270375,0.979944,0.391479,0.013497,2.38122
-7470.19,0.945396,0.230323,4,15,0,7475.25,-1.33635,-4.28788,-2.28563,-4.44266,-3.46522,-0.778672,-0.272422,0.964666,0.387138,-0.00573979,2.41605
-7472.07,0.584989,0.230323,4,15,0,7480.8,-1.40961,-4.30467,-2.10498,-4.61292,-3.4135,-0.892001,-0.567686,0.909623,0.57283,0.0247652,2.29191
-7470.93,0.772237,0.230323,4,15,0,7480.93,-1.37867,-4.26404,-2.16412,-4.5488,-3.35929,-0.898372,-0.315106,0.791787,0.278678,-0.128531,2.18289
-7472.12,0.889657,0.230323,4,15,0,7480.14,-1.44479,-4.49388,-2.23943,-3.9735,-3.48632,-0.822902,-0.18572,1.24048,0.481784,0.0420763,2.44873
-7471.44,0.992756,0.230323,4,15,0,7476.35,-1.47499,-4.36501,-2.06273,-4.29278,-3.05005,-0.775154,-0.316585,0.81976,0.406535,-0.0787767,2.47884
-7467.84,1,0.230323,4,15,0,7473.87,-1.47006,-4.19085,-2.08195,-4.17731,-3.24561,-0.777673,-0.356459,0.896363,0.586005,-0.0920746,2.567
-7470.51,0.642102,0.230323,2,3,0,7473.04,-1.47434,-4.29141,-2.07896,-4.20901,-3.23607,-0.768187,-0.541489,0.883709,0.518891,-0.0904138,2.60696
-7470.67,0.966698,0.230323,4,15,0,7478.29,-1.59581,-4.47498,-2.0865,-3.99978,-3.20871,-0.747887,-0.206415,1.0345,0.431851,-0.0125971,2.31302
-7470.96,0.896914,0.230323,5,31,0,7478.38,-1.5769,-4.1758,-2.04465,-3.84607,-3.33196,-0.760689,-0.227393,1.19638,0.622844,0.122946,2.40887
-7473.95,0.711924,0.230323,3,7,0,7479.51,-1.53799,-4.32146,-2.08148,-3.95107,-3.46575,-0.732868,-0.420417,1.28235,0.468696,-0.043558,2.37894
-7473.25,0.986461,0.230323,4,15,0,7478.03,-1.50974,-4.31331,-2.21489,-3.80025,-3.1501,-0.754971,-0.405354,0.864093,0.409557,0.116394,2.43501
-7470.86,0.99807,0.230323,4,15,0,7476.56,-1.47826,-4.52621,-2.04523,-3.92807,-3.17973,-0.786589,-0.205103,1.17244,0.410595,0.112095,2.45625
-7470.22,0.946544,0.230323,4,23,0,7475.65,-1.45319,-4.40157,-2.15917,-4.13499,-3.38871,-0.733606,-0.27203,0.831382,0.57243,-0.154567,2.51238
-7475.59,0.95547,0.230323,4,15,0,7477.52,-1.43915,-4.29312,-2.20547,-4.36062,-3.39348,-0.823431,-0.564755,1.19691,0.245801,-0.0851446,2.04512
-7469.97,1,0.230323,4,15,0,7483.82,-1.37502,-4.30582,-2.067,-4.2403,-3.34858,-0.740156,-0.315418,0.865125,0.580167,0.0511831,2.34628
-7471.61,0.856782,0.230323,4,31,0,7476.26,-1.54951,-4.51022,-2.15321,-3.93104,-3.49665,-0.795159,-0.395309,0.956686,0.607618,0.124622,2.20603
-7470.91,0.835918,0.230323,4,31,0,7480.16,-1.35876,-4.30338,-2.12653,-4.87345,-3.40317,-0.812811,-0.334441,0.900985,0.324551,-0.0554642,2.57118
-7473.25,0.943532,0.230323,5,31,0,7477.34,-1.44356,-4.65337,-2.15653,-3.91362,-3.48189,-0.743062,-0.0865324,1.11217,0.483379,0.125359,2.45964
-7474.55,0.989891,0.230323,4,15,0,7479.47,-1.50157,-4.70078,-2.30418,-4.02991,-3.48478,-0.73212,-0.509068,0.865963,0.352436,-0.0476285,2.56909
-7472.4,0.993901,0.230323,4,15,0,7480.57,-1.4378,-4.35193,-2.11025,-3.84032,-3.32694,-0.891374,-0.480276,0.86494,0.517362,-0.145106,2.51151
-7468.46,0.99411,0.230323,3,7,0,7475.13,-1.40497,-4.37235,-2.13626,-4.04631,-3.32305,-0.880785,-0.447539,0.908249,0.279642,0.0254077,2.66676
-7467.15,0.963523,0.230323,4,15,0,7471.89,-1.4194,-4.53752,-2.2049,-4.07408,-3.42596,-0.82536,-0.428851,1.06912,0.298457,-0.121869,2.60678
-7470.28,0.969438,0.230323,4,15,0,7473.51,-1.50952,-4.3549,-2.19129,-3.89643,-3.36203,-0.755246,-0.319173,1.01084,0.376189,0.0516979,2.06939
-7469.22,0.959431,0.230323,4,15,0,7478.28,-1.42075,-4.68179,-2.24528,-4.44545,-3.37988,-0.868888,-0.419021,0.86701,0.411337,-0.0967188,2.80838
-7467.02,0.895768,0.230323,4,31,0,7473.13,-1.44207,-4.58446,-2.12929,-4.16155,-3.34507,-0.855699,-0.412759,0.912842,0.30519,0.00850866,2.69059
-7466.91,0.95891,0.230323,5,31,0,7471.09,-1.40434,-4.51824,-2.26737,-4.51608,-3.42348,-0.873225,-0.369457,0.969728,0.467567,-0.0909694,2.46798
-7465.9,0.963605,0.230323,4,15,0,7469.02,-1.35427,-4.59136,-2.18542,-4.31279,-3.38228,-0.824798,-0.462563,0.831267,0.246808,-0.085328,2.37857
-7466.93,0.968537,0.230323,4,15,0,7470.23,-1.38883,-4.50913,-2.18027,-4.32531,-3.41209,-0.792598,-0.386217,0.77305,0.47236,-0.0688856,2.13412
-7470.13,0.850183,0.230323,4,15,0,7475.32,-1.36857,-4.31597,-2.22904,-4.09996,-3.48025,-0.759578,-0.312847,1.06442,0.471129,-0.139107,2.21896
-7471.65,0.777603,0.230323,4,15,0,7481.21,-1.45445,-4.64233,-2.15047,-4.08717,-3.10402,-0.885287,-0.462914,1.03558,0.332748,-0.0732328,2.6745
-7470.21,0.946467,0.230323,5,31,0,7478.01,-1.35574,-4.35532,-2.15441,-4.53538,-3.77185,-0.849558,-0.352994,0.867519,0.32097,0.00153153,2.06024
-7467.9,0.984175,0.230323,4,15,0,7472.4,-1.29597,-4.55741,-2.20646,-4.58795,-3.70515,-0.851895,-0.477312,0.796877,0.22198,-0.0440772,2.35318
-7467.87,0.780128,0.230323,4,15,0,7474.11,-1.43558,-4.68863,-2.09108,-4.16055,-3.44442,-0.838973,-0.326749,0.895854,0.460248,0.139733,2.21513
-7465.79,0.941107,0.230323,4,31,0,7470.68,-1.40919,-4.54549,-2.1375,-4.41147,-3.549,-0.802806,-0.349898,0.801672,0.350459,-0.0163827,2.4627
-7466.28,0.953151,0.230323,4,31,0,7472.07,-1.38257,-4.6242,-2.17303,-4.11176,-3.34733,-0.767457,-0.320061,0.928304,0.35385,0.0282846,2.4389
-7467.81,0.914523,0.230323,4,15,0,7469.85,-1.4123,-4.38142,-2.24557,-4.09204,-3.59635,-0.87625,-0.460251,0.959785,0.416852,0.0224048,2.22136
-7467.29,0.932433,0.230323,4,15,0,7470.96,-1.42863,-4.37551,-2.09672,-4.1945,-3.37489,-0.782624,-0.245073,0.954915,0.466038,0.0403704,2.73548
-7467.38,0.725477,0.230323,4,31,0,7473.65,-1.5007,-4.31375,-2.09505,-3.95045,-3.24667,-0.75856,-0.204814,0.963096,0.443535,0.0150222,2.59546
-7467.16,0.988805,0.230323,5,31,0,7471.21,-1.32804,-4.42319,-2.17886,-4.62849,-3.55926,-0.839856,-0.453557,0.807955,0.348663,0.0471654,2.28718
-7469.5,0.967546,0.230323,3,7,0,7470.21,-1.3339,-4.41355,-2.17299,-4.66548,-3.59801,-0.838206,-0.52886,0.684038,0.375491,-0.17946,2.33397
-7473.74,0.91092,0.230323,5,31,0,7481.53,-1.50332,-4.64365,-2.21077,-3.95398,-3.34979,-0.680305,-0.246272,1.09568,0.328,-0.0572607,2.22786
-7476.34,0.625944,0.230323,3,7,0,7486.1,-1.5351,-4.60516,-2.23463,-4.04167,-3.3288,-0.637158,-0.33648,1.01784,0.543139,-0.0045339,2.21105
-7469.44,0.892152,0.230323,4,15,0,7481.22,-1.35792,-4.70421,-2.23247,-4.42296,-3.40561,-0.925955,-0.418985,1.01808,0.295291,-0.198333,2.33399
-7468.79,0.879661,0.230323,4,31,0,7475.61,-1.3983,-4.48887,-2.25412,-4.39958,-3.66994,-0.757413,-0.366294,0.799302,0.332614,-0.0324968,2.21315
-7468.94,0.917668,0.230323,3,7,0,7477.65,-1.41176,-4.60379,-2.22079,-4.32708,-3.70445,-0.818775,-0.427628,0.956496,0.422934,-0.0637454,2.03847
-7468.15,0.981049,0.230323,4,15,0,7471.98,-1.3803,-4.47652,-2.2229,-4.29,-3.57544,-0.838202,-0.467413,1.03172,0.422829,0.049832,2.11261
-7469.5,0.978911,0.230323,4,15,0,7472.2,-1.42999,-4.4403,-2.23747,-4.28778,-3.58115,-0.726777,-0.373697,0.886688,0.432009,-0.0696297,2.11872
-7468.88,0.965297,0.230323,4,31,0,7472.34,-1.40877,-4.56237,-2.19678,-4.04135,-3.27512,-0.898234,-0.403875,0.863921,0.370622,-0.0290595,2.77411
-7468.33,0.463824,0.230323,4,15,0,7482.28,-1.46675,-4.60426,-2.09003,-4.09566,-3.42375,-0.843782,-0.266207,1.03131,0.514368,-0.141995,2.55102
-7470.93,0.973982,0.230323,4,15,0,7474.59,-1.42664,-4.78112,-2.10223,-3.88741,-3.32407,-0.753914,-0.233029,0.890582,0.432887,0.180047,2.48973
-7469.57,0.997827,0.230323,4,31,0,7474.58,-1.35272,-4.40233,-2.19294,-4.32277,-3.54594,-0.873088,-0.433663,0.813232,0.450953,0.0981871,2.09285
-7467.19,0.919391,0.230323,5,31,0,7472.8,-1.47776,-4.52756,-2.14648,-3.98997,-3.16746,-0.849548,-0.332951,0.963494,0.379139,-0.0346254,2.43047
-7466.62,0.771343,0.230323,4,31,0,7473.21,-1.35728,-4.97681,-2.18898,-4.28375,-3.38029,-0.815885,-0.430951,0.885692,0.313359,-0.0991662,2.37642
-7469.17,0.866971,0.230323,4,15,0,7474.94,-1.49681,-4.06472,-2.21492,-4.00005,-3.3869,-0.794107,-0.363805,1.11766,0.385818,0.0622435,2.61506
-7471.21,0.862079,0.230323,4,31,0,7475.64,-1.42528,-4.99055,-2.05302,-4.46278,-3.35446,-0.871311,-0.469089,0.834942,0.330631,-0.105693,2.17638
-7474.93,0.955766,0.230323,4,15,0,7482.62,-1.46069,-4.80273,-1.96898,-4.42465,-3.28346,-0.734335,-0.375222,0.755488,0.610486,-0.0897367,2.54539
-7468.43,0.847227,0.230323,4,15,0,7478.7,-1.35016,-4.66886,-2.2096,-4.32927,-3.56719,-0.91606,-0.41458,1.00851,0.310096,-0.0244554,2.2149
-7470.8,0.633128,0.230323,4,31,0,7478.27,-1.35288,-4.42101,-2.29063,-4.96625,-3.34258,-0.798084,-0.478944,0.89886,0.490711,-0.103347,2.43784
-7474.57,0.924785,0.230323,5,31,0,7481.52,-1.45676,-4.96297,-2.34656,-4.46124,-3.21747,-0.887643,-0.4444,0.99688,0.4806,-0.15934,2.32641
-7473.33,0.910741,0.230323,5,31,0,7482.67,-1.49119,-4.36296,-2.03273,-3.98881,-3.55555,-0.882177,-0.513905,0.807022,0.347376,0.0979023,2.50253
-7469.99,0.991814,0.230323,4,15,0,7478.41,-1.46563,-4.52387,-2.30843,-4.35568,-3.22573,-0.772282,-0.369103,0.978077,0.343892,-0.173783,2.29767
-7471.14,0.927086,0.230323,5,31,0,7477.1,-1.44543,-4.32937,-2.01691,-4.24382,-3.70423,-0.821236,-0.267825,0.87958,0.509308,0.106594,2.35226
-7470.09,0.96138,0.230323,4,15,0,7474.68,-1.47451,-4.53307,-2.06053,-4.1907,-3.69916,-0.779968,-0.409029,0.777588,0.356121,-0.0318114,2.43234
-7476.93,0.930867,0.230323,4,15,0,7482.22,-1.25959,-4.40543,-2.3088,-4.2751,-3.63474,-0.841806,-0.441565,1.14134,0.299128,-0.179391,1.98433
-7475.38,0.833039,0.230323,3,7,0,7482.74,-1.28658,-4.34646,-2.43105,-4.18064,-3.61221,-0.811126,-0.374574,0.873829,0.42977,-0.0146451,2.24548
-7468.47,1,0.230323,5,31,0,7482.25,-1.45958,-4.64557,-2.00257,-4.33504,-3.33451,-0.783728,-0.348992,0.8589,0.522863,-0.104638,2.37834
-7469.1,0.971317,0.230323,5,31,0,7471.28,-1.47076,-4.55344,-2.07011,-4.46865,-3.33946,-0.741085,-0.257791,0.817151,0.466626,0.0741305,2.48641
-7466.93,0.979811,0.230323,5,31,0,7472.58,-1.45246,-4.74992,-2.15229,-4.30092,-3.30889,-0.82115,-0.250823,0.991397,0.441028,-0.0128293,2.19782
-7467.29,0.971634,0.230323,5,31,0,7471.21,-1.43358,-4.20271,-2.14779,-3.89221,-3.33832,-0.799947,-0.378262,1.07938,0.423059,0.0766428,2.51738
-7469.45,0.799721,0.230323,4,15,0,7472.03,-1.51953,-4.12883,-2.11811,-4.08712,-3.22415,-0.787802,-0.198724,0.897893,0.445163,0.0586417,2.41426
-7469.29,0.890049,0.230323,4,31,0,7476.15,-1.45378,-4.73374,-2.14513,-3.9419,-3.18059,-0.822821,-0.435044,1.09005,0.483045,0.0287123,2.54563
-7467.09,0.995565,0.230323,5,31,0,7471.65,-1.43806,-4.44992,-2.23279,-4.17107,-3.44505,-0.844838,-0.270851,0.882654,0.293663,-0.0591566,2.54182
-7467.66,0.921829,0.230323,4,15,0,7470.6,-1.42936,-4.60184,-2.15979,-4.13812,-3.56429,-0.794934,-0.517268,1.03932,0.392478,-0.0282249,2.28559
-7469.9,0.985792,0.230323,4,15,0,7472.24,-1.43317,-4.42396,-2.24044,-3.99334,-3.29855,-0.819696,-0.507025,0.974874,0.447899,-0.229932,2.53947
-7467.19,0.999496,0.230323,4,15,0,7471.35,-1.42419,-4.60534,-2.20265,-4.04839,-3.439,-0.81733,-0.281408,1.0634,0.359263,-0.148265,2.3879
-7467.3,0.9714,0.230323,5,31,0,7469.12,-1.41565,-4.34057,-2.16589,-4.51505,-3.38519,-0.815416,-0.286197,0.832943,0.416587,0.0776243,2.4328
-7465.87,0.976772,0.230323,5,31,0,7470.14,-1.42094,-4.38602,-2.29181,-4.16783,-3.33477,-0.818991,-0.396578,0.928954,0.410615,-0.0617321,2.31174
-7467.67,0.898907,0.230323,5,31,0,7470.37,-1.36942,-4.60395,-2.10824,-4.28226,-3.51278,-0.851102,-0.440583,0.69531,0.267388,-0.0645094,2.28323
-7469.22,0.971021,0.230323,4,31,0,7473.05,-1.43917,-4.9631,-2.1312,-4.39819,-3.38557,-0.829311,-0.304155,1.07932,0.518536,0.00692673,2.32523
-7468.76,0.971293,0.230323,4,15,0,7476.27,-1.42562,-4.18526,-2.30993,-4.18558,-3.35817,-0.794451,-0.488266,0.874513,0.352505,-0.0700588,2.49044
-7467.2,0.986943,0.230323,4,15,0,7471.56,-1.43504,-4.0936,-2.2632,-4.13119,-3.39924,-0.829432,-0.407708,0.971384,0.438969,-0.0624321,2.42384
-7467.05,0.577447,0.230323,4,15,0,7473.15,-1.40635,-4.25747,-2.22959,-4.12427,-3.48756,-0.856321,-0.326619,1.06287,0.439978,-0.0174476,2.47589
-7466.4,0.961375,0.230323,5,31,0,7471.34,-1.44697,-4.68589,-2.13019,-4.24538,-3.4141,-0.806951,-0.259879,0.923008,0.537278,-0.00917473,2.21682
