# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = dawid_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = examples/dawid/caries_dump.R
# init = 2 (Default)
# random
#   seed = 1906488832 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# chains
#   n_chains = 8
# num_threads = 20
# stanc_version = stanc3 a7f4b745
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,logit_pi,logit_alpha.1.1,logit_alpha.2.1,logit_alpha.3.1,logit_alpha.4.1,logit_alpha.5.1,logit_alpha.1.2,logit_alpha.2.2,logit_alpha.3.2,logit_alpha.4.2,logit_alpha.5.2
-7466.33,0.882997,0.213105,5,31,0,7470.14,-1.38633,-4.51141,-2.24797,-4.72366,-3.42327,-0.85674,-0.456606,0.866064,0.379993,-0.093371,2.43517
-7465.85,0.929825,0.213105,4,31,0,7470.34,-1.42509,-4.33054,-2.18044,-4.27584,-3.24736,-0.850038,-0.404158,1.04055,0.447921,-0.0142676,2.44469
-7466.47,0.968916,0.213105,3,7,0,7468.04,-1.41186,-4.35539,-2.18123,-4.22478,-3.27277,-0.859455,-0.36209,0.980116,0.429026,-0.165139,2.32611
-7467.63,0.840163,0.213105,4,15,0,7471.24,-1.3245,-4.40586,-2.26601,-4.3145,-3.34456,-0.846186,-0.447413,0.896034,0.464572,-0.0912029,2.5082
-7465.57,0.954978,0.213105,5,31,0,7475.02,-1.39046,-4.57401,-2.12681,-4.05353,-3.44371,-0.798888,-0.325586,0.905906,0.341105,-0.0657049,2.3103
-7465.76,0.953103,0.213105,4,31,0,7474.68,-1.41205,-4.4829,-2.13417,-4.00356,-3.42977,-0.810524,-0.341568,0.898806,0.331194,-0.0130216,2.23737
-7469.99,0.616061,0.213105,4,15,0,7475.42,-1.39634,-4.80195,-2.31123,-4.2577,-3.62441,-0.844045,-0.338508,0.935792,0.301482,-0.201513,2.42679
-7475,0.884066,0.213105,4,15,0,7476.77,-1.37035,-4.91961,-2.38747,-4.1791,-3.46152,-0.898103,-0.251423,0.920987,0.431071,0.0372579,2.41839
-7469.74,1,0.213105,4,15,0,7478.01,-1.39415,-4.73262,-2.25197,-4.3684,-3.44138,-0.800738,-0.265404,1.00421,0.55819,-0.100826,2.54682
-7471.25,0.791977,0.213105,4,15,0,7479.9,-1.41654,-4.78891,-2.29755,-4.24333,-3.58628,-0.806886,-0.406575,0.922274,0.295406,0.0148777,1.93422
-7468.04,1,0.213105,4,15,0,7474.26,-1.27621,-4.65667,-2.18607,-4.36185,-3.35155,-0.838416,-0.445131,0.85324,0.308006,-0.086854,2.43926
-7468.46,0.86099,0.213105,4,15,0,7472.46,-1.51267,-4.31615,-2.05787,-4.32305,-3.3292,-0.822508,-0.375256,0.99643,0.620706,0.101808,2.37325
-7466.54,0.995843,0.213105,4,31,0,7472.16,-1.41607,-4.59545,-2.20599,-4.48899,-3.27934,-0.800573,-0.334217,0.877285,0.364409,-0.019229,2.526
-7468.61,0.824395,0.213105,4,31,0,7470.83,-1.40764,-4.3863,-2.07686,-4.02751,-3.30061,-0.853549,-0.296101,0.934699,0.576205,-0.0369326,2.32095
-7465.7,0.99753,0.213105,5,31,0,7471.04,-1.43498,-4.40803,-2.17918,-4.31364,-3.46113,-0.852436,-0.304494,1.01966,0.393468,-0.0358539,2.32161
-7468.78,0.858091,0.213105,5,31,0,7470.41,-1.37457,-4.63091,-2.22725,-4.34226,-3.32918,-0.791817,-0.460519,0.897423,0.190901,-0.162018,2.45889
-7468.27,0.99128,0.213105,4,15,0,7473.08,-1.48606,-4.06269,-2.19027,-4.27162,-3.51302,-0.831819,-0.385171,0.955842,0.382865,-0.0435764,2.3723
-7466.28,0.900818,0.213105,5,31,0,7472.84,-1.35948,-4.93423,-2.21786,-4.29058,-3.39663,-0.832448,-0.424781,0.832097,0.399694,-0.0525656,2.35403
-7466.6,0.914769,0.213105,5,31,0,7471.52,-1.44108,-4.31593,-2.14441,-4.14734,-3.3901,-0.784349,-0.430081,0.929054,0.447912,0.137628,2.41823
-7465.8,0.988511,0.213105,5,31,0,7468.78,-1.42424,-4.63527,-2.2375,-4.23881,-3.26816,-0.836721,-0.406141,0.962645,0.317882,-0.0827395,2.45889
-7469.55,0.993054,0.213105,5,31,0,7472.5,-1.36166,-4.52654,-2.25469,-4.20972,-3.86394,-0.84604,-0.507229,0.777702,0.233474,0.00673444,2.2434
-7466.94,0.912654,0.213105,4,31,0,7475.84,-1.41232,-4.75825,-2.17824,-4.0633,-3.36,-0.744139,-0.373095,0.961678,0.440575,-0.0166422,2.26761
-7466.69,0.981355,0.213105,4,31,0,7471.71,-1.36377,-4.45687,-2.265,-4.0209,-3.44751,-0.796988,-0.43993,0.95891,0.2878,-0.0758736,2.2663
-7466.81,0.931308,0.213105,4,15,0,7471.77,-1.44184,-4.54095,-2.12843,-4.30103,-3.48019,-0.835078,-0.364556,0.718489,0.449282,-0.0572033,2.4817
-7467.91,0.977471,0.213105,5,31,0,7473.32,-1.46715,-4.29633,-2.13544,-4.07613,-3.10034,-0.81983,-0.332937,1.10685,0.513641,-0.0650884,2.57479
-7466.93,0.745634,0.213105,4,15,0,7473.16,-1.38346,-4.44714,-2.21391,-3.95893,-3.36804,-0.841448,-0.348243,0.836757,0.45064,-0.069037,2.41693
-7466.11,0.766346,0.213105,3,15,0,7476.5,-1.42589,-4.2237,-2.1791,-4.2007,-3.29553,-0.808187,-0.452306,0.989389,0.339045,-0.0823195,2.4012
-7468.78,0.740859,0.213105,5,31,0,7473.66,-1.4701,-4.73535,-2.25169,-4.15798,-3.21278,-0.782057,-0.349565,0.951647,0.318487,-0.0116828,2.56862
-7467.1,1,0.213105,4,15,0,7470.51,-1.44221,-4.22237,-2.12217,-3.98518,-3.3582,-0.82933,-0.277299,0.976029,0.471067,0.0183539,2.25802
-7466.53,0.964409,0.213105,4,15,0,7471.97,-1.4078,-4.49274,-2.17316,-4.28209,-3.30371,-0.837499,-0.296909,1.03342,0.489605,-0.0516766,2.65624
-7466.84,0.856809,0.213105,4,31,0,7473.18,-1.41127,-4.78742,-2.09054,-4.42591,-3.59247,-0.848129,-0.380768,0.826149,0.394654,0.0221448,2.29053
-7468.41,0.885589,0.213105,4,15,0,7471.68,-1.34719,-4.89214,-2.13959,-4.39441,-3.50164,-0.778089,-0.417703,0.763651,0.336903,-0.0799354,2.498
-7466.35,0.844441,0.213105,4,31,0,7478,-1.38633,-4.70526,-2.15878,-4.29935,-3.40525,-0.8335,-0.330276,0.973702,0.436879,-0.167434,2.29323
-7465.72,0.861035,0.213105,4,31,0,7470.8,-1.40385,-4.57763,-2.23592,-4.20641,-3.34795,-0.85675,-0.492005,0.903268,0.337535,-0.125005,2.44883
-7465.58,0.899092,0.213105,5,31,0,7469.14,-1.44809,-4.45102,-2.08079,-4.25088,-3.47442,-0.821864,-0.435106,0.899024,0.393759,-0.0708212,2.37174
-7464.58,0.989109,0.213105,4,15,0,7466.83,-1.42807,-4.51778,-2.20329,-4.09746,-3.46767,-0.798687,-0.386294,0.928889,0.408863,0.0201223,2.4729
-7466.01,0.778692,0.213105,4,15,0,7469.55,-1.3891,-4.42278,-2.25992,-4.41383,-3.48323,-0.856041,-0.424001,0.968368,0.288451,-0.0191421,2.25407
-7467.62,0.994785,0.213105,4,15,0,7469.36,-1.34823,-4.48479,-2.3215,-4.31064,-3.63373,-0.857897,-0.48432,0.938807,0.271237,-0.0262032,2.46705
-7467.9,0.917106,0.213105,4,15,0,7472.28,-1.43711,-4.36052,-2.05882,-4.10897,-3.25778,-0.728559,-0.335855,0.914202,0.424156,-0.0335066,2.44625
-7469.67,0.916775,0.213105,4,31,0,7472.16,-1.43457,-4.46115,-2.26107,-4.6349,-3.6203,-0.901005,-0.354449,0.901531,0.308989,-0.0560096,2.32364
-7468.43,0.911029,0.213105,4,31,0,7476.37,-1.41686,-4.472,-2.14569,-4.61715,-3.36808,-0.813916,-0.470818,0.919537,0.419554,0.00813623,2.72211
-7469.39,0.968518,0.213105,5,31,0,7473.19,-1.45425,-4.74796,-2.27002,-4.09349,-3.57426,-0.851396,-0.264061,1.04651,0.359083,-0.0589801,2.33951
-7468.07,0.956813,0.213105,4,31,0,7472.13,-1.43265,-4.72903,-2.28191,-4.20362,-3.55627,-0.858499,-0.410343,1.05214,0.39173,-0.0117157,2.26062
-7468.21,0.986183,0.213105,5,31,0,7472.14,-1.50401,-4.28007,-2.08951,-4.25906,-3.34187,-0.872099,-0.363788,0.825968,0.448498,-0.0436089,2.39516
-7469.7,0.918328,0.213105,5,31,0,7473.52,-1.33674,-4.75137,-2.29807,-4.7328,-3.48888,-0.876377,-0.492976,0.819345,0.428417,-0.116057,2.04515
-7470.06,0.996992,0.213105,4,15,0,7474.59,-1.45797,-4.36761,-2.03637,-4.63038,-3.45058,-0.746783,-0.390743,0.870449,0.575663,0.0751063,2.44931
-7468.25,0.821184,0.213105,4,15,0,7473.87,-1.42971,-4.58762,-2.18225,-4.69967,-3.46265,-0.844138,-0.492955,0.855703,0.519516,-0.0444493,2.15253
-7466,0.922857,0.213105,4,31,0,7471.41,-1.37631,-4.74646,-2.16218,-4.09673,-3.34562,-0.781666,-0.353316,0.968263,0.432561,-0.0356968,2.4173
-7467.05,0.967143,0.213105,4,31,0,7469.94,-1.40382,-4.69831,-2.27147,-4.31623,-3.44085,-0.841433,-0.408432,0.76354,0.278919,-0.101317,2.23491
-7468.98,0.935533,0.213105,4,15,0,7470.82,-1.3885,-4.64544,-2.07784,-4.46496,-3.45692,-0.76317,-0.470248,1.03185,0.423249,-0.078886,2.37697
-7469.1,0.953291,0.213105,4,15,0,7471.92,-1.37255,-4.52319,-2.22113,-4.64371,-3.48912,-0.869639,-0.384666,0.682467,0.251814,-0.0850414,2.17537
-7468.82,0.998894,0.213105,4,31,0,7472.07,-1.50694,-4.32159,-2.22866,-3.88599,-3.27439,-0.756951,-0.317045,0.943433,0.394951,-0.0141198,2.68998
-7469.12,0.955481,0.213105,5,31,0,7473.21,-1.46895,-4.55782,-1.98525,-4.25118,-3.24205,-0.817409,-0.320726,1.00903,0.498746,-0.0455344,2.29625
-7471.13,0.80678,0.213105,5,31,0,7476.06,-1.41284,-4.27542,-2.19393,-4.10759,-3.45287,-0.805681,-0.476295,1.19039,0.463175,-0.167303,2.61559
-7469.82,0.976673,0.213105,4,15,0,7476.78,-1.42006,-4.33793,-2.26905,-4.4012,-3.38171,-0.869451,-0.356411,0.762788,0.351047,-0.212324,2.29023
-7467.74,1,0.213105,4,31,0,7472.93,-1.49716,-4.71357,-2.18638,-3.97446,-3.42942,-0.80209,-0.265055,0.859269,0.367084,0.0520915,2.51414
-7469.05,0.660991,0.213105,5,31,0,7474.01,-1.40059,-4.34455,-2.20591,-4.46826,-3.28988,-0.801466,-0.534396,0.851157,0.243582,-0.139748,2.37931
-7465.78,0.976084,0.213105,5,31,0,7471.04,-1.47271,-4.70001,-2.16796,-4.17656,-3.3946,-0.833698,-0.294222,0.958059,0.375641,0.0437042,2.44763
-7466.96,0.701135,0.213105,4,15,0,7471.08,-1.39022,-4.4151,-2.16833,-4.01561,-3.22009,-0.80894,-0.298506,0.929267,0.487518,-0.0549652,2.55424
-7466.61,0.811477,0.213105,4,15,0,7470.9,-1.51515,-4.51116,-2.1372,-4.03568,-3.36499,-0.79513,-0.182125,1.0212,0.49565,0.0197838,2.47478
-7467.46,0.993221,0.213105,4,31,0,7469.41,-1.32196,-4.53249,-2.15031,-4.23787,-3.56812,-0.809175,-0.329186,0.836942,0.34818,-0.130289,2.35263
-7471.91,0.75623,0.213105,4,31,0,7476.72,-1.39794,-4.75767,-2.15658,-4.899,-3.44465,-0.875209,-0.56401,1.0016,0.399118,-0.12178,2.17799
-7471.92,0.998892,0.213105,5,31,0,7478.37,-1.61809,-4.28715,-2.14419,-3.74422,-3.44368,-0.793248,-0.288511,1.08165,0.467385,0.0785513,2.61119
-7469.45,0.984878,0.213105,4,15,0,7475.01,-1.29403,-4.50113,-2.21106,-4.39379,-3.27679,-0.828504,-0.456239,0.965213,0.315513,-0.215133,2.45775
-7468.62,0.998508,0.213105,4,15,0,7473.51,-1.53846,-4.32365,-2.09789,-4.24423,-3.41289,-0.866268,-0.344881,0.897868,0.502919,-0.0514343,2.57176
-7471.21,0.881077,0.213105,4,15,0,7475.52,-1.52607,-4.11568,-2.0984,-4.14661,-3.41429,-0.764354,-0.2734,1.03202,0.543726,0.193858,2.80048
-7469.11,0.871752,0.213105,4,15,0,7475.36,-1.32753,-4.88271,-2.16534,-3.97235,-3.34968,-0.843889,-0.408028,0.951823,0.306431,-0.100776,2.22893
-7469.98,0.675133,0.213105,4,31,0,7475.21,-1.46608,-4.41554,-2.15803,-4.38166,-3.58816,-0.808617,-0.431512,1.15806,0.383827,0.017267,2.49938
-7470.11,0.98225,0.213105,4,15,0,7473.42,-1.3236,-4.46305,-2.15267,-4.27246,-3.55449,-0.816864,-0.392277,0.761562,0.43042,-0.141167,2.0359
-7467.93,0.949053,0.213105,4,15,0,7479.49,-1.41377,-4.40126,-2.11235,-4.354,-3.646,-0.833818,-0.455456,0.803134,0.304008,0.00800994,2.58412
-7465.34,0.999289,0.213105,4,31,0,7469.45,-1.40507,-4.47198,-2.19832,-4.45294,-3.41442,-0.820858,-0.437776,0.955488,0.354975,0.0355089,2.28942
-7466.13,0.987189,0.213105,4,31,0,7468.8,-1.42245,-4.52798,-2.24513,-4.25633,-3.63268,-0.83069,-0.473326,0.907289,0.384429,-0.0188845,2.43386
-7469.38,0.931519,0.213105,4,31,0,7472.47,-1.38303,-4.20752,-2.19006,-4.26001,-3.40669,-0.890197,-0.538271,0.974893,0.307873,-0.186217,2.55391
-7468.98,0.729071,0.213105,4,15,0,7476.91,-1.47421,-4.41341,-2.20269,-4.11081,-3.1789,-0.746842,-0.306671,1.06538,0.352579,0.0663116,2.33067
-7468.61,0.985042,0.213105,5,31,0,7475.56,-1.33416,-4.57633,-2.23128,-4.48061,-3.69346,-0.833031,-0.366961,0.682861,0.331651,-0.0172363,2.23666
-7466.88,0.959237,0.213105,4,31,0,7471.67,-1.41165,-4.3986,-2.21667,-4.29173,-3.56686,-0.86186,-0.423469,1.05027,0.448034,-0.0126952,2.48963
-7468.49,0.933045,0.213105,4,31,0,7471.92,-1.41152,-4.32024,-2.13523,-3.94096,-3.43688,-0.830799,-0.454207,0.829921,0.280449,-0.145789,2.47004
-7465.13,0.863475,0.213105,4,15,0,7472.63,-1.41198,-4.43976,-2.19102,-4.09066,-3.41426,-0.841868,-0.385724,0.877305,0.338766,-0.0232661,2.59812
-7465.85,0.978854,0.213105,5,31,0,7467.67,-1.36038,-4.60428,-2.17148,-4.53773,-3.42267,-0.790818,-0.392501,0.886422,0.36447,-0.0486632,2.17484
-7466.14,0.997563,0.213105,5,31,0,7468.61,-1.4323,-4.34612,-2.12908,-4.65607,-3.35185,-0.812147,-0.353449,0.932211,0.468515,-0.0461194,2.45247
-7465.16,0.845538,0.213105,4,31,0,7468.31,-1.39213,-4.50056,-2.21654,-4.36035,-3.40719,-0.849821,-0.430742,0.889307,0.265058,-0.0844555,2.43068
-7468.41,0.929811,0.213105,4,15,0,7470.74,-1.36652,-4.48827,-2.29815,-4.61316,-3.59839,-0.809373,-0.42279,0.879619,0.21534,-0.0921161,2.20362
-7468.54,0.932091,0.213105,4,31,0,7473.56,-1.36998,-4.51278,-2.09348,-4.32239,-3.41716,-0.76961,-0.375431,0.936469,0.25258,0.000490406,2.22347
-7472.98,0.939831,0.213105,4,15,0,7477.48,-1.44749,-4.25208,-2.08771,-4.63396,-3.48226,-0.864848,-0.446982,1.1257,0.363464,-0.149784,2.41543
-7468.41,0.948654,0.213105,4,31,0,7478.78,-1.39933,-4.4069,-2.32849,-4.13047,-3.50872,-0.786838,-0.440715,0.869132,0.274028,-0.00549006,2.46124
-7470.45,0.905976,0.213105,4,15,0,7476.68,-1.42291,-4.2771,-2.22433,-4.19839,-3.45422,-0.899676,-0.471076,0.747284,0.298812,0.0816294,2.48862
-7472.59,0.88223,0.213105,4,15,0,7476.57,-1.39706,-4.59848,-2.11344,-4.31025,-3.51393,-0.808176,-0.49471,0.994594,0.267585,-0.073839,2.91072
-7470.22,0.891748,0.213105,5,31,0,7476.98,-1.40956,-4.37369,-2.13723,-4.21446,-3.16007,-0.731852,-0.397704,1.04724,0.498247,0.0504071,2.19506
-7470.39,0.998572,0.213105,4,15,0,7476.7,-1.38748,-4.65292,-2.1629,-4.51652,-3.29378,-0.818784,-0.387629,0.731067,0.330175,-0.124849,1.99073
-7469.32,0.833366,0.213105,4,31,0,7477.77,-1.27004,-4.64138,-2.20839,-4.5378,-3.61202,-0.803217,-0.34829,0.873908,0.351565,-0.0705634,2.34211
-7468.06,0.977027,0.213105,5,31,0,7473.63,-1.46122,-4.83897,-2.11904,-4.105,-3.28488,-0.766355,-0.390697,1.05558,0.47227,-0.00664776,2.60724
-7470.27,0.924455,0.213105,5,31,0,7475.85,-1.38748,-4.35894,-2.12922,-4.10862,-3.33824,-0.89653,-0.416417,1.12742,0.462908,-0.132837,2.34937
-7467.77,0.986504,0.213105,3,15,0,7475.72,-1.42663,-4.43891,-2.16398,-4.10629,-3.23422,-0.868456,-0.440906,1.08897,0.403511,-0.136999,2.40822
-7467.28,0.992829,0.213105,5,31,0,7471.28,-1.38655,-4.57298,-2.20799,-4.14438,-3.22077,-0.856899,-0.383728,0.794569,0.368115,-0.0985572,2.47923
-7467.84,0.81251,0.213105,4,15,0,7471.91,-1.47003,-4.26025,-2.22617,-4.21934,-3.43888,-0.804439,-0.466822,0.894717,0.552081,0.0570086,2.43658
-7468.44,0.840009,0.213105,5,31,0,7475.24,-1.47723,-4.48861,-2.24044,-4.48139,-3.21779,-0.781767,-0.388631,0.943291,0.5533,-0.139277,2.43529
-7468.62,0.78778,0.213105,4,15,0,7473.78,-1.41487,-4.32511,-2.09737,-4.32884,-3.29278,-0.872029,-0.317997,1.05217,0.579754,-0.0245251,2.53744
-7471.04,0.925258,0.213105,4,15,0,7477.83,-1.42286,-4.85533,-2.04988,-4.40348,-3.57004,-0.834553,-0.458823,0.88974,0.375787,0.113581,2.1252
-7469.82,0.991404,0.213105,4,15,0,7475.57,-1.41807,-4.4887,-2.11627,-4.59776,-3.52651,-0.833539,-0.387301,0.684505,0.315095,0.0161721,2.58531
-7468.39,0.869374,0.213105,4,15,0,7476.21,-1.36745,-4.31071,-2.16761,-4.45403,-3.61121,-0.775082,-0.364762,0.985218,0.339341,-0.0632566,2.17539
-7467.59,0.837504,0.213105,4,31,0,7476.97,-1.41606,-4.38392,-2.15909,-4.40451,-3.28859,-0.847395,-0.338563,0.839611,0.589402,-0.0514098,2.26992
-7473.82,0.55616,0.213105,5,31,0,7477.65,-1.39022,-4.59374,-2.12978,-4.24318,-3.40036,-0.832552,-0.412575,0.900719,0.0637266,-0.0995547,2.68056
-7471.14,1,0.213105,4,15,0,7476.21,-1.37835,-4.65611,-2.18543,-3.944,-3.33292,-0.862836,-0.390779,0.886796,0.609919,-0.0990074,2.45853
-7466.45,0.954598,0.213105,4,27,0,7473.86,-1.47483,-4.29437,-2.20399,-4.13578,-3.31737,-0.787281,-0.39068,1.05261,0.573831,0.0406213,2.47293
-7467.24,0.916901,0.213105,4,31,0,7469.69,-1.47317,-4.2433,-2.12877,-4.14831,-3.29328,-0.824117,-0.416154,0.95263,0.58421,-0.0840846,2.3287
-7467.99,0.945379,0.213105,4,31,0,7470.94,-1.39904,-4.58045,-2.13394,-4.06656,-3.44323,-0.791846,-0.409545,0.917472,0.569578,0.0102053,2.65299
-7468.18,1,0.213105,4,15,0,7471.71,-1.47206,-4.25706,-2.09552,-3.96519,-3.29817,-0.865249,-0.304135,0.877838,0.45042,-0.0118325,2.7164
-7469.42,0.830534,0.213105,4,15,0,7474.35,-1.46018,-4.29521,-2.12375,-4.10149,-3.35368,-0.76038,-0.333222,1.04547,0.434249,0.0923057,2.91688
-7470.85,0.988136,0.213105,4,15,0,7474.82,-1.52497,-4.27939,-2.20589,-4.30872,-3.46757,-0.828188,-0.34374,1.02149,0.494087,-0.0413576,2.87882
-7473.61,0.820645,0.213105,4,15,0,7477.6,-1.36859,-4.68421,-2.15126,-3.98885,-3.50509,-0.866402,-0.518842,0.862027,0.236346,-0.155788,1.92779
-7472.3,0.792765,0.213105,3,7,0,7480.57,-1.42999,-4.73767,-2.19187,-4.26283,-3.38427,-0.774096,-0.343426,0.911377,0.423548,0.266938,2.48219
-7471.67,0.962456,0.213105,4,15,0,7479.01,-1.49888,-4.98648,-2.10416,-4.11253,-3.31982,-0.819933,-0.302495,0.909768,0.427544,-0.236818,2.37123
-7469.65,0.884612,0.213105,4,31,0,7478.67,-1.37837,-4.40806,-2.24986,-4.13801,-3.35853,-0.829111,-0.478128,1.0336,0.480557,-0.117824,2.79872
-7471.11,0.95277,0.213105,5,31,0,7478.42,-1.3757,-4.73772,-2.11005,-4.31344,-3.63985,-0.720456,-0.383902,0.784415,0.454044,-0.044165,2.14239
-7470.28,0.945398,0.213105,5,31,0,7476.15,-1.44166,-5.07925,-2.17409,-4.16365,-3.48182,-0.909507,-0.383555,0.860588,0.272495,2.68726e-06,2.4211
-7469.97,0.967342,0.213105,4,31,0,7474.4,-1.43656,-4.12291,-2.24829,-4.43517,-3.44206,-0.832917,-0.544658,0.967119,0.339773,-0.0892542,2.12457
-7469.77,0.985321,0.213105,4,31,0,7474.89,-1.45758,-4.05714,-2.23385,-4.42093,-3.4152,-0.849073,-0.456762,0.959362,0.381912,-0.0829268,2.1466
-7465.61,0.9024,0.213105,4,15,0,7471.81,-1.3979,-4.29672,-2.18726,-4.52678,-3.35485,-0.82495,-0.380651,0.933696,0.449114,0.00532601,2.4457
-7466.55,0.923026,0.213105,4,31,0,7468.96,-1.37595,-4.79987,-2.14957,-4.29075,-3.48874,-0.842669,-0.373525,0.740593,0.399133,0.0076584,2.25683
-7468.57,0.785881,0.213105,4,31,0,7471.72,-1.43739,-4.95106,-2.13527,-4.38439,-3.39286,-0.860162,-0.447598,0.936775,0.507062,-0.11652,2.35256
-7467.82,0.955177,0.213105,5,31,0,7474.54,-1.47859,-4.15163,-2.13272,-4.07682,-3.25407,-0.796885,-0.276037,1.06353,0.346463,-0.01038,2.4495
