# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = dawid_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = examples/dawid/caries_dump.R
# init = 2 (Default)
# random
#   seed = 1906488832 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# chains
#   n_chains = 8
# num_threads = 20
# stanc_version = stanc3 a7f4b745
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,logit_pi,logit_alpha.1.1,logit_alpha.2.1,logit_alpha.3.1,logit_alpha.4.1,logit_alpha.5.1,logit_alpha.1.2,logit_alpha.2.2,logit_alpha.3.2,logit_alpha.4.2,logit_alpha.5.2
-7468.43,0.890457,0.217385,5,31,0,7475.25,-1.474,-4.51247,-2.13577,-4.04385,-3.3215,-0.775732,-0.197897,1.07729,0.468646,-0.125281,2.68834
-7474.2,0.972874,0.217385,4,15,0,7477.61,-1.60572,-4.77034,-2.04913,-4.04609,-3.19831,-0.729057,-0.0950409,0.924028,0.641472,0.1259,2.56728
-7469.74,0.998353,0.217385,5,31,0,7479.86,-1.36708,-4.25448,-2.17682,-3.88651,-3.46633,-0.868301,-0.404884,0.901876,0.274811,0.0953509,2.52012
-7468.48,0.910118,0.217385,4,15,0,7473.13,-1.44364,-4.45213,-2.15629,-4.67304,-3.32205,-0.804449,-0.249425,0.87109,0.453645,0.0717562,2.40502
-7472.03,0.88594,0.217385,5,31,0,7475.59,-1.40361,-4.79296,-2.15011,-4.23357,-3.42939,-0.802851,-0.305628,0.928457,0.594614,-0.227113,2.64215
-7473.33,0.856879,0.217385,4,15,0,7478.9,-1.44073,-4.5303,-2.07908,-4.39599,-3.30855,-0.846466,-0.530364,1.08164,0.295006,-0.203627,2.2264
-7470.97,1,0.217385,4,15,0,7478.36,-1.5227,-4.4098,-2.09021,-4.05506,-3.23843,-0.710296,-0.300961,0.972309,0.514129,-0.179534,2.63593
-7471.92,0.978271,0.217385,5,31,0,7476.16,-1.2583,-4.62794,-2.1985,-4.33562,-3.72976,-0.899362,-0.49935,0.915853,0.246032,-0.190221,2.52948
-7469.92,0.997594,0.217385,5,31,0,7474.97,-1.48369,-4.63432,-2.0615,-4.54346,-3.46584,-0.779065,-0.358799,0.947471,0.552453,0.0215873,2.07523
-7469.44,0.972766,0.217385,4,15,0,7473.58,-1.26878,-4.49124,-2.26629,-4.47461,-3.57835,-0.853667,-0.423679,0.743968,0.279669,-0.00462514,2.4513
-7471,0.721938,0.217385,4,31,0,7479.3,-1.49464,-4.19667,-2.12141,-3.79336,-3.18512,-0.827051,-0.214222,1.04664,0.639993,0.107545,2.4831
-7473.52,0.992987,0.217385,4,15,0,7480.3,-1.43826,-4.27876,-2.00927,-4.36983,-3.3727,-0.774129,-0.42598,0.956433,0.441109,0.192224,2.77137
-7469.19,1,0.217385,3,7,0,7474.97,-1.4587,-4.1444,-2.0794,-4.29846,-3.39052,-0.779777,-0.284494,0.869825,0.617787,0.0707722,2.6456
-7470.38,0.971293,0.217385,4,15,0,7475.45,-1.37872,-4.18708,-2.12301,-4.18074,-3.29396,-0.878074,-0.434856,0.867138,0.35148,0.119756,2.42865
-7470.75,0.970598,0.217385,4,31,0,7473.54,-1.44755,-4.0445,-2.13529,-4.16891,-3.49836,-0.805311,-0.327227,0.9722,0.385427,-0.194344,2.53815
-7472.93,0.967549,0.217385,5,31,0,7477.21,-1.33478,-5.31384,-2.25964,-4.35718,-3.42924,-0.819678,-0.444979,0.860693,0.305726,0.0953615,2.33254
-7469.27,1,0.217385,4,31,0,7475.56,-1.39174,-4.21154,-2.16366,-4.53571,-3.5808,-0.869667,-0.460958,0.856793,0.355267,0.108342,2.21438
-7465.73,0.955455,0.217385,4,15,0,7472.34,-1.37399,-4.43615,-2.14187,-4.38882,-3.46176,-0.831929,-0.414318,0.814533,0.49015,0.0148944,2.32292
-7466.68,0.966669,0.217385,4,15,0,7468.15,-1.43132,-4.40062,-2.11632,-4.31292,-3.5095,-0.802292,-0.48399,0.856116,0.360963,-0.0742672,2.18648
-7466.93,0.970855,0.217385,5,31,0,7470.35,-1.44181,-4.8498,-2.1333,-4.14876,-3.34926,-0.826151,-0.356093,0.873103,0.4024,0.0491831,2.63125
-7468.12,0.9268,0.217385,4,31,0,7473.42,-1.3921,-4.6546,-2.25189,-4.45508,-3.33116,-0.804162,-0.314887,1.09626,0.439907,-0.058028,2.21479
-7467.03,0.979877,0.217385,5,31,0,7471.63,-1.4462,-4.63481,-2.22022,-4.01751,-3.42944,-0.85767,-0.321219,0.845762,0.369809,0.0290261,2.59972
-7469.08,0.827856,0.217385,4,31,0,7472.71,-1.31896,-4.6701,-2.19558,-4.06409,-3.34056,-0.836859,-0.283092,1.0296,0.305995,-0.0467388,2.39185
-7473.14,0.966851,0.217385,4,15,0,7476.32,-1.49473,-4.66476,-2.30437,-3.93342,-3.2613,-0.874227,-0.398221,0.89634,0.282257,-0.115173,2.20102
-7471.2,0.991441,0.217385,4,15,0,7479.75,-1.39554,-4.70933,-2.20152,-3.90877,-3.10251,-0.827654,-0.366947,1.0028,0.30713,-0.119437,2.24402
-7471.8,0.86795,0.217385,4,15,0,7475.17,-1.45445,-4.72403,-2.18137,-3.86436,-3.17362,-0.840574,-0.332106,0.991374,0.3692,-0.251546,2.37211
-7468.92,0.905646,0.217385,4,15,0,7475.97,-1.5268,-4.4337,-2.15381,-4.03134,-3.31469,-0.751168,-0.169098,1.11799,0.540983,-0.0158619,2.72506
-7467.42,1,0.217385,4,15,0,7470.34,-1.39824,-4.44343,-2.11402,-4.25896,-3.3055,-0.833627,-0.363825,0.880992,0.35287,-0.127084,2.12213
-7466.3,0.976191,0.217385,3,15,0,7471.54,-1.4691,-4.37151,-2.17169,-4.08112,-3.26055,-0.799705,-0.349385,0.847677,0.407665,0.033476,2.56299
-7469.85,0.929293,0.217385,4,15,0,7473.16,-1.53029,-4.72124,-2.20818,-4.01571,-3.21437,-0.820334,-0.287494,0.82979,0.492517,0.0234081,2.47079
-7468.48,0.868302,0.217385,4,15,0,7474.54,-1.40183,-4.62149,-2.11461,-4.38641,-3.28513,-0.856905,-0.254716,1.08304,0.427856,-0.0338077,2.35903
-7473.43,0.878305,0.217385,4,31,0,7476.55,-1.43177,-4.0102,-2.19319,-4.14981,-3.30364,-0.816601,-0.45365,0.759998,0.324835,-0.224207,2.43173
-7469.71,0.920148,0.217385,5,31,0,7477.58,-1.50947,-4.89806,-2.19043,-4.2165,-3.43167,-0.834931,-0.36997,0.972851,0.577358,0.00886694,2.53189
-7468.27,0.997004,0.217385,4,15,0,7473.87,-1.37483,-4.75715,-2.15392,-3.82666,-3.46967,-0.813254,-0.413977,0.916676,0.282857,-0.0455686,2.52397
-7468.7,0.990002,0.217385,5,31,0,7475.05,-1.4813,-4.09509,-2.16658,-4.56872,-3.36127,-0.790102,-0.431288,1.04196,0.479583,-0.0711522,2.38509
-7466.26,0.985171,0.217385,4,15,0,7470.47,-1.35525,-4.61197,-2.22892,-4.24326,-3.39969,-0.866074,-0.425802,0.822497,0.322959,-0.189227,2.41209
-7469.6,0.602119,0.217385,4,15,0,7476.06,-1.47325,-4.13828,-2.04842,-4.47061,-3.40127,-0.841627,-0.363429,0.884263,0.366328,-0.070588,2.52133
-7470.53,0.857833,0.217385,4,15,0,7475.16,-1.48013,-4.21861,-2.07111,-4.36565,-3.45272,-0.853183,-0.400432,0.836118,0.620399,-0.0886208,2.27973
-7469.96,0.891162,0.217385,2,3,0,7473.26,-1.46227,-4.1646,-2.07964,-4.40358,-3.45734,-0.845996,-0.332219,0.796223,0.525998,-0.125051,2.29086
-7466.52,0.998073,0.217385,4,15,0,7473.04,-1.43894,-4.53396,-2.12207,-4.54418,-3.42494,-0.823005,-0.413065,0.899805,0.352212,0.0649753,2.36887
-7466.67,0.956676,0.217385,5,31,0,7468.5,-1.36778,-4.60255,-2.17861,-4.31207,-3.43365,-0.810374,-0.258199,0.839424,0.409701,0.0397861,2.30514
-7465.57,1,0.217385,5,31,0,7469.13,-1.3985,-4.52378,-2.22114,-4.52738,-3.54461,-0.841023,-0.458452,0.864293,0.363233,-0.138734,2.37457
-7465.57,0.899002,0.217385,5,31,0,7468.31,-1.42967,-4.58766,-2.14557,-4.02273,-3.34217,-0.798321,-0.366053,0.912959,0.500565,0.0629587,2.45361
-7469.95,0.926578,0.217385,3,7,0,7472.23,-1.53186,-4.60447,-2.08442,-3.66692,-3.2946,-0.772985,-0.309547,1.09499,0.5297,0.049711,2.39983
-7470.95,0.879881,0.217385,4,15,0,7478.96,-1.44701,-4.54369,-2.00772,-3.9201,-3.13767,-0.814722,-0.25007,0.847847,0.429615,-0.0230359,2.61932
-7468.14,0.876791,0.217385,4,15,0,7476.31,-1.50248,-4.52425,-2.03046,-3.98732,-3.35723,-0.820457,-0.433966,0.920808,0.445661,-0.0345494,2.39963
-7470.97,0.968498,0.217385,4,23,0,7475.79,-1.42263,-4.63877,-2.02809,-4.26716,-3.5936,-0.790906,-0.439376,0.679906,0.386116,0.00928491,2.5748
-7470,0.975641,0.217385,5,31,0,7476.05,-1.42741,-4.13535,-2.08664,-4.41508,-3.2584,-0.862596,-0.464135,1.07245,0.520156,-0.0426216,2.36947
-7470.54,0.987253,0.217385,4,15,0,7477.62,-1.41563,-4.33406,-2.17491,-4.64621,-3.27675,-0.915006,-0.35738,0.84387,0.387188,-0.123754,2.65045
-7469.15,0.760286,0.217385,4,15,0,7475.41,-1.38661,-4.36271,-2.2007,-4.5832,-3.27214,-0.821619,-0.414729,0.90763,0.41725,-0.0920983,2.80175
-7473.1,0.68379,0.217385,4,15,0,7481.2,-1.4677,-4.48226,-2.04926,-4.15798,-3.12529,-0.876725,-0.464853,0.818512,0.400285,0.0831121,2.54731
-7470.58,1,0.217385,3,7,0,7476.24,-1.50316,-4.51114,-2.08763,-4.22704,-3.27698,-0.831034,-0.414347,0.757028,0.470207,-0.167194,2.65183
-7468.28,0.945942,0.217385,4,31,0,7476.11,-1.45601,-4.2775,-2.07657,-4.26289,-3.38318,-0.864487,-0.322867,0.780614,0.502085,-0.0490444,2.60054
-7466.16,0.913721,0.217385,4,31,0,7474.64,-1.42069,-4.65392,-2.16667,-4.32911,-3.53942,-0.842208,-0.428497,0.989962,0.373742,0.0177854,2.19252
-7469.85,0.939195,0.217385,4,31,0,7471.58,-1.32526,-4.17853,-2.33372,-4.32535,-3.51496,-0.856099,-0.514131,0.78441,0.337075,-0.092917,2.47387
-7467.95,0.987575,0.217385,4,15,0,7472.54,-1.39198,-4.44457,-2.21506,-4.22922,-3.62369,-0.902472,-0.370875,1.00125,0.324896,-0.0115031,2.24744
-7471.25,0.903583,0.217385,5,31,0,7477.09,-1.33525,-4.5843,-2.35461,-4.67241,-3.81308,-0.843821,-0.50373,0.712104,0.313267,-0.0557991,2.28952
-7467.55,0.959872,0.217385,4,31,0,7476.38,-1.48815,-4.52449,-2.15668,-3.96687,-3.27827,-0.749021,-0.356663,0.86292,0.442341,-0.0794634,2.36898
-7470.16,0.911668,0.217385,4,15,0,7473.21,-1.54205,-4.09214,-2.11847,-4.16156,-3.2977,-0.786632,-0.300307,1.24927,0.518874,0.042479,2.4773
-7468.61,0.973722,0.217385,4,15,0,7474.38,-1.44564,-4.36857,-2.05273,-4.13127,-3.31006,-0.760243,-0.352307,0.75453,0.441444,0.00646256,2.57354
-7472.12,0.878885,0.217385,4,31,0,7479.01,-1.45071,-4.77807,-2.15383,-3.87479,-3.35902,-0.809098,-0.341504,1.02574,0.358229,0.0694636,1.96456
-7469.74,0.900892,0.217385,3,7,0,7475.45,-1.38262,-4.65879,-2.17594,-3.936,-3.43967,-0.807054,-0.26189,1.01566,0.302371,-0.000680899,2.08276
-7471.72,0.992953,0.217385,4,15,0,7476.69,-1.48339,-4.83981,-2.24155,-4.23405,-3.47063,-0.833019,-0.394051,0.92045,0.476275,0.0310489,2.8642
-7469.91,0.659029,0.217385,4,15,0,7478.21,-1.40882,-4.64264,-2.03203,-3.91558,-3.37536,-0.802654,-0.357564,0.880484,0.327988,0.0841716,2.22486
-7469.94,0.86388,0.217385,4,31,0,7476.05,-1.54233,-4.36126,-2.21614,-4.18038,-3.30593,-0.745175,-0.375549,1.0382,0.443159,0.113379,2.65912
-7470.38,0.911915,0.217385,4,31,0,7478.02,-1.34754,-4.52962,-2.22581,-3.84579,-3.49144,-0.812086,-0.465698,0.993901,0.185497,-0.14299,2.31398
-7466.98,0.977201,0.217385,4,15,0,7475.24,-1.51619,-4.58113,-2.04017,-4.24735,-3.38463,-0.814087,-0.311865,0.943047,0.549122,-0.012012,2.4917
-7467.96,0.95072,0.217385,4,15,0,7469.09,-1.52873,-4.64755,-2.04851,-4.3241,-3.36175,-0.817105,-0.368537,0.884237,0.505013,0.0355358,2.50168
-7468.25,0.954273,0.217385,4,15,0,7473.49,-1.47469,-4.58155,-2.02428,-4.21076,-3.31185,-0.825741,-0.216108,0.829617,0.47469,0.0534351,2.46872
-7466.69,0.746904,0.217385,4,15,0,7472.06,-1.45568,-4.52295,-2.08252,-4.20612,-3.45178,-0.858282,-0.255508,0.887795,0.457669,-0.0661307,2.39174
-7467.43,0.880388,0.217385,4,15,0,7471.99,-1.4274,-4.40124,-2.08886,-4.34414,-3.27847,-0.796318,-0.367113,0.82335,0.430447,0.106844,2.37893
-7470.4,0.464611,0.217385,4,15,0,7477.68,-1.49551,-4.09697,-2.08992,-4.53331,-3.302,-0.783775,-0.376032,1.0331,0.522423,-0.162127,2.49774
-7468.43,0.992983,0.217385,5,31,0,7474.33,-1.399,-4.44328,-2.2331,-4.21658,-3.10275,-0.779598,-0.35152,0.918383,0.430821,-0.0604092,2.44007
-7468.35,0.99595,0.217385,5,31,0,7473.13,-1.44384,-4.22971,-2.26406,-4.0309,-3.29192,-0.845247,-0.419865,1.02077,0.341967,-0.14932,2.29753
-7466.16,0.91949,0.217385,4,15,0,7470.84,-1.45863,-4.25726,-2.12012,-4.04743,-3.35918,-0.802229,-0.38541,1.02136,0.546546,-0.0398875,2.61064
-7467.69,0.884035,0.217385,4,15,0,7470.35,-1.44492,-4.43259,-2.25584,-4.12568,-3.37168,-0.782038,-0.442983,0.911515,0.568128,-0.0475633,2.35789
-7471.36,0.979656,0.217385,4,15,0,7477.32,-1.40844,-4.34019,-2.15492,-3.84346,-3.59714,-0.913177,-0.502088,0.911031,0.312097,0.0171756,2.62338
-7467.43,0.98928,0.217385,4,15,0,7474.76,-1.48209,-4.32772,-2.11173,-4.25145,-3.47007,-0.723122,-0.292611,0.994882,0.488227,0.0243664,2.4498
-7468.43,0.976137,0.217385,5,31,0,7472.35,-1.30751,-4.73018,-2.21567,-4.46934,-3.35326,-0.917432,-0.4683,0.835218,0.259041,-0.0605979,2.35619
-7469.29,0.724956,0.217385,5,31,0,7478.6,-1.5359,-4.28387,-2.09725,-4.04188,-3.375,-0.750426,-0.30616,1.19164,0.450775,0.0853409,2.31191
-7466.89,0.993878,0.217385,4,15,0,7474.73,-1.40991,-4.23377,-2.18989,-4.31443,-3.26747,-0.81409,-0.354218,0.83933,0.408523,-0.107814,2.57355
-7466.25,0.985523,0.217385,4,15,0,7469.4,-1.37877,-4.55526,-2.16218,-4.03585,-3.38187,-0.876541,-0.373948,0.968637,0.399281,-0.0466865,2.28779
-7467.36,0.955108,0.217385,4,15,0,7471.67,-1.3722,-4.59075,-2.30432,-4.28076,-3.24541,-0.838884,-0.400802,0.937398,0.352996,-0.175973,2.39987
-7471.16,0.891705,0.217385,4,31,0,7473.46,-1.48815,-4.17704,-2.02244,-4.0438,-3.6217,-0.795589,-0.433495,1.02461,0.421983,0.0873415,2.51207
-7471.73,0.985936,0.217385,4,15,0,7476.22,-1.40847,-4.34423,-2.11677,-4.06763,-3.49865,-0.806469,-0.458442,0.636279,0.324285,0.0626527,2.59119
-7469.41,0.820128,0.217385,4,15,0,7476.97,-1.43432,-4.42338,-2.02204,-4.23539,-3.58354,-0.859456,-0.407072,0.85984,0.543293,-0.0113837,2.30875
-7470.19,0.941304,0.217385,5,31,0,7478.75,-1.42978,-4.43953,-2.01819,-4.34383,-3.6389,-0.857065,-0.319187,0.900558,0.515329,-0.0724342,2.36144
-7465.75,0.797027,0.217385,4,15,0,7473.93,-1.45962,-4.37588,-2.13402,-4.12932,-3.39515,-0.801345,-0.372889,0.808665,0.450313,0.0632646,2.43559
-7466.69,0.915485,0.217385,4,15,0,7472.02,-1.48826,-4.43719,-2.1742,-4.1983,-3.18792,-0.822577,-0.268731,1.02097,0.515247,-0.0654389,2.31947
-7467.04,0.814326,0.217385,4,31,0,7474.5,-1.38359,-4.34991,-2.17541,-4.64345,-3.45088,-0.812303,-0.382717,0.966641,0.299508,-0.0348148,2.38973
-7466.42,1,0.217385,4,15,0,7469.75,-1.34228,-4.35465,-2.18752,-4.48686,-3.48065,-0.827861,-0.446949,0.879336,0.4974,-0.0482985,2.35086
-7472.06,0.796977,0.217385,4,15,0,7476.8,-1.39056,-4.56081,-2.34422,-4.54276,-3.62816,-0.868448,-0.402879,0.899327,0.296337,0.111542,2.10446
-7466.96,0.93525,0.217385,4,31,0,7478.23,-1.39951,-4.68472,-2.2236,-4.07701,-3.31964,-0.810236,-0.328668,1.01422,0.537677,-0.0129898,2.35937
-7469.45,0.999377,0.217385,4,15,0,7472.12,-1.33435,-4.13829,-2.13766,-4.25569,-3.55297,-0.837539,-0.342323,0.984519,0.385072,0.0262101,2.50391
-7466.76,0.999532,0.217385,4,15,0,7472.51,-1.42852,-4.64291,-2.21059,-4.1174,-3.50764,-0.853228,-0.441205,0.985358,0.291008,0.0466539,2.26476
-7467.27,0.979323,0.217385,4,15,0,7471.98,-1.37194,-4.61514,-2.25488,-4.09645,-3.48557,-0.786703,-0.325545,0.866591,0.424357,0.0483159,2.27481
-7467.56,0.844236,0.217385,5,31,0,7471.99,-1.49396,-4.5622,-2.21628,-4.11596,-3.30939,-0.778921,-0.268389,0.995642,0.475363,-0.140897,2.28529
-7467.86,0.964504,0.217385,4,31,0,7472.58,-1.42763,-4.64207,-2.09655,-4.49011,-3.5142,-0.803776,-0.351621,0.941999,0.467833,-0.0964736,2.63814
-7467.46,0.72166,0.217385,4,15,0,7474.68,-1.40229,-4.5434,-2.15095,-3.86585,-3.34871,-0.85277,-0.444946,0.942005,0.322973,-0.011547,2.30368
-7467.79,0.87096,0.217385,5,31,0,7472.06,-1.42709,-4.50132,-2.20202,-4.75751,-3.48043,-0.795475,-0.500385,0.887638,0.350911,-0.124983,2.29983
-7469,0.885053,0.217385,5,31,0,7473.15,-1.42559,-4.71157,-2.2417,-4.39425,-3.24926,-0.813637,-0.344834,0.953573,0.250478,0.0110683,2.25647
-7469.03,1,0.217385,4,15,0,7474.5,-1.45605,-4.03905,-2.0853,-4.39034,-3.29915,-0.766477,-0.424442,0.879441,0.50647,0.0294013,2.47139
-7465.79,0.897176,0.217385,3,7,0,7471.22,-1.4597,-4.24693,-2.09633,-4.24702,-3.33247,-0.800874,-0.336491,0.979746,0.578126,-0.0295832,2.45964
-7467.16,0.991409,0.217385,4,15,0,7469.59,-1.49243,-4.37289,-2.19055,-4.43532,-3.49757,-0.798802,-0.301757,0.906873,0.522044,0.0410874,2.4654
-7471.49,0.94313,0.217385,4,15,0,7475.47,-1.42061,-4.11599,-2.10299,-4.503,-3.48627,-0.763458,-0.444897,1.13818,0.450101,-0.060348,2.48926
-7466.04,0.663348,0.217385,4,15,0,7477.46,-1.44659,-4.39334,-2.17415,-4.14248,-3.40096,-0.815635,-0.465321,0.818762,0.446158,0.00514398,2.29537
-7464.88,0.883022,0.217385,4,31,0,7471.05,-1.38079,-4.42712,-2.17373,-4.41848,-3.44474,-0.817264,-0.378385,0.932546,0.333905,-0.0148781,2.28315
-7468.64,0.922509,0.217385,3,15,0,7472.13,-1.36187,-4.49468,-2.12299,-4.35275,-3.36007,-0.827335,-0.361529,1.07296,0.523994,0.0436758,2.23762
-7468.44,0.962808,0.217385,3,15,0,7476.68,-1.357,-4.56656,-2.25506,-4.72264,-3.35388,-0.83668,-0.374244,1.01078,0.342155,-0.166424,2.43316
-7467.54,0.897899,0.217385,5,31,0,7476.97,-1.37366,-4.72855,-2.30051,-4.67165,-3.42764,-0.844633,-0.373709,0.85649,0.376228,-0.159113,2.31986
-7466.76,0.934392,0.217385,5,31,0,7471.34,-1.46911,-4.30211,-2.09019,-4.03713,-3.53386,-0.762986,-0.326213,0.897739,0.476789,0.0306999,2.41959
-7466.36,0.869017,0.217385,4,15,0,7474.21,-1.37297,-4.76997,-2.23102,-4.33539,-3.33082,-0.825085,-0.443746,0.856881,0.346631,-0.133671,2.52582
-7468.81,0.757412,0.217385,4,15,0,7475.73,-1.52913,-4.40695,-2.06643,-3.72273,-3.39423,-0.816564,-0.297233,1.0084,0.52888,0.0595911,2.53531
-7469.97,0.994934,0.217385,4,15,0,7471.81,-1.55463,-4.29568,-2.10674,-3.83381,-3.44274,-0.823734,-0.365457,0.935102,0.355249,0.0626209,2.64333
