# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = dawid_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = examples/dawid/caries_dump.R
# init = 2 (Default)
# random
#   seed = 1906488832 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# chains
#   n_chains = 8
# num_threads = 20
# stanc_version = stanc3 a7f4b745
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,logit_pi,logit_alpha.1.1,logit_alpha.2.1,logit_alpha.3.1,logit_alpha.4.1,logit_alpha.5.1,logit_alpha.1.2,logit_alpha.2.2,logit_alpha.3.2,logit_alpha.4.2,logit_alpha.5.2
-7471.8,0.887138,0.229482,4,15,0,7476.54,-1.31184,-4.5902,-2.25486,-4.97541,-3.47163,-0.913825,-0.566116,0.756018,0.279296,-0.0192379,2.45409
-7469.18,0.969921,0.229482,4,15,0,7474.71,-1.42442,-4.68748,-2.18923,-4.3963,-3.36748,-0.738814,-0.523701,0.885212,0.4527,-0.096492,2.19664
-7467.95,0.974237,0.229482,4,15,0,7473.93,-1.41833,-4.39623,-2.06153,-4.76228,-3.48295,-0.825479,-0.408007,0.851783,0.435436,0.0165635,2.31388
-7468.47,0.967072,0.229482,4,31,0,7470.48,-1.37439,-4.37774,-2.06178,-4.65425,-3.39011,-0.823341,-0.341069,0.781415,0.429985,-0.10547,2.25897
-7469.65,0.920823,0.229482,4,15,0,7472.7,-1.40671,-4.37344,-2.0882,-4.77854,-3.43546,-0.840783,-0.37872,0.720323,0.531469,-0.040015,2.47969
-7469.12,0.922245,0.229482,4,15,0,7474.09,-1.41421,-4.36756,-2.07488,-4.75159,-3.44655,-0.836969,-0.41234,0.809528,0.55334,0.059379,2.33469
-7471.17,0.677461,0.229482,5,31,0,7475.92,-1.47606,-4.64578,-2.07705,-3.74708,-3.35719,-0.784651,-0.27185,0.905004,0.58408,-0.108659,2.63942
-7469.49,0.976309,0.229482,4,31,0,7476.17,-1.39681,-4.65157,-2.19003,-4.62587,-3.48782,-0.806709,-0.455457,1.00187,0.230575,-0.0832196,2.10493
-7467.82,0.967321,0.229482,5,31,0,7472.61,-1.48437,-4.29603,-2.10786,-3.96209,-3.42139,-0.844434,-0.246014,1.03502,0.415713,-0.0564937,2.64809
-7468.53,0.793756,0.229482,5,31,0,7477.23,-1.43774,-4.19081,-2.20917,-4.34685,-3.1607,-0.817338,-0.297801,1.04759,0.407786,-0.015843,2.32522
-7470.09,0.850865,0.229482,4,15,0,7474.63,-1.46103,-4.33748,-2.18803,-4.24956,-3.24033,-0.72398,-0.453862,1.06471,0.55816,-0.15208,2.34466
-7470.74,0.979247,0.229482,4,31,0,7477.46,-1.32159,-4.53222,-2.20167,-4.40327,-3.5891,-0.938449,-0.469006,0.765958,0.120835,-0.144625,2.23588
-7471.52,0.996787,0.229482,4,15,0,7477.17,-1.29146,-4.45735,-2.22111,-4.25132,-3.56534,-0.946635,-0.593735,0.787728,0.229427,-0.199263,2.21976
-7470,0.896332,0.229482,4,15,0,7476.53,-1.50935,-4.56875,-2.20451,-4.13462,-3.38334,-0.774418,-0.275817,1.08476,0.486237,-0.124871,2.80484
-7468.31,0.974114,0.229482,4,31,0,7478.5,-1.43783,-4.24345,-2.26865,-4.28067,-3.29089,-0.779446,-0.424157,1.11535,0.481971,0.00471506,2.55486
-7470.71,0.854733,0.229482,4,31,0,7475.78,-1.45302,-4.28502,-2.14085,-4.24724,-3.02463,-0.840659,-0.44841,0.997798,0.502853,-0.047453,2.35964
-7466.94,1,0.229482,4,15,0,7475.45,-1.49238,-4.38828,-2.20762,-3.90963,-3.46531,-0.777317,-0.376368,1.05193,0.438893,0.0128669,2.56428
-7471.27,0.923813,0.229482,4,15,0,7474.67,-1.54448,-4.25707,-2.31196,-4.04609,-3.28691,-0.7772,-0.251247,1.13668,0.484626,0.0182856,2.37065
-7465.48,0.969012,0.229482,4,15,0,7476.53,-1.48384,-4.42091,-2.12234,-4.17992,-3.40822,-0.828118,-0.3098,1.03528,0.499533,-0.0306975,2.34783
-7472.03,0.931618,0.229482,4,15,0,7473.24,-1.30106,-5.19926,-2.16562,-4.2062,-3.36118,-0.83509,-0.381483,1.00879,0.269923,-0.0719919,2.41989
-7470.45,0.986401,0.229482,4,31,0,7476.74,-1.56321,-4.79499,-2.17819,-3.97299,-3.15358,-0.807264,-0.279818,0.926236,0.480566,-0.0365448,2.49758
-7470.19,0.955232,0.229482,4,23,0,7475.8,-1.31125,-4.2149,-2.18023,-4.55904,-3.65774,-0.804345,-0.479826,0.71183,0.308359,-0.0234496,2.38188
-7470.12,0.745046,0.229482,4,15,0,7475.69,-1.39119,-4.22285,-2.15555,-4.55073,-3.78014,-0.833083,-0.412477,0.774822,0.303906,0.0406709,2.39843
-7467.28,0.988284,0.229482,4,15,0,7472.39,-1.3565,-4.47668,-2.10391,-4.41389,-3.65528,-0.879807,-0.427658,0.807542,0.392096,-0.0489601,2.43897
-7470.84,0.717591,0.229482,4,31,0,7475.41,-1.40727,-4.39094,-2.23577,-4.80564,-3.63926,-0.803593,-0.605652,0.77639,0.364457,-0.0415834,2.24486
-7468.89,0.903379,0.229482,4,15,0,7474.19,-1.30896,-4.48121,-2.11657,-4.55241,-3.72002,-0.878262,-0.489979,0.893722,0.319641,-0.0627602,2.27677
-7471.58,0.73551,0.229482,4,15,0,7477.69,-1.33266,-4.49963,-2.21117,-4.50228,-3.85336,-0.893096,-0.537699,0.760011,0.236138,-0.213632,2.40998
-7472.68,0.992707,0.229482,4,31,0,7476.51,-1.41618,-4.46683,-2.28391,-4.54532,-3.68281,-0.772247,-0.536813,1.04891,0.319385,-0.155712,2.18636
-7472.45,0.917737,0.229482,5,31,0,7478.68,-1.39264,-4.47813,-2.06654,-4.03221,-3.38315,-0.856349,-0.519972,0.726361,0.288382,0.0570465,2.7086
-7469.23,0.980041,0.229482,4,15,0,7475.94,-1.49971,-4.59147,-2.11349,-4.34156,-3.29914,-0.800129,-0.437559,1.0466,0.555781,0.136428,2.48848
-7468.08,1,0.229482,5,31,0,7473.26,-1.51167,-4.66016,-2.15897,-4.46945,-3.42482,-0.799548,-0.386302,0.975802,0.366871,0.0202583,2.46673
-7468.63,0.988049,0.229482,4,15,0,7470.49,-1.29539,-4.53449,-2.24471,-4.47687,-3.50805,-0.855393,-0.404215,0.711702,0.386328,-0.0981733,2.14712
-7468.48,0.819184,0.229482,4,31,0,7475.98,-1.3256,-4.5155,-2.17466,-4.39816,-3.45219,-0.836478,-0.443295,0.739869,0.499252,0.0198553,2.26538
-7467.82,0.96469,0.229482,4,15,0,7472.57,-1.44429,-4.32116,-2.14127,-4.12868,-3.47507,-0.766677,-0.489737,1.0309,0.510919,-0.0055327,2.58731
-7473.39,0.798421,0.229482,4,15,0,7477.09,-1.46801,-4.15087,-2.20831,-3.95097,-3.29753,-0.818758,-0.493954,1.05097,0.568145,0.21636,2.48236
-7471.23,1,0.229482,4,15,0,7475.6,-1.44068,-4.17714,-2.25588,-4.28116,-3.53245,-0.80521,-0.398156,1.00096,0.389778,-0.231795,2.62058
-7467.84,0.994805,0.229482,4,15,0,7477.16,-1.424,-4.58817,-2.09844,-4.19218,-3.2191,-0.876036,-0.309835,0.93676,0.455271,-0.136522,2.57632
-7470.21,0.926806,0.229482,5,31,0,7476.19,-1.47565,-4.13126,-2.23441,-4.17374,-3.55312,-0.741714,-0.334561,1.07699,0.50387,0.0817914,2.40817
-7466.2,0.909868,0.229482,5,31,0,7473.91,-1.42685,-4.24242,-2.21909,-4.08349,-3.36746,-0.839495,-0.385994,0.983502,0.522823,-0.0505576,2.45506
-7467.39,0.940778,0.229482,5,31,0,7471.11,-1.3553,-4.87442,-2.23667,-4.46237,-3.38355,-0.832522,-0.494095,0.895712,0.275462,-0.141809,2.45507
-7466.8,0.954792,0.229482,5,31,0,7474.91,-1.46016,-4.19619,-2.16863,-4.17901,-3.54141,-0.766681,-0.347582,0.948244,0.439731,-0.0320043,2.49305
-7466.89,0.859314,0.229482,5,31,0,7471.51,-1.39478,-4.77777,-2.10551,-4.29353,-3.39007,-0.779547,-0.325156,0.967837,0.486982,-0.102731,2.46639
-7467.38,0.940643,0.229482,5,31,0,7469.85,-1.41218,-4.13815,-2.1701,-4.14388,-3.42818,-0.797789,-0.342584,1.05116,0.377324,-0.0721227,2.60542
-7469.83,0.867497,0.229482,4,31,0,7473.67,-1.42706,-4.40977,-2.27151,-4.10053,-3.32052,-0.851037,-0.480847,0.746192,0.44926,-0.0323912,2.57307
-7473.76,0.937723,0.229482,4,15,0,7479.37,-1.38344,-4.45635,-2.21358,-4.14702,-3.56013,-0.781299,-0.294792,1.13146,0.38271,0.171603,2.03603
-7475.75,1,0.229482,4,15,0,7479.24,-1.39311,-4.26531,-2.10952,-4.32998,-3.18712,-0.879467,-0.426867,1.11569,0.362286,-0.284145,2.77377
-7469.64,0.969573,0.229482,4,15,0,7480.28,-1.49452,-4.34972,-2.14495,-4.13964,-3.21826,-0.769148,-0.262512,0.797152,0.465001,0.065417,2.21673
-7469.64,0.98675,0.229482,5,31,0,7472.67,-1.46629,-4.43265,-2.28149,-4.16512,-3.48741,-0.837083,-0.410737,0.848299,0.371496,-0.15195,2.71033
-7472.39,0.834476,0.229482,4,15,0,7478.24,-1.4117,-4.20125,-2.17255,-4.13549,-3.13397,-0.867603,-0.55142,1.11757,0.390042,-0.0197383,2.58131
-7468.41,0.984953,0.229482,4,15,0,7476.6,-1.46217,-4.54776,-2.03547,-3.96916,-3.4116,-0.725322,-0.291359,1.02016,0.517741,0.0281369,2.50867
-7467.88,0.667546,0.229482,3,7,0,7473.2,-1.46996,-4.42808,-2.10285,-4.08668,-3.37986,-0.775736,-0.267397,0.859382,0.286389,0.0133791,2.36744
-7469.31,0.987139,0.229482,4,15,0,7471.96,-1.43635,-4.33921,-2.28944,-4.32805,-3.2345,-0.824999,-0.388036,1.00667,0.270279,-0.133654,2.60434
-7469.97,0.902828,0.229482,5,31,0,7478.71,-1.44087,-4.64829,-2.14008,-4.49333,-3.64706,-0.781317,-0.274419,0.708657,0.383546,0.0223641,2.35103
-7470.19,0.998755,0.229482,5,31,0,7475.38,-1.44327,-4.9266,-2.13896,-4.53655,-3.65417,-0.84703,-0.45796,0.759661,0.455684,0.00603589,2.18144
-7471.59,0.986874,0.229482,5,31,0,7477.22,-1.27368,-4.56718,-2.29161,-4.27294,-3.85804,-0.840904,-0.585768,0.927041,0.275919,-0.0229685,2.25698
-7469.52,0.98405,0.229482,4,15,0,7474.73,-1.36254,-4.60122,-2.301,-4.40906,-3.78831,-0.883014,-0.401372,0.977259,0.327555,-0.0252126,2.2915
-7466.46,0.968594,0.229482,4,15,0,7472.08,-1.3623,-4.47856,-2.27773,-4.09716,-3.52458,-0.839378,-0.401865,0.795895,0.32561,-0.0649206,2.38647
-7467.03,0.971177,0.229482,4,31,0,7469.19,-1.50279,-4.44754,-2.1909,-4.45676,-3.28276,-0.814755,-0.404986,0.965712,0.453278,-0.129156,2.43523
-7470.17,0.907528,0.229482,4,15,0,7474.97,-1.30129,-4.55896,-2.22451,-4.64986,-3.24994,-0.820619,-0.413956,0.906265,0.500183,-0.0458523,2.4344
-7469.06,0.877538,0.229482,4,15,0,7475.05,-1.48152,-4.28124,-2.19503,-4.42046,-3.35957,-0.844205,-0.241208,1.02763,0.527439,0.0947448,2.31477
-7472,0.995439,0.229482,4,15,0,7476.04,-1.44093,-4.47704,-2.19766,-4.56169,-3.30619,-0.70429,-0.24095,1.01799,0.520646,-0.0336721,2.63657
-7471.31,0.981849,0.229482,4,15,0,7481.37,-1.42511,-4.45719,-1.98498,-4.17718,-3.55172,-0.823645,-0.316607,0.736057,0.440778,0.0157713,2.16164
-7473.18,0.89338,0.229482,5,31,0,7478.72,-1.48525,-4.24022,-2.36003,-4.19483,-3.20749,-0.849644,-0.318473,1.17769,0.5356,-0.072949,2.45436
-7466.18,0.704783,0.229482,4,15,0,7480.54,-1.35792,-4.3767,-2.11775,-4.09363,-3.37197,-0.820424,-0.348997,0.932666,0.454363,-0.0428273,2.40078
-7469.46,0.990145,0.229482,4,31,0,7471.28,-1.44335,-4.50035,-2.21608,-4.80763,-3.501,-0.875926,-0.421526,0.99924,0.457379,-0.111802,2.24172
-7467.74,0.840329,0.229482,4,31,0,7477.22,-1.44559,-4.54182,-2.17003,-4.70079,-3.55237,-0.845584,-0.330333,0.813617,0.453401,-0.0406702,2.22364
-7469.42,0.91064,0.229482,4,15,0,7473.67,-1.41435,-4.57098,-2.11441,-4.7902,-3.53645,-0.875982,-0.454777,0.694211,0.444358,-0.0290726,2.34346
-7465.18,0.987188,0.229482,4,15,0,7471.31,-1.41864,-4.55207,-2.19735,-4.04596,-3.47111,-0.774739,-0.353203,0.981743,0.414957,-0.035967,2.34064
-7468.18,0.837148,0.229482,4,15,0,7471.46,-1.48591,-4.19676,-2.08569,-4.08623,-3.35211,-0.845139,-0.27927,0.864548,0.574633,-0.0403878,2.5068
-7469.67,0.957827,0.229482,5,31,0,7473.05,-1.40826,-5.02494,-2.26245,-4.22399,-3.46367,-0.81057,-0.516562,0.976137,0.300862,-0.0504988,2.15278
-7466.78,0.960629,0.229482,4,15,0,7472.63,-1.4218,-4.80094,-2.22939,-4.15036,-3.52735,-0.840132,-0.439699,0.956501,0.343833,-0.0163775,2.57845
-7467.05,0.856795,0.229482,4,23,0,7470.89,-1.43882,-4.5925,-2.18656,-4.18893,-3.45771,-0.827809,-0.452896,1.00426,0.344213,-0.188839,2.47297
-7468.63,0.981863,0.229482,4,23,0,7469.76,-1.50204,-4.42135,-2.17283,-4.16834,-3.30574,-0.816752,-0.214989,1.02084,0.557073,0.169233,2.50351
-7467.34,0.986041,0.229482,3,15,0,7471.34,-1.47056,-4.62809,-2.1669,-4.305,-3.36194,-0.824091,-0.442872,1.09499,0.460781,-0.121439,2.36986
-7468.93,0.989581,0.229482,4,15,0,7470.12,-1.39847,-4.48286,-2.18768,-4.01456,-3.40812,-0.819084,-0.301361,0.777506,0.316597,-0.19132,2.46329
-7468,0.993033,0.229482,4,15,0,7471.19,-1.43185,-4.41889,-2.11077,-3.92728,-3.3406,-0.800291,-0.189326,1.07291,0.503323,0.0830814,2.51571
-7467.61,0.995696,0.229482,4,15,0,7471.74,-1.47146,-4.57469,-2.20472,-4.1447,-3.3427,-0.756906,-0.480351,1.06974,0.425502,-0.0661983,2.44221
-7467.16,0.856545,0.229482,4,15,0,7471.46,-1.44184,-4.66775,-2.18372,-4.03686,-3.23792,-0.846454,-0.431312,1.00015,0.317995,-0.0030345,2.49495
-7469.09,0.724646,0.229482,4,15,0,7475.69,-1.51629,-4.56873,-2.24325,-4.00614,-3.38417,-0.882873,-0.294102,0.98904,0.389054,-0.0639466,2.46052
-7470.59,0.844436,0.229482,4,31,0,7476.18,-1.33822,-4.30343,-2.1537,-4.47208,-3.63748,-0.739535,-0.510974,0.778114,0.328578,-0.0397098,2.27279
-7473.7,0.750341,0.229482,4,15,0,7481,-1.41297,-4.53988,-2.33739,-4.5632,-3.37905,-0.94679,-0.46635,0.991037,0.193349,-0.0460268,2.3121
-7472.94,0.990571,0.229482,4,31,0,7481.2,-1.38824,-4.77436,-2.09832,-4.28137,-3.27231,-0.722877,-0.163839,0.792384,0.419599,-0.0883362,2.29795
-7469.57,0.990077,0.229482,4,31,0,7476.29,-1.54812,-4.48147,-2.16468,-3.87461,-3.30977,-0.861188,-0.369614,1.03029,0.563484,0.0277214,2.59359
-7467.19,0.978236,0.229482,4,15,0,7475.68,-1.38074,-4.75082,-2.18892,-4.03967,-3.58637,-0.784941,-0.383961,0.964949,0.422067,-0.044132,2.23628
-7470.76,0.830116,0.229482,4,15,0,7474.76,-1.37739,-5.19479,-2.27765,-4.46491,-3.48689,-0.904352,-0.519911,0.835216,0.349746,-0.081266,2.35727
-7469.46,0.856385,0.229482,4,15,0,7475.67,-1.33814,-4.89409,-2.18147,-4.27827,-3.22902,-0.795563,-0.46743,0.921893,0.413975,-0.124429,2.20528
-7467.61,0.946476,0.229482,4,15,0,7474.83,-1.43462,-4.37094,-2.18585,-4.48327,-3.35264,-0.841421,-0.316245,1.08262,0.535604,0.0443319,2.37758
-7467.95,0.955683,0.229482,5,31,0,7471.91,-1.4493,-4.767,-2.10163,-3.98563,-3.50366,-0.816179,-0.308119,1.023,0.322321,-0.0843096,2.35537
-7467.01,0.94732,0.229482,5,31,0,7472.29,-1.4263,-4.5851,-2.12942,-4.25154,-3.24218,-0.777048,-0.290865,1.02288,0.407581,-0.12959,2.5676
-7469.83,0.898381,0.229482,4,15,0,7472.72,-1.51772,-4.34166,-2.0726,-3.74375,-3.38238,-0.826102,-0.34922,0.879814,0.453617,-0.0533353,2.43714
-7467.23,0.99352,0.229482,5,31,0,7472.27,-1.43882,-4.70995,-2.2686,-4.29503,-3.28877,-0.774614,-0.367097,0.936016,0.467746,-0.0769603,2.51898
-7466.03,0.94644,0.229482,4,15,0,7470.57,-1.35927,-4.5838,-2.14096,-4.38011,-3.43521,-0.831659,-0.415889,0.896717,0.43735,-0.166295,2.26957
-7466.7,0.887393,0.229482,4,31,0,7469.93,-1.37662,-4.5273,-2.14136,-4.2065,-3.40929,-0.817557,-0.302422,0.84197,0.470824,0.0220229,2.17283
-7466.55,0.936774,0.229482,4,31,0,7470.75,-1.39589,-4.52491,-2.11944,-3.97248,-3.49158,-0.794504,-0.273468,0.871813,0.377313,-0.00478212,2.48703
-7468.51,0.798012,0.229482,5,31,0,7472.65,-1.46065,-4.4234,-2.05128,-4.02542,-3.45961,-0.803514,-0.36192,0.923199,0.648664,0.0252592,2.41713
-7468.12,0.932106,0.229482,4,15,0,7475,-1.54162,-4.5316,-2.15184,-4.04271,-3.37186,-0.764698,-0.161386,1.02624,0.529291,0.0423334,2.37012
-7470.39,0.940693,0.229482,4,15,0,7474.39,-1.35852,-4.57341,-2.11584,-3.9176,-3.58387,-0.844415,-0.548421,0.829255,0.242705,-0.0730666,2.55299
-7468.16,0.870012,0.229482,4,31,0,7475.46,-1.52189,-4.57869,-2.15569,-4.09922,-3.31526,-0.831937,-0.23809,1.02255,0.409357,0.0966841,2.65326
-7470.34,0.905247,0.229482,4,15,0,7473.4,-1.44049,-4.70094,-2.14147,-3.96891,-3.37978,-0.735305,-0.211443,1.0446,0.321903,-0.0720059,2.62396
-7469.5,0.982728,0.229482,4,15,0,7474.79,-1.42729,-4.78227,-2.08661,-3.81612,-3.36328,-0.802559,-0.404453,0.88022,0.322359,0.0846233,2.38831
-7469.11,0.945983,0.229482,4,15,0,7473.61,-1.40981,-4.85973,-2.16561,-4.07072,-3.30187,-0.829907,-0.319457,0.884262,0.264712,0.0871265,2.5304
-7476.18,0.805553,0.229482,4,15,0,7482.36,-1.48298,-4.96165,-2.10997,-4.55629,-3.59333,-0.752056,-0.440515,0.916189,0.324591,-0.175,2.60818
-7472.37,0.947559,0.229482,4,15,0,7483.43,-1.43095,-4.93895,-2.14881,-4.0789,-3.28771,-0.858205,-0.316016,0.874591,0.274285,0.167117,2.53671
-7469.55,0.997819,0.229482,4,31,0,7477.35,-1.35687,-5.01638,-2.20419,-4.51616,-3.62534,-0.811661,-0.299292,0.858472,0.320448,-0.101652,2.10421
-7470.56,0.972846,0.229482,5,31,0,7474.84,-1.4467,-5.04555,-2.12391,-4.38948,-3.41447,-0.877506,-0.224528,0.857201,0.384702,-0.0994693,2.50062
-7471.45,0.783344,0.229482,4,15,0,7477.85,-1.40356,-5.22269,-2.10096,-4.56126,-3.45306,-0.806819,-0.487095,0.883218,0.428305,0.0235002,2.2295
-7469.72,0.880569,0.229482,4,15,0,7476.36,-1.46877,-4.8831,-2.16607,-4.48555,-3.52865,-0.770465,-0.466729,0.841587,0.426618,-0.131793,2.30427
-7469.83,0.948722,0.229482,4,31,0,7477.83,-1.46561,-4.77519,-2.19888,-4.39778,-3.57186,-0.735109,-0.459519,0.828148,0.391046,-0.0223399,2.35045
-7467.21,0.958045,0.229482,4,15,0,7473.35,-1.44451,-4.61446,-2.15278,-4.1702,-3.49938,-0.756362,-0.253837,0.903654,0.423684,0.0831957,2.2332
-7467.55,0.997211,0.229482,4,15,0,7468.85,-1.41929,-4.64766,-2.13972,-4.22067,-3.51525,-0.736535,-0.441021,0.88781,0.44636,-0.0382598,2.2043
-7470.88,0.997064,0.229482,4,15,0,7472.28,-1.33092,-4.48579,-2.20661,-4.97575,-3.40382,-0.912151,-0.446833,0.874697,0.452577,-0.154331,2.48497
-7474.1,0.887362,0.229482,4,15,0,7479.76,-1.42934,-4.83045,-2.22365,-4.33995,-3.45551,-0.721317,-0.499336,1.01451,0.412113,0.00586028,1.94056
-7471.45,0.99473,0.229482,4,15,0,7479.1,-1.37242,-4.629,-2.19313,-4.29134,-3.35264,-0.694258,-0.425509,0.967873,0.503395,-0.0752788,2.14693
-7467.99,0.964707,0.229482,4,15,0,7476.1,-1.5084,-4.60012,-2.18747,-4.49118,-3.46195,-0.835302,-0.421639,0.965781,0.478188,-0.0313721,2.52444
-7467.81,0.874141,0.229482,4,23,0,7474.17,-1.39819,-4.36443,-2.20278,-4.33736,-3.26707,-0.769697,-0.519425,1.02247,0.389343,-0.100383,2.28897
-7469.57,0.963081,0.229482,4,31,0,7471.99,-1.40214,-4.50254,-2.0584,-4.1296,-3.46976,-0.847389,-0.259022,0.995029,0.493147,-0.101658,2.70265
-7471.22,0.998353,0.229482,4,15,0,7475.17,-1.36847,-4.53496,-2.31946,-4.59851,-3.40472,-0.861299,-0.401326,0.989145,0.425141,-0.0341457,1.95439
